4239,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-10-10 15:24:00,12
2019-10-10 15:25:00,36
2019-10-10 15:27:00,14
2019-10-10 15:28:00,26
2019-10-10 15:29:00,12
2019-10-10 15:30:00,18
2019-10-10 15:31:00,28
2019-10-10 15:32:00,16
2019-10-10 15:33:00,12
2019-10-10 15:34:00,24
2019-10-10 15:35:00,14
2019-10-10 15:36:00,14
2019-10-10 15:37:00,24
2019-10-10 15:39:00,12
2019-10-10 15:40:00,46
2019-10-10 15:42:00,14
2019-10-10 15:43:00,12
2019-10-10 15:44:00,12
2019-10-10 15:45:00,14
2019-10-10 15:46:00,70
2019-10-10 15:47:00,28
2019-10-10 15:49:00,12
2019-10-10 15:50:00,28
2019-10-10 15:51:00,34
2019-10-10 15:52:00,12
2019-10-10 15:53:00,34
2019-10-10 15:55:00,12
