33617,"select ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroR5#_r,probPSF,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z, p.objid from (PhotoTag p inner join fGetObjFromRectEq(#,#,#,#) r on p.objid=r.objid)"
2019-03-02 02:40:00,30
2019-03-02 02:41:00,32
2019-03-02 02:42:00,37
2019-03-02 02:43:00,36
2019-03-02 02:44:00,25
2019-03-02 02:45:00,23
2019-03-02 02:46:00,43
2019-03-02 02:47:00,45
2019-03-02 02:48:00,32
2019-03-02 02:49:00,36
2019-03-02 02:50:00,43
2019-03-02 02:51:00,29
2019-03-02 02:52:00,38
2019-03-02 02:53:00,25
2019-03-02 02:54:00,15
2019-03-02 02:55:00,19
2019-03-02 02:56:00,15
2019-03-02 02:57:00,10
2019-03-02 02:58:00,7
2019-03-02 02:59:00,7
2019-03-02 03:00:00,4
2019-03-02 03:01:00,13
2019-03-02 03:02:00,23
2019-03-02 03:03:00,12
2019-03-02 03:04:00,6
2019-03-02 03:05:00,10
2019-03-02 03:06:00,9
2019-03-02 03:07:00,6
2019-03-02 03:08:00,6
2019-03-02 03:09:00,3
2019-03-02 03:10:00,7
2019-03-02 03:11:00,1
2019-03-02 03:12:00,9
2019-03-02 03:13:00,22
2019-03-02 03:14:00,22
2019-03-02 03:15:00,25
2019-03-02 03:16:00,16
2019-03-02 03:17:00,22
2019-03-02 03:18:00,11
2019-03-02 03:19:00,8
2019-03-02 03:20:00,8
2019-03-02 03:21:00,15
2019-03-02 03:22:00,23
2019-03-02 03:23:00,20
2019-03-02 03:24:00,16
2019-03-02 03:25:00,15
2019-03-02 03:26:00,16
2019-03-02 03:27:00,30
2019-03-02 03:28:00,33
2019-03-02 03:29:00,25
2019-03-02 03:30:00,25
2019-03-02 03:31:00,14
2019-03-02 03:32:00,9
2019-03-02 03:33:00,6
2019-03-02 03:34:00,5
2019-03-02 03:35:00,4
2019-03-02 03:36:00,5
2019-03-02 03:37:00,8
2019-03-02 03:38:00,12
2019-03-02 03:39:00,17
2019-03-02 03:40:00,23
2019-03-02 03:41:00,24
2019-03-02 03:42:00,28
2019-03-02 03:43:00,27
2019-03-02 03:44:00,47
2019-03-02 03:45:00,41
2019-03-02 03:46:00,40
2019-03-02 03:47:00,40
2019-03-02 03:48:00,30
2019-03-02 03:49:00,28
2019-03-02 03:50:00,13
2019-03-02 03:51:00,9
2019-03-02 03:52:00,9
2019-03-02 03:53:00,1
2019-03-02 03:54:00,1
2019-03-02 03:55:00,10
2019-03-02 03:56:00,14
2019-03-02 03:57:00,15
2019-03-02 03:58:00,19
2019-03-02 03:59:00,18
2019-03-02 04:00:00,22
2019-03-02 04:01:00,12
2019-03-02 04:02:00,27
2019-03-02 04:03:00,47
2019-03-02 04:04:00,85
2019-03-02 04:05:00,102
2019-03-02 04:06:00,102
2019-03-02 04:07:00,103
2019-03-02 04:08:00,102
2019-03-02 04:09:00,103
2019-03-02 04:10:00,96
2019-03-02 04:11:00,83
2019-03-02 04:12:00,64
2019-03-02 04:13:00,74
2019-03-02 04:14:00,52
2019-03-02 04:15:00,20
2019-03-02 04:16:00,39
2019-03-02 04:17:00,37
2019-03-02 04:18:00,32
2019-03-02 04:19:00,28
2019-03-02 04:20:00,39
2019-03-02 04:21:00,44
2019-03-02 04:22:00,48
2019-03-02 04:23:00,62
2019-03-02 04:24:00,71
2019-03-02 04:25:00,89
2019-03-02 04:26:00,69
2019-03-02 04:27:00,54
2019-03-02 04:28:00,51
2019-03-02 04:29:00,49
2019-03-02 04:30:00,48
2019-03-02 04:31:00,33
2019-03-02 04:32:00,30
2019-03-02 04:33:00,11
2019-03-02 04:34:00,15
2019-03-02 04:35:00,14
2019-03-02 04:36:00,22
2019-03-02 04:37:00,39
2019-03-02 04:38:00,54
2019-03-02 04:39:00,52
2019-03-02 04:40:00,75
2019-03-02 04:41:00,71
2019-03-02 04:42:00,69
2019-03-02 04:43:00,62
2019-03-02 04:44:00,56
2019-03-02 04:45:00,60
2019-03-02 04:46:00,58
2019-03-02 04:47:00,60
2019-03-02 04:48:00,45
2019-03-02 04:49:00,37
2019-03-02 04:50:00,26
2019-03-02 04:51:00,21
2019-03-02 04:52:00,29
2019-03-02 04:53:00,14
2019-03-02 04:54:00,17
2019-03-02 04:55:00,15
2019-03-02 04:56:00,26
2019-03-02 04:57:00,35
2019-03-02 04:58:00,38
2019-03-02 04:59:00,35
2019-03-02 05:00:00,28
2019-03-02 05:01:00,30
2019-03-02 05:02:00,35
2019-03-02 05:03:00,24
2019-03-02 05:04:00,27
2019-03-02 05:05:00,50
2019-03-02 05:06:00,67
2019-03-02 05:07:00,69
2019-03-02 05:08:00,86
2019-03-02 05:09:00,74
2019-03-02 05:10:00,70
2019-03-02 05:11:00,79
2019-03-02 05:12:00,75
2019-03-02 05:13:00,64
2019-03-02 05:14:00,57
2019-03-02 05:15:00,45
2019-03-02 05:16:00,21
2019-03-02 05:17:00,12
2019-03-02 05:18:00,9
2019-03-02 05:19:00,9
2019-03-02 05:20:00,16
2019-03-02 05:21:00,18
2019-03-02 05:22:00,11
2019-03-02 05:23:00,4
2019-03-02 05:24:00,10
2019-03-02 05:25:00,17
2019-03-02 05:26:00,12
2019-03-02 05:27:00,25
2019-03-02 05:28:00,36
2019-03-02 05:29:00,46
2019-03-02 05:30:00,41
2019-03-02 05:31:00,43
2019-03-02 05:32:00,47
2019-03-02 05:33:00,56
2019-03-02 05:34:00,40
2019-03-02 05:35:00,40
2019-03-02 05:36:00,54
2019-03-02 05:37:00,50
2019-03-02 05:38:00,56
2019-03-02 05:39:00,46
2019-03-02 05:40:00,38
2019-03-02 05:41:00,49
2019-03-02 05:42:00,52
2019-03-02 05:43:00,36
2019-03-02 05:44:00,47
2019-03-02 05:45:00,47
2019-03-02 05:46:00,57
2019-03-02 05:47:00,40
2019-03-02 05:48:00,37
2019-03-02 05:49:00,63
2019-03-02 05:50:00,79
2019-03-02 05:51:00,91
2019-03-02 05:52:00,93
2019-03-02 05:53:00,88
2019-03-02 05:54:00,112
2019-03-02 05:55:00,74
2019-03-02 05:56:00,77
2019-03-02 05:57:00,54
2019-03-02 05:58:00,55
2019-03-02 05:59:00,21
2019-03-02 06:00:00,37
2019-03-02 06:01:00,17
2019-03-02 06:04:00,11
2019-03-02 06:05:00,23
2019-03-02 06:06:00,43
2019-03-02 06:07:00,39
2019-03-02 06:08:00,44
2019-03-02 06:09:00,33
2019-03-02 06:10:00,46
2019-03-02 06:11:00,67
2019-03-02 06:12:00,52
2019-03-02 06:13:00,60
2019-03-02 06:14:00,70
2019-03-02 06:15:00,80
2019-03-02 06:16:00,87
2019-03-02 06:17:00,75
2019-03-02 06:18:00,86
2019-03-02 06:19:00,62
2019-03-02 06:20:00,63
2019-03-02 06:21:00,54
2019-03-02 06:22:00,45
2019-03-02 06:23:00,32
2019-03-02 06:24:00,32
2019-03-02 06:25:00,28
2019-03-02 06:26:00,16
2019-03-02 06:27:00,24
2019-03-02 06:28:00,43
2019-03-02 06:29:00,50
2019-03-02 06:30:00,32
2019-03-02 06:31:00,31
2019-03-02 06:32:00,32
2019-03-02 06:33:00,30
2019-03-02 06:34:00,23
2019-03-02 06:35:00,14
2019-03-02 06:36:00,19
2019-03-02 06:37:00,16
2019-03-02 06:38:00,20
2019-03-02 06:39:00,34
2019-03-02 06:40:00,56
2019-03-02 06:41:00,61
2019-03-02 06:42:00,64
2019-03-02 06:43:00,95
2019-03-02 06:44:00,99
2019-03-02 06:45:00,120
2019-03-02 06:46:00,126
2019-03-02 06:47:00,128
2019-03-02 06:48:00,133
2019-03-02 06:49:00,119
2019-03-02 06:50:00,123
2019-03-02 06:51:00,127
2019-03-02 06:52:00,150
2019-03-02 06:53:00,131
2019-03-02 06:54:00,111
2019-03-02 06:55:00,127
2019-03-02 06:56:00,84
2019-03-02 06:57:00,65
2019-03-02 06:58:00,72
2019-03-02 06:59:00,79
2019-03-02 07:00:00,70
2019-03-02 07:01:00,55
2019-03-02 07:02:00,39
2019-03-02 07:03:00,42
2019-03-02 07:04:00,45
2019-03-02 07:05:00,24
2019-03-02 07:06:00,38
2019-03-02 07:07:00,70
2019-03-02 07:08:00,103
2019-03-02 07:09:00,111
2019-03-02 07:10:00,149
2019-03-02 07:11:00,83
2019-03-02 07:12:00,76
2019-03-02 07:13:00,49
2019-03-02 07:14:00,27
2019-03-02 07:15:00,14
2019-03-02 07:16:00,2
2019-03-02 07:18:00,2
2019-03-02 07:19:00,2
2019-03-02 07:20:00,1
2019-03-02 07:21:00,2
2019-03-02 07:22:00,3
2019-03-02 07:23:00,2
2019-03-02 07:24:00,3
2019-03-02 07:25:00,5
2019-03-02 07:26:00,2
2019-03-02 07:27:00,3
2019-03-02 07:28:00,3
2019-03-02 07:29:00,1
2019-03-02 07:30:00,27
2019-03-02 07:31:00,27
2019-03-02 07:32:00,20
2019-03-02 07:33:00,3
2019-03-02 07:34:00,18
2019-03-02 07:35:00,29
2019-03-02 07:36:00,30
2019-03-02 07:37:00,17
2019-03-02 07:38:00,7
2019-03-02 07:39:00,6
2019-03-02 07:40:00,11
2019-03-02 07:41:00,53
2019-03-02 07:42:00,62
2019-03-02 07:43:00,47
2019-03-02 07:44:00,66
2019-03-02 07:45:00,52
2019-03-02 07:46:00,64
2019-03-02 07:47:00,42
2019-03-02 07:48:00,17
2019-03-02 07:49:00,8
2019-03-02 07:50:00,6
2019-03-02 07:51:00,8
2019-03-02 07:52:00,9
2019-03-02 07:53:00,11
2019-03-02 07:54:00,12
2019-03-02 07:55:00,16
2019-03-02 07:56:00,6
2019-03-02 07:57:00,7
2019-03-02 07:58:00,6
2019-03-02 07:59:00,3
2019-03-02 08:00:00,5
2019-03-02 08:01:00,4
2019-03-02 08:02:00,5
2019-03-02 08:03:00,2
2019-03-02 08:04:00,5
2019-03-02 08:05:00,6
2019-03-02 08:06:00,19
2019-03-02 08:07:00,14
2019-03-02 08:08:00,7
2019-03-02 08:09:00,12
2019-03-02 08:10:00,17
2019-03-02 08:11:00,5
2019-03-02 08:12:00,10
2019-03-02 08:13:00,8
2019-03-02 08:14:00,13
2019-03-02 08:15:00,24
2019-03-02 08:16:00,25
2019-03-02 08:17:00,31
2019-03-02 08:18:00,19
2019-03-02 08:19:00,36
2019-03-02 08:20:00,50
2019-03-02 08:21:00,40
2019-03-02 08:22:00,40
2019-03-02 08:23:00,32
2019-03-02 08:24:00,20
2019-03-02 08:25:00,9
2019-03-02 08:26:00,10
2019-03-02 08:27:00,11
2019-03-02 08:28:00,15
2019-03-02 08:29:00,23
2019-03-02 08:30:00,17
2019-03-02 08:31:00,13
2019-03-02 08:32:00,5
2019-03-02 08:33:00,1
2019-03-02 08:34:00,5
2019-03-02 08:36:00,4
2019-03-02 08:37:00,3
2019-03-02 08:38:00,1
2019-03-02 08:40:00,3
2019-03-02 08:41:00,7
2019-03-02 08:42:00,4
2019-03-02 08:43:00,2
2019-03-02 08:45:00,1
2019-03-02 08:46:00,1
2019-03-02 08:47:00,2
2019-03-02 08:48:00,1
2019-03-02 08:49:00,8
2019-03-02 08:50:00,9
2019-03-02 08:51:00,12
2019-03-02 08:52:00,14
2019-03-02 08:53:00,38
2019-03-02 08:54:00,40
2019-03-02 08:55:00,15
2019-03-02 08:56:00,9
2019-03-02 08:57:00,4
2019-03-02 08:58:00,7
2019-03-02 08:59:00,14
2019-03-02 09:00:00,22
2019-03-02 09:01:00,17
2019-03-02 09:02:00,19
2019-03-02 09:03:00,16
2019-03-02 09:04:00,5
2019-03-02 09:05:00,6
2019-03-02 09:06:00,12
2019-03-02 09:07:00,27
2019-03-02 09:08:00,27
2019-03-02 09:09:00,25
2019-03-02 09:10:00,22
2019-03-02 09:11:00,13
2019-03-02 09:12:00,13
2019-03-02 09:13:00,7
2019-03-02 09:14:00,11
2019-03-02 09:15:00,10
2019-03-02 09:16:00,10
2019-03-02 09:17:00,14
2019-03-02 09:18:00,17
2019-03-02 09:19:00,16
2019-03-02 09:20:00,17
2019-03-02 09:21:00,14
2019-03-02 09:22:00,28
2019-03-02 09:23:00,40
2019-03-02 09:24:00,46
2019-03-02 09:25:00,54
2019-03-02 09:26:00,38
2019-03-02 09:27:00,36
2019-03-02 09:28:00,35
2019-03-02 09:29:00,38
2019-03-02 09:30:00,36
2019-03-02 09:31:00,32
2019-03-02 09:32:00,24
2019-03-02 09:33:00,29
2019-03-02 09:34:00,25
2019-03-02 09:35:00,30
2019-03-02 09:36:00,30
2019-03-02 09:37:00,15
2019-03-02 09:38:00,15
2019-03-02 09:39:00,18
2019-03-02 09:40:00,20
2019-03-02 09:41:00,11
2019-03-02 09:42:00,20
2019-03-02 09:43:00,31
2019-03-02 09:44:00,40
2019-03-02 09:45:00,56
2019-03-02 09:46:00,53
2019-03-02 09:47:00,40
2019-03-02 09:48:00,41
2019-03-02 09:49:00,40
2019-03-02 09:50:00,37
2019-03-02 09:51:00,32
2019-03-02 09:52:00,27
2019-03-02 09:53:00,33
2019-03-02 09:54:00,35
2019-03-02 09:55:00,34
2019-03-02 09:56:00,42
2019-03-02 09:57:00,37
2019-03-02 09:58:00,45
2019-03-02 09:59:00,51
2019-03-02 10:00:00,48
2019-03-02 10:01:00,31
2019-03-02 10:02:00,27
2019-03-02 10:03:00,18
2019-03-02 10:04:00,11
2019-03-02 10:05:00,12
2019-03-02 10:06:00,9
2019-03-02 10:07:00,12
2019-03-02 10:08:00,8
2019-03-02 10:09:00,17
2019-03-02 10:10:00,25
2019-03-02 10:11:00,29
2019-03-02 10:12:00,23
2019-03-02 10:13:00,35
2019-03-02 10:14:00,40
2019-03-02 10:15:00,63
2019-03-02 10:16:00,53
2019-03-02 10:17:00,38
2019-03-02 10:18:00,51
2019-03-02 10:19:00,56
2019-03-02 10:20:00,44
2019-03-02 10:21:00,24
2019-03-02 10:22:00,36
2019-03-02 10:23:00,24
2019-03-02 10:24:00,23
2019-03-02 10:25:00,17
2019-03-02 10:26:00,19
2019-03-02 10:27:00,23
2019-03-02 10:28:00,20
2019-03-02 10:29:00,17
2019-03-02 10:30:00,15
2019-03-02 10:31:00,8
2019-03-02 10:32:00,11
2019-03-02 10:33:00,12
2019-03-02 10:34:00,20
2019-03-02 10:35:00,33
2019-03-02 10:36:00,57
2019-03-02 10:37:00,56
2019-03-02 10:38:00,48
2019-03-02 10:39:00,48
2019-03-02 10:40:00,44
2019-03-02 10:41:00,34
2019-03-02 10:42:00,26
2019-03-02 10:43:00,38
2019-03-02 10:44:00,36
2019-03-02 10:45:00,19
2019-03-02 10:46:00,14
2019-03-02 10:47:00,12
2019-03-02 10:48:00,16
2019-03-02 10:49:00,19
2019-03-02 10:50:00,31
2019-03-02 10:51:00,37
2019-03-02 10:52:00,24
2019-03-02 10:53:00,31
2019-03-02 10:54:00,26
2019-03-02 10:55:00,27
2019-03-02 10:56:00,27
2019-03-02 10:57:00,32
2019-03-02 10:58:00,36
2019-03-02 10:59:00,45
2019-03-02 11:00:00,38
2019-03-02 11:01:00,28
2019-03-02 11:02:00,25
2019-03-02 11:03:00,21
2019-03-02 11:04:00,17
2019-03-02 11:05:00,13
2019-03-02 11:06:00,12
2019-03-02 11:07:00,15
2019-03-02 11:08:00,20
2019-03-02 11:09:00,31
2019-03-02 11:10:00,21
2019-03-02 11:11:00,30
2019-03-02 11:12:00,25
2019-03-02 11:13:00,25
2019-03-02 11:14:00,44
2019-03-02 11:15:00,40
2019-03-02 11:16:00,32
2019-03-02 11:17:00,25
2019-03-02 11:18:00,31
2019-03-02 11:19:00,39
2019-03-02 11:20:00,34
2019-03-02 11:21:00,30
2019-03-02 11:22:00,28
2019-03-02 11:23:00,37
2019-03-02 11:24:00,31
2019-03-02 11:25:00,18
2019-03-02 11:26:00,17
2019-03-02 11:27:00,17
2019-03-02 11:28:00,17
2019-03-02 11:29:00,25
2019-03-02 11:30:00,23
2019-03-02 11:31:00,22
2019-03-02 11:32:00,16
2019-03-02 11:33:00,10
2019-03-02 11:34:00,17
2019-03-02 11:35:00,8
2019-03-02 11:36:00,24
2019-03-02 11:37:00,19
2019-03-02 11:38:00,31
2019-03-02 11:39:00,29
2019-03-02 11:40:00,43
2019-03-02 11:41:00,44
2019-03-02 11:42:00,49
2019-03-02 11:43:00,55
2019-03-02 11:44:00,30
2019-03-02 11:45:00,38
2019-03-02 11:46:00,31
2019-03-02 11:47:00,24
2019-03-02 11:48:00,21
2019-03-02 11:49:00,15
2019-03-02 11:50:00,9
2019-03-02 11:51:00,10
2019-03-02 11:52:00,11
2019-03-02 11:53:00,11
2019-03-02 11:54:00,16
2019-03-02 11:55:00,19
2019-03-02 11:56:00,17
2019-03-02 11:57:00,23
2019-03-02 11:58:00,32
2019-03-02 11:59:00,28
2019-03-02 12:00:00,32
2019-03-02 12:01:00,39
2019-03-02 12:02:00,38
2019-03-02 12:03:00,28
2019-03-02 12:04:00,38
2019-03-02 12:05:00,35
2019-03-02 12:06:00,34
2019-03-02 12:07:00,28
2019-03-02 12:08:00,27
2019-03-02 12:09:00,27
2019-03-02 12:10:00,17
2019-03-02 12:11:00,15
2019-03-02 12:12:00,8
2019-03-02 12:13:00,12
2019-03-02 12:14:00,7
2019-03-02 12:15:00,8
2019-03-02 12:16:00,10
2019-03-02 12:17:00,6
2019-03-02 12:18:00,11
2019-03-02 12:19:00,12
2019-03-02 12:20:00,8
2019-03-02 12:21:00,19
2019-03-02 12:22:00,23
2019-03-02 12:23:00,37
2019-03-02 12:24:00,30
2019-03-02 12:25:00,43
2019-03-02 12:26:00,25
2019-03-02 12:27:00,26
2019-03-02 12:28:00,18
2019-03-02 12:29:00,34
2019-03-02 12:30:00,66
2019-03-02 12:31:00,55
2019-03-02 12:32:00,77
2019-03-02 12:33:00,59
2019-03-02 12:34:00,31
2019-03-02 12:35:00,28
2019-03-02 12:36:00,21
2019-03-02 12:37:00,17
2019-03-02 12:38:00,24
2019-03-02 12:39:00,41
2019-03-02 12:40:00,39
2019-03-02 12:41:00,39
2019-03-02 12:42:00,48
2019-03-02 12:43:00,40
2019-03-02 12:44:00,49
2019-03-02 12:45:00,45
2019-03-02 12:46:00,33
2019-03-02 12:47:00,21
2019-03-02 12:48:00,23
2019-03-02 12:49:00,33
2019-03-02 12:50:00,41
2019-03-02 12:51:00,28
2019-03-02 12:52:00,40
2019-03-02 12:53:00,45
2019-03-02 12:54:00,44
2019-03-02 12:55:00,31
2019-03-02 12:56:00,39
2019-03-02 12:57:00,53
2019-03-02 12:58:00,68
2019-03-02 12:59:00,58
2019-03-02 13:00:00,55
2019-03-02 13:01:00,54
2019-03-02 13:02:00,55
2019-03-02 13:03:00,58
2019-03-02 13:04:00,64
2019-03-02 13:05:00,65
2019-03-02 13:06:00,86
2019-03-02 13:07:00,83
2019-03-02 13:08:00,70
2019-03-02 13:09:00,84
2019-03-02 13:10:00,91
2019-03-02 13:11:00,55
2019-03-02 13:12:00,69
2019-03-02 13:13:00,56
2019-03-02 13:14:00,51
2019-03-02 13:15:00,53
2019-03-02 13:16:00,47
2019-03-02 13:17:00,50
2019-03-02 13:18:00,56
2019-03-02 13:19:00,42
2019-03-02 13:20:00,41
2019-03-02 13:21:00,41
2019-03-02 13:22:00,51
2019-03-02 13:23:00,65
2019-03-02 13:24:00,69
2019-03-02 13:25:00,72
2019-03-02 13:26:00,48
2019-03-02 13:27:00,56
2019-03-02 13:28:00,51
2019-03-02 13:29:00,30
2019-03-02 13:30:00,20
2019-03-02 13:31:00,24
2019-03-02 13:32:00,31
2019-03-02 13:33:00,41
2019-03-02 13:34:00,42
2019-03-02 13:35:00,53
2019-03-02 13:36:00,53
2019-03-02 13:37:00,63
2019-03-02 13:38:00,45
2019-03-02 13:39:00,38
2019-03-02 13:40:00,43
2019-03-02 13:41:00,57
2019-03-02 13:42:00,45
2019-03-02 13:43:00,53
2019-03-02 13:44:00,42
2019-03-02 13:45:00,47
2019-03-02 13:46:00,42
2019-03-02 13:47:00,44
2019-03-02 13:48:00,46
2019-03-02 13:49:00,26
2019-03-02 13:50:00,27
2019-03-02 13:51:00,27
2019-03-02 13:52:00,32
2019-03-02 13:53:00,40
2019-03-02 13:54:00,47
2019-03-02 13:55:00,48
2019-03-02 13:56:00,57
2019-03-02 13:57:00,63
2019-03-02 13:58:00,58
2019-03-02 13:59:00,49
2019-03-02 14:00:00,45
2019-03-02 14:01:00,49
2019-03-02 14:02:00,42
2019-03-02 14:03:00,41
2019-03-02 14:04:00,47
2019-03-02 14:05:00,54
2019-03-02 14:06:00,58
2019-03-02 14:07:00,59
2019-03-02 14:08:00,36
2019-03-02 14:09:00,69
2019-03-02 14:10:00,98
2019-03-02 14:11:00,81
2019-03-02 14:12:00,81
2019-03-02 14:13:00,88
2019-03-02 14:14:00,73
2019-03-02 14:15:00,77
2019-03-02 14:16:00,58
2019-03-02 14:17:00,67
2019-03-02 14:18:00,68
2019-03-02 14:19:00,73
2019-03-02 14:20:00,77
2019-03-02 14:21:00,77
2019-03-02 14:22:00,72
2019-03-02 14:23:00,83
2019-03-02 14:24:00,86
2019-03-02 14:25:00,69
2019-03-02 14:26:00,76
2019-03-02 14:27:00,68
2019-03-02 14:28:00,84
2019-03-02 14:29:00,63
2019-03-02 14:30:00,79
2019-03-02 14:31:00,66
2019-03-02 14:32:00,68
2019-03-02 14:33:00,84
2019-03-02 14:34:00,88
2019-03-02 14:35:00,100
2019-03-02 14:36:00,125
2019-03-02 14:37:00,116
2019-03-02 14:38:00,121
2019-03-02 14:39:00,96
2019-03-02 14:40:00,101
2019-03-02 14:41:00,78
2019-03-02 14:42:00,89
2019-03-02 14:43:00,110
2019-03-02 14:44:00,120
2019-03-02 14:45:00,115
2019-03-02 14:46:00,112
2019-03-02 14:47:00,105
2019-03-02 14:48:00,116
2019-03-02 14:49:00,112
2019-03-02 14:50:00,83
2019-03-02 14:51:00,87
2019-03-02 14:52:00,86
2019-03-02 14:53:00,90
2019-03-02 14:54:00,86
2019-03-02 14:55:00,86
2019-03-02 14:56:00,97
2019-03-02 14:57:00,92
2019-03-02 14:58:00,74
2019-03-02 14:59:00,85
2019-03-02 15:00:00,113
2019-03-02 15:01:00,96
2019-03-02 15:02:00,130
2019-03-02 15:03:00,103
2019-03-02 15:04:00,94
2019-03-02 15:05:00,80
2019-03-02 15:06:00,84
2019-03-02 15:07:00,110
2019-03-02 15:08:00,106
2019-03-02 15:09:00,97
2019-03-02 15:10:00,82
2019-03-02 15:11:00,59
2019-03-02 15:12:00,37
2019-03-02 15:13:00,25
2019-03-02 15:14:00,22
2019-03-02 15:15:00,18
2019-03-02 15:16:00,3
2019-03-02 15:48:00,2
