18674,"SELECT p.objid, p.run, p.rerun, p.camcol, p.field, p.obj, p.type, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.Err_u, p.Err_g, p.Err_r, p.Err_i, p.Err_z FROM fGetNearbyObjEq (#, #, #) n, PhotoPrimary p WHERE n.objID = p.objID"
2019-03-07 14:53:00,1
2019-03-07 14:54:00,1
2019-03-07 14:55:00,2
2019-03-07 14:56:00,1
2019-03-07 14:57:00,1
2019-03-07 14:58:00,1
2019-03-07 15:08:00,1
2019-03-07 15:10:00,1
2019-03-07 16:54:00,1
2019-03-07 17:02:00,1
2019-03-07 17:03:00,1
2019-03-07 17:04:00,2
2019-03-07 17:05:00,1
2019-03-07 17:06:00,2
2019-03-07 17:07:00,1
2019-03-07 17:11:00,2
2019-03-07 17:12:00,1
2019-03-07 17:13:00,2
2019-03-07 17:14:00,2
2019-03-07 17:35:00,1
2019-03-07 18:09:00,1
2019-03-07 18:13:00,1
2019-03-07 18:14:00,1
2019-03-07 18:18:00,1
2019-03-07 20:13:00,1
2019-03-07 20:14:00,1
2019-03-07 20:17:00,1
2019-03-07 20:19:00,2
2019-03-07 20:24:00,2
2019-03-07 20:26:00,2
2019-03-07 20:28:00,2
2019-03-07 20:29:00,2
2019-03-07 20:30:00,1
2019-03-07 20:32:00,2
2019-03-07 20:33:00,1
2019-03-07 20:35:00,1
2019-03-07 20:36:00,2
2019-03-07 20:37:00,1
2019-03-07 20:38:00,2
2019-03-07 20:39:00,1
2019-03-07 20:40:00,2
2019-03-07 20:41:00,1
2019-03-07 20:42:00,1
2019-03-07 20:43:00,1
2019-03-07 20:44:00,2
2019-03-07 20:45:00,1
2019-03-07 20:46:00,1
2019-03-07 20:47:00,2
2019-03-07 20:48:00,2
2019-03-07 20:49:00,2
2019-03-07 20:50:00,2
2019-03-07 20:51:00,1
2019-03-07 20:52:00,1
2019-03-07 20:53:00,2
2019-03-07 20:54:00,1
2019-03-07 20:55:00,2
2019-03-07 20:56:00,1
2019-03-07 20:57:00,2
2019-03-07 20:58:00,1
2019-03-07 20:59:00,2
2019-03-07 21:00:00,1
2019-03-07 21:01:00,1
2019-03-07 21:02:00,1
2019-03-07 21:03:00,1
2019-03-07 21:04:00,2
2019-03-07 21:05:00,1
2019-03-07 21:06:00,1
2019-03-07 21:07:00,2
2019-03-07 21:08:00,1
2019-03-07 21:09:00,1
2019-03-07 21:10:00,1
2019-03-07 21:11:00,2
2019-03-07 21:12:00,2
2019-03-07 21:13:00,2
2019-03-07 21:14:00,2
2019-03-07 21:15:00,1
2019-03-07 21:16:00,1
2019-03-07 21:17:00,1
2019-03-07 21:18:00,1
2019-03-07 21:20:00,1
2019-03-07 21:21:00,2
2019-03-07 21:22:00,1
2019-03-07 21:23:00,1
2019-03-07 21:24:00,1
2019-03-07 21:25:00,2
2019-03-07 21:26:00,2
2019-03-07 22:36:00,1
2019-03-07 22:46:00,1
2019-03-07 22:58:00,1
2019-03-07 23:00:00,1
2019-03-07 23:04:00,1
2019-03-07 23:13:00,1
2019-03-07 23:20:00,1
2019-03-07 23:42:00,1
2019-03-08 09:08:00,1
2019-03-08 10:01:00,1
2019-03-08 10:23:00,1
2019-03-08 10:40:00,1
2019-03-08 10:41:00,1
2019-03-08 10:43:00,1
2019-03-08 10:47:00,1
2019-03-08 10:49:00,1
2019-03-08 10:51:00,1
2019-03-08 11:01:00,2
2019-03-08 11:06:00,1
2019-03-08 12:02:00,1
2019-03-08 13:17:00,1
2019-03-08 13:28:00,1
2019-03-08 13:32:00,1
2019-03-08 13:33:00,1
2019-03-08 13:36:00,1
2019-03-08 13:48:00,1
2019-03-08 13:58:00,1
2019-03-08 14:01:00,1
2019-03-08 14:07:00,2
2019-03-08 14:09:00,1
2019-03-08 18:47:00,1
2019-03-08 18:48:00,1
2019-03-08 21:32:00,1
2019-03-09 06:50:00,1
2019-03-09 08:02:00,1
2019-03-09 08:31:00,1
2019-03-09 08:32:00,1
2019-03-10 00:10:00,1
2019-03-10 01:10:00,1
2019-03-10 03:02:00,1
2019-03-10 03:03:00,1
2019-03-10 03:04:00,1
2019-03-10 08:07:00,1
2019-03-10 08:16:00,1
2019-03-10 08:27:00,1
2019-03-10 08:28:00,1
2019-03-10 08:30:00,1
2019-03-10 10:15:00,1
2019-03-10 10:19:00,1
2019-03-10 14:17:00,1
2019-03-10 14:26:00,1
2019-03-10 14:35:00,1
2019-03-10 14:42:00,1
2019-03-10 14:46:00,1
2019-03-10 14:52:00,1
2019-03-10 15:13:00,1
2019-03-10 15:26:00,1
2019-03-10 15:33:00,1
2019-03-10 16:40:00,1
2019-03-10 16:46:00,1
2019-03-11 00:50:00,1
2019-03-11 02:03:00,1
2019-03-11 08:34:00,1
2019-03-11 09:50:00,1
2019-03-11 09:51:00,1
2019-03-11 10:03:00,1
2019-03-11 10:53:00,1
2019-03-11 10:59:00,1
2019-03-11 11:07:00,1
2019-03-11 11:10:00,1
2019-03-11 11:29:00,1
2019-03-11 11:33:00,1
2019-03-11 11:35:00,1
2019-03-11 11:37:00,1
2019-03-11 11:42:00,1
2019-03-11 11:43:00,1
2019-03-11 12:23:00,1
2019-03-11 12:37:00,1
2019-03-11 12:38:00,1
2019-03-11 12:39:00,1
2019-03-11 12:47:00,1
2019-03-11 12:48:00,1
2019-03-11 12:49:00,1
2019-03-11 12:57:00,1
2019-03-11 13:04:00,1
2019-03-11 13:46:00,1
2019-03-11 14:41:00,1
2019-03-11 14:45:00,1
2019-03-11 14:55:00,1
2019-03-11 14:56:00,1
2019-03-11 14:58:00,1
2019-03-11 15:10:00,1
2019-03-11 15:16:00,1
2019-03-11 15:19:00,1
2019-03-11 15:23:00,1
2019-03-11 15:24:00,1
2019-03-11 15:25:00,1
2019-03-11 15:26:00,2
2019-03-11 15:28:00,1
2019-03-11 15:29:00,3
2019-03-11 15:30:00,1
2019-03-11 15:31:00,2
2019-03-11 15:33:00,1
2019-03-11 15:34:00,1
2019-03-11 15:35:00,1
2019-03-11 15:36:00,1
2019-03-11 15:37:00,1
2019-03-11 15:39:00,1
2019-03-11 15:49:00,1
2019-03-11 15:51:00,1
2019-03-11 15:52:00,1
2019-03-11 15:53:00,1
2019-03-11 15:54:00,1
2019-03-11 15:57:00,2
2019-03-11 15:59:00,6
2019-03-11 16:00:00,1
2019-03-11 16:07:00,1
2019-03-11 16:09:00,1
2019-03-11 19:46:00,1
2019-03-11 19:55:00,1
2019-03-11 19:58:00,1
2019-03-11 20:01:00,1
2019-03-11 20:05:00,1
2019-03-11 20:08:00,1
2019-03-11 20:16:00,1
2019-03-11 20:23:00,1
2019-03-11 20:28:00,1
2019-03-11 20:57:00,1
2019-03-11 20:58:00,1
2019-03-12 08:49:00,1
2019-03-12 08:53:00,1
2019-03-12 08:57:00,1
2019-03-12 09:01:00,2
2019-03-12 09:30:00,1
2019-03-12 09:55:00,1
2019-03-12 09:57:00,1
2019-03-12 09:58:00,2
2019-03-12 10:02:00,1
2019-03-12 10:30:00,1
2019-03-12 10:33:00,1
2019-03-12 11:26:00,1
2019-03-12 11:34:00,1
2019-03-12 12:43:00,1
2019-03-12 12:47:00,1
2019-03-12 13:07:00,1
2019-03-12 13:15:00,2
2019-03-12 13:16:00,1
2019-03-12 13:17:00,3
2019-03-12 13:21:00,2
2019-03-12 13:59:00,2
2019-03-12 14:00:00,1
2019-03-12 14:08:00,1
2019-03-12 14:47:00,1
2019-03-12 15:02:00,1
2019-03-12 15:06:00,1
2019-03-12 15:14:00,1
2019-03-12 15:17:00,1
2019-03-12 15:18:00,1
2019-03-12 15:26:00,1
2019-03-12 15:28:00,1
2019-03-12 15:38:00,1
2019-03-12 15:40:00,1
2019-03-12 16:00:00,1
2019-03-12 16:16:00,1
2019-03-12 16:23:00,1
2019-03-12 16:32:00,1
2019-03-12 16:44:00,1
2019-03-12 16:49:00,1
2019-03-12 16:54:00,1
2019-03-12 16:58:00,1
2019-03-12 17:03:00,1
2019-03-12 17:05:00,1
2019-03-12 18:38:00,1
2019-03-12 21:56:00,1
2019-03-12 23:48:00,1
2019-03-13 01:30:00,1
2019-03-13 01:31:00,1
2019-03-13 02:06:00,1
2019-03-13 09:08:00,1
2019-03-13 11:21:00,2
2019-03-13 11:22:00,2
2019-03-13 11:23:00,1
2019-03-13 11:35:00,1
2019-03-13 11:38:00,1
2019-03-13 11:40:00,2
2019-03-13 12:26:00,1
2019-03-13 12:28:00,1
2019-03-13 12:32:00,1
2019-03-13 12:34:00,1
2019-03-13 12:40:00,1
2019-03-13 12:42:00,1
2019-03-13 12:43:00,1
2019-03-13 13:30:00,1
2019-03-13 13:35:00,1
2019-03-13 13:36:00,1
2019-03-13 14:03:00,1
2019-03-13 14:12:00,1
2019-03-13 15:17:00,1
2019-03-13 15:34:00,1
2019-03-13 15:44:00,1
2019-03-13 16:03:00,1
2019-03-13 16:06:00,1
2019-03-13 16:16:00,1
2019-03-13 16:17:00,1
2019-03-13 16:56:00,1
2019-03-13 17:12:00,1
2019-03-13 19:08:00,1
2019-03-13 23:09:00,1
2019-03-14 00:50:00,1
2019-03-14 00:53:00,1
2019-03-14 04:04:00,1
2019-03-14 04:21:00,1
2019-03-14 05:41:00,1
2019-03-14 07:33:00,1
2019-03-14 11:30:00,1
2019-03-14 12:13:00,1
2019-03-14 12:39:00,2
2019-03-14 12:45:00,1
2019-03-14 12:46:00,1
2019-03-14 12:47:00,1
2019-03-14 13:07:00,1
2019-03-14 13:32:00,1
2019-03-14 13:52:00,1
2019-03-14 14:16:00,1
2019-03-14 14:18:00,1
2019-03-14 14:20:00,1
2019-03-14 14:53:00,1
2019-03-14 15:40:00,2
2019-03-14 15:42:00,1
2019-03-14 15:43:00,1
2019-03-14 15:51:00,1
2019-03-14 18:13:00,1
2019-03-14 18:15:00,1
2019-03-14 18:16:00,1
2019-03-14 18:18:00,1
2019-03-14 18:31:00,1
2019-03-14 18:34:00,1
2019-03-14 18:40:00,1
2019-03-14 18:49:00,1
2019-03-14 18:51:00,1
2019-03-14 19:00:00,1
2019-03-14 21:36:00,1
2019-03-14 22:54:00,1
2019-03-14 22:55:00,1
2019-03-14 22:56:00,1
2019-03-14 22:57:00,1
2019-03-14 23:18:00,1
2019-03-15 03:09:00,1
2019-03-15 05:20:00,1
2019-03-15 07:49:00,1
2019-03-15 09:07:00,1
2019-03-15 09:43:00,1
2019-03-15 09:45:00,1
2019-03-15 10:12:00,1
2019-03-15 10:50:00,1
2019-03-15 11:21:00,1
2019-03-15 11:27:00,1
2019-03-15 12:38:00,1
2019-03-15 12:39:00,1
2019-03-15 13:49:00,1
2019-03-15 13:55:00,1
2019-03-15 14:11:00,1
2019-03-15 14:24:00,1
2019-03-15 19:07:00,1
2019-03-15 19:10:00,1
2019-03-15 19:55:00,1
2019-03-15 19:56:00,1
2019-03-15 20:26:00,1
2019-03-15 20:34:00,1
2019-03-15 21:25:00,1
2019-03-15 21:34:00,1
2019-03-15 21:40:00,1
2019-03-15 21:49:00,1
2019-03-15 21:50:00,1
2019-03-15 22:03:00,1
2019-03-15 22:11:00,1
2019-03-15 22:13:00,1
2019-03-15 22:14:00,1
2019-03-15 22:16:00,1
2019-03-15 22:19:00,1
2019-03-15 22:20:00,1
2019-03-15 22:24:00,2
2019-03-15 22:30:00,1
2019-03-15 22:31:00,1
2019-03-15 22:40:00,1
2019-03-16 00:30:00,1
2019-03-16 06:36:00,1
2019-03-16 06:37:00,1
2019-03-16 06:48:00,2
2019-03-16 10:50:00,1
2019-03-16 16:43:00,1
2019-03-16 17:00:00,1
2019-03-16 18:33:00,1
2019-03-16 18:35:00,1
2019-03-16 20:14:00,1
2019-03-16 20:15:00,1
2019-03-16 20:20:00,1
2019-03-16 20:21:00,1
2019-03-16 20:27:00,1
2019-03-16 20:34:00,1
2019-03-16 20:44:00,1
2019-03-16 20:46:00,1
2019-03-16 21:30:00,1
2019-03-16 21:31:00,1
2019-03-16 21:46:00,1
2019-03-16 21:52:00,1
2019-03-16 21:55:00,1
2019-03-16 21:59:00,1
2019-03-16 22:00:00,1
2019-03-17 02:22:00,1
2019-03-17 06:24:00,1
2019-03-17 07:35:00,1
2019-03-17 07:49:00,1
2019-03-17 07:52:00,1
2019-03-17 07:55:00,1
2019-03-17 10:32:00,1
2019-03-17 10:35:00,1
2019-03-17 10:36:00,1
2019-03-17 10:37:00,1
2019-03-17 10:39:00,1
2019-03-17 10:40:00,1
2019-03-17 10:41:00,2
2019-03-17 10:43:00,1
2019-03-17 10:44:00,1
2019-03-17 11:06:00,1
2019-03-17 11:08:00,1
2019-03-17 11:10:00,1
2019-03-17 13:13:00,1
2019-03-17 13:34:00,1
2019-03-17 16:00:00,1
2019-03-17 19:05:00,2
2019-03-17 19:33:00,1
2019-03-17 19:35:00,1
2019-03-17 19:37:00,1
2019-03-17 20:05:00,1
2019-03-17 20:08:00,1
2019-03-17 20:34:00,1
2019-03-17 20:40:00,1
2019-03-17 20:47:00,1
2019-03-17 21:27:00,1
2019-03-18 05:02:00,1
2019-03-18 05:46:00,1
2019-03-18 07:31:00,1
2019-03-18 07:56:00,1
2019-03-18 10:49:00,1
2019-03-18 10:51:00,1
2019-03-18 11:06:00,1
2019-03-18 13:06:00,1
2019-03-18 13:09:00,1
2019-03-18 13:40:00,1
2019-03-18 15:32:00,1
2019-03-18 16:17:00,1
2019-03-18 16:54:00,1
2019-03-18 17:36:00,1
2019-03-18 18:38:00,1
2019-03-18 19:17:00,1
2019-03-18 19:19:00,1
2019-03-18 22:13:00,1
2019-03-18 22:16:00,1
2019-03-18 22:26:00,1
2019-03-18 22:42:00,1
2019-03-18 22:54:00,1
2019-03-18 22:57:00,1
2019-03-18 22:59:00,1
2019-03-18 23:01:00,1
2019-03-18 23:03:00,1
2019-03-18 23:05:00,1
2019-03-18 23:06:00,1
2019-03-18 23:08:00,1
2019-03-18 23:11:00,1
2019-03-18 23:13:00,1
2019-03-18 23:15:00,1
2019-03-18 23:17:00,1
2019-03-18 23:20:00,1
2019-03-18 23:23:00,1
2019-03-18 23:24:00,1
2019-03-18 23:25:00,1
2019-03-18 23:53:00,1
2019-03-19 01:21:00,1
2019-03-19 01:40:00,1
2019-03-19 01:57:00,1
2019-03-19 02:57:00,1
2019-03-19 05:14:00,1
2019-03-19 05:20:00,1
2019-03-19 06:06:00,1
2019-03-19 06:26:00,1
2019-03-19 06:41:00,2
2019-03-19 06:50:00,2
2019-03-19 07:39:00,1
2019-03-19 07:59:00,1
2019-03-19 08:01:00,1
2019-03-19 09:04:00,1
2019-03-19 09:21:00,1
2019-03-19 09:29:00,1
2019-03-19 09:35:00,2
2019-03-19 09:52:00,1
2019-03-19 10:45:00,1
2019-03-19 11:02:00,1
2019-03-19 11:19:00,1
2019-03-19 11:27:00,1
2019-03-19 11:30:00,1
2019-03-19 11:36:00,1
2019-03-19 12:00:00,1
2019-03-19 12:07:00,1
2019-03-19 12:22:00,1
2019-03-19 12:27:00,1
2019-03-19 12:53:00,1
2019-03-19 12:54:00,1
2019-03-19 13:18:00,1
2019-03-19 13:19:00,1
2019-03-19 13:23:00,1
2019-03-19 13:25:00,1
2019-03-19 13:28:00,1
2019-03-19 13:38:00,1
2019-03-19 14:22:00,1
2019-03-19 15:46:00,1
2019-03-19 17:23:00,1
2019-03-19 17:31:00,1
2019-03-19 17:38:00,1
2019-03-19 17:40:00,1
2019-03-19 17:41:00,1
2019-03-19 17:42:00,1
2019-03-19 17:43:00,1
2019-03-19 17:44:00,1
2019-03-19 17:53:00,1
2019-03-19 19:26:00,1
2019-03-19 21:08:00,1
2019-03-19 23:35:00,1
2019-03-19 23:41:00,1
2019-03-19 23:52:00,1
2019-03-19 23:58:00,1
2019-03-20 06:29:00,1
2019-03-20 06:58:00,1
2019-03-20 07:19:00,1
2019-03-20 07:25:00,1
2019-03-20 07:37:00,1
2019-03-20 07:39:00,1
2019-03-20 07:47:00,1
2019-03-20 07:51:00,1
2019-03-20 07:54:00,1
2019-03-20 08:08:00,1
2019-03-20 08:32:00,1
2019-03-20 08:42:00,1
2019-03-20 08:43:00,1
2019-03-20 08:46:00,1
2019-03-20 08:51:00,1
2019-03-20 08:55:00,1
2019-03-20 08:58:00,1
2019-03-20 09:01:00,1
2019-03-20 09:12:00,1
2019-03-20 09:15:00,1
2019-03-20 09:17:00,1
2019-03-20 09:20:00,2
2019-03-20 09:23:00,1
2019-03-20 09:24:00,1
2019-03-20 09:31:00,1
2019-03-20 09:35:00,1
2019-03-20 09:41:00,1
2019-03-20 09:45:00,1
2019-03-20 09:50:00,1
2019-03-20 09:56:00,1
2019-03-20 10:00:00,1
2019-03-20 10:06:00,1
2019-03-20 10:10:00,1
2019-03-20 10:14:00,2
2019-03-20 10:18:00,1
2019-03-20 10:20:00,1
2019-03-20 10:31:00,1
2019-03-20 10:34:00,1
2019-03-20 10:37:00,1
2019-03-20 10:42:00,1
2019-03-20 10:48:00,1
2019-03-20 10:53:00,1
2019-03-20 10:56:00,1
2019-03-20 11:00:00,1
2019-03-20 11:04:00,1
2019-03-20 11:07:00,1
2019-03-20 11:10:00,1
2019-03-20 11:13:00,1
2019-03-20 11:19:00,1
2019-03-20 11:23:00,1
2019-03-20 11:27:00,1
2019-03-20 11:28:00,1
2019-03-20 11:32:00,1
2019-03-20 11:44:00,1
2019-03-20 11:58:00,2
2019-03-20 12:04:00,2
2019-03-20 12:06:00,1
2019-03-20 12:07:00,1
2019-03-20 12:11:00,1
2019-03-20 12:12:00,3
2019-03-20 12:16:00,1
2019-03-20 12:19:00,1
2019-03-20 12:30:00,1
2019-03-20 12:31:00,1
2019-03-20 12:36:00,2
2019-03-20 12:40:00,1
2019-03-20 12:52:00,1
2019-03-20 13:16:00,1
2019-03-20 13:17:00,1
2019-03-20 13:21:00,1
2019-03-20 13:23:00,1
2019-03-20 13:24:00,1
2019-03-20 13:31:00,1
2019-03-20 13:38:00,1
2019-03-20 13:45:00,1
2019-03-20 14:02:00,1
2019-03-20 14:05:00,1
2019-03-20 14:08:00,1
2019-03-20 14:10:00,1
2019-03-20 14:39:00,1
2019-03-20 14:41:00,1
2019-03-20 15:20:00,1
2019-03-20 15:21:00,1
2019-03-20 15:23:00,1
2019-03-20 15:26:00,1
2019-03-20 15:40:00,1
2019-03-20 15:41:00,1
2019-03-20 15:54:00,1
2019-03-20 15:55:00,1
2019-03-20 16:00:00,1
2019-03-20 16:07:00,1
2019-03-20 16:08:00,1
2019-03-20 16:14:00,1
2019-03-20 16:18:00,1
2019-03-20 16:54:00,1
2019-03-20 17:01:00,1
2019-03-20 17:03:00,1
2019-03-20 17:06:00,1
2019-03-20 21:24:00,1
2019-03-20 21:30:00,1
2019-03-21 01:22:00,1
2019-03-21 06:23:00,1
2019-03-21 06:32:00,1
2019-03-21 06:35:00,1
2019-03-21 06:37:00,1
2019-03-21 06:39:00,1
2019-03-21 06:41:00,1
2019-03-21 06:43:00,1
2019-03-21 06:47:00,1
2019-03-21 06:49:00,1
2019-03-21 06:51:00,1
2019-03-21 06:53:00,1
2019-03-21 06:56:00,1
2019-03-21 06:59:00,1
2019-03-21 07:05:00,1
2019-03-21 07:07:00,1
2019-03-21 07:08:00,1
2019-03-21 07:11:00,1
2019-03-21 07:13:00,1
2019-03-21 07:15:00,1
2019-03-21 07:18:00,1
2019-03-21 07:20:00,1
2019-03-21 07:22:00,1
2019-03-21 07:26:00,1
2019-03-21 07:30:00,1
2019-03-21 07:32:00,1
2019-03-21 07:34:00,1
2019-03-21 07:36:00,1
2019-03-21 07:37:00,1
2019-03-21 07:38:00,1
2019-03-21 07:42:00,1
2019-03-21 07:43:00,1
2019-03-21 07:45:00,1
2019-03-21 07:47:00,1
2019-03-21 07:49:00,1
2019-03-21 07:51:00,1
2019-03-21 07:55:00,1
2019-03-21 07:57:00,1
2019-03-21 07:59:00,1
2019-03-21 08:01:00,1
2019-03-21 08:03:00,1
2019-03-21 08:05:00,2
2019-03-21 08:07:00,1
2019-03-21 08:09:00,1
2019-03-21 08:15:00,1
2019-03-21 08:27:00,1
2019-03-21 09:09:00,1
2019-03-21 09:54:00,1
2019-03-21 09:55:00,1
2019-03-21 10:25:00,1
2019-03-21 10:56:00,1
2019-03-21 10:58:00,1
2019-03-21 11:21:00,1
2019-03-21 11:38:00,1
2019-03-21 12:36:00,1
2019-03-21 12:54:00,1
2019-03-21 13:08:00,1
2019-03-21 13:25:00,1
2019-03-21 13:35:00,1
2019-03-21 15:32:00,1
2019-03-21 16:28:00,1
2019-03-21 21:18:00,1
2019-03-21 23:12:00,1
2019-03-22 05:31:00,1
2019-03-22 06:56:00,1
2019-03-22 07:00:00,1
2019-03-22 07:03:00,1
2019-03-22 07:05:00,1
2019-03-22 07:13:00,1
2019-03-22 07:16:00,1
2019-03-22 07:18:00,1
2019-03-22 07:20:00,1
2019-03-22 07:23:00,1
2019-03-22 07:27:00,1
2019-03-22 07:31:00,1
2019-03-22 07:33:00,1
2019-03-22 07:38:00,1
2019-03-22 07:42:00,1
2019-03-22 07:43:00,1
2019-03-22 07:44:00,1
2019-03-22 07:51:00,1
2019-03-22 08:02:00,1
2019-03-22 08:44:00,1
2019-03-22 08:55:00,1
2019-03-22 09:53:00,1
2019-03-22 09:59:00,1
2019-03-22 10:36:00,1
2019-03-22 10:49:00,1
2019-03-22 10:50:00,1
2019-03-22 10:55:00,1
2019-03-22 11:15:00,1
2019-03-22 11:20:00,1
2019-03-22 11:35:00,1
2019-03-22 11:52:00,1
2019-03-22 13:23:00,1
2019-03-22 14:26:00,1
2019-03-22 15:14:00,1
2019-03-22 21:07:00,1
2019-03-22 21:08:00,1
2019-03-22 21:11:00,1
2019-03-22 21:39:00,1
2019-03-23 03:03:00,1
2019-03-23 07:35:00,2
2019-03-23 07:37:00,1
2019-03-23 07:41:00,1
2019-03-23 09:47:00,1
2019-03-23 10:50:00,1
2019-03-23 11:17:00,1
2019-03-23 13:19:00,1
2019-03-23 14:14:00,1
2019-03-23 14:15:00,1
2019-03-23 14:28:00,1
2019-03-23 14:29:00,1
2019-03-23 14:31:00,1
2019-03-23 14:32:00,1
2019-03-23 14:33:00,1
2019-03-23 14:39:00,1
2019-03-23 14:40:00,1
2019-03-23 14:42:00,1
2019-03-23 14:44:00,1
2019-03-23 14:45:00,1
2019-03-23 14:53:00,1
2019-03-23 15:05:00,1
2019-03-23 15:19:00,1
2019-03-23 15:29:00,1
2019-03-23 15:35:00,1
2019-03-23 15:37:00,1
2019-03-23 16:52:00,1
2019-03-23 16:54:00,1
2019-03-23 17:01:00,1
2019-03-23 17:43:00,2
2019-03-23 17:49:00,1
2019-03-23 17:51:00,1
2019-03-23 18:02:00,1
2019-03-23 18:08:00,2
2019-03-23 18:09:00,1
2019-03-23 18:13:00,1
2019-03-23 18:21:00,1
2019-03-23 18:26:00,2
2019-03-23 18:28:00,1
2019-03-23 18:33:00,1
2019-03-23 18:35:00,1
2019-03-23 18:39:00,1
2019-03-23 18:42:00,1
2019-03-23 21:53:00,1
2019-03-23 22:55:00,1
2019-03-23 22:56:00,1
2019-03-24 01:35:00,1
2019-03-24 01:39:00,1
2019-03-24 01:40:00,1
2019-03-24 01:44:00,1
2019-03-24 01:46:00,1
2019-03-24 01:47:00,1
2019-03-24 01:49:00,1
2019-03-24 01:51:00,1
2019-03-24 02:34:00,1
2019-03-24 02:35:00,1
2019-03-24 02:40:00,1
2019-03-24 02:43:00,1
2019-03-24 02:44:00,1
2019-03-24 02:49:00,1
2019-03-24 02:51:00,1
2019-03-24 02:54:00,1
2019-03-24 15:52:00,1
2019-03-24 16:04:00,1
2019-03-24 16:06:00,1
2019-03-24 16:07:00,1
2019-03-24 16:09:00,1
2019-03-24 18:20:00,1
2019-03-24 18:55:00,1
2019-03-24 19:14:00,2
2019-03-24 19:27:00,2
2019-03-24 19:45:00,1
2019-03-24 19:56:00,1
2019-03-24 22:22:00,1
2019-03-25 03:17:00,1
2019-03-25 07:29:00,1
2019-03-25 08:17:00,1
2019-03-25 08:18:00,1
2019-03-25 08:40:00,1
2019-03-25 10:34:00,1
2019-03-25 11:30:00,1
2019-03-25 12:06:00,1
2019-03-25 12:21:00,1
2019-03-25 12:22:00,1
2019-03-25 12:31:00,1
2019-03-25 12:34:00,1
2019-03-25 12:39:00,1
2019-03-25 12:42:00,1
2019-03-25 13:02:00,1
2019-03-25 13:50:00,1
2019-03-25 13:51:00,1
2019-03-25 13:53:00,2
2019-03-25 14:08:00,1
2019-03-25 14:09:00,1
2019-03-25 14:10:00,1
2019-03-25 15:47:00,1
2019-03-25 15:51:00,1
2019-03-25 16:02:00,1
2019-03-25 16:05:00,1
2019-03-25 16:19:00,1
2019-03-25 16:30:00,1
2019-03-25 16:36:00,1
2019-03-25 16:44:00,1
2019-03-25 17:41:00,1
2019-03-25 22:40:00,1
2019-03-25 23:11:00,1
2019-03-26 00:40:00,1
2019-03-26 02:41:00,1
2019-03-26 06:19:00,1
2019-03-26 08:36:00,1
2019-03-26 08:45:00,1
2019-03-26 09:50:00,1
2019-03-26 10:04:00,1
2019-03-26 10:06:00,1
2019-03-26 10:07:00,1
2019-03-26 10:13:00,1
2019-03-26 10:40:00,1
2019-03-26 10:42:00,1
2019-03-26 10:58:00,1
2019-03-26 12:11:00,1
2019-03-26 12:39:00,1
2019-03-26 13:30:00,1
2019-03-26 13:31:00,1
2019-03-26 13:32:00,1
2019-03-27 20:31:00,1
2019-03-27 20:33:00,1
2019-03-28 15:04:00,2
2019-03-30 16:48:00,1
2019-03-31 18:47:00,1
2019-04-03 17:28:00,2
2019-04-03 17:36:00,1
2019-04-03 17:58:00,1
2019-04-03 20:05:00,1
2019-04-03 20:19:00,1
2019-04-06 10:26:00,1
2019-04-06 11:18:00,1
2019-04-08 04:02:00,2
2019-04-08 06:23:00,1
2019-04-08 06:35:00,1
2019-04-09 03:35:00,1
2019-04-09 05:38:00,4
2019-04-10 00:37:00,1
2019-04-10 01:48:00,1
2019-04-10 01:49:00,3
2019-04-10 01:51:00,1
2019-04-10 01:52:00,4
2019-04-10 01:53:00,3
2019-04-11 01:16:00,1
2019-04-11 01:18:00,2
2019-04-11 01:21:00,1
2019-04-11 02:35:00,1
2019-04-11 03:08:00,1
2019-04-11 04:15:00,3
2019-04-11 04:16:00,13
2019-04-11 04:17:00,2
2019-04-11 04:18:00,10
2019-04-11 04:19:00,10
2019-04-11 04:20:00,3
2019-04-11 04:21:00,3
2019-04-11 04:22:00,5
2019-04-11 04:35:00,9
2019-04-11 04:36:00,5
2019-04-11 04:37:00,4
2019-04-11 04:38:00,3
2019-04-11 16:51:00,1
2019-04-11 16:52:00,1
2019-04-11 18:29:00,1
2019-04-12 04:24:00,1
2019-04-12 11:01:00,1
2019-04-12 11:05:00,1
2019-04-12 11:16:00,1
2019-04-12 11:17:00,1
2019-04-12 11:24:00,1
2019-04-15 04:04:00,1
2019-04-16 05:06:00,1
2019-04-16 05:43:00,1
2019-04-16 05:44:00,8
2019-04-16 05:45:00,2
2019-04-16 05:46:00,2
2019-04-16 05:51:00,1
2019-04-16 20:00:00,1
2019-04-16 20:19:00,1
2019-04-18 00:23:00,1
2019-04-18 16:59:00,1
2019-04-18 17:13:00,1
2019-04-18 20:13:00,1
2019-04-18 20:31:00,1
2019-04-18 20:33:00,1
2019-04-18 20:35:00,1
2019-04-23 09:22:00,1
2019-04-23 09:23:00,2
2019-04-25 14:06:00,1
2019-04-25 14:07:00,1
2019-04-25 14:18:00,1
2019-04-25 14:21:00,1
2019-04-25 14:42:00,1
2019-04-25 14:45:00,1
2019-04-25 15:22:00,2
2019-04-25 16:00:00,1
2019-04-25 17:50:00,1
2019-04-25 18:08:00,1
2019-04-25 19:20:00,1
2019-04-25 20:08:00,1
2019-04-25 20:43:00,1
2019-04-25 20:47:00,1
