1144,SELECT TOP # objID
2019-11-15 21:02:00,1
2019-11-15 21:04:00,1
2019-11-15 21:42:00,1
2019-11-15 21:54:00,2
2019-11-16 01:46:00,1
2019-11-16 04:46:00,1
2019-11-16 05:17:00,1
2019-11-16 12:50:00,1
2019-11-16 13:58:00,1
2019-11-16 20:15:00,1
2019-11-17 15:52:00,1
2019-11-17 23:39:00,1
2019-11-18 21:34:00,1
2019-11-18 22:36:00,1
2019-11-19 00:38:00,1
2019-11-19 17:52:00,1
2019-11-19 19:18:00,1
2019-11-20 04:43:00,1
2019-11-20 12:28:00,1
2019-11-21 10:31:00,1
2019-11-21 15:48:00,1
2019-11-21 20:06:00,1
2019-11-22 08:41:00,1
2019-11-22 13:57:00,1
2019-11-22 18:39:00,1
2019-11-23 00:29:00,1
2019-11-23 05:43:00,1
2019-11-23 15:19:00,1
2019-11-24 15:25:00,1
2019-11-25 20:33:00,1
2019-11-27 06:06:00,1
2019-11-27 12:30:00,1
2019-11-29 00:44:00,1
2019-11-30 00:56:00,1
2019-11-30 01:05:00,1
2019-11-30 08:15:00,1
2019-11-30 08:16:00,1
2019-12-01 00:20:00,1
2019-12-01 06:24:00,1
2019-12-01 13:52:00,1
2019-12-01 15:08:00,1
2019-12-01 18:47:00,1
2019-12-03 01:05:00,1
2019-12-03 03:59:00,1
2019-12-03 07:55:00,1
2019-12-03 08:23:00,1
2019-12-03 14:42:00,1
2019-12-03 14:49:00,1
2019-12-03 18:18:00,1
2019-12-04 07:48:00,1
2019-12-04 09:16:00,1
2019-12-04 10:44:00,1
2019-12-04 11:11:00,1
2019-12-04 12:46:00,1
2019-12-04 23:18:00,1
2019-12-05 00:06:00,1
2019-12-05 00:51:00,1
2019-12-05 01:09:00,1
2019-12-05 01:56:00,1
2019-12-05 02:54:00,1
2019-12-05 07:27:00,1
2019-12-05 09:51:00,2
2019-12-05 10:51:00,1
2019-12-05 11:03:00,1
2019-12-05 11:08:00,1
2019-12-05 13:57:00,1
2019-12-05 19:00:00,1
2019-12-05 19:08:00,1
2019-12-05 20:30:00,2
2019-12-06 00:45:00,1
2019-12-06 10:04:00,1
2019-12-06 19:42:00,1
2019-12-06 23:14:00,1
2019-12-07 21:09:00,1
2019-12-09 06:18:00,1
2019-12-09 06:38:00,2
2019-12-09 20:08:00,1
2019-12-11 01:36:00,1
2019-12-11 08:24:00,1
2019-12-11 10:46:00,1
2019-12-12 00:27:00,1
2019-12-12 01:09:00,1
2019-12-12 06:01:00,1
2019-12-12 06:03:00,1
2019-12-12 13:44:00,1
2019-12-13 10:14:00,1
2019-12-13 11:08:00,1
2019-12-13 12:21:00,1
2019-12-13 13:35:00,1
2019-12-14 13:38:00,1
2019-12-15 01:17:00,1
2019-12-15 01:54:00,1
2019-12-15 18:56:00,1
2019-12-16 22:38:00,1
2019-12-17 00:22:00,1
2019-12-18 00:59:00,1
2019-12-18 01:28:00,1
2019-12-18 09:18:00,1
2019-12-18 10:50:00,1
2019-12-18 13:38:00,1
2019-12-19 01:38:00,1
2019-12-19 20:00:00,1
2019-12-20 04:21:00,1
2019-12-20 09:04:00,1
2019-12-20 13:42:00,1
2019-12-20 17:22:00,1
2019-12-21 02:16:00,1
2019-12-21 04:56:00,1
2019-12-21 17:17:00,1
2019-12-22 04:59:00,2
2019-12-22 10:52:00,1
2019-12-22 15:06:00,1
2019-12-22 22:52:00,1
2019-12-23 08:46:00,1
2019-12-23 21:34:00,1
2019-12-24 10:27:00,1
2019-12-25 01:51:00,1
2019-12-25 03:08:00,1
2019-12-25 04:59:00,1
2019-12-26 03:12:00,1
2019-12-26 06:00:00,1
2019-12-26 07:56:00,3
2019-12-26 15:21:00,1
2019-12-26 16:25:00,1
2019-12-27 06:04:00,1
2019-12-27 12:33:00,1
2019-12-27 17:27:00,1
2019-12-28 23:39:00,1
2019-12-29 06:51:00,1
2019-12-29 08:10:00,1
2019-12-29 17:16:00,1
2019-12-29 21:05:00,1
2019-12-30 05:23:00,1
2019-12-30 06:09:00,2
2019-12-30 06:10:00,1
2019-12-30 06:55:00,1
2019-12-30 12:59:00,1
2019-12-30 14:02:00,1
2019-12-30 14:24:00,1
2019-12-31 00:01:00,1
