11431,"SELECT TOP # p.run, p.rerun, p.camcol, p.field FROM PhotoObjDR7 AS p WHERE p.dr7objid = #"
2019-01-23 19:00:00,1
2019-01-23 19:15:00,1
2019-01-23 19:21:00,1
2019-01-23 19:41:00,1
2019-01-23 20:20:00,1
2019-01-23 20:26:00,1
2019-01-23 21:15:00,1
2019-01-23 21:25:00,1
2019-01-23 21:35:00,1
2019-01-23 21:46:00,1
2019-01-23 22:05:00,1
2019-01-23 22:15:00,1
2019-01-23 22:56:00,1
2019-01-23 23:11:00,1
2019-01-23 23:16:00,1
2019-01-23 23:23:00,1
2019-01-23 23:26:00,1
2019-01-23 23:34:00,1
2019-01-24 00:08:00,1
2019-01-24 00:36:00,1
2019-01-24 00:47:00,1
2019-01-24 01:07:00,1
2019-01-24 01:17:00,1
2019-01-24 04:08:00,1
2019-01-24 04:18:00,2
2019-01-24 04:20:00,1
2019-01-24 04:23:00,1
2019-01-24 04:26:00,1
2019-01-24 04:31:00,1
2019-01-24 04:43:00,1
2019-01-24 04:44:00,1
2019-01-24 04:47:00,1
2019-01-24 04:51:00,1
2019-01-24 05:02:00,1
2019-01-24 05:05:00,1
2019-01-24 05:06:00,1
2019-01-24 05:11:00,1
2019-01-24 05:13:00,1
2019-01-24 05:14:00,1
2019-01-24 05:16:00,2
2019-01-24 05:17:00,1
2019-01-24 05:19:00,1
2019-01-24 05:20:00,1
2019-01-24 05:21:00,2
2019-01-24 05:22:00,1
2019-01-24 05:23:00,1
2019-01-24 05:38:00,1
2019-01-24 05:57:00,1
2019-01-24 06:08:00,1
2019-01-24 06:18:00,1
2019-01-24 06:38:00,1
2019-01-24 06:58:00,1
2019-01-24 07:08:00,2
2019-01-24 07:16:00,1
2019-01-24 07:18:00,2
2019-01-24 07:28:00,1
2019-01-24 07:38:00,1
2019-01-24 07:48:00,1
2019-01-24 07:58:00,1
2019-01-24 08:58:00,1
2019-01-24 09:09:00,2
2019-01-24 09:28:00,1
2019-01-24 09:39:00,1
2019-01-24 09:49:00,1
2019-01-24 09:58:00,1
2019-01-24 10:08:00,1
2019-01-24 10:28:00,1
2019-01-24 10:38:00,1
2019-01-24 10:40:00,1
2019-01-24 10:48:00,1
2019-01-24 10:51:00,1
2019-01-24 10:58:00,2
2019-01-24 11:03:00,1
2019-01-24 11:08:00,1
2019-01-24 11:19:00,1
2019-01-24 11:59:00,1
2019-01-24 12:00:00,1
2019-01-24 12:09:00,1
2019-01-24 12:16:00,1
2019-01-24 12:19:00,1
2019-01-24 12:36:00,1
2019-01-24 12:40:00,2
2019-01-24 12:46:00,1
2019-01-24 12:49:00,1
2019-01-24 12:59:00,1
2019-01-24 13:19:00,1
2019-01-24 13:29:00,2
2019-01-24 13:39:00,1
2019-01-24 13:49:00,1
2019-01-24 13:59:00,1
2019-01-24 14:00:00,1
2019-01-24 14:09:00,2
2019-01-24 14:32:00,1
2019-01-24 14:34:00,1
2019-01-24 14:36:00,1
2019-01-24 14:40:00,1
2019-01-24 14:47:00,1
2019-01-24 14:49:00,1
2019-01-24 14:59:00,1
2019-01-24 15:00:00,1
2019-01-24 15:14:00,1
2019-01-24 15:15:00,1
2019-01-24 15:19:00,1
2019-01-24 15:49:00,2
2019-01-24 16:19:00,1
2019-01-24 17:20:00,3
2019-01-24 17:23:00,2
2019-01-24 17:24:00,2
2019-01-24 17:26:00,2
2019-01-24 17:33:00,1
2019-01-24 17:34:00,1
2019-01-24 17:35:00,1
2019-01-24 17:37:00,2
2019-01-24 18:29:00,1
2019-01-24 18:30:00,1
2019-01-24 19:03:00,1
2019-01-24 19:20:00,1
2019-01-24 19:31:00,1
2019-01-24 19:49:00,2
2019-01-24 19:59:00,1
2019-01-24 20:09:00,1
2019-01-24 20:19:00,1
2019-01-24 20:41:00,1
2019-01-24 20:49:00,1
2019-01-24 21:19:00,1
2019-01-24 21:29:00,1
2019-01-24 21:41:00,1
2019-01-24 21:47:00,1
2019-01-24 21:50:00,1
2019-01-24 21:57:00,1
2019-01-24 22:19:00,1
2019-01-24 22:40:00,1
2019-01-24 23:02:00,1
2019-01-24 23:08:00,1
2019-01-24 23:10:00,1
2019-01-24 23:20:00,2
2019-01-24 23:32:00,1
2019-01-24 23:43:00,1
2019-01-24 23:44:00,1
2019-01-24 23:50:00,1
2019-01-25 00:00:00,1
2019-01-25 00:10:00,2
2019-01-25 00:20:00,1
2019-01-25 00:31:00,1
2019-01-25 02:21:00,1
2019-01-25 02:32:00,1
2019-01-25 02:42:00,2
2019-01-25 02:52:00,1
2019-01-25 03:02:00,1
2019-01-25 03:12:00,1
2019-01-25 03:32:00,1
2019-01-25 03:52:00,1
2019-01-25 03:53:00,1
2019-01-25 04:32:00,1
2019-01-25 05:02:00,1
2019-01-25 05:05:00,1
2019-01-25 05:08:00,1
2019-01-25 05:12:00,1
2019-01-25 05:22:00,1
2019-01-25 05:31:00,1
2019-01-25 05:51:00,1
2019-01-25 07:41:00,1
2019-01-25 07:42:00,1
2019-01-25 07:54:00,1
2019-01-25 08:06:00,1
2019-01-25 08:19:00,1
2019-01-25 08:21:00,1
2019-01-25 08:49:00,1
2019-01-25 09:00:00,1
2019-01-25 09:16:00,1
2019-01-25 09:17:00,1
2019-01-25 09:29:00,1
2019-01-25 09:49:00,1
2019-01-25 09:50:00,1
2019-01-25 10:00:00,1
2019-01-25 10:24:00,1
2019-01-25 10:34:00,2
2019-01-25 10:45:00,1
2019-01-25 10:46:00,1
2019-01-25 10:58:00,1
2019-01-25 11:09:00,1
2019-01-25 11:21:00,1
2019-01-25 11:34:00,1
2019-01-25 11:55:00,1
2019-01-25 12:07:00,1
2019-01-25 12:18:00,1
2019-01-25 13:30:00,1
2019-01-25 14:16:00,1
2019-01-25 14:50:00,1
2019-01-25 14:55:00,1
2019-01-25 14:57:00,1
2019-01-25 15:00:00,1
2019-01-25 15:02:00,1
2019-01-25 15:10:00,1
2019-01-25 15:11:00,1
2019-01-25 15:45:00,1
2019-01-25 17:42:00,1
2019-01-25 17:44:00,1
2019-01-25 18:44:00,1
2019-01-25 18:54:00,1
2019-01-25 19:04:00,1
2019-01-25 21:39:00,1
2019-01-25 22:01:00,1
2019-01-25 23:10:00,1
2019-01-25 23:30:00,1
2019-01-26 00:07:00,1
2019-01-26 00:40:00,1
2019-01-26 00:55:00,1
2019-01-26 00:58:00,1
2019-01-26 01:40:00,1
2019-01-26 02:14:00,1
2019-01-26 08:25:00,1
2019-01-26 08:46:00,1
2019-01-26 09:00:00,1
2019-01-26 10:48:00,1
2019-01-26 10:53:00,1
2019-01-26 11:12:00,1
2019-01-26 11:13:00,1
2019-01-26 11:59:00,1
2019-01-26 12:19:00,1
2019-01-26 12:35:00,1
2019-01-26 12:43:00,1
2019-01-26 12:50:00,1
2019-01-26 13:07:00,1
2019-01-26 13:30:00,1
2019-01-26 13:41:00,1
2019-01-26 13:53:00,1
2019-01-26 14:04:00,1
2019-01-26 14:05:00,1
2019-01-26 14:16:00,1
2019-01-26 14:27:00,1
2019-01-26 14:39:00,1
2019-01-26 14:50:00,1
2019-01-26 15:02:00,1
2019-01-26 15:13:00,1
2019-01-26 15:24:00,1
2019-01-26 15:25:00,1
2019-01-26 15:34:00,1
2019-01-26 15:35:00,1
2019-01-26 15:36:00,1
2019-01-26 15:43:00,1
2019-01-26 15:48:00,1
2019-01-26 15:59:00,1
2019-01-26 16:11:00,1
2019-01-26 16:22:00,1
2019-01-26 16:34:00,1
2019-01-26 16:45:00,1
2019-01-26 16:57:00,1
2019-01-26 17:08:00,1
2019-01-26 17:20:00,1
2019-01-26 17:31:00,1
2019-01-26 17:43:00,1
2019-01-26 17:54:00,1
2019-01-26 18:06:00,1
2019-01-26 19:37:00,1
2019-01-26 19:49:00,1
2019-01-26 20:00:00,1
2019-01-26 20:12:00,1
2019-01-26 20:23:00,1
2019-01-26 20:25:00,1
2019-01-26 20:35:00,1
2019-01-26 20:46:00,1
2019-01-26 21:21:00,1
2019-01-26 21:32:00,1
2019-01-26 21:44:00,1
2019-01-26 21:55:00,1
2019-01-26 22:07:00,1
2019-01-26 22:18:00,1
2019-01-26 22:30:00,1
2019-01-26 22:41:00,1
2019-01-26 22:53:00,1
2019-01-26 23:04:00,1
2019-01-26 23:13:00,1
2019-01-26 23:15:00,1
2019-01-26 23:27:00,1
2019-01-26 23:38:00,1
2019-01-26 23:50:00,1
2019-01-27 00:01:00,1
2019-01-27 00:13:00,1
2019-01-27 00:24:00,1
2019-01-27 00:36:00,1
2019-01-27 00:47:00,1
2019-01-27 00:59:00,1
2019-01-27 01:10:00,1
2019-01-27 01:22:00,1
2019-01-27 01:33:00,1
2019-01-27 01:45:00,1
2019-01-27 01:56:00,1
2019-01-27 02:08:00,1
2019-01-27 02:19:00,1
2019-01-27 02:31:00,1
2019-01-27 02:42:00,1
2019-01-27 02:54:00,1
2019-01-27 03:05:00,1
2019-01-27 03:17:00,1
2019-01-27 03:28:00,1
2019-01-27 03:39:00,1
2019-01-27 04:11:00,1
2019-01-27 04:14:00,1
2019-01-27 08:30:00,1
2019-01-27 09:05:00,1
2019-01-27 11:12:00,1
2019-01-27 12:10:00,1
2019-01-27 14:07:00,1
2019-01-27 14:20:00,1
2019-01-27 14:57:00,1
2019-01-27 16:27:00,1
2019-01-27 16:42:00,1
2019-01-27 20:42:00,1
2019-01-28 04:11:00,1
2019-01-28 04:43:00,1
2019-01-28 05:02:00,1
2019-01-28 08:40:00,1
2019-01-28 09:31:00,1
2019-01-28 09:40:00,1
2019-01-28 10:32:00,1
2019-01-28 11:27:00,1
2019-01-28 11:49:00,1
2019-01-28 12:08:00,1
2019-01-28 12:37:00,1
2019-01-28 13:05:00,1
2019-01-28 14:22:00,1
2019-01-28 14:23:00,1
2019-01-28 17:51:00,1
2019-01-28 18:47:00,1
2019-01-28 19:43:00,1
2019-01-28 20:36:00,1
2019-01-28 23:06:00,1
2019-01-29 00:04:00,1
2019-01-29 00:25:00,1
2019-01-29 02:46:00,1
2019-01-29 03:30:00,1
2019-01-29 04:44:00,1
2019-01-29 05:16:00,1
2019-01-29 06:17:00,1
2019-01-29 06:35:00,1
2019-01-29 07:02:00,1
2019-01-29 07:32:00,1
2019-01-29 07:52:00,1
2019-01-29 09:25:00,1
2019-01-29 12:35:00,1
2019-01-29 12:48:00,1
2019-01-29 13:29:00,1
2019-01-29 17:05:00,1
2019-01-29 17:06:00,1
2019-01-29 17:07:00,3
2019-01-29 17:08:00,2
2019-01-29 17:09:00,1
2019-01-29 17:10:00,2
2019-01-29 17:11:00,2
2019-01-29 17:12:00,1
2019-01-29 17:13:00,2
2019-01-29 17:15:00,1
2019-01-29 17:43:00,3
2019-01-29 17:46:00,1
2019-01-29 18:17:00,1
2019-01-29 18:36:00,1
2019-01-29 18:37:00,1
2019-01-29 18:38:00,1
2019-01-29 18:41:00,1
2019-01-29 18:43:00,1
2019-01-29 19:03:00,1
2019-01-29 19:37:00,1
2019-01-29 20:55:00,1
2019-01-29 22:32:00,1
2019-01-29 22:33:00,1
2019-01-29 23:02:00,1
2019-01-29 23:07:00,1
2019-01-29 23:24:00,1
2019-01-29 23:30:00,1
2019-01-29 23:31:00,1
2019-01-29 23:40:00,1
2019-01-29 23:49:00,1
2019-01-30 00:45:00,1
2019-01-30 01:08:00,1
2019-01-30 01:12:00,1
2019-01-30 02:12:00,1
2019-01-30 02:40:00,1
2019-01-30 03:06:00,1
2019-01-30 03:24:00,1
2019-01-30 04:24:00,1
2019-01-30 04:59:00,1
2019-01-30 05:15:00,1
2019-01-30 05:17:00,1
2019-01-30 05:29:00,1
2019-01-30 05:39:00,1
2019-01-30 05:46:00,1
2019-01-30 05:56:00,1
2019-01-30 05:57:00,1
2019-01-30 06:42:00,1
2019-01-30 06:50:00,1
2019-01-30 08:10:00,2
2019-01-30 08:11:00,1
2019-01-30 08:57:00,1
2019-01-30 11:05:00,2
2019-01-30 11:57:00,1
2019-01-30 12:02:00,1
2019-01-30 13:13:00,1
2019-01-30 13:18:00,1
2019-01-30 14:07:00,1
2019-01-30 14:09:00,1
2019-01-30 14:38:00,1
2019-01-30 14:55:00,1
2019-01-30 15:31:00,1
2019-01-30 15:54:00,1
2019-01-30 16:21:00,1
2019-01-30 17:08:00,1
2019-01-30 17:36:00,1
2019-01-30 17:44:00,1
2019-01-30 18:55:00,1
2019-01-30 20:00:00,1
2019-01-30 20:25:00,1
2019-01-30 20:38:00,1
2019-01-30 21:01:00,1
2019-01-30 21:11:00,1
2019-01-30 21:36:00,1
2019-01-30 21:57:00,1
2019-01-30 22:10:00,1
2019-01-30 22:38:00,1
2019-01-30 22:48:00,1
2019-01-30 23:18:00,1
2019-01-30 23:25:00,1
2019-01-31 00:31:00,1
2019-01-31 01:13:00,1
2019-01-31 01:38:00,1
2019-01-31 02:47:00,1
2019-01-31 02:58:00,1
2019-01-31 02:59:00,1
2019-01-31 04:40:00,1
2019-01-31 04:48:00,2
2019-01-31 04:55:00,1
2019-01-31 05:10:00,1
2019-01-31 05:24:00,1
2019-01-31 05:59:00,1
2019-01-31 06:05:00,1
2019-01-31 06:08:00,1
2019-01-31 06:18:00,1
2019-01-31 06:24:00,1
2019-01-31 09:22:00,1
2019-01-31 09:35:00,2
2019-01-31 09:52:00,1
2019-01-31 10:12:00,1
2019-01-31 10:47:00,1
2019-01-31 11:23:00,1
2019-01-31 11:40:00,1
2019-01-31 11:41:00,1
2019-01-31 11:42:00,1
2019-01-31 11:58:00,1
2019-01-31 13:02:00,1
2019-01-31 14:04:00,1
2019-01-31 14:51:00,1
2019-01-31 15:23:00,1
2019-01-31 15:51:00,2
2019-01-31 16:03:00,1
2019-01-31 17:58:00,1
2019-02-01 00:15:00,1
2019-02-01 00:38:00,1
2019-02-01 01:26:00,1
2019-02-01 03:53:00,1
2019-02-01 04:08:00,1
2019-02-01 04:55:00,1
2019-02-01 10:14:00,1
2019-02-01 11:41:00,1
2019-02-01 13:07:00,1
2019-02-01 13:36:00,1
2019-02-01 13:45:00,1
2019-02-01 16:01:00,1
2019-02-01 16:05:00,1
2019-02-01 16:26:00,1
2019-02-01 19:34:00,1
2019-02-01 20:07:00,1
2019-02-01 20:09:00,1
2019-02-01 21:07:00,1
2019-02-01 21:50:00,1
2019-02-01 22:28:00,1
2019-02-02 00:15:00,1
2019-02-02 00:28:00,1
2019-02-02 00:55:00,1
2019-02-02 01:47:00,1
2019-02-02 02:16:00,1
2019-02-02 02:24:00,1
2019-02-02 02:27:00,1
2019-02-02 02:34:00,1
2019-02-02 02:56:00,1
2019-02-02 03:23:00,1
2019-02-02 04:57:00,1
2019-02-02 05:04:00,1
2019-02-02 09:28:00,1
2019-02-02 11:18:00,1
2019-02-02 11:19:00,1
2019-02-02 12:48:00,1
2019-02-02 13:39:00,1
2019-02-02 13:52:00,1
2019-02-02 13:59:00,1
2019-02-02 14:14:00,1
2019-02-02 14:51:00,1
2019-02-02 17:05:00,1
2019-02-02 18:16:00,1
2019-02-02 19:08:00,1
2019-02-02 19:28:00,1
2019-02-02 21:04:00,1
2019-02-02 21:59:00,1
2019-02-03 01:07:00,1
2019-02-03 01:27:00,1
2019-02-03 02:08:00,1
2019-02-03 06:25:00,1
2019-02-03 06:56:00,2
2019-02-03 07:34:00,1
2019-02-03 07:40:00,1
2019-02-03 10:08:00,1
2019-02-03 11:16:00,1
2019-02-03 11:20:00,1
2019-02-03 11:30:00,1
2019-02-03 11:41:00,1
2019-02-03 13:28:00,1
2019-02-03 13:37:00,1
2019-02-03 14:29:00,1
2019-02-03 16:03:00,1
2019-02-03 16:08:00,1
2019-02-03 17:47:00,1
2019-02-03 18:27:00,1
2019-02-03 19:13:00,1
2019-02-03 19:44:00,1
2019-02-03 19:47:00,1
2019-02-03 20:17:00,1
2019-02-03 20:28:00,1
2019-02-03 20:31:00,1
2019-02-03 20:33:00,1
2019-02-03 21:07:00,1
2019-02-04 00:38:00,1
2019-02-04 09:31:00,1
2019-02-04 09:32:00,1
2019-02-04 09:46:00,1
2019-02-04 09:48:00,1
2019-02-04 09:49:00,1
2019-02-04 09:50:00,1
2019-02-04 09:52:00,2
2019-02-04 09:53:00,1
2019-02-04 09:56:00,1
2019-02-04 09:57:00,2
2019-02-04 10:01:00,1
2019-02-04 10:03:00,1
2019-02-04 10:06:00,1
2019-02-04 10:29:00,1
2019-02-04 10:40:00,1
2019-02-04 11:07:00,1
2019-02-04 13:45:00,1
2019-02-04 18:02:00,1
2019-02-04 18:41:00,1
2019-02-04 18:45:00,1
2019-02-04 18:50:00,1
2019-02-04 19:20:00,1
2019-02-04 20:18:00,1
2019-02-04 20:22:00,1
2019-02-04 20:24:00,1
2019-02-04 20:25:00,1
2019-02-04 20:28:00,1
2019-02-04 20:50:00,1
2019-02-04 20:57:00,1
2019-02-04 21:09:00,1
2019-02-04 21:40:00,1
2019-02-04 23:07:00,1
2019-02-05 00:48:00,1
2019-02-05 02:00:00,1
2019-02-05 02:19:00,1
2019-02-05 02:50:00,1
2019-02-05 03:09:00,1
2019-02-05 03:30:00,1
2019-02-05 03:40:00,1
2019-02-05 05:10:00,1
2019-02-05 05:50:00,1
2019-02-05 06:00:00,1
2019-02-05 06:10:00,1
2019-02-05 06:31:00,1
2019-02-05 06:40:00,1
2019-02-05 07:21:00,1
2019-02-05 07:31:00,1
2019-02-05 07:51:00,1
2019-02-05 09:01:00,1
2019-02-05 09:02:00,1
2019-02-05 09:12:00,1
2019-02-05 09:52:00,1
2019-02-05 10:12:00,1
2019-02-05 10:48:00,1
2019-02-05 11:20:00,1
2019-02-05 11:22:00,1
2019-02-05 11:27:00,1
2019-02-05 12:00:00,1
2019-02-05 12:11:00,1
2019-02-05 12:32:00,1
2019-02-05 12:42:00,1
2019-02-05 12:44:00,1
2019-02-05 12:46:00,1
2019-02-05 13:18:00,1
2019-02-05 13:36:00,1
2019-02-05 13:50:00,1
2019-02-05 14:25:00,1
2019-02-05 14:34:00,1
2019-02-05 15:24:00,1
2019-02-05 15:40:00,1
2019-02-05 15:48:00,3
2019-02-05 15:58:00,1
2019-02-05 16:49:00,1
2019-02-05 16:52:00,1
2019-02-05 16:56:00,1
2019-02-05 17:01:00,1
2019-02-05 17:20:00,1
2019-02-05 17:23:00,1
2019-02-05 17:33:00,1
2019-02-05 17:35:00,1
2019-02-05 17:45:00,2
2019-02-05 17:46:00,2
2019-02-05 18:23:00,1
2019-02-05 18:28:00,1
2019-02-05 18:45:00,1
2019-02-05 19:06:00,1
2019-02-05 19:07:00,1
2019-02-05 19:10:00,1
2019-02-05 19:18:00,1
2019-02-05 19:25:00,1
2019-02-05 19:31:00,1
2019-02-05 19:39:00,1
2019-02-05 19:47:00,1
2019-02-05 20:04:00,1
2019-02-05 20:08:00,1
2019-02-05 20:28:00,1
2019-02-05 20:32:00,1
2019-02-05 20:39:00,1
2019-02-05 20:46:00,1
2019-02-05 20:51:00,1
2019-02-05 20:55:00,2
2019-02-05 21:07:00,1
2019-02-05 21:08:00,1
2019-02-05 21:09:00,1
2019-02-05 21:13:00,1
2019-02-05 21:25:00,2
2019-02-05 21:43:00,1
2019-02-05 21:50:00,1
2019-02-05 21:54:00,1
2019-02-05 21:57:00,2
2019-02-05 22:02:00,1
2019-02-05 22:04:00,1
2019-02-05 22:05:00,1
2019-02-05 22:06:00,1
2019-02-05 22:08:00,1
2019-02-05 22:10:00,1
2019-02-05 22:13:00,2
2019-02-05 22:21:00,1
2019-02-05 22:30:00,1
2019-02-05 22:38:00,1
2019-02-05 22:41:00,1
2019-02-05 22:46:00,1
2019-02-05 22:47:00,1
2019-02-05 22:49:00,1
2019-02-05 23:10:00,1
2019-02-05 23:23:00,1
2019-02-06 00:40:00,1
2019-02-06 03:46:00,1
2019-02-06 04:29:00,1
2019-02-06 04:41:00,1
2019-02-06 04:52:00,1
2019-02-06 05:04:00,1
2019-02-06 05:15:00,1
2019-02-06 05:38:00,1
2019-02-06 06:15:00,1
2019-02-06 06:26:00,1
2019-02-06 08:38:00,1
2019-02-06 10:52:00,1
2019-02-06 11:07:00,1
2019-02-06 11:11:00,1
2019-02-06 11:44:00,1
2019-02-06 12:56:00,1
2019-02-06 13:38:00,1
2019-02-06 13:55:00,2
2019-02-06 13:57:00,1
2019-02-06 13:58:00,1
2019-02-06 13:59:00,2
2019-02-06 14:03:00,2
2019-02-06 14:04:00,2
2019-02-06 14:05:00,2
2019-02-06 14:10:00,2
2019-02-06 14:12:00,2
2019-02-06 14:14:00,1
2019-02-06 14:15:00,2
2019-02-06 16:50:00,1
2019-02-06 17:16:00,2
2019-02-06 17:20:00,1
2019-02-06 18:11:00,1
2019-02-06 19:47:00,1
2019-02-06 20:10:00,1
2019-02-06 20:47:00,1
2019-02-07 00:46:00,1
2019-02-07 03:08:00,1
2019-02-07 03:53:00,1
2019-02-07 04:01:00,1
2019-02-07 04:41:00,1
2019-02-07 06:13:00,1
2019-02-07 06:22:00,1
2019-02-07 07:01:00,1
2019-02-07 08:15:00,1
2019-02-07 09:12:00,1
2019-02-07 09:27:00,1
2019-02-07 09:52:00,1
2019-02-07 09:53:00,2
2019-02-07 10:37:00,1
2019-02-07 11:40:00,1
2019-02-07 11:52:00,1
2019-02-07 12:03:00,1
2019-02-07 12:15:00,1
2019-02-07 12:26:00,1
2019-02-07 12:38:00,1
2019-02-07 12:49:00,1
2019-02-07 13:00:00,1
2019-02-07 13:23:00,1
2019-02-07 13:24:00,1
2019-02-07 13:35:00,1
2019-02-07 13:47:00,1
2019-02-07 13:58:00,1
2019-02-07 14:09:00,1
2019-02-07 14:21:00,1
2019-02-07 14:32:00,1
2019-02-07 14:43:00,1
2019-02-07 14:55:00,1
2019-02-07 15:03:00,1
2019-02-07 15:07:00,1
2019-02-07 15:14:00,1
2019-02-07 15:18:00,1
2019-02-07 15:30:00,1
2019-02-07 17:32:00,1
2019-02-07 18:11:00,1
2019-02-07 18:44:00,1
2019-02-07 18:45:00,1
2019-02-07 19:13:00,1
2019-02-07 22:20:00,1
2019-02-07 23:30:00,1
2019-02-07 23:36:00,1
2019-02-08 01:29:00,1
2019-02-08 03:21:00,1
2019-02-08 06:57:00,1
2019-02-08 08:02:00,1
2019-02-08 08:30:00,1
2019-02-08 09:08:00,1
2019-02-08 09:20:00,1
2019-02-08 09:31:00,1
2019-02-08 09:42:00,1
2019-02-08 10:01:00,1
2019-02-08 10:06:00,1
2019-02-08 10:09:00,1
2019-02-08 10:28:00,1
2019-02-08 10:40:00,1
2019-02-08 11:03:00,1
2019-02-08 11:26:00,1
2019-02-08 11:56:00,1
2019-02-08 12:00:00,2
2019-02-08 12:12:00,1
2019-02-08 12:18:00,1
2019-02-08 12:23:00,1
2019-02-08 12:35:00,1
2019-02-08 12:38:00,1
2019-02-08 12:43:00,1
2019-02-08 12:46:00,1
2019-02-08 12:51:00,1
2019-02-08 12:52:00,1
2019-02-08 12:56:00,2
2019-02-08 12:58:00,1
2019-02-08 13:09:00,1
2019-02-08 13:21:00,1
2019-02-08 13:32:00,1
2019-02-08 14:29:00,1
2019-02-08 15:04:00,1
2019-02-08 15:07:00,1
2019-02-08 15:15:00,1
2019-02-08 15:20:00,1
2019-02-08 15:25:00,1
2019-02-08 15:27:00,1
2019-02-08 15:38:00,1
2019-02-08 15:50:00,1
2019-02-08 15:54:00,1
2019-02-08 15:57:00,1
2019-02-08 16:01:00,1
2019-02-08 16:12:00,1
2019-02-08 16:13:00,1
2019-02-08 16:24:00,1
2019-02-08 16:32:00,1
2019-02-08 16:59:00,1
2019-02-08 17:10:00,1
2019-02-08 17:21:00,1
2019-02-08 17:31:00,1
2019-02-08 17:33:00,1
2019-02-08 17:45:00,1
2019-02-08 17:53:00,1
2019-02-08 17:56:00,1
2019-02-08 17:58:00,2
2019-02-08 18:06:00,1
2019-02-08 18:07:00,1
2019-02-08 18:19:00,1
2019-02-08 18:28:00,2
2019-02-08 18:30:00,1
2019-02-08 19:06:00,1
2019-02-08 19:10:00,2
2019-02-08 19:36:00,1
2019-02-08 20:58:00,1
2019-02-08 20:59:00,1
2019-02-08 21:12:00,1
2019-02-08 21:16:00,1
2019-02-08 21:29:00,1
2019-02-08 21:30:00,1
2019-02-08 23:18:00,1
2019-02-08 23:21:00,1
2019-02-08 23:29:00,1
2019-02-08 23:50:00,1
2019-02-08 23:58:00,1
2019-02-09 00:39:00,1
2019-02-09 01:08:00,1
2019-02-09 02:49:00,1
2019-02-09 03:10:00,1
2019-02-09 03:57:00,1
2019-02-09 04:49:00,1
2019-02-09 13:52:00,1
2019-02-09 15:02:00,1
2019-02-09 15:11:00,1
2019-02-09 15:20:00,3
2019-02-09 15:21:00,1
2019-02-09 15:27:00,1
2019-02-09 15:32:00,1
2019-02-09 15:36:00,1
2019-02-09 15:38:00,1
2019-02-09 15:40:00,1
2019-02-09 16:31:00,1
2019-02-09 18:32:00,1
2019-02-09 19:03:00,1
2019-02-09 19:57:00,1
2019-02-09 22:31:00,1
2019-02-10 00:56:00,1
2019-02-10 02:55:00,1
2019-02-10 04:09:00,1
2019-02-10 04:23:00,1
2019-02-10 04:35:00,1
2019-02-10 04:48:00,1
2019-02-10 04:57:00,1
2019-02-10 06:25:00,1
2019-02-10 08:41:00,1
2019-02-10 08:42:00,1
2019-02-10 09:22:00,1
2019-02-10 10:26:00,1
2019-02-10 11:04:00,1
2019-02-10 11:27:00,1
2019-02-10 13:41:00,1
2019-02-10 14:24:00,1
2019-02-10 15:24:00,1
2019-02-10 15:33:00,1
2019-02-10 16:15:00,1
2019-02-10 17:12:00,1
2019-02-10 18:22:00,1
2019-02-10 19:02:00,1
2019-02-10 19:53:00,1
2019-02-10 20:17:00,1
2019-02-10 20:48:00,1
2019-02-10 20:58:00,1
2019-02-10 22:29:00,1
2019-02-10 22:54:00,1
2019-02-10 23:02:00,1
2019-02-10 23:30:00,1
2019-02-10 23:39:00,1
2019-02-10 23:50:00,1
2019-02-10 23:56:00,1
2019-02-10 23:59:00,1
2019-02-11 00:04:00,1
2019-02-11 00:47:00,1
2019-02-11 02:20:00,1
2019-02-11 02:47:00,1
2019-02-11 03:11:00,1
2019-02-11 03:21:00,1
2019-02-11 03:31:00,1
2019-02-11 04:35:00,1
2019-02-11 05:52:00,1
2019-02-11 06:40:00,1
2019-02-11 06:55:00,1
2019-02-11 07:12:00,1
2019-02-11 08:29:00,1
2019-02-11 08:41:00,1
2019-02-11 08:52:00,1
2019-02-11 09:04:00,1
2019-02-11 09:15:00,1
2019-02-11 09:27:00,1
2019-02-11 09:38:00,1
2019-02-11 09:50:00,1
2019-02-11 10:01:00,1
2019-02-11 10:12:00,1
2019-02-11 10:27:00,1
2019-02-11 10:36:00,1
2019-02-11 10:47:00,1
2019-02-11 10:58:00,1
2019-02-11 11:10:00,1
2019-02-11 11:21:00,1
2019-02-11 11:33:00,1
2019-02-11 11:44:00,1
2019-02-11 11:56:00,1
2019-02-11 12:07:00,1
2019-02-11 12:19:00,1
2019-02-11 12:30:00,1
2019-02-11 13:15:00,1
2019-02-11 13:36:00,1
2019-02-11 14:22:00,1
2019-02-11 18:52:00,1
2019-02-11 19:35:00,1
2019-02-11 19:36:00,1
2019-02-11 20:21:00,1
2019-02-11 20:32:00,1
2019-02-11 20:55:00,2
2019-02-11 21:06:00,1
2019-02-11 21:07:00,1
2019-02-11 21:18:00,1
2019-02-11 21:30:00,1
2019-02-11 21:41:00,1
2019-02-11 22:04:00,1
2019-02-11 22:05:00,1
2019-02-11 22:39:00,1
2019-02-11 22:49:00,1
2019-02-12 01:01:00,1
2019-02-12 01:16:00,1
2019-02-12 02:35:00,1
2019-02-12 02:36:00,1
2019-02-12 04:00:00,1
2019-02-12 04:03:00,1
2019-02-12 05:19:00,1
2019-02-12 08:57:00,1
2019-02-12 09:50:00,1
2019-02-12 10:03:00,1
