8621,"SELECT DISTINCT p.objID, p.skyVersion, p.mode, p.clean, p.type, p.ra, p.dec, p.type_r, p.petroRad_r, p.deVRad_r, p.deVAB_r, p.deVPhi_r, p.expRad_r, p.expAB_r, p.expPhi_r, p.lnLExp_r, p.lnLDeV_r, psfMag_r, p.type_g, p.petroRad_g, p.deVRad_g, p.deVAB_g, p.deVPhi_g, p.expRad_g, p.expAB_g, p.expPhi_g, p.lnLExp_g, p.lnLDeV_g, psfMag_g, p.type_i, p.petroRad_i, p.deVRad_i, p.deVAB_i, p.deVPhi_i, p.expRad_i, p.expAB_i, p.expPhi_i, p.lnLExp_i, p.lnLDeV_i, psfMag_i FROM PhotoPrimary AS p WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-05-11 13:54:00,3
2019-05-11 13:55:00,3
2019-05-11 13:56:00,2
2019-05-11 13:57:00,3
2019-05-11 13:58:00,2
2019-05-11 13:59:00,3
2019-05-11 14:00:00,3
2019-05-11 14:01:00,3
2019-05-11 14:02:00,2
2019-05-11 14:03:00,3
2019-05-11 14:04:00,2
2019-05-11 14:05:00,3
2019-05-11 14:06:00,3
2019-05-11 14:07:00,2
2019-05-11 14:08:00,3
2019-05-11 14:09:00,2
2019-05-11 14:10:00,3
2019-05-11 14:11:00,2
2019-05-11 14:12:00,3
2019-05-11 14:13:00,3
2019-05-11 14:14:00,2
2019-05-11 14:15:00,3
2019-05-11 14:16:00,2
2019-05-11 14:17:00,3
2019-05-11 14:18:00,2
2019-05-11 14:19:00,3
2019-05-11 14:20:00,3
2019-05-11 14:21:00,2
2019-05-11 14:22:00,3
2019-05-11 14:23:00,2
2019-05-11 14:24:00,3
2019-05-11 14:25:00,3
2019-05-11 14:26:00,2
2019-05-11 14:27:00,3
2019-05-11 14:28:00,2
2019-05-11 14:29:00,2
2019-05-11 14:30:00,3
2019-05-11 14:31:00,2
2019-05-11 14:32:00,2
2019-05-11 14:33:00,3
2019-05-11 14:34:00,2
2019-05-11 14:35:00,2
2019-05-11 14:36:00,2
2019-05-11 14:37:00,2
2019-05-11 14:38:00,3
2019-05-11 14:39:00,3
2019-05-11 14:40:00,3
2019-05-11 14:41:00,2
2019-05-11 14:42:00,3
2019-05-11 14:43:00,3
2019-05-11 14:44:00,3
2019-05-11 14:45:00,3
2019-05-11 14:46:00,2
2019-05-11 14:47:00,3
2019-05-11 14:48:00,3
2019-05-11 14:49:00,2
2019-05-11 14:50:00,3
2019-05-11 14:51:00,3
2019-05-11 14:52:00,3
2019-05-11 14:53:00,2
2019-05-11 14:54:00,3
2019-05-11 14:55:00,3
2019-05-11 14:56:00,3
2019-05-11 14:57:00,3
2019-05-11 14:58:00,3
2019-05-11 14:59:00,2
2019-05-11 15:00:00,2
2019-05-11 15:01:00,3
2019-05-11 15:02:00,2
2019-05-11 15:03:00,3
2019-05-11 15:04:00,3
2019-05-11 15:05:00,2
2019-05-11 15:06:00,3
2019-05-11 15:07:00,2
2019-05-11 15:08:00,3
2019-05-11 15:09:00,3
2019-05-11 15:10:00,3
2019-05-11 15:11:00,2
2019-05-11 15:12:00,3
2019-05-11 15:13:00,3
2019-05-11 15:14:00,2
2019-05-11 15:15:00,3
2019-05-11 15:16:00,2
2019-05-11 15:17:00,3
2019-05-11 15:18:00,2
2019-05-11 15:19:00,2
2019-05-11 15:20:00,3
2019-05-11 15:21:00,3
2019-05-11 15:22:00,2
2019-05-11 15:23:00,3
2019-05-11 15:24:00,3
2019-05-11 15:25:00,2
2019-05-11 15:26:00,3
2019-05-11 15:27:00,3
2019-05-11 15:28:00,2
2019-05-11 15:29:00,3
2019-05-11 15:30:00,2
2019-05-11 15:31:00,3
2019-05-11 15:32:00,2
2019-05-11 15:33:00,3
2019-05-11 15:34:00,2
2019-05-11 15:35:00,3
2019-05-11 15:36:00,3
2019-05-11 15:37:00,2
2019-05-11 15:38:00,2
2019-05-11 15:39:00,3
2019-05-11 15:40:00,2
2019-05-11 15:41:00,3
2019-05-11 15:42:00,2
2019-05-11 15:43:00,3
2019-05-11 15:44:00,2
2019-05-11 15:45:00,2
2019-05-11 15:46:00,3
2019-05-11 15:47:00,2
2019-05-11 15:48:00,3
2019-05-11 15:49:00,2
2019-05-11 15:50:00,3
2019-05-11 15:51:00,3
2019-05-11 15:52:00,2
2019-05-11 15:53:00,3
2019-05-11 15:54:00,2
2019-05-11 15:55:00,3
2019-05-11 15:56:00,2
2019-05-11 15:57:00,3
2019-05-11 15:58:00,3
2019-05-11 15:59:00,2
2019-05-11 16:00:00,3
2019-05-11 16:01:00,2
2019-05-11 16:02:00,3
2019-05-11 16:03:00,2
2019-05-11 16:04:00,3
2019-05-11 16:05:00,1
2019-05-11 16:06:00,3
2019-05-11 16:07:00,3
2019-05-11 16:08:00,2
2019-05-11 16:09:00,3
2019-05-11 16:10:00,3
2019-05-11 16:11:00,2
2019-05-11 16:12:00,3
2019-05-11 16:13:00,2
2019-05-11 16:14:00,3
2019-05-11 16:15:00,2
2019-05-11 16:16:00,3
2019-05-11 16:17:00,2
2019-05-11 16:18:00,3
2019-05-11 16:19:00,2
2019-05-11 16:20:00,3
2019-05-11 16:21:00,2
2019-05-11 16:22:00,3
2019-05-11 16:23:00,2
2019-05-11 16:24:00,3
2019-05-11 16:25:00,3
2019-05-11 16:26:00,2
2019-05-11 16:27:00,3
2019-05-11 16:28:00,2
2019-05-11 16:29:00,3
2019-05-11 16:30:00,3
2019-05-11 16:31:00,2
2019-05-11 16:32:00,3
2019-05-11 16:33:00,2
2019-05-11 16:34:00,1
2019-05-11 16:35:00,3
2019-05-11 16:36:00,1
2019-05-11 16:37:00,2
2019-05-11 16:38:00,2
2019-05-11 16:39:00,3
2019-05-11 16:40:00,2
2019-05-11 16:41:00,2
2019-05-11 16:42:00,2
2019-05-11 16:43:00,2
2019-05-11 16:44:00,2
2019-05-11 16:45:00,1
2019-05-11 16:46:00,1
2019-05-11 16:47:00,1
2019-05-11 16:48:00,2
2019-05-11 16:49:00,2
2019-05-11 16:50:00,2
2019-05-11 16:51:00,3
2019-05-11 16:52:00,2
2019-05-11 16:53:00,2
2019-05-11 16:54:00,3
2019-05-11 16:55:00,2
2019-05-11 16:56:00,3
2019-05-11 16:57:00,2
2019-05-11 16:58:00,3
2019-05-11 16:59:00,2
2019-05-11 17:00:00,3
2019-05-11 17:01:00,2
2019-05-11 17:02:00,2
2019-05-11 17:03:00,3
2019-05-11 17:04:00,2
2019-05-11 17:05:00,3
2019-05-11 17:06:00,2
2019-05-11 17:07:00,2
2019-05-11 17:08:00,3
2019-05-11 17:09:00,2
2019-05-11 17:10:00,3
2019-05-11 17:11:00,2
2019-05-11 17:12:00,2
2019-05-11 17:13:00,3
2019-05-11 17:14:00,2
2019-05-11 17:15:00,3
2019-05-11 17:16:00,2
2019-05-11 17:17:00,2
2019-05-11 17:18:00,2
2019-05-11 17:19:00,2
2019-05-11 17:20:00,3
2019-05-11 17:21:00,2
2019-05-11 17:22:00,2
2019-05-11 17:23:00,3
2019-05-11 17:24:00,2
2019-05-11 17:25:00,2
2019-05-11 17:26:00,3
2019-05-11 17:27:00,3
2019-05-11 17:28:00,2
2019-05-11 17:29:00,3
2019-05-11 17:30:00,2
2019-05-11 17:31:00,3
2019-05-11 17:32:00,2
2019-05-11 17:33:00,2
2019-05-11 17:34:00,3
2019-05-11 17:35:00,2
2019-05-11 17:36:00,3
2019-05-11 17:37:00,2
2019-05-11 17:38:00,3
2019-05-11 17:39:00,3
2019-05-11 17:40:00,2
2019-05-11 17:41:00,3
2019-05-11 17:42:00,2
2019-05-11 17:43:00,3
2019-05-11 17:44:00,3
2019-05-11 17:45:00,2
2019-05-11 17:46:00,2
2019-05-11 17:47:00,3
2019-05-11 17:48:00,2
2019-05-11 17:49:00,3
2019-05-11 17:50:00,2
2019-05-11 17:51:00,3
2019-05-11 17:52:00,2
2019-05-11 17:53:00,3
2019-05-11 17:54:00,2
2019-05-11 17:55:00,2
2019-05-11 17:56:00,3
2019-05-11 17:57:00,3
2019-05-11 17:58:00,2
2019-05-11 17:59:00,2
2019-05-11 18:00:00,3
2019-05-11 18:01:00,2
2019-05-11 18:02:00,3
2019-05-11 18:03:00,2
2019-05-11 18:04:00,3
2019-05-11 18:05:00,1
2019-05-11 18:06:00,2
2019-05-11 18:07:00,3
2019-05-11 18:08:00,2
2019-05-11 18:09:00,3
2019-05-11 18:10:00,2
2019-05-11 18:11:00,2
2019-05-11 18:12:00,3
2019-05-11 18:13:00,3
2019-05-11 18:14:00,2
2019-05-11 18:15:00,3
2019-05-11 18:16:00,2
2019-05-11 18:17:00,3
2019-05-11 18:18:00,2
2019-05-11 18:19:00,3
2019-05-11 18:20:00,2
2019-05-11 18:21:00,3
2019-05-11 18:22:00,3
2019-05-11 18:23:00,2
2019-05-11 18:24:00,3
2019-05-11 18:25:00,2
2019-05-11 18:26:00,2
2019-05-11 18:27:00,2
2019-05-11 18:28:00,3
2019-05-11 18:29:00,2
2019-05-11 18:30:00,3
2019-05-11 18:31:00,3
2019-05-11 18:32:00,2
2019-05-11 18:33:00,2
2019-05-11 18:34:00,3
2019-05-11 18:35:00,3
2019-05-11 18:36:00,3
2019-05-11 18:37:00,2
2019-05-11 18:38:00,3
2019-05-11 18:39:00,3
2019-05-11 18:40:00,2
2019-05-11 18:41:00,3
2019-05-11 18:42:00,2
2019-05-11 18:43:00,3
2019-05-11 18:44:00,2
2019-05-11 18:45:00,3
2019-05-11 18:46:00,2
2019-05-11 18:47:00,2
2019-05-11 18:48:00,3
2019-05-11 18:49:00,2
2019-05-11 18:50:00,3
2019-05-11 18:51:00,2
2019-05-11 18:52:00,3
2019-05-11 18:53:00,2
2019-05-11 18:54:00,3
2019-05-11 18:55:00,2
2019-05-11 18:56:00,3
2019-05-11 18:57:00,2
2019-05-11 18:58:00,3
2019-05-11 18:59:00,2
2019-05-11 19:00:00,3
2019-05-11 19:01:00,2
2019-05-11 19:02:00,2
2019-05-11 19:03:00,3
2019-05-11 19:04:00,2
2019-05-11 19:05:00,2
2019-05-11 19:06:00,2
2019-05-11 19:07:00,2
2019-05-11 19:08:00,2
2019-05-11 19:09:00,3
2019-05-11 19:10:00,2
2019-05-11 19:11:00,3
2019-05-11 19:12:00,2
2019-05-11 19:13:00,3
2019-05-11 19:14:00,2
2019-05-11 19:15:00,3
2019-05-11 19:16:00,2
2019-05-11 19:17:00,2
2019-05-11 19:18:00,2
2019-05-11 19:19:00,3
2019-05-11 19:20:00,2
2019-05-11 19:21:00,3
2019-05-11 19:22:00,2
2019-05-11 19:25:00,1
2019-05-11 19:26:00,2
2019-05-11 19:27:00,2
2019-05-11 19:28:00,2
2019-05-11 19:29:00,2
2019-05-11 19:30:00,3
2019-05-11 19:31:00,2
2019-05-11 19:32:00,2
2019-05-11 19:33:00,2
2019-05-11 19:34:00,2
2019-05-11 19:35:00,2
2019-05-11 19:36:00,1
2019-05-11 19:37:00,3
2019-05-11 19:38:00,2
2019-05-11 19:39:00,2
2019-05-11 19:40:00,2
2019-05-11 19:41:00,3
2019-05-11 19:42:00,2
2019-05-11 19:43:00,1
2019-05-11 20:03:00,2
2019-05-11 20:04:00,3
2019-05-11 20:05:00,2
2019-05-11 20:06:00,2
2019-05-11 20:07:00,3
2019-05-11 20:08:00,3
2019-05-11 20:09:00,3
2019-05-11 20:10:00,2
2019-05-11 20:11:00,3
2019-05-11 20:12:00,3
2019-05-11 20:13:00,3
2019-05-11 20:14:00,2
2019-05-11 20:15:00,3
2019-05-11 20:16:00,3
2019-05-11 20:17:00,2
2019-05-11 20:18:00,3
2019-05-11 20:19:00,2
2019-05-11 20:20:00,3
2019-05-11 20:21:00,3
2019-05-11 20:22:00,3
2019-05-11 20:23:00,2
2019-05-11 20:24:00,3
2019-05-11 20:25:00,3
2019-05-11 20:26:00,2
2019-05-11 20:27:00,3
2019-05-11 20:28:00,3
2019-05-11 20:29:00,3
2019-05-11 20:30:00,2
2019-05-11 20:31:00,3
2019-05-11 20:32:00,3
2019-05-11 20:33:00,2
2019-05-11 20:34:00,3
2019-05-11 20:35:00,2
2019-05-11 20:36:00,3
2019-05-11 20:37:00,3
2019-05-11 20:38:00,3
2019-05-11 20:39:00,2
2019-05-11 20:40:00,3
2019-05-11 20:41:00,2
2019-05-11 20:42:00,3
2019-05-11 20:43:00,3
2019-05-11 20:44:00,3
2019-05-11 20:45:00,2
2019-05-11 20:46:00,3
2019-05-11 20:47:00,3
2019-05-11 20:48:00,2
2019-05-11 20:49:00,3
2019-05-11 20:50:00,3
2019-05-11 20:51:00,3
2019-05-11 20:52:00,2
2019-05-11 20:53:00,3
2019-05-11 20:54:00,3
2019-05-11 20:55:00,2
2019-05-11 20:56:00,3
2019-05-11 20:57:00,3
2019-05-11 20:58:00,2
2019-05-11 20:59:00,2
2019-05-11 21:00:00,3
2019-05-11 21:01:00,2
2019-05-11 21:02:00,3
2019-05-11 21:03:00,2
2019-05-11 21:04:00,3
2019-05-11 21:05:00,2
2019-05-11 21:06:00,2
2019-05-11 21:07:00,3
2019-05-11 21:08:00,3
2019-05-11 21:09:00,2
2019-05-11 21:10:00,3
2019-05-11 21:11:00,2
2019-05-11 21:12:00,2
2019-05-11 21:13:00,3
2019-05-11 21:14:00,2
2019-05-11 21:15:00,3
2019-05-11 21:16:00,3
2019-05-11 21:17:00,3
2019-05-11 21:18:00,2
2019-05-11 21:19:00,3
2019-05-11 21:20:00,3
2019-05-11 21:21:00,2
2019-05-11 21:22:00,3
2019-05-11 21:23:00,3
2019-05-11 21:24:00,2
2019-05-11 21:25:00,3
2019-05-11 21:26:00,3
2019-05-11 21:27:00,2
2019-05-11 21:28:00,3
2019-05-11 21:29:00,2
2019-05-11 21:30:00,3
2019-05-11 21:31:00,2
2019-05-11 21:32:00,3
2019-05-11 21:33:00,2
2019-05-11 21:34:00,3
2019-05-11 21:35:00,3
2019-05-11 21:36:00,2
2019-05-11 21:37:00,3
2019-05-11 21:38:00,2
2019-05-11 21:39:00,3
2019-05-11 21:40:00,3
2019-05-11 21:41:00,3
2019-05-11 21:42:00,2
2019-05-11 21:43:00,3
2019-05-11 21:44:00,3
2019-05-11 21:45:00,3
2019-05-11 21:46:00,2
2019-05-11 21:47:00,3
2019-05-11 21:48:00,2
2019-05-11 21:49:00,3
2019-05-11 21:50:00,3
2019-05-11 21:51:00,3
2019-05-11 21:52:00,2
2019-05-11 21:53:00,2
2019-05-11 21:54:00,3
2019-05-11 21:55:00,3
2019-05-11 21:56:00,2
2019-05-11 21:57:00,3
2019-05-11 21:58:00,2
2019-05-11 21:59:00,3
2019-05-11 22:00:00,3
2019-05-11 22:01:00,3
2019-05-11 22:02:00,2
2019-05-11 22:03:00,3
2019-05-11 22:04:00,3
2019-05-11 22:05:00,3
2019-05-11 22:06:00,3
2019-05-11 22:07:00,2
2019-05-11 22:08:00,3
2019-05-11 22:09:00,3
2019-05-11 22:10:00,2
2019-05-11 22:11:00,3
2019-05-11 22:12:00,3
2019-05-11 22:13:00,2
2019-05-11 22:14:00,3
2019-05-11 22:15:00,3
2019-05-11 22:16:00,3
2019-05-11 22:17:00,3
2019-05-11 22:18:00,3
2019-05-11 22:19:00,3
2019-05-11 22:20:00,3
2019-05-11 22:21:00,3
2019-05-11 22:22:00,2
2019-05-11 22:23:00,3
2019-05-11 22:24:00,3
2019-05-11 22:25:00,2
2019-05-11 22:26:00,3
2019-05-11 22:27:00,3
2019-05-11 22:28:00,3
2019-05-11 22:29:00,3
2019-05-11 22:30:00,2
2019-05-11 22:31:00,3
2019-05-11 22:32:00,3
2019-05-11 22:33:00,3
2019-05-11 22:34:00,2
2019-05-11 22:35:00,3
2019-05-11 22:36:00,2
2019-05-11 22:37:00,3
2019-05-11 22:38:00,3
2019-05-11 22:39:00,3
2019-05-11 22:40:00,2
2019-05-11 22:41:00,3
2019-05-11 22:42:00,3
2019-05-11 22:43:00,2
2019-05-11 22:44:00,3
2019-05-11 22:45:00,3
2019-05-11 22:46:00,3
2019-05-11 22:47:00,3
2019-05-11 22:48:00,2
2019-05-11 22:49:00,3
2019-05-11 22:50:00,2
2019-05-11 22:51:00,3
2019-05-11 22:52:00,3
2019-05-11 22:53:00,2
2019-05-11 22:54:00,3
2019-05-11 22:55:00,2
2019-05-11 22:56:00,3
2019-05-11 22:57:00,3
2019-05-11 22:58:00,2
2019-05-11 22:59:00,3
2019-05-11 23:00:00,3
2019-05-11 23:01:00,2
2019-05-11 23:02:00,3
2019-05-11 23:03:00,3
2019-05-11 23:04:00,3
2019-05-11 23:05:00,2
2019-05-11 23:06:00,3
2019-05-11 23:07:00,3
2019-05-11 23:08:00,2
2019-05-11 23:12:00,1
2019-05-11 23:14:00,1
2019-05-11 23:17:00,1
2019-05-11 23:18:00,1
2019-05-11 23:19:00,3
2019-05-11 23:20:00,2
2019-05-11 23:21:00,3
2019-05-11 23:22:00,2
2019-05-11 23:23:00,3
2019-05-11 23:24:00,3
2019-05-11 23:25:00,3
2019-05-11 23:26:00,2
2019-05-11 23:27:00,2
2019-05-11 23:28:00,1
2019-05-11 23:29:00,2
2019-05-11 23:30:00,3
2019-05-11 23:32:00,2
2019-05-11 23:33:00,2
2019-05-11 23:34:00,3
2019-05-11 23:35:00,2
2019-05-11 23:36:00,1
2019-05-11 23:37:00,3
2019-05-11 23:38:00,2
2019-05-11 23:39:00,1
2019-05-11 23:40:00,2
2019-05-11 23:41:00,2
2019-05-11 23:42:00,3
2019-05-11 23:43:00,3
2019-05-11 23:44:00,3
2019-05-11 23:45:00,2
2019-05-11 23:46:00,3
2019-05-11 23:47:00,3
2019-05-11 23:48:00,2
2019-05-11 23:49:00,3
2019-05-11 23:50:00,3
2019-05-11 23:51:00,3
2019-05-11 23:52:00,2
2019-05-11 23:53:00,3
2019-05-11 23:54:00,3
2019-05-11 23:55:00,3
2019-05-11 23:56:00,3
2019-05-11 23:57:00,2
2019-05-11 23:58:00,3
2019-05-11 23:59:00,3
2019-05-12 00:00:00,3
2019-05-12 00:01:00,3
2019-05-12 00:02:00,2
2019-05-12 00:03:00,3
2019-05-12 00:04:00,3
2019-05-12 00:05:00,3
2019-05-12 00:06:00,3
2019-05-12 00:07:00,3
2019-05-12 00:08:00,2
2019-05-12 00:09:00,3
2019-05-12 00:10:00,3
2019-05-12 00:11:00,3
2019-05-12 00:12:00,2
2019-05-12 00:13:00,3
2019-05-12 00:14:00,3
2019-05-12 00:15:00,2
2019-05-12 00:16:00,3
2019-05-12 00:17:00,3
2019-05-12 00:18:00,3
2019-05-12 00:19:00,2
2019-05-12 00:20:00,3
2019-05-12 00:21:00,3
2019-05-12 00:22:00,3
2019-05-12 00:23:00,2
2019-05-12 00:24:00,3
2019-05-12 00:25:00,3
2019-05-12 00:26:00,3
2019-05-12 00:27:00,2
2019-05-12 00:28:00,3
2019-05-12 00:29:00,3
2019-05-12 00:30:00,3
2019-05-12 00:31:00,2
2019-05-12 00:32:00,3
2019-05-12 00:33:00,3
2019-05-12 00:34:00,2
2019-05-12 00:35:00,3
2019-05-12 00:36:00,3
2019-05-12 00:37:00,2
2019-05-12 00:38:00,3
2019-05-12 00:39:00,3
2019-05-12 00:40:00,3
2019-05-12 00:41:00,3
2019-05-12 00:42:00,2
2019-05-12 00:43:00,3
2019-05-12 00:44:00,3
2019-05-12 00:45:00,3
2019-05-12 00:46:00,2
2019-05-12 00:47:00,3
2019-05-12 00:48:00,3
2019-05-12 00:49:00,2
2019-05-12 00:50:00,3
2019-05-12 00:51:00,2
2019-05-12 00:52:00,3
2019-05-12 00:53:00,3
2019-05-12 00:54:00,3
2019-05-12 00:55:00,2
2019-05-12 00:56:00,3
2019-05-12 00:57:00,3
2019-05-12 00:58:00,3
2019-05-12 00:59:00,2
2019-05-12 01:00:00,3
2019-05-12 01:01:00,3
2019-05-12 01:02:00,3
2019-05-12 01:03:00,2
2019-05-12 01:04:00,2
2019-05-12 01:05:00,3
2019-05-12 01:06:00,3
2019-05-12 01:07:00,2
2019-05-12 01:08:00,3
2019-05-12 01:09:00,3
2019-05-12 01:10:00,3
2019-05-12 01:11:00,3
2019-05-12 01:12:00,3
2019-05-12 01:13:00,2
2019-05-12 01:14:00,3
2019-05-12 01:15:00,3
2019-05-12 01:16:00,3
2019-05-12 01:17:00,2
2019-05-12 01:18:00,3
2019-05-12 01:19:00,3
2019-05-12 01:20:00,2
2019-05-12 01:21:00,3
2019-05-12 01:22:00,3
2019-05-12 01:23:00,2
2019-05-12 01:24:00,3
2019-05-12 01:25:00,3
2019-05-12 01:26:00,3
2019-05-12 01:27:00,3
2019-05-12 01:28:00,2
2019-05-12 01:29:00,3
2019-05-12 01:30:00,3
2019-05-12 01:31:00,3
2019-05-12 01:32:00,2
2019-05-12 01:33:00,3
2019-05-12 01:34:00,3
2019-05-12 01:35:00,3
2019-05-12 01:36:00,3
2019-05-12 01:37:00,2
2019-05-12 01:38:00,3
2019-05-12 01:39:00,3
2019-05-12 01:40:00,2
2019-05-12 01:41:00,3
2019-05-12 01:42:00,3
2019-05-12 01:43:00,3
2019-05-12 01:44:00,3
2019-05-12 01:45:00,3
2019-05-12 01:46:00,2
2019-05-12 01:47:00,3
2019-05-12 01:48:00,3
2019-05-12 01:49:00,3
2019-05-12 01:50:00,2
2019-05-12 01:51:00,2
2019-05-12 01:52:00,3
2019-05-12 01:53:00,3
2019-05-12 01:54:00,3
2019-05-12 01:55:00,3
2019-05-12 01:56:00,2
2019-05-12 01:57:00,3
2019-05-12 01:58:00,3
2019-05-12 01:59:00,3
2019-05-12 02:00:00,2
2019-05-12 02:01:00,3
2019-05-12 02:02:00,3
2019-05-12 02:03:00,3
2019-05-12 02:04:00,2
2019-05-12 02:05:00,3
2019-05-12 02:06:00,3
2019-05-12 02:07:00,3
2019-05-12 02:08:00,2
2019-05-12 02:09:00,3
2019-05-12 02:10:00,2
2019-05-12 02:11:00,3
2019-05-12 02:12:00,3
2019-05-12 02:13:00,3
2019-05-12 02:14:00,3
2019-05-12 02:15:00,3
2019-05-12 02:16:00,3
2019-05-12 02:17:00,2
2019-05-12 02:18:00,3
2019-05-12 02:19:00,3
2019-05-12 02:20:00,2
2019-05-12 02:21:00,3
2019-05-12 02:22:00,2
2019-05-12 02:23:00,3
2019-05-12 02:24:00,2
2019-05-12 02:25:00,3
2019-05-12 02:26:00,3
2019-05-12 02:27:00,2
2019-05-12 02:28:00,3
2019-05-12 02:29:00,3
2019-05-12 02:30:00,3
2019-05-12 02:31:00,2
2019-05-12 02:32:00,3
2019-05-12 02:33:00,3
2019-05-12 02:34:00,2
2019-05-12 02:35:00,3
2019-05-12 02:36:00,3
2019-05-12 02:37:00,2
2019-05-12 02:38:00,3
2019-05-12 02:39:00,2
2019-05-12 02:40:00,3
2019-05-12 02:41:00,3
2019-05-12 02:42:00,2
2019-05-12 02:43:00,3
2019-05-12 02:44:00,2
2019-05-12 02:45:00,3
2019-05-12 02:46:00,3
2019-05-12 02:47:00,3
2019-05-12 02:48:00,3
2019-05-12 02:49:00,2
2019-05-12 02:50:00,3
2019-05-12 02:51:00,2
2019-05-12 02:52:00,3
2019-05-12 02:53:00,3
2019-05-12 02:54:00,3
2019-05-12 02:55:00,2
2019-05-12 02:56:00,3
2019-05-12 02:57:00,3
2019-05-12 02:58:00,3
2019-05-12 02:59:00,2
2019-05-12 03:00:00,3
2019-05-12 03:01:00,3
2019-05-12 03:02:00,3
2019-05-12 03:03:00,2
2019-05-12 03:04:00,3
2019-05-12 03:05:00,3
2019-05-12 03:06:00,2
2019-05-12 03:07:00,3
2019-05-12 03:08:00,3
2019-05-12 03:09:00,3
2019-05-12 03:10:00,2
2019-05-12 03:11:00,3
2019-05-12 03:12:00,2
2019-05-12 03:13:00,3
2019-05-12 03:14:00,3
2019-05-12 03:15:00,2
2019-05-12 03:16:00,3
2019-05-12 03:17:00,3
2019-05-12 03:18:00,3
2019-05-12 03:19:00,2
2019-05-12 03:20:00,3
2019-05-12 03:21:00,3
2019-05-12 03:22:00,2
2019-05-12 03:23:00,3
2019-05-12 03:24:00,3
2019-05-12 03:25:00,2
2019-05-12 03:26:00,3
2019-05-12 03:27:00,3
2019-05-12 03:28:00,2
2019-05-12 03:29:00,2
2019-05-12 03:30:00,3
2019-05-12 03:31:00,3
2019-05-12 03:32:00,2
2019-05-12 03:33:00,3
2019-05-12 03:35:00,2
2019-05-12 03:36:00,3
2019-05-12 03:37:00,3
2019-05-12 03:38:00,2
2019-05-12 03:39:00,3
2019-05-12 03:40:00,2
2019-05-12 03:41:00,2
2019-05-12 03:42:00,2
2019-05-12 03:43:00,3
2019-05-12 03:44:00,3
2019-05-12 03:45:00,2
2019-05-12 03:46:00,2
2019-05-12 03:47:00,2
2019-05-12 03:48:00,2
2019-05-12 03:49:00,3
2019-05-12 03:50:00,2
2019-05-12 03:51:00,2
2019-05-12 03:52:00,2
2019-05-12 03:53:00,3
2019-05-12 03:54:00,3
2019-05-12 03:55:00,2
2019-05-12 03:56:00,3
2019-05-12 03:58:00,2
2019-05-12 03:59:00,2
2019-05-12 04:00:00,3
2019-05-12 04:01:00,3
2019-05-12 04:02:00,2
2019-05-12 04:03:00,2
2019-05-12 04:04:00,1
2019-05-12 04:06:00,3
2019-05-12 04:07:00,3
2019-05-12 04:08:00,1
2019-05-12 04:09:00,2
2019-05-12 04:10:00,2
2019-05-12 04:11:00,2
2019-05-13 05:17:00,1
2019-05-13 05:18:00,3
2019-05-13 05:19:00,3
2019-05-13 05:20:00,2
2019-05-13 05:21:00,3
2019-05-13 05:22:00,2
2019-05-13 05:23:00,3
2019-05-13 05:24:00,3
2019-05-13 05:25:00,2
2019-05-13 05:26:00,3
2019-05-13 05:27:00,2
2019-05-13 05:28:00,3
2019-05-13 05:29:00,3
2019-05-13 05:30:00,3
2019-05-13 05:31:00,2
2019-05-13 05:32:00,3
2019-05-13 05:33:00,3
2019-05-13 05:34:00,2
2019-05-13 05:35:00,3
2019-05-13 05:36:00,3
2019-05-13 05:37:00,3
2019-05-13 05:38:00,2
2019-05-13 05:39:00,3
2019-05-13 05:40:00,3
2019-05-13 05:41:00,3
2019-05-13 05:42:00,2
2019-05-13 05:43:00,3
2019-05-13 05:44:00,3
2019-05-13 05:45:00,3
2019-05-13 05:46:00,3
2019-05-13 05:47:00,2
2019-05-13 05:48:00,3
2019-05-13 05:49:00,3
2019-05-13 05:50:00,2
2019-05-13 05:51:00,3
2019-05-13 05:52:00,3
2019-05-13 05:53:00,2
2019-05-13 05:54:00,3
2019-05-13 05:55:00,3
2019-05-13 05:56:00,2
2019-05-13 05:57:00,3
2019-05-13 05:58:00,3
2019-05-13 05:59:00,2
2019-05-13 06:00:00,3
2019-05-13 06:01:00,3
2019-05-13 06:02:00,2
2019-05-13 06:03:00,3
2019-05-13 06:04:00,3
2019-05-13 06:05:00,3
2019-05-13 06:06:00,2
2019-05-13 06:07:00,3
2019-05-13 06:08:00,2
2019-05-13 06:09:00,3
2019-05-13 06:10:00,3
2019-05-13 06:11:00,2
2019-05-13 06:12:00,3
2019-05-13 06:13:00,2
2019-05-13 06:14:00,3
2019-05-13 06:15:00,3
2019-05-13 06:16:00,3
2019-05-13 06:17:00,1
2019-05-13 06:18:00,3
2019-05-13 06:19:00,2
2019-05-13 06:20:00,3
2019-05-13 06:21:00,2
2019-05-13 06:22:00,3
2019-05-13 06:23:00,3
2019-05-13 06:24:00,2
2019-05-13 06:25:00,2
2019-05-13 06:26:00,3
2019-05-13 06:27:00,2
2019-05-13 06:28:00,2
2019-05-13 06:29:00,3
2019-05-13 06:30:00,2
2019-05-13 06:31:00,3
2019-05-13 06:32:00,2
2019-05-13 06:33:00,3
2019-05-13 06:34:00,2
2019-05-13 06:35:00,3
2019-05-13 06:36:00,2
