17958,select * from wise_xmatch x join wise_allsky a on x.wise_cntr = a.cntr where x.sdss_objid = #
2019-07-09 01:43:00,1
2019-07-09 01:44:00,1
2019-07-09 01:45:00,1
2019-07-09 01:46:00,1
2019-07-09 01:47:00,1
2019-07-09 01:48:00,1
2019-07-09 01:49:00,1
2019-07-09 01:50:00,2
2019-07-09 01:51:00,1
2019-07-09 01:52:00,1
2019-07-09 01:53:00,1
2019-07-09 01:54:00,1
2019-07-09 01:55:00,1
2019-07-09 01:56:00,1
2019-07-09 01:57:00,1
2019-07-09 01:58:00,1
2019-07-09 01:59:00,1
2019-07-09 02:00:00,1
2019-07-09 02:01:00,1
2019-07-09 02:02:00,1
2019-07-09 02:03:00,2
2019-07-09 02:04:00,1
2019-07-09 02:05:00,1
2019-07-09 02:06:00,1
2019-07-09 02:08:00,1
2019-07-09 02:09:00,1
2019-07-09 02:10:00,1
2019-07-09 02:11:00,1
2019-07-09 02:12:00,1
2019-07-09 02:13:00,1
2019-07-09 02:14:00,1
2019-07-09 02:15:00,2
2019-07-09 02:16:00,1
2019-07-09 02:17:00,1
2019-07-09 02:18:00,1
2019-07-09 02:19:00,1
2019-07-09 02:20:00,1
2019-07-09 02:21:00,1
2019-07-09 02:22:00,1
2019-07-09 02:23:00,1
2019-07-09 02:24:00,1
2019-07-09 02:25:00,1
2019-07-09 02:26:00,2
2019-07-09 02:27:00,1
2019-07-09 02:28:00,1
2019-07-09 02:29:00,1
2019-07-09 02:31:00,1
2019-07-09 02:33:00,1
2019-07-09 02:34:00,1
2019-07-09 02:35:00,2
2019-07-09 02:37:00,1
2019-07-09 02:38:00,1
2019-07-09 02:39:00,1
2019-07-09 02:40:00,1
2019-07-09 02:41:00,1
2019-07-09 02:42:00,1
2019-07-09 02:43:00,1
2019-07-09 02:44:00,1
2019-07-09 02:45:00,1
2019-07-09 02:46:00,1
2019-07-09 02:47:00,1
2019-07-09 02:48:00,1
2019-07-09 02:49:00,2
2019-07-09 02:50:00,1
2019-07-09 02:51:00,1
2019-07-09 02:52:00,1
2019-07-09 02:53:00,1
2019-07-09 02:54:00,1
2019-07-09 02:55:00,1
2019-07-09 02:56:00,1
2019-07-09 02:57:00,1
2019-07-09 02:58:00,1
2019-07-09 02:59:00,1
2019-07-09 03:00:00,1
2019-07-09 03:01:00,1
2019-07-09 03:02:00,1
2019-07-09 03:03:00,2
2019-07-09 03:04:00,1
2019-07-09 03:06:00,1
2019-07-09 03:07:00,1
2019-07-09 03:08:00,1
2019-07-09 03:09:00,1
2019-07-09 03:10:00,1
2019-07-09 03:11:00,1
2019-07-09 03:13:00,1
2019-07-09 03:14:00,2
2019-07-09 03:15:00,1
2019-07-09 03:16:00,1
2019-07-09 03:17:00,1
2019-07-09 03:18:00,1
2019-07-09 03:19:00,1
2019-07-09 03:20:00,1
2019-07-09 03:21:00,1
2019-07-09 03:22:00,1
2019-07-09 03:23:00,1
2019-07-09 03:24:00,1
2019-07-09 03:25:00,1
2019-07-09 03:26:00,1
2019-07-09 03:27:00,1
2019-07-09 03:28:00,2
2019-07-09 03:30:00,1
2019-07-09 03:31:00,1
2019-07-09 03:32:00,1
2019-07-09 03:33:00,1
2019-07-09 03:34:00,1
2019-07-09 03:35:00,1
2019-07-09 03:37:00,1
2019-07-09 03:38:00,1
2019-07-09 03:39:00,1
2019-07-09 03:40:00,1
2019-07-09 03:41:00,1
2019-07-09 03:42:00,1
2019-07-09 03:43:00,1
2019-07-09 03:44:00,1
2019-07-09 03:45:00,1
2019-07-09 03:46:00,1
2019-07-09 03:47:00,2
2019-07-09 03:48:00,2
2019-07-09 03:49:00,1
2019-07-09 03:51:00,1
2019-07-09 03:52:00,1
2019-07-09 03:53:00,1
2019-07-09 03:54:00,1
2019-07-09 03:56:00,1
2019-07-09 03:57:00,1
2019-07-09 03:58:00,1
2019-07-09 03:59:00,1
2019-07-09 04:00:00,1
2019-07-09 04:01:00,2
2019-07-09 04:02:00,1
2019-07-09 04:03:00,1
2019-07-09 04:04:00,1
2019-07-09 04:06:00,1
2019-07-09 04:07:00,1
2019-07-09 04:08:00,1
2019-07-09 04:09:00,1
2019-07-09 04:10:00,1
2019-07-09 04:11:00,1
2019-07-09 04:12:00,1
2019-07-09 04:13:00,1
2019-07-09 04:14:00,2
2019-07-09 04:15:00,1
2019-07-09 04:16:00,1
2019-07-09 04:17:00,1
2019-07-09 04:18:00,1
2019-07-09 04:19:00,1
2019-07-09 04:20:00,1
2019-07-09 04:21:00,1
2019-07-09 04:22:00,1
2019-07-09 04:23:00,1
2019-07-09 04:24:00,2
2019-07-09 04:25:00,1
2019-07-09 04:26:00,1
2019-07-09 04:28:00,1
2019-07-09 04:29:00,1
2019-07-09 04:31:00,2
2019-07-09 04:32:00,1
2019-07-09 04:33:00,2
2019-07-09 04:34:00,1
2019-07-09 04:35:00,1
2019-07-09 04:36:00,1
2019-07-09 04:37:00,1
2019-07-09 04:38:00,1
2019-07-09 04:39:00,1
2019-07-09 04:40:00,1
2019-07-09 04:41:00,1
2019-07-09 04:42:00,1
2019-07-09 04:43:00,1
2019-07-09 04:44:00,1
2019-07-09 04:45:00,2
2019-07-09 04:46:00,1
2019-07-09 04:47:00,1
2019-07-09 04:48:00,1
2019-07-09 04:49:00,1
2019-07-09 04:50:00,1
2019-07-09 04:51:00,1
2019-07-09 04:52:00,1
2019-07-09 04:53:00,1
2019-07-09 04:54:00,1
2019-07-09 04:55:00,1
2019-07-09 04:56:00,2
2019-07-09 04:57:00,1
2019-07-09 04:58:00,1
2019-07-09 04:59:00,1
2019-07-09 05:00:00,1
2019-07-09 05:01:00,1
2019-07-09 05:02:00,1
2019-07-09 05:03:00,1
2019-07-09 05:04:00,1
2019-07-09 05:05:00,1
2019-07-09 05:06:00,1
2019-07-09 05:07:00,1
2019-07-09 05:08:00,1
2019-07-09 05:09:00,1
2019-07-09 05:10:00,1
2019-07-09 05:11:00,1
2019-07-09 05:12:00,1
2019-07-09 05:13:00,1
2019-07-09 05:14:00,1
2019-07-09 05:15:00,1
2019-07-09 05:16:00,1
2019-07-09 05:17:00,1
2019-07-09 05:18:00,1
2019-07-09 05:19:00,1
2019-07-09 05:20:00,1
2019-07-09 05:21:00,1
2019-07-09 05:22:00,1
2019-07-09 05:23:00,1
2019-07-09 05:24:00,1
2019-07-09 05:25:00,1
2019-07-09 05:26:00,1
2019-07-09 05:27:00,1
2019-07-09 05:28:00,1
2019-07-09 05:29:00,1
2019-07-09 05:31:00,1
2019-07-09 05:33:00,1
2019-07-09 05:34:00,1
2019-07-09 05:35:00,1
2019-07-09 05:36:00,1
2019-07-09 05:37:00,1
2019-07-09 05:38:00,1
2019-07-09 05:39:00,2
2019-07-09 05:40:00,1
2019-07-09 05:41:00,1
2019-07-09 05:42:00,1
2019-07-09 05:43:00,1
2019-07-09 05:44:00,1
2019-07-09 05:45:00,1
2019-07-09 05:46:00,1
2019-07-09 05:47:00,1
2019-07-09 05:48:00,2
2019-07-09 05:49:00,1
2019-07-09 05:50:00,1
2019-07-09 05:51:00,1
2019-07-09 05:52:00,1
2019-07-09 05:53:00,1
2019-07-09 05:54:00,1
2019-07-09 05:55:00,1
2019-07-09 05:56:00,1
2019-07-09 05:59:00,1
2019-07-09 06:00:00,1
2019-07-09 06:01:00,2
2019-07-09 06:03:00,2
2019-07-09 06:04:00,1
2019-07-09 06:06:00,1
2019-07-09 06:07:00,1
2019-07-09 06:08:00,1
2019-07-09 06:10:00,1
2019-07-09 06:11:00,2
2019-07-09 06:12:00,1
2019-07-09 06:13:00,1
2019-07-09 06:14:00,1
2019-07-09 06:15:00,1
2019-07-09 06:16:00,1
2019-07-09 06:17:00,1
2019-07-09 06:18:00,1
2019-07-09 06:19:00,1
2019-07-09 06:20:00,1
2019-07-09 06:21:00,1
2019-07-09 06:22:00,1
2019-07-09 06:23:00,1
2019-07-09 06:24:00,2
2019-07-09 06:25:00,1
2019-07-09 06:26:00,1
2019-07-09 06:27:00,1
2019-07-09 06:28:00,1
2019-07-09 06:29:00,1
2019-07-09 06:31:00,1
2019-07-09 06:32:00,1
2019-07-09 06:33:00,1
2019-07-09 06:34:00,1
2019-07-09 06:35:00,1
2019-07-09 06:36:00,2
2019-07-09 06:37:00,1
2019-07-09 06:38:00,1
2019-07-09 06:39:00,1
2019-07-09 06:40:00,1
2019-07-09 06:41:00,1
2019-07-09 06:42:00,1
2019-07-09 06:43:00,1
2019-07-09 06:44:00,1
2019-07-09 06:46:00,2
2019-07-09 06:48:00,2
2019-07-09 06:49:00,1
2019-07-09 06:50:00,1
2019-07-09 06:51:00,1
2019-07-09 06:52:00,1
2019-07-09 06:53:00,1
2019-07-09 06:54:00,1
2019-07-09 06:55:00,1
2019-07-09 06:56:00,1
2019-07-09 06:57:00,2
2019-07-09 06:58:00,1
2019-07-09 06:59:00,1
2019-07-09 07:00:00,1
2019-07-09 07:01:00,1
2019-07-09 07:02:00,1
2019-07-09 07:03:00,1
2019-07-09 07:04:00,1
2019-07-09 07:05:00,1
2019-07-09 07:06:00,1
2019-07-09 07:07:00,1
2019-07-09 07:08:00,1
2019-07-09 07:09:00,1
2019-07-09 07:10:00,1
2019-07-09 07:11:00,1
2019-07-09 07:12:00,2
2019-07-09 07:13:00,1
2019-07-09 07:14:00,1
2019-07-09 07:15:00,1
2019-07-09 07:16:00,1
2019-07-09 07:17:00,1
2019-07-09 07:18:00,1
2019-07-09 07:19:00,1
2019-07-09 07:20:00,1
2019-07-09 07:21:00,1
2019-07-09 07:22:00,1
2019-07-09 07:23:00,2
2019-07-09 07:24:00,1
2019-07-09 07:25:00,1
2019-07-09 07:26:00,1
2019-07-09 07:27:00,1
2019-07-09 07:28:00,1
2019-07-09 07:29:00,1
2019-07-09 07:31:00,1
2019-07-09 07:32:00,1
2019-07-09 07:33:00,1
2019-07-09 07:34:00,1
2019-07-09 07:35:00,2
2019-07-09 07:36:00,1
2019-07-09 07:37:00,1
2019-07-09 07:38:00,1
2019-07-09 07:39:00,1
2019-07-09 07:40:00,1
2019-07-09 07:41:00,1
2019-07-09 07:42:00,1
2019-07-09 07:43:00,1
2019-07-09 07:44:00,1
2019-07-09 07:45:00,2
2019-07-09 07:46:00,1
2019-07-09 07:47:00,1
2019-07-09 07:48:00,1
2019-07-09 07:49:00,1
2019-07-09 07:50:00,1
2019-07-09 07:51:00,1
2019-07-09 07:52:00,1
2019-07-09 07:53:00,1
2019-07-09 07:54:00,1
2019-07-09 07:55:00,1
2019-07-09 07:56:00,1
2019-07-09 07:57:00,1
2019-07-09 07:58:00,1
2019-07-09 07:59:00,1
2019-07-09 08:00:00,1
2019-07-09 08:01:00,1
2019-07-09 08:02:00,2
2019-07-09 08:03:00,1
2019-07-09 08:04:00,1
2019-07-09 08:05:00,1
2019-07-09 08:06:00,1
2019-07-09 08:07:00,1
2019-07-09 08:08:00,1
2019-07-09 08:09:00,1
2019-07-09 08:10:00,1
2019-07-09 08:11:00,1
2019-07-09 08:12:00,2
2019-07-09 08:13:00,1
2019-07-09 08:14:00,1
2019-07-09 08:20:00,1
2019-07-09 08:23:00,1
2019-07-09 08:26:00,1
2019-07-09 08:32:00,1
2019-07-09 08:34:00,1
2019-07-09 08:35:00,1
2019-07-09 08:36:00,1
2019-07-09 08:37:00,1
2019-07-09 08:38:00,1
2019-07-09 08:39:00,2
2019-07-09 08:42:00,1
2019-07-09 08:43:00,1
2019-07-09 08:44:00,3
2019-07-09 08:45:00,2
2019-07-09 08:46:00,3
2019-07-09 08:50:00,1
2019-07-09 08:51:00,1
2019-07-09 08:52:00,3
2019-07-09 08:53:00,3
2019-07-09 08:54:00,3
2019-07-09 08:56:00,1
2019-07-09 08:57:00,2
2019-07-09 08:58:00,1
2019-07-09 08:59:00,2
2019-07-09 09:03:00,2
2019-07-09 09:04:00,2
2019-07-09 09:05:00,3
2019-07-09 09:07:00,1
2019-07-09 09:08:00,3
2019-07-09 09:09:00,2
2019-07-09 09:10:00,2
2019-07-09 09:11:00,1
2019-07-09 09:12:00,2
2019-07-09 09:13:00,1
2019-07-09 09:14:00,2
2019-07-09 09:15:00,2
2019-07-09 09:16:00,1
2019-07-09 09:17:00,1
2019-07-09 09:18:00,1
2019-07-09 09:21:00,1
2019-07-09 09:22:00,1
2019-07-09 09:24:00,1
2019-07-09 09:25:00,2
2019-07-09 09:27:00,2
2019-07-09 09:28:00,3
2019-07-09 09:29:00,1
2019-07-09 09:31:00,2
2019-07-09 09:32:00,2
2019-07-09 09:33:00,1
2019-07-09 09:34:00,1
2019-07-09 09:35:00,3
2019-07-09 09:36:00,1
2019-07-09 09:43:00,2
2019-07-09 09:44:00,2
2019-07-09 09:45:00,1
2019-07-09 09:47:00,1
2019-07-09 09:48:00,2
2019-07-09 09:49:00,1
2019-07-09 09:50:00,1
2019-07-09 09:51:00,2
2019-07-09 09:53:00,3
2019-07-09 09:54:00,2
2019-07-09 09:55:00,2
2019-07-09 09:56:00,3
2019-07-09 09:58:00,3
2019-07-09 09:59:00,1
2019-07-09 10:02:00,1
2019-07-09 10:03:00,2
2019-07-09 10:04:00,1
2019-07-09 10:05:00,2
2019-07-09 10:08:00,2
2019-07-09 10:09:00,3
2019-07-09 10:10:00,3
2019-07-09 10:11:00,3
2019-07-09 10:16:00,2
2019-07-09 10:17:00,1
2019-07-09 10:19:00,1
2019-07-09 10:20:00,3
2019-07-09 10:21:00,1
2019-07-09 10:22:00,1
2019-07-09 10:23:00,1
2019-07-09 10:24:00,1
2019-07-09 10:27:00,1
2019-07-09 10:29:00,2
2019-07-09 10:32:00,1
2019-07-09 10:33:00,2
2019-07-09 10:34:00,3
2019-07-09 10:35:00,2
2019-07-09 10:36:00,2
2019-07-09 10:37:00,1
2019-07-09 10:39:00,1
2019-07-09 10:41:00,2
2019-07-09 10:47:00,1
2019-07-09 10:48:00,1
2019-07-09 10:49:00,1
2019-07-09 10:50:00,3
2019-07-09 10:51:00,2
2019-07-09 10:52:00,1
2019-07-09 10:55:00,1
2019-07-09 10:56:00,1
2019-07-09 10:57:00,2
2019-07-09 10:58:00,2
2019-07-09 11:00:00,2
2019-07-09 11:01:00,2
2019-07-09 11:03:00,1
2019-07-09 11:04:00,2
2019-07-09 11:05:00,1
2019-07-09 11:06:00,2
2019-07-09 11:07:00,2
2019-07-09 11:08:00,1
2019-07-09 11:09:00,2
2019-07-09 11:11:00,1
2019-07-09 11:12:00,1
2019-07-09 11:13:00,1
2019-07-09 11:14:00,1
2019-07-09 11:15:00,1
2019-07-09 11:16:00,1
2019-07-09 11:17:00,1
2019-07-09 11:18:00,1
2019-07-09 11:19:00,1
2019-07-09 11:20:00,1
2019-07-09 11:21:00,1
2019-07-09 11:22:00,1
2019-07-09 11:24:00,1
2019-07-09 11:25:00,1
2019-07-09 11:26:00,1
2019-07-09 11:28:00,2
2019-07-09 11:30:00,1
2019-07-09 11:32:00,1
2019-07-09 11:33:00,1
2019-07-09 11:34:00,1
2019-07-09 11:35:00,1
2019-07-09 11:37:00,1
2019-07-09 11:38:00,1
2019-07-09 11:39:00,1
2019-07-09 11:42:00,1
2019-07-09 11:44:00,1
2019-07-09 11:45:00,1
2019-07-09 11:46:00,1
2019-07-09 11:48:00,1
2019-07-09 11:49:00,1
2019-07-09 11:50:00,1
2019-07-09 11:51:00,2
2019-07-09 11:53:00,1
2019-07-09 11:54:00,1
2019-07-09 11:55:00,1
2019-07-09 11:56:00,1
2019-07-09 11:57:00,1
2019-07-09 11:58:00,1
2019-07-09 11:59:00,1
2019-07-09 12:00:00,1
2019-07-09 12:01:00,1
2019-07-09 12:02:00,1
2019-07-09 12:03:00,1
2019-07-09 12:04:00,1
2019-07-09 12:05:00,1
2019-07-09 12:07:00,1
2019-07-09 12:08:00,1
2019-07-09 12:09:00,1
2019-07-09 12:10:00,2
2019-07-09 12:11:00,1
2019-07-09 12:12:00,1
2019-07-09 12:13:00,1
2019-07-09 12:14:00,1
2019-07-09 12:15:00,1
2019-07-09 12:16:00,1
2019-07-09 12:17:00,1
2019-07-09 12:19:00,2
2019-07-09 12:22:00,1
2019-07-09 12:24:00,1
2019-07-09 12:25:00,1
2019-07-09 12:26:00,1
2019-07-09 12:28:00,1
2019-07-09 12:29:00,1
2019-07-09 12:30:00,1
2019-07-09 12:31:00,1
2019-07-09 12:32:00,1
2019-07-09 12:33:00,1
2019-07-09 12:34:00,1
2019-07-09 12:36:00,1
2019-07-09 12:37:00,1
2019-07-09 12:38:00,1
2019-07-09 12:39:00,1
2019-07-09 12:40:00,2
2019-07-09 12:41:00,1
2019-07-09 12:42:00,1
2019-07-09 12:43:00,1
2019-07-09 12:44:00,1
2019-07-09 12:45:00,1
2019-07-09 12:46:00,1
2019-07-09 12:47:00,1
2019-07-09 12:48:00,1
2019-07-09 12:49:00,1
2019-07-09 12:50:00,1
2019-07-09 12:51:00,1
2019-07-09 12:53:00,1
2019-07-09 12:54:00,1
2019-07-09 12:55:00,1
2019-07-09 12:56:00,1
2019-07-09 12:57:00,1
2019-07-09 12:59:00,1
2019-07-09 13:00:00,1
2019-07-09 13:01:00,2
2019-07-09 13:03:00,1
2019-07-09 13:04:00,1
2019-07-09 13:05:00,1
2019-07-09 13:06:00,1
2019-07-09 13:07:00,1
2019-07-09 13:08:00,1
2019-07-09 13:09:00,1
2019-07-09 13:10:00,1
2019-07-09 13:12:00,1
2019-07-09 13:13:00,1
2019-07-09 13:14:00,1
2019-07-09 13:15:00,1
2019-07-09 13:16:00,1
2019-07-09 13:17:00,2
2019-07-09 13:18:00,1
2019-07-09 13:19:00,1
2019-07-09 13:20:00,1
2019-07-09 13:21:00,1
2019-07-09 13:22:00,1
2019-07-09 13:23:00,2
2019-07-09 13:24:00,1
2019-07-09 13:25:00,1
2019-07-09 13:27:00,2
2019-07-09 13:29:00,1
2019-07-09 13:30:00,1
2019-07-09 13:31:00,1
2019-07-09 13:32:00,2
2019-07-09 13:33:00,3
2019-07-09 13:35:00,2
2019-07-09 13:36:00,1
2019-07-09 13:37:00,2
2019-07-09 13:38:00,1
2019-07-09 13:39:00,2
2019-07-09 13:41:00,1
2019-07-09 13:42:00,1
2019-07-09 13:43:00,2
2019-07-09 13:44:00,2
2019-07-09 13:45:00,1
2019-07-09 13:46:00,2
2019-07-09 13:47:00,1
2019-07-09 13:48:00,1
2019-07-09 13:49:00,1
2019-07-09 13:50:00,2
2019-07-09 13:52:00,1
2019-07-09 13:53:00,2
2019-07-09 13:54:00,1
2019-07-09 13:55:00,2
2019-07-09 13:56:00,2
2019-07-09 13:58:00,2
2019-07-09 13:59:00,1
2019-07-09 14:01:00,1
2019-07-09 14:02:00,1
2019-07-09 14:04:00,2
2019-07-09 14:06:00,2
2019-07-09 14:07:00,1
2019-07-09 14:09:00,1
2019-07-09 14:10:00,1
2019-07-09 14:11:00,1
2019-07-09 14:12:00,1
2019-07-09 14:13:00,2
2019-07-09 14:14:00,1
2019-07-09 14:16:00,1
2019-07-09 14:17:00,1
2019-07-09 14:19:00,1
2019-07-09 14:20:00,2
2019-07-09 14:22:00,1
2019-07-09 14:23:00,1
2019-07-09 14:24:00,1
2019-07-09 14:25:00,1
2019-07-09 14:26:00,2
2019-07-09 14:28:00,2
2019-07-09 14:30:00,1
2019-07-09 14:31:00,1
2019-07-09 14:32:00,2
2019-07-09 14:33:00,1
2019-07-09 14:34:00,2
2019-07-09 14:36:00,1
2019-07-09 14:37:00,1
2019-07-09 14:38:00,1
2019-07-09 14:40:00,2
2019-07-09 14:42:00,1
2019-07-09 14:43:00,1
2019-07-09 14:44:00,1
2019-07-09 14:45:00,1
2019-07-09 14:47:00,3
2019-07-09 14:48:00,1
2019-07-09 14:49:00,2
2019-07-09 14:50:00,1
2019-07-09 14:52:00,2
2019-07-09 14:54:00,1
2019-07-09 14:56:00,2
2019-07-09 14:58:00,2
2019-07-09 14:59:00,1
2019-07-09 15:00:00,1
2019-07-09 15:01:00,1
2019-07-09 15:03:00,2
2019-07-09 15:04:00,1
2019-07-09 15:05:00,2
2019-07-09 15:07:00,2
2019-07-09 15:09:00,2
2019-07-09 15:11:00,2
2019-07-09 15:13:00,1
2019-07-09 15:15:00,1
2019-07-09 15:16:00,1
2019-07-09 15:18:00,1
2019-07-09 15:19:00,1
2019-07-09 15:20:00,1
2019-07-09 15:22:00,1
2019-07-09 15:23:00,1
2019-07-09 15:25:00,1
2019-07-09 15:26:00,1
2019-07-09 15:27:00,1
2019-07-09 15:28:00,1
2019-07-09 15:30:00,1
2019-07-09 15:32:00,2
2019-07-09 15:33:00,1
2019-07-09 15:34:00,1
2019-07-09 15:35:00,1
2019-07-09 15:36:00,2
2019-07-09 15:38:00,2
2019-07-09 15:39:00,1
2019-07-09 15:40:00,1
2019-07-09 15:41:00,1
2019-07-09 15:43:00,1
2019-07-09 15:44:00,2
2019-07-09 15:45:00,1
2019-07-09 15:46:00,1
2019-07-09 15:47:00,1
2019-07-09 15:48:00,1
2019-07-09 15:49:00,1
2019-07-09 15:50:00,1
2019-07-09 15:51:00,2
2019-07-09 15:53:00,2
2019-07-09 15:54:00,2
2019-07-09 15:56:00,1
2019-07-09 15:58:00,2
2019-07-09 16:00:00,2
2019-07-09 16:01:00,1
2019-07-09 16:02:00,1
2019-07-09 16:03:00,1
2019-07-09 16:04:00,1
2019-07-09 16:05:00,2
2019-07-09 16:07:00,1
2019-07-09 16:08:00,1
2019-07-09 16:09:00,1
2019-07-09 16:10:00,2
2019-07-09 16:12:00,2
2019-07-09 16:14:00,1
2019-07-09 16:15:00,1
2019-07-09 16:17:00,1
2019-07-09 16:19:00,1
2019-07-09 16:20:00,1
2019-07-09 16:21:00,1
2019-07-09 16:22:00,2
2019-07-09 16:23:00,1
2019-07-09 16:24:00,1
2019-07-09 16:25:00,1
2019-07-09 16:27:00,2
2019-07-09 16:28:00,1
2019-07-09 16:29:00,1
2019-07-09 16:30:00,1
2019-07-09 16:32:00,1
2019-07-09 16:33:00,1
2019-07-09 16:35:00,2
2019-07-09 16:36:00,1
2019-07-09 16:38:00,1
2019-07-09 16:39:00,2
2019-07-09 16:40:00,1
2019-07-09 16:41:00,1
2019-07-09 16:43:00,1
2019-07-09 16:44:00,2
2019-07-09 16:46:00,2
2019-07-09 16:48:00,2
2019-07-09 16:50:00,1
2019-07-09 16:51:00,1
2019-07-09 16:53:00,2
2019-07-09 16:54:00,1
2019-07-09 16:55:00,1
2019-07-09 16:56:00,2
2019-07-09 16:58:00,2
2019-07-09 16:59:00,1
2019-07-09 17:01:00,1
2019-07-09 17:02:00,2
2019-07-09 17:04:00,1
2019-07-09 17:05:00,1
2019-07-09 17:06:00,1
2019-07-09 17:07:00,2
2019-07-09 17:09:00,2
2019-07-09 17:10:00,1
2019-07-09 17:11:00,1
2019-07-09 17:12:00,1
2019-07-09 17:13:00,1
2019-07-09 17:14:00,1
2019-07-09 17:15:00,2
2019-07-09 17:16:00,1
2019-07-09 17:17:00,1
2019-07-09 17:19:00,1
2019-07-09 17:20:00,2
2019-07-09 17:22:00,2
2019-07-09 17:23:00,1
2019-07-09 17:24:00,1
2019-07-09 17:25:00,2
2019-07-09 17:27:00,2
2019-07-09 17:28:00,1
2019-07-09 17:30:00,1
2019-07-09 17:31:00,1
2019-07-09 17:32:00,1
2019-07-09 17:33:00,1
2019-07-09 17:34:00,1
2019-07-09 17:35:00,1
2019-07-09 17:36:00,1
2019-07-09 17:37:00,1
2019-07-09 17:39:00,1
2019-07-09 17:40:00,1
2019-07-09 17:41:00,1
2019-07-09 17:42:00,1
2019-07-09 17:43:00,1
2019-07-09 17:44:00,1
2019-07-09 17:45:00,1
2019-07-09 17:46:00,1
2019-07-09 17:47:00,1
2019-07-09 17:48:00,2
2019-07-09 17:50:00,1
2019-07-09 17:51:00,2
2019-07-09 17:53:00,2
2019-07-09 17:55:00,2
2019-07-09 17:56:00,1
2019-07-09 17:57:00,2
2019-07-09 17:58:00,1
2019-07-09 17:59:00,1
2019-07-09 18:00:00,2
2019-07-09 18:02:00,2
2019-07-09 18:03:00,1
2019-07-09 18:04:00,1
2019-07-09 18:05:00,1
2019-07-09 18:06:00,1
2019-07-09 18:07:00,1
2019-07-09 18:08:00,2
2019-07-09 18:09:00,2
2019-07-09 18:11:00,1
2019-07-09 18:13:00,1
2019-07-09 18:14:00,1
2019-07-09 18:15:00,1
2019-07-09 18:16:00,1
2019-07-09 18:18:00,1
2019-07-09 18:19:00,1
2019-07-09 18:20:00,1
2019-07-09 18:21:00,1
2019-07-09 18:22:00,2
2019-07-09 18:23:00,1
2019-07-09 18:24:00,1
2019-07-09 18:25:00,2
2019-07-09 18:26:00,1
2019-07-09 18:27:00,1
2019-07-09 18:28:00,1
2019-07-09 18:29:00,1
2019-07-09 18:30:00,1
2019-07-09 18:31:00,1
2019-07-09 18:32:00,1
2019-07-09 18:33:00,1
2019-07-09 18:34:00,1
2019-07-09 18:35:00,2
2019-07-09 18:37:00,2
2019-07-09 18:38:00,1
2019-07-09 18:39:00,1
2019-07-09 18:40:00,1
2019-07-09 18:42:00,2
2019-07-09 18:43:00,1
2019-07-09 18:45:00,1
2019-07-09 18:47:00,1
2019-07-09 18:48:00,1
2019-07-09 18:49:00,2
2019-07-09 18:50:00,1
2019-07-09 18:51:00,1
2019-07-09 18:53:00,2
2019-07-09 18:54:00,1
2019-07-09 18:55:00,2
2019-07-09 18:56:00,1
2019-07-09 18:57:00,3
2019-07-09 18:58:00,2
2019-07-09 18:59:00,1
2019-07-09 19:00:00,2
2019-07-09 19:01:00,1
2019-07-09 19:02:00,3
2019-07-09 19:04:00,1
2019-07-09 19:05:00,1
2019-07-09 19:06:00,1
2019-07-09 19:07:00,2
2019-07-09 19:09:00,3
2019-07-09 19:11:00,1
2019-07-09 19:12:00,1
2019-07-09 19:14:00,1
2019-07-09 19:15:00,1
2019-07-09 19:17:00,1
2019-07-09 19:18:00,1
2019-07-09 19:19:00,2
2019-07-09 19:20:00,3
2019-07-09 19:22:00,1
2019-07-09 19:23:00,1
2019-07-09 19:24:00,2
2019-07-09 19:25:00,2
2019-07-09 19:27:00,2
2019-07-09 19:28:00,1
2019-07-09 19:29:00,1
2019-07-09 19:31:00,2
2019-07-09 19:32:00,2
2019-07-09 19:33:00,1
2019-07-09 19:34:00,1
2019-07-09 19:35:00,2
2019-07-09 19:36:00,1
2019-07-09 19:37:00,1
2019-07-09 19:38:00,2
2019-07-09 19:39:00,1
2019-07-09 19:40:00,1
2019-07-09 19:41:00,2
2019-07-09 19:42:00,3
2019-07-09 19:44:00,2
2019-07-09 19:45:00,2
2019-07-09 19:46:00,1
2019-07-09 19:47:00,1
2019-07-09 19:48:00,2
2019-07-09 19:49:00,3
2019-07-09 19:50:00,2
2019-07-09 19:51:00,2
2019-07-09 19:52:00,2
2019-07-09 19:53:00,1
2019-07-09 19:54:00,1
2019-07-09 19:55:00,1
2019-07-09 19:57:00,2
2019-07-09 19:59:00,1
2019-07-09 20:01:00,1
2019-07-09 20:02:00,1
2019-07-09 20:04:00,3
2019-07-09 20:07:00,1
2019-07-09 20:08:00,1
2019-07-09 20:09:00,2
2019-07-09 20:10:00,1
2019-07-09 20:11:00,1
2019-07-09 20:12:00,1
2019-07-09 20:13:00,1
2019-07-09 20:14:00,2
2019-07-09 20:15:00,2
2019-07-09 20:16:00,1
2019-07-09 20:17:00,1
2019-07-09 20:18:00,1
2019-07-09 20:19:00,1
2019-07-09 20:21:00,1
2019-07-09 20:22:00,1
2019-07-09 20:23:00,1
2019-07-09 20:24:00,1
2019-07-09 20:25:00,1
2019-07-09 20:26:00,1
2019-07-09 20:27:00,2
2019-07-09 20:28:00,2
2019-07-09 20:30:00,2
2019-07-09 20:31:00,1
2019-07-09 20:32:00,1
2019-07-09 20:33:00,2
2019-07-09 20:35:00,1
