27241,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns (#) ORDER BY [columnID]"
2019-11-19 08:27:00,1
2019-11-19 08:29:00,2
2019-11-19 08:43:00,1
2019-11-19 08:46:00,1
2019-11-19 08:57:00,2
2019-11-19 08:58:00,1
2019-11-19 08:59:00,1
2019-11-19 09:01:00,1
2019-11-19 09:11:00,1
2019-11-19 09:17:00,1
2019-11-19 09:19:00,1
2019-11-19 11:36:00,1
2019-11-19 11:48:00,1
2019-11-19 12:08:00,1
2019-11-19 12:09:00,1
2019-11-19 12:19:00,1
2019-11-19 12:23:00,1
2019-11-19 12:28:00,3
2019-11-19 12:39:00,1
2019-11-19 12:46:00,1
2019-11-19 12:49:00,3
2019-11-19 12:55:00,1
2019-11-19 13:32:00,1
2019-11-19 13:39:00,1
2019-11-19 13:58:00,2
2019-11-19 15:10:00,2
2019-11-19 15:19:00,1
2019-11-19 15:50:00,5
2019-11-19 15:53:00,1
2019-11-19 16:11:00,1
2019-11-19 16:13:00,1
2019-11-19 16:15:00,1
2019-11-19 17:32:00,1
2019-11-19 17:43:00,1
2019-11-19 17:44:00,1
2019-11-19 18:05:00,2
2019-11-19 18:09:00,1
2019-11-19 18:26:00,1
2019-11-19 18:27:00,1
2019-11-19 19:19:00,1
2019-11-19 19:29:00,1
2019-11-19 19:32:00,1
2019-11-19 19:49:00,2
2019-11-19 20:23:00,1
2019-11-19 20:25:00,1
2019-11-19 21:49:00,3
2019-11-19 21:54:00,1
2019-11-19 21:55:00,2
2019-11-19 21:56:00,2
2019-11-19 21:58:00,1
2019-11-19 22:08:00,2
2019-11-19 22:09:00,2
2019-11-19 22:11:00,1
2019-11-19 22:18:00,1
2019-11-19 22:19:00,2
2019-11-19 22:44:00,1
2019-11-19 22:45:00,1
2019-11-20 01:36:00,1
2019-11-20 01:41:00,2
2019-11-20 03:34:00,1
2019-11-20 06:43:00,1
2019-11-20 06:44:00,1
2019-11-20 06:46:00,1
2019-11-20 06:47:00,1
2019-11-20 07:41:00,1
2019-11-20 08:19:00,1
2019-11-20 08:29:00,1
2019-11-20 08:52:00,1
2019-11-20 09:05:00,1
2019-11-20 09:17:00,1
2019-11-20 09:20:00,1
2019-11-20 10:08:00,1
2019-11-20 10:10:00,2
2019-11-20 10:11:00,2
2019-11-20 10:12:00,1
2019-11-20 10:13:00,1
2019-11-20 10:24:00,1
2019-11-20 10:25:00,1
2019-11-20 10:27:00,1
2019-11-20 10:30:00,1
2019-11-20 10:31:00,2
2019-11-20 10:32:00,1
2019-11-20 10:34:00,1
2019-11-20 10:35:00,2
2019-11-20 10:41:00,1
2019-11-20 10:49:00,1
2019-11-20 10:50:00,2
2019-11-20 10:51:00,1
2019-11-20 10:54:00,1
2019-11-20 10:58:00,1
2019-11-20 11:40:00,1
2019-11-20 11:51:00,1
2019-11-20 12:20:00,1
2019-11-20 12:24:00,1
2019-11-20 12:32:00,1
2019-11-20 12:33:00,1
2019-11-20 12:37:00,1
2019-11-20 12:50:00,1
2019-11-20 12:56:00,1
2019-11-20 12:58:00,1
2019-11-20 12:59:00,1
2019-11-20 13:01:00,2
2019-11-20 13:09:00,1
2019-11-20 13:14:00,1
2019-11-20 13:16:00,1
2019-11-20 13:23:00,1
2019-11-20 13:53:00,2
2019-11-20 15:21:00,1
2019-11-20 15:59:00,1
2019-11-20 16:04:00,1
2019-11-20 16:10:00,1
2019-11-20 16:31:00,1
2019-11-20 16:53:00,1
2019-11-20 16:54:00,5
2019-11-20 17:57:00,3
2019-11-20 18:42:00,1
2019-11-20 18:44:00,2
2019-11-20 18:46:00,1
2019-11-20 19:10:00,2
2019-11-20 19:15:00,2
2019-11-20 19:16:00,2
2019-11-20 21:29:00,4
2019-11-20 21:30:00,6
2019-11-20 21:31:00,1
2019-11-20 21:47:00,3
2019-11-20 21:48:00,1
2019-11-20 22:03:00,3
2019-11-20 22:04:00,1
2019-11-21 05:13:00,1
2019-11-21 05:47:00,4
2019-11-21 05:56:00,1
2019-11-21 07:04:00,1
2019-11-21 07:18:00,1
2019-11-21 07:38:00,1
2019-11-21 07:56:00,1
2019-11-21 08:03:00,1
2019-11-21 08:05:00,1
2019-11-21 08:06:00,1
2019-11-21 09:14:00,2
2019-11-21 09:46:00,2
2019-11-21 09:47:00,4
2019-11-21 11:41:00,1
2019-11-21 12:06:00,1
2019-11-21 12:12:00,1
2019-11-21 12:18:00,1
2019-11-21 12:32:00,1
2019-11-21 15:01:00,2
2019-11-21 15:17:00,1
2019-11-21 15:29:00,1
2019-11-21 15:56:00,1
2019-11-21 16:15:00,1
2019-11-21 16:45:00,1
2019-11-21 17:01:00,1
2019-11-21 17:03:00,2
2019-11-21 17:29:00,1
2019-11-21 17:52:00,1
2019-11-21 18:34:00,2
2019-11-21 18:35:00,4
2019-11-21 18:47:00,2
2019-11-21 19:30:00,1
2019-11-21 19:32:00,1
2019-11-21 19:33:00,1
2019-11-21 20:02:00,1
2019-11-21 21:09:00,1
2019-11-21 21:21:00,1
2019-11-21 21:33:00,1
2019-11-21 23:45:00,1
2019-11-21 23:48:00,1
2019-11-22 01:58:00,1
2019-11-22 02:06:00,1
2019-11-22 02:52:00,1
2019-11-22 02:55:00,1
2019-11-22 03:12:00,1
2019-11-22 03:13:00,1
2019-11-22 03:19:00,1
2019-11-22 03:29:00,2
2019-11-22 08:25:00,1
2019-11-22 10:08:00,1
2019-11-22 10:58:00,1
2019-11-22 10:59:00,1
2019-11-22 11:00:00,1
2019-11-22 11:02:00,1
2019-11-22 11:04:00,1
2019-11-22 11:05:00,1
2019-11-22 11:07:00,1
2019-11-22 11:13:00,1
2019-11-22 11:14:00,1
2019-11-22 11:17:00,1
2019-11-22 11:19:00,1
2019-11-22 11:20:00,1
2019-11-22 11:27:00,1
2019-11-22 11:32:00,2
2019-11-22 11:34:00,1
2019-11-22 11:36:00,1
2019-11-22 14:50:00,1
2019-11-22 16:53:00,1
2019-11-22 16:58:00,1
2019-11-22 19:17:00,3
2019-11-22 19:18:00,1
2019-11-22 20:52:00,5
2019-11-22 20:53:00,1
2019-11-23 02:49:00,1
2019-11-23 03:02:00,1
2019-11-23 03:03:00,3
2019-11-23 07:01:00,4
2019-11-23 08:51:00,1
2019-11-23 11:51:00,1
2019-11-23 11:52:00,1
2019-11-23 12:21:00,1
2019-11-23 12:29:00,2
2019-11-23 12:31:00,1
2019-11-23 12:34:00,1
2019-11-23 12:36:00,1
2019-11-23 12:56:00,1
2019-11-23 12:57:00,1
2019-11-23 13:17:00,1
2019-11-23 16:39:00,1
2019-11-23 17:31:00,1
2019-11-23 18:14:00,1
2019-11-23 18:18:00,2
2019-11-23 18:19:00,2
2019-11-23 18:20:00,1
2019-11-23 18:25:00,1
2019-11-23 18:26:00,1
2019-11-23 18:27:00,1
2019-11-23 18:28:00,1
2019-11-23 18:35:00,1
2019-11-23 20:40:00,1
2019-11-23 21:06:00,1
2019-11-24 00:42:00,1
2019-11-24 01:07:00,2
2019-11-24 02:33:00,1
2019-11-24 05:56:00,1
2019-11-24 05:57:00,1
2019-11-24 06:21:00,1
2019-11-24 06:24:00,2
2019-11-24 06:26:00,1
2019-11-24 06:27:00,1
2019-11-24 06:29:00,1
2019-11-24 07:56:00,2
2019-11-24 08:04:00,3
2019-11-24 08:05:00,2
2019-11-24 08:10:00,1
2019-11-24 08:15:00,1
2019-11-24 08:53:00,2
2019-11-24 08:54:00,2
2019-11-24 08:56:00,1
2019-11-24 11:08:00,2
2019-11-24 11:09:00,1
2019-11-24 11:11:00,1
2019-11-24 11:57:00,1
2019-11-24 12:02:00,1
2019-11-24 12:04:00,3
2019-11-24 12:06:00,1
2019-11-24 12:07:00,2
2019-11-24 13:11:00,1
2019-11-24 13:13:00,1
2019-11-24 16:36:00,1
2019-11-24 16:38:00,5
2019-11-24 16:39:00,1
2019-11-24 16:53:00,1
2019-11-24 16:57:00,1
2019-11-24 17:45:00,1
2019-11-24 17:52:00,1
2019-11-24 17:56:00,2
2019-11-24 17:57:00,1
2019-11-24 18:05:00,1
2019-11-24 20:29:00,1
2019-11-24 22:01:00,1
2019-11-24 22:03:00,1
2019-11-24 22:35:00,1
2019-11-24 22:36:00,1
2019-11-24 22:37:00,1
2019-11-24 22:38:00,3
2019-11-24 23:13:00,1
2019-11-25 02:08:00,5
2019-11-25 03:41:00,2
2019-11-25 04:24:00,1
2019-11-25 04:30:00,1
2019-11-25 04:34:00,1
2019-11-25 04:35:00,1
2019-11-25 04:36:00,2
2019-11-25 04:37:00,2
2019-11-25 04:38:00,4
2019-11-25 05:08:00,1
2019-11-25 05:17:00,1
2019-11-25 05:18:00,1
2019-11-25 06:01:00,2
2019-11-25 06:03:00,1
2019-11-25 06:05:00,1
2019-11-25 06:07:00,1
2019-11-25 06:21:00,1
2019-11-25 06:23:00,1
2019-11-25 06:25:00,1
2019-11-25 06:28:00,1
2019-11-25 06:30:00,2
2019-11-25 06:31:00,1
2019-11-25 06:32:00,1
2019-11-25 06:34:00,1
2019-11-25 06:39:00,1
2019-11-25 06:41:00,2
2019-11-25 06:42:00,1
2019-11-25 06:44:00,1
2019-11-25 06:47:00,2
2019-11-25 06:48:00,3
2019-11-25 06:49:00,2
2019-11-25 10:15:00,2
2019-11-25 11:12:00,1
2019-11-25 11:19:00,1
2019-11-25 11:21:00,1
2019-11-25 11:23:00,2
2019-11-25 11:24:00,1
2019-11-25 11:29:00,2
2019-11-25 11:31:00,1
2019-11-25 11:58:00,1
2019-11-25 11:59:00,3
2019-11-25 12:02:00,3
2019-11-25 12:03:00,2
2019-11-25 12:20:00,2
2019-11-25 12:46:00,1
2019-11-25 12:55:00,2
2019-11-25 12:56:00,4
2019-11-25 13:01:00,1
2019-11-25 13:15:00,1
2019-11-25 13:18:00,1
2019-11-25 14:03:00,1
2019-11-25 14:09:00,2
2019-11-25 14:25:00,1
2019-11-25 14:32:00,1
2019-11-25 14:48:00,1
2019-11-25 14:49:00,1
2019-11-25 14:51:00,2
2019-11-25 14:54:00,1
2019-11-25 14:55:00,1
2019-11-25 15:04:00,1
2019-11-25 15:06:00,1
2019-11-25 15:07:00,1
2019-11-25 15:09:00,1
2019-11-25 15:10:00,1
2019-11-25 15:11:00,1
2019-11-25 15:12:00,1
2019-11-25 15:14:00,1
2019-11-25 15:16:00,1
2019-11-25 15:17:00,1
2019-11-25 16:35:00,1
2019-11-25 16:44:00,1
2019-11-25 16:45:00,1
2019-11-25 16:52:00,12
2019-11-25 16:55:00,1
2019-11-25 16:58:00,2
2019-11-25 16:59:00,3
2019-11-25 17:03:00,1
2019-11-25 17:04:00,10
2019-11-25 17:14:00,1
2019-11-25 17:32:00,2
2019-11-25 17:40:00,1
2019-11-25 17:46:00,1
2019-11-25 17:47:00,1
2019-11-25 17:53:00,1
2019-11-25 17:54:00,1
2019-11-25 17:55:00,1
2019-11-25 19:21:00,3
2019-11-25 19:39:00,1
2019-11-25 19:40:00,1
2019-11-25 21:14:00,1
2019-11-25 21:35:00,1
2019-11-25 21:50:00,2
2019-11-26 00:03:00,1
2019-11-26 02:48:00,1
2019-11-26 02:55:00,1
2019-11-26 04:34:00,1
2019-11-26 05:00:00,1
2019-11-26 05:01:00,1
2019-11-26 05:23:00,2
2019-11-26 05:40:00,3
2019-11-26 05:42:00,1
2019-11-26 05:45:00,1
2019-11-26 05:47:00,1
2019-11-26 05:48:00,2
2019-11-26 05:52:00,3
2019-11-26 05:54:00,1
2019-11-26 05:55:00,1
2019-11-26 06:05:00,1
2019-11-26 06:06:00,3
2019-11-26 06:33:00,2
2019-11-26 06:36:00,1
2019-11-26 07:05:00,1
2019-11-26 07:06:00,3
2019-11-26 07:10:00,1
2019-11-26 07:18:00,1
2019-11-26 07:19:00,2
2019-11-26 07:21:00,1
2019-11-26 07:27:00,1
2019-11-26 07:33:00,2
2019-11-26 07:34:00,1
2019-11-26 07:39:00,4
2019-11-26 07:41:00,1
2019-11-26 07:42:00,1
2019-11-26 07:43:00,2
2019-11-26 07:44:00,1
2019-11-26 07:45:00,2
2019-11-26 07:47:00,1
2019-11-26 07:48:00,2
2019-11-26 07:50:00,1
2019-11-26 07:51:00,2
2019-11-26 07:55:00,2
2019-11-26 07:56:00,2
2019-11-26 07:58:00,1
2019-11-26 08:07:00,1
2019-11-26 08:37:00,2
2019-11-26 08:40:00,2
2019-11-26 08:41:00,1
2019-11-26 08:50:00,1
2019-11-26 09:13:00,1
2019-11-26 09:14:00,1
2019-11-26 09:15:00,1
2019-11-26 09:19:00,2
2019-11-26 09:20:00,1
2019-11-26 09:23:00,2
2019-11-26 09:53:00,1
2019-11-26 10:25:00,2
2019-11-26 10:28:00,2
2019-11-26 10:30:00,1
2019-11-26 10:31:00,2
2019-11-26 10:32:00,1
2019-11-26 10:38:00,2
2019-11-26 10:39:00,1
2019-11-26 11:03:00,1
2019-11-26 11:13:00,1
2019-11-26 11:14:00,2
2019-11-26 11:46:00,1
2019-11-26 12:20:00,1
2019-11-26 12:29:00,1
2019-11-26 12:31:00,1
2019-11-26 12:50:00,2
2019-11-26 12:51:00,1
2019-11-26 12:58:00,2
2019-11-26 13:06:00,2
2019-11-26 13:30:00,1
2019-11-26 13:35:00,2
2019-11-26 13:51:00,1
2019-11-26 14:43:00,1
2019-11-26 15:06:00,1
2019-11-26 15:11:00,2
2019-11-26 15:25:00,1
2019-11-26 15:56:00,1
2019-11-26 16:15:00,1
2019-11-26 16:16:00,3
2019-11-26 16:17:00,1
2019-11-26 16:18:00,1
2019-11-26 16:26:00,2
2019-11-26 16:29:00,1
2019-11-26 16:32:00,1
2019-11-26 17:06:00,1
2019-11-26 17:07:00,1
2019-11-26 17:09:00,1
2019-11-26 17:16:00,2
2019-11-26 17:28:00,1
2019-11-26 17:37:00,1
2019-11-26 17:39:00,1
2019-11-26 17:56:00,1
2019-11-26 18:09:00,1
2019-11-26 18:11:00,1
2019-11-26 18:54:00,1
2019-11-26 19:22:00,1
2019-11-26 19:23:00,1
2019-11-26 19:24:00,2
2019-11-26 19:25:00,1
2019-11-26 19:30:00,2
2019-11-26 19:31:00,1
2019-11-26 20:17:00,2
2019-11-26 20:28:00,1
2019-11-26 21:48:00,1
2019-11-26 21:50:00,1
2019-11-26 21:57:00,2
2019-11-26 22:17:00,1
2019-11-26 22:18:00,1
2019-11-26 22:23:00,1
2019-11-26 22:39:00,2
2019-11-26 22:47:00,3
2019-11-26 23:34:00,1
2019-11-27 02:27:00,2
2019-11-27 02:29:00,1
2019-11-27 03:33:00,1
2019-11-27 04:18:00,2
2019-11-27 04:45:00,2
2019-11-27 04:52:00,1
2019-11-27 05:25:00,1
2019-11-27 05:31:00,1
2019-11-27 05:35:00,1
2019-11-27 05:38:00,2
2019-11-27 05:41:00,2
2019-11-27 05:43:00,2
2019-11-27 07:32:00,1
2019-11-27 08:11:00,1
2019-11-27 08:14:00,1
2019-11-27 08:37:00,2
2019-11-27 08:47:00,2
2019-11-27 09:28:00,2
2019-11-27 09:36:00,2
2019-11-27 09:37:00,1
2019-11-27 09:54:00,3
2019-11-27 10:00:00,1
2019-11-27 10:05:00,1
2019-11-27 10:15:00,1
2019-11-27 10:22:00,2
2019-11-27 10:31:00,1
2019-11-27 10:41:00,1
2019-11-27 11:01:00,1
2019-11-27 11:13:00,1
2019-11-27 11:16:00,1
2019-11-27 11:25:00,2
2019-11-27 12:00:00,1
2019-11-27 12:01:00,2
2019-11-27 12:03:00,3
2019-11-27 12:12:00,1
2019-11-27 12:16:00,1
2019-11-27 12:17:00,2
2019-11-27 12:25:00,1
2019-11-27 12:26:00,1
2019-11-27 12:27:00,2
2019-11-27 12:29:00,1
2019-11-27 12:34:00,1
2019-11-27 12:52:00,1
2019-11-27 12:59:00,1
2019-11-27 13:01:00,2
2019-11-27 13:02:00,2
2019-11-27 13:03:00,2
2019-11-27 13:04:00,6
2019-11-27 13:05:00,3
2019-11-27 13:14:00,1
2019-11-27 13:24:00,1
2019-11-27 14:12:00,1
2019-11-27 14:57:00,2
2019-11-27 15:07:00,1
2019-11-27 16:13:00,1
2019-11-27 16:14:00,1
2019-11-27 16:30:00,1
2019-11-27 16:35:00,1
2019-11-27 16:54:00,1
2019-11-27 17:19:00,1
2019-11-27 17:42:00,1
2019-11-27 17:58:00,1
2019-11-27 18:02:00,1
2019-11-27 18:03:00,1
2019-11-27 19:02:00,1
2019-11-27 19:09:00,1
2019-11-27 19:38:00,1
2019-11-27 19:42:00,1
2019-11-27 20:10:00,2
2019-11-27 20:12:00,1
2019-11-27 20:13:00,2
2019-11-27 21:08:00,1
2019-11-27 22:16:00,1
2019-11-27 22:38:00,2
2019-11-27 23:20:00,2
2019-11-28 00:04:00,1
2019-11-28 00:20:00,1
2019-11-28 02:02:00,1
2019-11-28 02:03:00,2
2019-11-28 02:08:00,1
2019-11-28 02:26:00,1
2019-11-28 02:32:00,1
2019-11-28 03:01:00,3
2019-11-28 03:02:00,3
2019-11-28 03:04:00,1
2019-11-28 03:10:00,1
2019-11-28 03:12:00,4
2019-11-28 03:17:00,1
2019-11-28 03:18:00,4
2019-11-28 03:19:00,1
2019-11-28 03:21:00,2
2019-11-28 03:30:00,1
2019-11-28 04:59:00,1
2019-11-28 05:00:00,4
2019-11-28 05:02:00,1
2019-11-28 05:04:00,1
2019-11-28 05:05:00,1
2019-11-28 05:19:00,2
2019-11-28 05:24:00,2
2019-11-28 05:28:00,2
2019-11-28 05:29:00,1
2019-11-28 07:05:00,2
2019-11-28 08:00:00,1
2019-11-28 08:17:00,1
2019-11-28 10:29:00,1
2019-11-28 11:06:00,1
2019-11-28 11:08:00,1
2019-11-28 11:09:00,1
2019-11-28 11:10:00,3
2019-11-28 11:15:00,1
2019-11-28 11:28:00,1
2019-11-28 11:29:00,1
2019-11-28 11:39:00,2
2019-11-28 11:47:00,3
2019-11-28 11:53:00,1
2019-11-28 13:24:00,3
2019-11-28 13:38:00,3
2019-11-28 14:34:00,1
2019-11-28 15:08:00,2
2019-11-28 15:46:00,1
2019-11-28 15:47:00,2
2019-11-28 15:59:00,1
2019-11-28 16:00:00,1
2019-11-28 18:21:00,1
2019-11-28 18:45:00,1
2019-11-28 19:24:00,1
2019-11-28 19:26:00,1
2019-11-28 19:31:00,1
2019-11-28 19:33:00,1
2019-11-28 20:09:00,1
2019-11-28 22:30:00,1
2019-11-28 22:38:00,1
2019-11-28 22:39:00,1
2019-11-28 23:37:00,1
2019-11-29 06:01:00,1
2019-11-29 06:02:00,1
2019-11-29 06:03:00,1
2019-11-29 06:06:00,1
2019-11-29 06:08:00,1
2019-11-29 06:23:00,1
2019-11-29 06:24:00,1
2019-11-29 06:25:00,1
2019-11-29 06:32:00,1
2019-11-29 07:08:00,2
2019-11-29 07:09:00,2
2019-11-29 07:10:00,1
2019-11-29 07:15:00,1
2019-11-29 07:46:00,1
2019-11-29 08:53:00,1
2019-11-29 09:13:00,1
2019-11-29 09:36:00,4
2019-11-29 09:37:00,1
2019-11-29 09:39:00,1
2019-11-29 10:04:00,2
2019-11-29 10:05:00,2
2019-11-29 10:13:00,1
2019-11-29 10:14:00,1
2019-11-29 10:22:00,3
2019-11-29 10:24:00,1
2019-11-29 10:45:00,2
2019-11-29 11:04:00,6
2019-11-29 11:05:00,1
2019-11-29 13:05:00,1
2019-11-29 13:06:00,1
2019-11-29 13:07:00,1
2019-11-29 13:08:00,1
2019-11-29 13:31:00,2
2019-11-29 14:27:00,1
2019-11-29 14:28:00,1
2019-11-29 15:35:00,2
2019-11-29 16:12:00,1
2019-11-29 16:53:00,1
2019-11-29 17:05:00,2
2019-11-29 17:06:00,1
2019-11-29 17:24:00,1
2019-11-29 17:26:00,1
2019-11-29 17:41:00,1
2019-11-29 17:47:00,1
2019-11-29 17:51:00,2
2019-11-29 18:12:00,2
2019-11-29 18:14:00,2
2019-11-29 18:17:00,1
2019-11-29 18:23:00,1
2019-11-29 18:26:00,1
2019-11-29 18:44:00,2
2019-11-29 18:53:00,1
2019-11-29 19:20:00,1
2019-11-29 19:32:00,1
2019-11-29 19:34:00,2
2019-11-29 19:39:00,1
2019-11-29 19:44:00,1
2019-11-29 20:16:00,1
2019-11-29 20:50:00,1
2019-11-30 00:06:00,1
2019-11-30 02:22:00,1
2019-11-30 02:24:00,1
2019-11-30 02:25:00,2
2019-11-30 02:26:00,2
2019-11-30 06:37:00,1
2019-11-30 09:06:00,3
2019-11-30 09:17:00,1
2019-11-30 09:33:00,1
2019-11-30 10:23:00,1
2019-11-30 11:03:00,1
2019-11-30 11:08:00,1
2019-11-30 14:53:00,1
2019-11-30 17:48:00,1
2019-11-30 17:52:00,2
2019-11-30 22:54:00,1
2019-11-30 22:55:00,1
2019-11-30 22:56:00,2
2019-11-30 23:04:00,2
2019-11-30 23:20:00,1
2019-11-30 23:21:00,1
2019-12-01 02:05:00,1
2019-12-01 02:14:00,1
2019-12-01 05:25:00,1
2019-12-01 05:35:00,1
2019-12-01 05:45:00,1
2019-12-01 05:47:00,6
2019-12-01 05:48:00,1
2019-12-01 05:54:00,1
2019-12-01 05:58:00,2
2019-12-01 05:59:00,4
2019-12-01 06:00:00,3
2019-12-01 06:01:00,1
2019-12-01 06:02:00,4
2019-12-01 06:03:00,2
2019-12-01 07:00:00,3
2019-12-01 07:06:00,1
2019-12-01 07:12:00,2
2019-12-01 07:13:00,1
2019-12-01 10:01:00,2
2019-12-01 10:04:00,1
2019-12-01 10:35:00,1
2019-12-01 10:55:00,1
2019-12-01 13:00:00,1
2019-12-01 13:16:00,1
2019-12-01 15:08:00,1
2019-12-01 15:11:00,2
2019-12-01 15:12:00,1
2019-12-01 17:34:00,1
2019-12-01 18:04:00,1
2019-12-01 18:13:00,1
2019-12-01 18:14:00,1
2019-12-01 22:19:00,1
2019-12-01 22:26:00,1
2019-12-02 00:45:00,2
2019-12-02 01:10:00,6
2019-12-02 01:11:00,1
2019-12-02 01:14:00,2
2019-12-02 01:15:00,2
2019-12-02 01:18:00,1
2019-12-02 01:20:00,1
2019-12-02 01:25:00,1
2019-12-02 01:28:00,1
2019-12-02 01:52:00,1
2019-12-02 02:03:00,2
2019-12-02 02:06:00,1
2019-12-02 02:07:00,1
2019-12-02 02:08:00,1
2019-12-02 02:09:00,1
2019-12-02 03:30:00,2
2019-12-02 04:13:00,1
2019-12-02 04:14:00,1
2019-12-02 04:46:00,2
2019-12-02 05:10:00,1
2019-12-02 05:13:00,1
2019-12-02 05:16:00,1
2019-12-02 05:17:00,1
2019-12-02 05:18:00,2
2019-12-02 05:21:00,3
2019-12-02 05:26:00,1
2019-12-02 05:27:00,1
2019-12-02 05:31:00,1
2019-12-02 05:34:00,2
2019-12-02 05:35:00,1
2019-12-02 05:39:00,1
2019-12-02 05:52:00,1
2019-12-02 05:54:00,1
2019-12-02 05:56:00,2
2019-12-02 06:21:00,2
2019-12-02 06:39:00,1
2019-12-02 06:40:00,1
2019-12-02 06:42:00,1
2019-12-02 06:52:00,1
2019-12-02 06:53:00,1
2019-12-02 06:54:00,2
2019-12-02 06:55:00,1
2019-12-02 06:56:00,1
2019-12-02 06:58:00,1
2019-12-02 07:00:00,1
2019-12-02 07:01:00,1
2019-12-02 07:17:00,5
2019-12-02 07:18:00,2
2019-12-02 07:39:00,4
2019-12-02 07:45:00,1
2019-12-02 07:52:00,1
2019-12-02 07:54:00,1
2019-12-02 08:07:00,4
2019-12-02 08:10:00,1
2019-12-02 08:19:00,1
2019-12-02 08:32:00,1
2019-12-02 08:35:00,1
2019-12-02 09:38:00,1
2019-12-02 09:51:00,2
2019-12-02 09:54:00,1
2019-12-02 09:56:00,1
2019-12-02 10:03:00,2
2019-12-02 10:17:00,1
2019-12-02 10:24:00,1
2019-12-02 10:29:00,2
2019-12-02 10:34:00,1
2019-12-02 10:36:00,1
2019-12-02 10:42:00,2
2019-12-02 10:44:00,1
2019-12-02 10:45:00,2
2019-12-02 10:46:00,1
2019-12-02 10:53:00,1
2019-12-02 10:56:00,1
2019-12-02 11:06:00,1
2019-12-02 11:09:00,1
2019-12-02 11:10:00,5
2019-12-02 11:13:00,1
2019-12-02 11:14:00,1
2019-12-02 11:17:00,1
2019-12-02 11:20:00,3
2019-12-02 11:21:00,1
2019-12-02 11:28:00,2
2019-12-02 11:35:00,2
2019-12-02 11:36:00,1
2019-12-02 11:38:00,1
2019-12-02 11:40:00,1
2019-12-02 11:55:00,2
2019-12-02 11:59:00,1
2019-12-02 12:02:00,1
2019-12-02 12:03:00,1
2019-12-02 12:04:00,1
2019-12-02 12:05:00,2
2019-12-02 12:10:00,1
2019-12-02 12:21:00,1
2019-12-02 12:23:00,1
2019-12-02 12:48:00,1
2019-12-02 13:00:00,1
2019-12-02 13:02:00,1
2019-12-02 13:03:00,1
2019-12-02 13:51:00,1
2019-12-02 14:04:00,1
2019-12-02 14:05:00,1
2019-12-02 14:07:00,1
2019-12-02 15:11:00,1
2019-12-02 15:12:00,2
2019-12-02 16:15:00,1
2019-12-02 16:59:00,2
2019-12-02 17:01:00,1
2019-12-02 17:06:00,2
2019-12-02 17:08:00,1
2019-12-02 17:14:00,1
2019-12-02 17:21:00,1
2019-12-02 17:30:00,3
2019-12-02 17:31:00,1
2019-12-02 17:47:00,2
2019-12-02 18:26:00,1
2019-12-02 18:51:00,1
2019-12-02 19:03:00,2
2019-12-02 19:43:00,1
2019-12-02 19:57:00,1
2019-12-02 20:01:00,1
2019-12-02 21:16:00,1
2019-12-02 21:19:00,1
2019-12-02 21:39:00,1
2019-12-02 21:40:00,1
2019-12-02 21:42:00,1
2019-12-03 02:07:00,1
2019-12-03 03:25:00,1
2019-12-03 03:26:00,1
2019-12-03 03:37:00,2
2019-12-03 05:48:00,1
2019-12-03 05:56:00,1
2019-12-03 06:21:00,1
2019-12-03 06:44:00,1
2019-12-03 06:45:00,1
2019-12-03 06:47:00,2
2019-12-03 06:48:00,1
2019-12-03 06:49:00,1
2019-12-03 06:50:00,1
2019-12-03 06:53:00,1
2019-12-03 07:00:00,1
2019-12-03 07:05:00,1
2019-12-03 07:29:00,1
2019-12-03 08:00:00,1
2019-12-03 08:40:00,1
2019-12-03 08:41:00,1
2019-12-03 08:48:00,1
2019-12-03 08:54:00,1
2019-12-03 09:17:00,1
2019-12-03 09:49:00,1
2019-12-03 10:00:00,1
2019-12-03 10:01:00,7
2019-12-03 10:02:00,11
2019-12-03 10:04:00,2
2019-12-03 11:08:00,1
2019-12-03 12:35:00,3
2019-12-03 12:44:00,1
2019-12-03 13:17:00,1
2019-12-03 13:33:00,1
2019-12-03 13:34:00,1
2019-12-03 14:02:00,1
2019-12-03 14:58:00,3
2019-12-03 15:14:00,1
2019-12-03 15:19:00,1
2019-12-03 15:37:00,1
2019-12-03 16:18:00,1
2019-12-03 17:41:00,1
2019-12-03 17:44:00,1
2019-12-03 17:51:00,1
2019-12-03 17:53:00,1
2019-12-03 18:24:00,1
2019-12-03 18:25:00,1
2019-12-03 18:26:00,2
2019-12-03 18:47:00,1
2019-12-03 19:13:00,1
2019-12-03 19:31:00,1
2019-12-03 20:59:00,1
2019-12-03 21:13:00,1
2019-12-03 22:11:00,1
2019-12-03 23:05:00,1
2019-12-03 23:06:00,1
2019-12-04 00:31:00,3
2019-12-04 00:39:00,1
2019-12-04 01:08:00,1
2019-12-04 01:48:00,1
2019-12-04 02:03:00,3
2019-12-04 02:04:00,1
2019-12-04 02:09:00,1
2019-12-04 02:15:00,2
2019-12-04 02:16:00,4
2019-12-04 02:38:00,2
2019-12-04 03:09:00,2
2019-12-04 05:22:00,1
2019-12-04 06:02:00,1
2019-12-04 06:22:00,1
2019-12-04 06:23:00,2
2019-12-04 06:24:00,1
2019-12-04 06:25:00,2
2019-12-04 06:26:00,1
2019-12-04 06:27:00,1
2019-12-04 06:31:00,1
