11260,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i, p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq (#, #, #) n where p.objID = n.objID AND p.type = #"
2019-01-24 02:27:00,1
2019-01-24 02:29:00,1
2019-01-24 02:31:00,1
2019-01-24 02:48:00,1
2019-01-24 02:50:00,1
2019-01-24 02:52:00,1
2019-01-24 02:54:00,1
2019-01-24 02:58:00,1
2019-01-24 03:07:00,1
2019-01-24 03:15:00,1
2019-01-24 03:23:00,1
2019-01-24 03:31:00,1
2019-01-24 03:39:00,1
2019-01-24 03:47:00,1
2019-01-24 03:55:00,1
2019-01-24 05:02:00,1
2019-01-24 05:03:00,1
2019-01-24 05:11:00,1
2019-01-24 05:12:00,1
2019-01-24 05:14:00,1
2019-01-24 05:15:00,1
2019-01-24 05:17:00,1
2019-01-24 05:18:00,1
2019-01-24 05:25:00,1
2019-01-24 05:26:00,1
2019-01-24 05:27:00,1
2019-01-24 05:34:00,1
2019-01-24 05:37:00,1
2019-01-24 05:47:00,1
2019-01-24 08:53:00,1
2019-01-24 08:59:00,1
2019-01-24 09:03:00,1
2019-01-24 09:07:00,1
2019-01-24 09:14:00,1
2019-01-24 09:18:00,1
2019-01-24 09:37:00,1
2019-01-24 09:51:00,1
2019-01-24 10:05:00,1
2019-01-24 10:18:00,1
2019-01-24 10:33:00,1
2019-01-25 00:53:00,1
2019-01-25 00:55:00,1
2019-01-25 00:56:00,1
2019-01-25 00:58:00,1
2019-01-25 01:00:00,1
2019-01-25 01:02:00,1
2019-01-25 01:04:00,1
2019-01-25 01:05:00,1
2019-01-25 01:08:00,1
2019-01-25 01:09:00,1
2019-01-25 01:12:00,1
2019-01-25 01:13:00,1
2019-01-25 01:16:00,1
2019-01-25 01:17:00,1
2019-01-25 01:19:00,1
2019-01-25 01:21:00,1
2019-01-25 01:26:00,1
2019-01-25 01:34:00,1
2019-01-25 01:45:00,1
2019-01-25 01:59:00,1
2019-01-25 02:10:00,1
2019-01-25 02:18:00,1
2019-01-25 02:29:00,1
2019-01-25 02:44:00,1
2019-01-25 02:52:00,1
2019-01-25 02:54:00,1
2019-01-25 02:57:00,1
2019-01-25 05:03:00,1
2019-01-25 05:05:00,1
2019-01-25 05:11:00,1
2019-01-25 05:12:00,1
2019-01-25 05:13:00,1
2019-01-25 05:14:00,1
2019-01-25 05:15:00,1
2019-01-25 05:23:00,2
2019-01-25 05:25:00,1
2019-01-25 05:26:00,1
2019-01-25 05:52:00,1
2019-01-25 05:57:00,1
2019-01-25 06:07:00,1
2019-01-25 06:29:00,1
2019-01-25 06:33:00,1
2019-01-25 06:38:00,1
2019-01-25 06:42:00,1
2019-01-25 06:45:00,1
2019-01-25 06:47:00,1
2019-01-25 08:01:00,1
2019-01-25 08:05:00,1
2019-01-25 08:10:00,1
2019-01-26 00:49:00,1
2019-01-26 00:50:00,1
2019-01-26 00:53:00,1
2019-01-26 00:54:00,1
2019-01-26 00:56:00,1
2019-01-26 00:58:00,1
2019-01-26 01:04:00,1
2019-01-26 01:06:00,1
2019-01-26 01:08:00,1
2019-01-26 01:09:00,1
2019-01-26 01:12:00,1
2019-01-26 01:13:00,1
2019-01-26 01:16:00,1
2019-01-26 01:17:00,1
2019-01-26 01:19:00,1
2019-01-26 01:21:00,1
2019-01-26 01:26:00,1
2019-01-26 01:34:00,1
2019-01-26 01:45:00,1
2019-01-26 01:59:00,1
2019-01-26 02:10:00,1
2019-01-26 02:26:00,1
2019-01-26 02:37:00,1
2019-01-26 02:48:00,1
2019-01-26 05:01:00,1
2019-01-26 05:09:00,2
2019-01-26 05:11:00,1
2019-01-26 05:13:00,1
2019-01-26 05:15:00,1
2019-01-26 05:16:00,1
2019-01-26 05:23:00,1
2019-01-26 05:24:00,1
2019-01-26 05:25:00,1
2019-01-26 05:26:00,1
2019-01-26 08:04:00,1
2019-01-26 08:10:00,1
2019-01-26 08:16:00,1
2019-01-26 08:55:00,1
2019-01-26 08:59:00,1
2019-01-26 09:03:00,1
2019-01-27 00:48:00,1
2019-01-27 00:49:00,1
2019-01-27 00:51:00,1
2019-01-27 00:53:00,1
2019-01-27 00:55:00,1
2019-01-27 00:58:00,1
2019-01-27 01:00:00,1
2019-01-27 01:02:00,1
2019-01-27 01:12:00,1
2019-01-27 01:16:00,1
2019-01-27 01:18:00,1
2019-01-27 01:25:00,1
2019-01-27 01:32:00,1
2019-01-27 01:39:00,1
2019-01-27 01:41:00,1
2019-01-27 01:48:00,1
2019-01-27 01:50:00,1
2019-01-27 01:52:00,1
2019-01-27 01:55:00,1
2019-01-27 01:57:00,1
2019-01-27 01:59:00,1
2019-01-27 02:02:00,1
2019-01-27 02:05:00,1
2019-01-27 02:09:00,1
2019-01-27 02:11:00,1
2019-01-27 02:14:00,1
2019-01-27 02:17:00,1
2019-01-27 02:21:00,1
2019-01-27 02:24:00,1
2019-01-27 02:26:00,1
2019-01-27 02:28:00,1
2019-01-27 02:30:00,1
2019-01-27 02:33:00,1
2019-01-27 02:35:00,1
2019-01-27 02:37:00,1
2019-01-27 02:40:00,1
2019-01-27 02:42:00,1
2019-01-27 02:45:00,1
2019-01-27 02:48:00,1
2019-01-27 02:51:00,1
2019-01-27 02:54:00,1
2019-01-27 02:56:00,1
2019-01-27 03:00:00,1
2019-01-27 03:04:00,1
2019-01-27 03:06:00,1
2019-01-27 03:10:00,1
2019-01-27 03:14:00,1
2019-01-27 03:17:00,1
2019-01-27 03:21:00,1
2019-01-27 03:30:00,1
2019-01-27 03:37:00,1
2019-01-27 03:42:00,1
2019-01-27 03:45:00,1
2019-01-27 03:50:00,1
2019-01-27 03:53:00,1
2019-01-27 03:58:00,1
2019-01-27 04:04:00,1
2019-01-27 04:13:00,1
2019-01-27 04:25:00,1
2019-01-27 04:28:00,1
2019-01-27 04:39:00,1
2019-01-27 04:42:00,1
2019-01-27 04:47:00,1
2019-01-27 04:56:00,1
2019-01-27 04:59:00,1
2019-01-27 05:03:00,1
2019-01-27 05:08:00,1
2019-01-27 05:11:00,1
2019-01-27 05:21:00,1
2019-01-27 05:26:00,1
2019-01-27 05:37:00,1
2019-01-27 05:44:00,2
2019-01-27 05:46:00,1
2019-01-27 05:49:00,1
2019-01-27 05:50:00,1
2019-01-27 05:52:00,1
2019-01-27 05:53:00,1
2019-01-27 06:00:00,1
2019-01-27 06:01:00,1
2019-01-27 06:02:00,1
2019-01-28 00:47:00,1
2019-01-28 00:48:00,1
2019-01-28 00:54:00,1
2019-01-28 00:57:00,1
2019-01-28 00:59:00,1
2019-01-28 01:00:00,1
2019-01-28 01:05:00,1
2019-01-28 01:10:00,1
2019-01-28 01:12:00,1
2019-01-28 01:14:00,1
2019-01-28 01:16:00,1
2019-01-28 01:18:00,1
2019-01-28 01:20:00,1
2019-01-28 01:22:00,1
2019-01-28 01:23:00,1
2019-01-28 01:25:00,1
2019-01-28 01:33:00,1
2019-01-28 01:44:00,1
2019-01-28 01:55:00,1
2019-01-28 02:09:00,1
2019-01-28 02:23:00,1
2019-01-28 02:37:00,1
2019-01-28 02:51:00,1
2019-01-28 03:06:00,1
2019-01-28 05:03:00,1
2019-01-28 05:05:00,1
2019-01-28 05:12:00,1
2019-01-28 05:13:00,1
2019-01-28 05:14:00,1
2019-01-28 05:16:00,1
2019-01-28 05:17:00,1
2019-01-28 05:19:00,1
2019-01-28 05:25:00,1
2019-01-28 05:26:00,1
2019-01-28 05:28:00,1
2019-01-28 05:51:00,1
2019-01-28 05:59:00,1
2019-01-28 06:05:00,1
2019-01-28 07:23:00,1
2019-01-28 07:26:00,1
2019-01-28 07:35:00,1
2019-01-28 07:38:00,1
2019-01-28 07:48:00,1
2019-01-28 07:51:00,1
2019-01-28 07:55:00,1
2019-01-28 07:58:00,1
2019-01-28 08:06:00,1
2019-01-28 08:10:00,1
2019-01-28 08:15:00,1
2019-01-28 08:24:00,1
2019-01-28 08:48:00,1
2019-01-28 08:52:00,1
2019-01-28 08:59:00,1
2019-01-29 00:48:00,1
2019-01-29 00:49:00,1
2019-01-29 00:51:00,1
2019-01-29 00:56:00,1
2019-01-29 00:59:00,1
2019-01-29 01:00:00,1
2019-01-29 01:02:00,1
2019-01-29 01:04:00,1
2019-01-29 01:06:00,1
2019-01-29 01:09:00,1
2019-01-29 01:10:00,1
2019-01-29 01:12:00,1
2019-01-29 01:14:00,1
2019-01-29 01:16:00,1
2019-01-29 01:18:00,1
2019-01-29 01:20:00,1
2019-01-29 01:25:00,1
2019-01-29 01:33:00,1
2019-01-29 01:44:00,1
2019-01-29 01:58:00,1
2019-01-29 02:09:00,1
2019-01-29 02:20:00,1
2019-01-29 02:31:00,1
2019-01-29 02:45:00,1
2019-01-29 04:25:00,1
2019-01-29 04:30:00,1
2019-01-29 04:35:00,1
2019-01-29 05:01:00,1
2019-01-29 05:09:00,2
2019-01-29 05:11:00,1
2019-01-29 05:17:00,1
2019-01-29 05:18:00,1
2019-01-29 05:19:00,1
2019-01-29 05:20:00,1
2019-01-29 05:22:00,1
2019-01-29 05:28:00,1
2019-01-29 05:29:00,1
2019-01-29 08:14:00,1
2019-01-29 08:21:00,1
2019-01-29 08:26:00,1
2019-01-29 08:30:00,1
2019-01-29 08:36:00,1
2019-01-29 08:40:00,1
2019-01-29 08:52:00,1
2019-01-30 05:46:00,1
2019-01-30 05:47:00,1
2019-01-30 05:49:00,1
2019-01-30 05:51:00,1
2019-01-30 05:53:00,1
2019-01-30 05:55:00,1
2019-01-30 05:57:00,1
2019-01-30 05:59:00,1
2019-01-30 06:01:00,1
2019-01-30 06:08:00,1
2019-01-30 06:10:00,1
2019-01-30 06:13:00,1
2019-01-30 06:15:00,1
2019-01-30 06:18:00,1
2019-01-30 06:20:00,1
2019-01-30 06:22:00,1
2019-01-30 06:24:00,1
2019-01-30 06:26:00,1
2019-01-30 06:28:00,1
2019-01-30 06:30:00,1
2019-01-30 06:31:00,1
2019-01-30 06:34:00,1
2019-01-30 06:35:00,1
2019-01-30 06:38:00,1
2019-01-30 06:39:00,1
2019-01-30 06:40:00,1
2019-01-30 06:42:00,1
2019-01-30 06:44:00,1
2019-01-30 06:46:00,1
2019-01-30 06:47:00,1
2019-01-30 06:48:00,1
2019-01-30 06:50:00,1
2019-01-30 06:57:00,1
2019-01-30 06:58:00,1
2019-01-30 07:20:00,1
2019-01-30 07:33:00,1
2019-01-30 07:36:00,1
2019-02-01 01:14:00,1
2019-02-01 01:24:00,1
2019-02-01 01:29:00,1
2019-02-01 01:39:00,1
2019-02-01 01:41:00,1
2019-02-01 01:42:00,1
2019-02-01 02:07:00,1
2019-02-01 02:12:00,1
2019-02-01 02:14:00,1
2019-02-01 02:16:00,1
2019-02-01 02:21:00,1
2019-02-01 02:29:00,1
2019-02-01 02:43:00,1
2019-02-01 02:57:00,1
2019-02-01 03:11:00,1
2019-02-01 03:25:00,1
2019-02-01 04:51:00,1
2019-02-01 04:54:00,1
2019-02-01 04:58:00,1
2019-02-01 05:06:00,1
2019-02-01 05:07:00,1
2019-02-01 05:09:00,1
2019-02-01 05:12:00,1
2019-02-01 05:20:00,1
2019-02-01 05:21:00,1
2019-02-01 05:22:00,1
2019-02-01 05:24:00,1
2019-02-01 05:25:00,1
2019-02-01 05:26:00,1
2019-02-01 05:27:00,1
2019-02-01 08:51:00,1
2019-02-01 08:56:00,1
2019-02-01 09:02:00,1
2019-02-02 00:44:00,1
2019-02-02 00:53:00,1
2019-02-02 00:58:00,1
2019-02-02 01:03:00,1
2019-02-02 01:06:00,1
2019-02-02 01:08:00,1
2019-02-02 01:14:00,1
2019-02-02 01:19:00,1
2019-02-02 01:20:00,1
2019-02-02 01:23:00,1
2019-02-02 01:24:00,1
2019-02-02 01:27:00,1
2019-02-02 01:28:00,1
2019-02-02 01:30:00,1
2019-02-02 01:32:00,1
2019-02-02 01:34:00,1
2019-02-02 01:39:00,1
2019-02-02 01:50:00,1
2019-02-02 02:04:00,1
2019-02-02 02:19:00,1
2019-02-02 02:31:00,1
2019-02-02 02:39:00,1
2019-02-02 02:53:00,1
2019-02-02 03:08:00,1
2019-02-02 03:21:00,1
2019-02-02 03:23:00,1
2019-02-02 03:36:00,1
2019-02-02 03:39:00,1
2019-02-02 03:43:00,1
2019-02-02 04:16:00,1
2019-02-02 04:26:00,1
2019-02-02 04:38:00,1
2019-02-02 04:47:00,1
2019-02-02 05:10:00,1
2019-02-02 05:14:00,1
2019-02-02 05:22:00,1
2019-02-02 05:33:00,1
2019-02-02 05:34:00,1
2019-02-02 05:36:00,1
2019-02-02 05:39:00,1
2019-02-02 05:40:00,1
2019-02-02 05:43:00,1
2019-02-02 05:45:00,1
2019-02-02 05:46:00,1
2019-02-02 05:49:00,1
2019-02-02 05:51:00,1
2019-02-02 05:53:00,1
2019-02-02 05:55:00,1
2019-02-02 06:00:00,1
2019-02-02 06:06:00,1
2019-02-02 06:11:00,1
2019-02-02 06:17:00,1
2019-02-02 06:22:00,1
2019-02-02 06:27:00,1
2019-02-02 06:30:00,1
2019-02-02 06:35:00,1
2019-02-02 06:37:00,1
2019-02-02 06:39:00,1
2019-02-02 06:41:00,1
2019-02-02 06:43:00,1
2019-02-02 06:45:00,1
2019-02-02 06:47:00,1
2019-02-02 06:49:00,1
2019-02-02 06:52:00,1
2019-02-02 06:54:00,1
2019-02-02 06:56:00,1
2019-02-02 06:58:00,1
2019-02-02 07:00:00,1
2019-02-02 07:02:00,1
2019-02-02 07:07:00,1
2019-02-02 07:11:00,1
2019-02-02 07:13:00,1
2019-02-02 07:14:00,1
2019-02-02 07:17:00,1
2019-02-02 07:19:00,1
2019-02-02 07:22:00,1
2019-02-02 07:24:00,1
2019-02-02 07:31:00,1
2019-02-02 07:32:00,1
2019-02-02 07:33:00,1
2019-02-02 07:35:00,1
2019-02-02 07:36:00,1
2019-02-02 07:37:00,1
2019-02-02 07:38:00,1
2019-02-02 07:39:00,1
2019-02-02 07:40:00,1
2019-02-02 07:41:00,1
2019-02-02 07:42:00,2
2019-02-02 08:05:00,1
2019-02-02 08:11:00,1
2019-02-02 08:15:00,1
2019-02-02 08:22:00,1
2019-02-02 08:28:00,1
2019-02-02 08:32:00,1
2019-02-02 09:03:00,1
2019-02-02 09:08:00,1
2019-02-02 09:13:00,1
2019-02-02 09:17:00,1
2019-02-03 00:50:00,1
2019-02-03 00:51:00,1
2019-02-03 00:53:00,1
2019-02-03 01:11:00,1
2019-02-03 01:13:00,1
2019-02-03 01:22:00,1
2019-02-03 01:24:00,1
2019-02-03 01:26:00,1
2019-02-03 01:32:00,1
2019-02-03 01:43:00,1
2019-02-03 01:56:00,1
2019-02-03 02:10:00,1
2019-02-03 02:21:00,1
2019-02-03 02:34:00,1
2019-02-03 02:52:00,1
2019-02-03 03:05:00,1
2019-02-03 03:14:00,1
2019-02-03 03:16:00,1
2019-02-03 03:19:00,1
2019-02-03 03:21:00,1
2019-02-03 03:24:00,1
2019-02-03 03:28:00,1
2019-02-03 03:30:00,1
2019-02-03 03:35:00,1
2019-02-03 03:39:00,1
2019-02-03 03:44:00,1
2019-02-03 03:51:00,1
2019-02-03 03:55:00,1
2019-02-03 05:04:00,1
2019-02-03 05:11:00,1
2019-02-03 05:12:00,1
2019-02-03 05:14:00,1
2019-02-03 05:17:00,1
2019-02-03 05:18:00,1
2019-02-03 05:19:00,1
2019-02-03 05:20:00,1
2019-02-03 05:27:00,1
2019-02-03 05:28:00,1
2019-02-03 05:29:00,1
2019-02-03 08:16:00,1
2019-02-03 08:21:00,1
2019-02-03 08:25:00,1
2019-02-03 08:31:00,1
2019-02-03 08:36:00,1
2019-02-03 08:43:00,1
2019-02-04 00:42:00,1
2019-02-04 00:51:00,1
2019-02-04 00:53:00,1
2019-02-04 00:55:00,1
2019-02-04 01:05:00,1
2019-02-04 01:07:00,1
2019-02-04 01:09:00,1
2019-02-04 01:11:00,1
2019-02-04 01:14:00,1
2019-02-04 01:18:00,1
2019-02-04 01:23:00,1
2019-02-04 01:31:00,1
2019-02-04 01:39:00,1
2019-02-04 01:43:00,1
2019-02-04 01:49:00,1
2019-02-04 01:54:00,1
2019-02-04 05:07:00,1
2019-02-04 05:08:00,1
2019-02-04 05:10:00,1
2019-02-04 05:11:00,1
2019-02-04 05:15:00,1
2019-02-04 05:16:00,1
2019-02-04 05:18:00,1
2019-02-04 05:24:00,1
2019-02-04 05:25:00,1
2019-02-04 05:26:00,1
2019-02-04 05:28:00,1
2019-02-04 06:56:00,1
2019-02-04 06:59:00,1
2019-02-04 07:04:00,1
2019-02-04 07:13:00,1
2019-02-04 07:17:00,1
2019-02-04 07:23:00,1
2019-02-04 07:26:00,1
2019-02-04 07:29:00,1
2019-02-04 07:38:00,1
2019-02-04 07:42:00,1
2019-02-04 07:48:00,1
2019-02-04 07:57:00,1
2019-02-05 00:43:00,1
2019-02-05 00:45:00,1
2019-02-05 00:48:00,1
2019-02-05 00:50:00,1
2019-02-05 00:52:00,1
2019-02-05 00:55:00,1
2019-02-05 00:57:00,1
2019-02-05 00:59:00,1
2019-02-05 01:01:00,1
2019-02-05 01:03:00,1
2019-02-05 01:05:00,1
2019-02-05 01:07:00,1
2019-02-05 01:10:00,1
2019-02-05 01:11:00,1
2019-02-05 01:13:00,1
2019-02-05 01:15:00,1
2019-02-05 05:21:00,2
2019-02-05 05:23:00,1
2019-02-05 05:24:00,1
2019-02-05 05:32:00,1
2019-02-05 05:33:00,2
2019-02-05 05:35:00,1
2019-02-05 05:36:00,1
2019-02-05 05:43:00,1
2019-02-05 05:44:00,1
2019-02-05 09:08:00,1
2019-02-05 09:14:00,1
2019-02-05 09:20:00,1
2019-02-06 00:41:00,1
2019-02-06 00:42:00,1
2019-02-06 00:46:00,1
2019-02-06 00:49:00,1
2019-02-06 00:51:00,1
2019-02-06 00:53:00,1
2019-02-06 00:55:00,1
2019-02-06 00:58:00,1
2019-02-06 00:59:00,1
2019-02-06 01:02:00,1
2019-02-06 01:04:00,1
2019-02-06 01:06:00,1
2019-02-06 01:08:00,1
2019-02-06 01:10:00,1
2019-02-06 01:13:00,1
2019-02-06 01:14:00,1
2019-02-06 01:18:00,1
2019-02-06 01:19:00,1
2019-02-06 01:21:00,1
2019-02-06 01:24:00,1
2019-02-06 01:25:00,1
2019-02-06 01:28:00,1
2019-02-06 01:30:00,1
2019-02-06 01:31:00,1
2019-02-06 01:34:00,1
2019-02-06 01:39:00,1
2019-02-06 01:44:00,1
2019-02-06 01:50:00,1
2019-02-06 01:58:00,1
2019-02-06 02:04:00,1
2019-02-06 02:11:00,1
2019-02-06 02:19:00,1
2019-02-06 02:25:00,1
2019-02-06 05:03:00,1
2019-02-06 05:10:00,1
2019-02-06 05:11:00,1
2019-02-06 05:13:00,1
2019-02-06 05:15:00,1
2019-02-06 05:17:00,1
2019-02-06 05:18:00,1
2019-02-06 05:25:00,1
2019-02-06 05:26:00,1
2019-02-06 05:27:00,1
2019-02-06 05:28:00,1
2019-02-06 05:37:00,1
2019-02-06 05:41:00,1
2019-02-06 05:49:00,1
2019-02-07 00:43:00,1
2019-02-07 00:45:00,1
2019-02-07 00:49:00,1
2019-02-07 00:51:00,1
2019-02-07 00:53:00,1
2019-02-07 00:56:00,1
2019-02-07 00:58:00,1
2019-02-07 01:00:00,1
2019-02-07 01:02:00,1
2019-02-07 01:04:00,1
2019-02-07 01:07:00,1
2019-02-07 01:08:00,1
2019-02-07 01:11:00,1
2019-02-07 01:13:00,1
2019-02-07 01:15:00,1
2019-02-07 01:17:00,1
2019-02-07 01:19:00,1
2019-02-07 01:21:00,1
2019-02-07 01:23:00,1
2019-02-07 01:25:00,1
2019-02-07 01:27:00,1
2019-02-07 01:29:00,1
2019-02-07 01:31:00,1
2019-02-07 01:33:00,1
2019-02-07 06:07:00,1
2019-02-07 06:09:00,1
2019-02-07 06:12:00,1
2019-02-07 06:15:00,1
2019-02-07 06:18:00,1
2019-02-07 06:19:00,1
2019-02-07 06:21:00,1
2019-02-07 06:28:00,1
2019-02-07 06:29:00,1
2019-02-07 06:30:00,1
2019-02-07 06:32:00,1
2019-02-07 07:25:00,1
2019-02-07 07:29:00,1
2019-02-07 07:34:00,1
2019-02-07 07:44:00,1
2019-02-07 07:50:00,1
2019-02-07 07:55:00,1
2019-02-08 00:39:00,1
2019-02-08 00:42:00,1
2019-02-08 00:45:00,1
2019-02-08 00:47:00,1
2019-02-08 00:49:00,1
2019-02-08 00:51:00,1
2019-02-08 00:54:00,1
2019-02-08 00:55:00,1
2019-02-08 00:58:00,1
2019-02-08 01:00:00,1
2019-02-08 01:02:00,1
2019-02-08 01:04:00,1
2019-02-08 01:06:00,1
2019-02-08 01:09:00,1
2019-02-08 01:10:00,1
2019-02-08 01:13:00,1
2019-02-08 01:15:00,1
2019-02-08 01:18:00,1
2019-02-08 01:19:00,1
2019-02-08 01:21:00,1
2019-02-08 01:23:00,1
2019-02-08 01:25:00,1
2019-02-08 01:28:00,1
2019-02-08 01:29:00,1
2019-02-08 05:06:00,1
2019-02-08 05:07:00,1
2019-02-08 05:09:00,1
2019-02-08 05:16:00,1
2019-02-08 05:17:00,1
2019-02-08 05:18:00,1
2019-02-08 05:19:00,1
2019-02-08 05:20:00,1
2019-02-08 05:27:00,1
2019-02-08 05:28:00,1
2019-02-08 05:29:00,1
2019-02-09 05:11:00,1
2019-02-09 05:13:00,1
2019-02-09 05:16:00,1
2019-02-09 05:18:00,1
2019-02-09 05:20:00,1
2019-02-09 05:23:00,1
2019-02-09 05:25:00,1
2019-02-09 05:27:00,1
2019-02-09 05:29:00,1
2019-02-09 05:33:00,1
2019-02-09 05:35:00,1
2019-02-09 05:37:00,1
2019-02-09 05:41:00,1
2019-02-09 05:44:00,1
2019-02-09 05:46:00,1
2019-02-09 05:49:00,1
2019-02-09 05:51:00,1
2019-02-09 05:54:00,1
2019-02-09 05:57:00,1
2019-02-09 05:59:00,1
2019-02-09 06:01:00,1
2019-02-09 06:03:00,1
2019-02-09 06:07:00,1
2019-02-09 06:10:00,1
2019-02-09 06:11:00,1
2019-02-09 06:12:00,1
2019-02-09 06:14:00,1
2019-02-09 06:15:00,1
2019-02-09 06:18:00,1
2019-02-09 06:19:00,1
2019-02-09 06:20:00,1
2019-02-09 06:21:00,1
2019-02-09 06:22:00,1
2019-02-09 06:30:00,1
2019-02-09 06:51:00,1
2019-02-09 06:55:00,1
2019-02-09 06:59:00,1
2019-02-09 08:30:00,1
2019-02-09 08:35:00,1
2019-02-09 08:40:00,1
2019-02-10 00:39:00,1
2019-02-10 00:41:00,1
2019-02-10 00:44:00,1
2019-02-10 00:46:00,1
2019-02-10 00:48:00,1
2019-02-10 00:51:00,1
2019-02-10 00:53:00,1
2019-02-10 00:56:00,1
2019-02-10 00:57:00,1
2019-02-10 00:59:00,1
2019-02-10 01:03:00,1
2019-02-10 01:05:00,1
2019-02-10 01:08:00,1
2019-02-10 01:10:00,1
2019-02-10 01:11:00,1
2019-02-10 01:14:00,1
2019-02-10 01:16:00,1
2019-02-10 01:19:00,1
2019-02-10 01:20:00,1
2019-02-10 01:22:00,1
2019-02-10 01:24:00,1
2019-02-10 01:26:00,1
2019-02-10 01:29:00,1
2019-02-10 01:30:00,1
2019-02-10 01:33:00,1
2019-02-10 01:37:00,1
2019-02-10 01:41:00,1
2019-02-10 04:30:00,1
2019-02-10 04:33:00,1
2019-02-10 04:36:00,1
2019-02-10 04:42:00,1
2019-02-10 04:51:00,1
2019-02-10 04:57:00,1
2019-02-10 05:06:00,1
2019-02-10 05:07:00,1
2019-02-10 05:08:00,1
2019-02-10 05:16:00,1
2019-02-10 05:17:00,1
2019-02-10 05:18:00,1
2019-02-10 05:20:00,1
2019-02-10 05:21:00,1
2019-02-10 05:22:00,1
2019-02-10 05:30:00,1
2019-02-10 05:31:00,1
2019-02-10 05:38:00,1
2019-02-10 05:40:00,1
2019-02-10 05:45:00,1
2019-02-10 05:48:00,1
2019-02-10 05:52:00,1
2019-02-10 05:55:00,1
2019-02-10 05:59:00,1
2019-02-10 06:04:00,1
2019-02-10 06:07:00,1
2019-02-10 06:36:00,1
2019-02-10 06:42:00,1
2019-02-10 06:47:00,1
2019-02-10 09:04:00,1
2019-02-10 09:09:00,1
2019-02-12 00:35:00,1
2019-02-12 00:37:00,1
2019-02-12 00:40:00,1
2019-02-12 00:42:00,1
2019-02-12 00:45:00,1
2019-02-12 00:47:00,1
2019-02-12 00:49:00,1
2019-02-12 00:51:00,1
2019-02-12 00:53:00,1
2019-02-12 00:55:00,1
2019-02-12 00:58:00,1
2019-02-12 01:00:00,1
2019-02-12 01:03:00,1
2019-02-12 01:05:00,1
2019-02-12 01:07:00,1
2019-02-12 01:09:00,1
2019-02-12 01:11:00,1
2019-02-12 01:14:00,1
2019-02-12 01:15:00,1
2019-02-12 01:17:00,1
2019-02-12 01:20:00,1
2019-02-12 01:22:00,1
2019-02-12 01:24:00,1
2019-02-12 01:26:00,1
2019-02-12 04:47:00,1
2019-02-12 04:52:00,1
2019-02-12 04:59:00,1
2019-02-12 05:03:00,1
2019-02-12 05:06:00,1
2019-02-12 05:09:00,1
2019-02-12 05:17:00,1
2019-02-12 05:18:00,1
2019-02-12 05:21:00,1
2019-02-12 05:22:00,1
2019-02-12 05:23:00,1
2019-02-12 05:24:00,1
2019-02-12 05:26:00,1
2019-02-12 05:33:00,1
2019-02-12 06:07:00,1
2019-02-12 06:10:00,1
2019-02-12 06:18:00,1
2019-02-12 06:21:00,1
2019-02-12 06:30:00,1
2019-02-12 06:34:00,1
2019-02-12 06:42:00,1
2019-02-12 06:44:00,1
2019-02-12 06:46:00,1
2019-02-12 06:57:00,1
2019-02-12 06:59:00,1
2019-02-12 07:07:00,1
2019-02-12 07:21:00,1
2019-02-12 07:27:00,1
2019-02-12 07:30:00,1
2019-02-12 09:18:00,1
2019-02-12 09:22:00,1
2019-02-13 00:34:00,1
2019-02-13 00:36:00,1
2019-02-13 00:40:00,1
2019-02-13 00:43:00,1
2019-02-13 00:44:00,1
2019-02-13 00:46:00,1
2019-02-13 00:49:00,1
2019-02-13 00:51:00,1
2019-02-13 00:53:00,1
2019-02-13 00:55:00,1
2019-02-13 00:57:00,1
2019-02-13 00:59:00,1
2019-02-13 01:01:00,1
2019-02-13 01:03:00,1
2019-02-13 01:05:00,1
2019-02-13 01:07:00,1
2019-02-13 01:10:00,1
2019-02-13 01:11:00,1
2019-02-13 01:14:00,1
2019-02-13 01:16:00,1
2019-02-13 01:18:00,1
2019-02-13 01:20:00,1
2019-02-13 01:22:00,1
2019-02-13 01:24:00,1
2019-02-13 01:27:00,1
2019-02-13 01:32:00,1
2019-02-13 01:36:00,1
2019-02-13 02:09:00,1
2019-02-13 02:13:00,1
2019-02-13 02:18:00,1
2019-02-13 05:08:00,1
2019-02-13 05:09:00,1
2019-02-13 05:12:00,1
2019-02-13 05:14:00,1
2019-02-13 05:15:00,1
2019-02-13 05:18:00,1
2019-02-13 05:19:00,1
2019-02-13 05:20:00,1
2019-02-13 05:27:00,1
2019-02-13 05:28:00,1
2019-02-13 05:30:00,1
2019-02-13 06:51:00,1
2019-02-13 06:58:00,1
2019-02-13 07:04:00,1
2019-02-14 00:32:00,1
2019-02-14 00:35:00,1
2019-02-14 00:38:00,1
2019-02-14 00:41:00,1
2019-02-14 00:42:00,1
2019-02-14 00:45:00,1
2019-02-14 00:47:00,1
2019-02-14 00:49:00,1
2019-02-14 00:51:00,1
2019-02-14 00:54:00,1
2019-02-14 00:56:00,1
2019-02-14 00:59:00,1
2019-02-14 01:01:00,1
2019-02-14 01:03:00,1
2019-02-14 01:05:00,1
2019-02-14 01:07:00,1
2019-02-14 01:09:00,1
2019-02-14 01:11:00,1
2019-02-14 01:13:00,1
