1549,"SELECT top # p.run, p.rerun, p.camcol, p.field, p.obj, p.type, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.Err_u, p.Err_g, p.Err_r, p.Err_i, p.Err_z FROM fGetNearbyObjEq (#, #, #) n, PhotoPrimary p WHERE n.objID = p.objID AND p.u BETWEEN # AND #"
2019-08-28 11:28:00,1
2019-08-28 14:14:00,1
2019-08-28 20:02:00,1
2019-08-28 21:27:00,1
2019-08-28 23:35:00,1
2019-08-29 01:32:00,1
2019-08-29 03:29:00,1
2019-08-30 00:08:00,1
2019-08-30 07:44:00,1
2019-08-30 08:56:00,1
2019-08-30 09:11:00,1
2019-08-30 12:24:00,1
2019-08-30 12:47:00,1
2019-08-30 19:32:00,1
2019-08-31 00:40:00,1
2019-08-31 10:08:00,1
2019-08-31 19:41:00,1
2019-09-01 00:34:00,1
2019-09-01 09:42:00,1
2019-09-01 14:12:00,1
2019-09-01 14:47:00,1
2019-09-01 20:30:00,1
2019-09-02 05:32:00,1
2019-09-02 06:02:00,1
2019-09-02 08:38:00,1
2019-09-02 09:40:00,1
2019-09-02 14:29:00,1
2019-09-02 15:48:00,1
2019-09-02 17:06:00,1
2019-09-02 21:45:00,1
2019-09-03 01:37:00,1
2019-09-03 02:55:00,1
2019-09-03 08:22:00,1
2019-09-03 14:05:00,1
2019-09-03 15:03:00,1
2019-09-03 15:32:00,1
2019-09-03 17:40:00,1
2019-09-03 18:35:00,1
2019-09-04 10:00:00,1
2019-09-04 14:50:00,1
2019-09-04 19:19:00,1
2019-09-04 20:44:00,1
2019-09-04 20:56:00,1
2019-09-04 22:19:00,1
2019-09-05 02:35:00,1
2019-09-05 02:56:00,1
2019-09-05 03:23:00,1
2019-09-05 08:09:00,1
2019-09-05 09:46:00,1
2019-09-05 10:55:00,1
2019-09-05 16:54:00,1
2019-09-05 20:33:00,1
2019-09-06 15:24:00,1
2019-09-06 19:53:00,1
2019-09-06 20:47:00,1
2019-09-06 20:59:00,1
2019-09-06 23:58:00,1
2019-09-07 03:28:00,1
2019-09-07 04:45:00,1
2019-09-07 18:56:00,1
2019-09-07 19:49:00,1
2019-09-08 03:34:00,1
2019-09-08 18:40:00,1
2019-09-08 18:46:00,1
2019-09-08 18:56:00,1
2019-09-08 20:19:00,1
2019-09-09 03:42:00,1
2019-09-09 05:20:00,1
2019-09-09 17:15:00,1
2019-09-09 17:20:00,1
2019-09-09 18:29:00,1
2019-09-09 20:13:00,1
2019-09-10 00:14:00,1
2019-09-10 12:21:00,1
2019-09-10 12:41:00,1
2019-09-10 14:13:00,1
2019-09-10 19:14:00,1
2019-09-11 16:24:00,1
2019-09-12 04:15:00,1
2019-09-12 04:56:00,1
2019-09-12 07:48:00,1
2019-09-13 01:46:00,1
2019-09-13 08:12:00,1
2019-09-13 14:57:00,1
2019-09-13 22:08:00,1
2019-09-14 00:12:00,1
2019-09-14 00:53:00,1
2019-09-14 04:39:00,1
2019-09-14 05:36:00,1
2019-09-14 09:38:00,1
2019-09-14 15:02:00,1
2019-09-14 16:59:00,1
2019-09-14 17:44:00,1
2019-09-14 23:58:00,1
2019-09-15 04:49:00,1
2019-09-15 06:18:00,1
2019-09-15 10:59:00,1
2019-09-16 13:08:00,1
2019-09-16 13:10:00,1
2019-09-16 18:33:00,1
2019-09-17 06:20:00,1
2019-09-17 09:39:00,1
2019-09-17 12:10:00,1
2019-09-17 12:21:00,1
2019-09-17 12:37:00,1
2019-09-17 19:06:00,1
2019-09-17 20:43:00,1
2019-09-17 21:55:00,1
2019-09-17 22:11:00,1
2019-09-18 02:35:00,1
2019-09-18 03:35:00,1
2019-09-18 05:06:00,1
2019-09-18 10:12:00,1
2019-09-18 12:07:00,1
2019-09-18 13:42:00,1
2019-09-18 14:38:00,1
2019-09-18 14:42:00,1
2019-09-18 15:44:00,1
2019-09-19 00:06:00,1
2019-09-19 02:56:00,1
2019-09-19 14:49:00,1
2019-09-19 15:05:00,1
2019-09-19 15:17:00,1
2019-09-19 16:34:00,1
2019-09-19 16:41:00,1
2019-09-19 17:19:00,1
2019-09-19 19:53:00,1
2019-09-19 20:50:00,1
2019-09-19 23:12:00,1
2019-09-20 00:08:00,1
2019-09-20 00:09:00,2
2019-09-20 00:46:00,1
2019-09-20 00:55:00,1
2019-09-20 01:39:00,1
2019-09-20 01:56:00,1
2019-09-20 02:10:00,1
2019-09-20 02:36:00,1
2019-09-20 08:07:00,1
2019-09-20 09:33:00,1
2019-09-20 10:39:00,1
2019-09-20 11:55:00,1
2019-09-20 13:30:00,1
2019-09-20 13:52:00,1
2019-09-20 15:18:00,1
2019-09-20 16:21:00,1
2019-09-20 21:12:00,1
2019-09-20 22:12:00,1
2019-09-20 23:02:00,1
2019-09-21 00:34:00,1
2019-09-21 00:45:00,1
2019-09-21 01:19:00,1
2019-09-22 09:19:00,1
2019-09-22 09:34:00,1
2019-09-22 10:21:00,1
2019-09-22 11:19:00,2
2019-09-22 11:40:00,1
2019-09-22 12:17:00,1
2019-09-22 12:59:00,1
2019-09-22 13:12:00,1
2019-09-22 13:31:00,1
2019-09-22 14:33:00,1
2019-09-22 15:28:00,1
2019-09-23 01:55:00,1
2019-09-23 03:42:00,1
2019-09-23 14:53:00,1
2019-09-23 19:19:00,1
2019-09-24 12:20:00,1
2019-09-24 16:25:00,1
2019-09-24 16:26:00,1
2019-09-24 16:27:00,1
2019-09-24 18:12:00,1
2019-09-24 20:12:00,1
2019-09-24 22:40:00,1
2019-09-24 23:24:00,1
2019-09-25 14:22:00,1
2019-09-25 16:50:00,1
2019-09-25 21:47:00,1
2019-09-26 00:31:00,1
2019-09-26 16:36:00,1
2019-09-27 08:08:00,1
2019-09-27 12:55:00,1
2019-09-27 13:58:00,1
2019-09-27 21:54:00,1
2019-09-28 07:30:00,1
2019-09-28 10:33:00,1
2019-09-28 20:17:00,1
2019-09-29 10:19:00,1
2019-09-29 11:37:00,1
2019-09-29 16:24:00,1
2019-09-29 18:13:00,1
2019-09-29 19:14:00,1
2019-09-29 23:24:00,1
2019-09-30 23:36:00,1
2019-10-01 00:34:00,1
2019-10-02 01:41:00,1
2019-10-02 02:13:00,1
2019-10-02 04:43:00,1
2019-10-02 05:06:00,1
2019-10-02 12:35:00,1
2019-10-03 02:04:00,1
2019-10-03 07:56:00,1
2019-10-03 08:17:00,1
2019-10-03 11:58:00,1
2019-10-03 12:36:00,1
2019-10-03 12:53:00,1
2019-10-03 13:04:00,1
2019-10-03 13:48:00,1
2019-10-03 15:51:00,1
2019-10-05 07:20:00,1
2019-10-05 10:48:00,1
2019-10-05 14:10:00,1
2019-10-05 20:07:00,1
2019-10-05 21:50:00,1
2019-10-07 06:20:00,1
2019-10-07 15:44:00,1
2019-10-07 16:36:00,1
2019-10-07 20:32:00,1
2019-10-07 23:28:00,1
2019-10-08 02:19:00,1
2019-10-08 04:59:00,1
2019-10-08 05:35:00,1
2019-10-08 06:05:00,1
2019-10-08 21:19:00,1
2019-10-08 21:40:00,1
2019-10-09 04:12:00,1
2019-10-09 04:26:00,1
2019-10-09 07:56:00,1
2019-10-09 09:53:00,1
2019-10-09 10:09:00,1
2019-10-09 12:07:00,1
2019-10-09 13:16:00,1
2019-10-09 13:24:00,1
2019-10-10 04:02:00,1
2019-10-10 06:29:00,1
2019-10-10 07:13:00,1
2019-10-10 08:43:00,1
2019-10-10 09:19:00,1
2019-10-10 15:30:00,1
2019-10-10 21:54:00,1
2019-10-10 23:20:00,1
2019-10-11 01:54:00,1
2019-10-11 05:38:00,1
2019-10-11 15:49:00,1
2019-10-11 19:00:00,1
2019-10-11 20:00:00,1
2019-10-12 03:51:00,1
2019-10-12 08:31:00,1
2019-10-12 13:52:00,1
2019-10-12 18:06:00,1
2019-10-12 18:21:00,1
2019-10-13 00:45:00,1
2019-10-13 01:58:00,1
2019-10-13 06:26:00,1
2019-10-13 10:38:00,1
2019-10-13 11:10:00,1
2019-10-13 11:22:00,1
2019-10-13 20:34:00,1
2019-10-14 04:53:00,1
2019-10-14 05:18:00,1
2019-10-14 07:36:00,1
2019-10-14 11:57:00,1
2019-10-15 10:54:00,1
2019-10-15 11:34:00,1
2019-10-15 15:09:00,1
2019-10-16 18:36:00,1
2019-10-18 09:33:00,1
2019-10-18 09:36:00,1
2019-10-18 11:54:00,1
2019-10-18 15:20:00,1
2019-10-18 15:55:00,1
2019-10-18 19:26:00,1
2019-10-18 22:23:00,1
2019-10-19 02:12:00,1
2019-10-19 17:58:00,1
2019-10-19 19:48:00,1
2019-10-19 20:36:00,1
2019-10-19 23:45:00,1
2019-10-20 01:24:00,1
2019-10-20 06:47:00,1
2019-10-21 03:47:00,1
2019-10-21 06:22:00,1
2019-10-21 08:04:00,1
2019-10-21 09:34:00,1
2019-10-21 10:03:00,1
2019-10-21 13:06:00,1
2019-10-21 14:17:00,1
2019-10-21 18:30:00,1
2019-10-21 20:55:00,1
2019-10-22 05:32:00,1
2019-10-22 07:26:00,1
2019-10-22 14:20:00,1
2019-10-22 15:18:00,1
2019-10-22 23:56:00,1
2019-10-23 08:30:00,1
2019-10-23 17:26:00,1
2019-10-23 20:22:00,1
2019-10-24 10:41:00,1
2019-10-24 10:42:00,1
2019-10-24 10:43:00,1
2019-10-24 11:34:00,1
2019-10-24 15:08:00,1
2019-10-24 15:18:00,1
2019-10-24 20:30:00,1
2019-10-25 20:44:00,1
2019-10-26 06:28:00,1
2019-10-26 06:40:00,1
2019-10-26 08:01:00,1
2019-10-26 08:13:00,1
2019-10-26 14:12:00,1
2019-10-26 15:34:00,1
2019-10-26 16:06:00,1
2019-10-26 17:32:00,1
2019-10-26 17:40:00,1
2019-10-28 12:10:00,1
2019-10-29 03:13:00,1
2019-10-29 06:35:00,1
2019-10-29 08:00:00,1
2019-10-29 18:13:00,1
2019-10-29 18:30:00,1
2019-10-29 21:36:00,1
2019-10-30 02:07:00,1
2019-10-30 03:29:00,1
2019-10-30 06:34:00,1
2019-10-30 07:48:00,1
2019-10-30 08:42:00,1
2019-10-30 09:49:00,1
2019-10-30 10:58:00,1
2019-10-30 11:00:00,1
2019-10-30 11:15:00,1
2019-10-30 11:51:00,1
2019-10-30 17:18:00,1
2019-10-31 03:44:00,1
2019-10-31 10:28:00,1
2019-10-31 12:07:00,1
2019-10-31 13:32:00,1
2019-10-31 14:16:00,1
2019-10-31 18:37:00,1
2019-10-31 20:35:00,1
2019-11-01 06:53:00,1
2019-11-01 15:28:00,1
2019-11-01 16:32:00,1
2019-11-01 18:25:00,1
2019-11-01 20:22:00,1
2019-11-01 21:52:00,1
2019-11-01 22:50:00,1
2019-11-02 01:39:00,1
2019-11-02 03:20:00,1
2019-11-02 21:06:00,1
2019-11-03 07:41:00,1
2019-11-03 08:30:00,1
2019-11-03 17:52:00,1
2019-11-04 09:22:00,1
2019-11-04 13:07:00,1
2019-11-05 10:19:00,1
2019-11-06 03:51:00,1
2019-11-06 06:38:00,1
2019-11-06 10:39:00,1
2019-11-06 10:59:00,1
2019-11-06 18:26:00,1
2019-11-07 01:01:00,1
2019-11-07 03:59:00,1
2019-11-07 05:57:00,1
2019-11-07 15:16:00,1
2019-11-07 23:30:00,1
2019-11-08 13:19:00,1
2019-11-08 17:31:00,1
2019-11-09 05:00:00,1
2019-11-09 05:39:00,1
2019-11-09 07:51:00,1
2019-11-09 08:25:00,1
2019-11-09 17:58:00,1
2019-11-09 22:00:00,1
2019-11-09 23:38:00,1
2019-11-10 00:45:00,1
2019-11-10 03:35:00,1
2019-11-10 09:02:00,1
2019-11-12 06:40:00,1
2019-11-12 22:21:00,1
2019-11-13 01:53:00,1
2019-11-13 05:59:00,1
2019-11-13 11:00:00,1
2019-11-13 11:02:00,1
2019-11-13 17:03:00,1
2019-11-13 18:54:00,1
2019-11-14 04:21:00,1
2019-11-14 04:47:00,1
2019-11-14 11:33:00,1
2019-11-14 13:51:00,1
2019-11-14 17:26:00,1
2019-11-14 22:51:00,1
2019-11-15 04:25:00,1
2019-11-15 08:43:00,1
2019-11-15 14:39:00,1
2019-11-16 04:43:00,1
2019-11-16 04:44:00,1
2019-11-16 08:09:00,1
2019-11-16 09:44:00,1
2019-11-16 10:24:00,1
2019-11-16 10:46:00,1
2019-11-16 13:07:00,1
2019-11-16 17:12:00,1
2019-11-16 17:18:00,1
2019-11-17 03:56:00,1
2019-11-17 05:51:00,1
2019-11-17 13:24:00,1
2019-11-17 13:28:00,1
2019-11-17 15:16:00,1
2019-11-17 19:05:00,1
2019-11-17 21:00:00,1
2019-11-17 23:32:00,1
2019-11-18 07:26:00,1
2019-11-18 14:14:00,1
2019-11-18 15:44:00,1
2019-11-18 21:18:00,1
2019-11-19 01:23:00,1
2019-11-19 03:34:00,1
2019-11-19 15:59:00,1
2019-11-19 16:12:00,1
2019-11-19 17:22:00,1
2019-11-19 23:01:00,1
2019-11-20 02:33:00,1
2019-11-20 07:18:00,1
2019-11-20 09:10:00,1
2019-11-20 13:00:00,1
2019-11-20 13:53:00,1
2019-11-20 14:36:00,1
2019-11-20 20:09:00,1
2019-11-21 09:35:00,1
2019-11-21 13:14:00,1
2019-11-21 14:12:00,1
2019-11-21 17:55:00,1
2019-11-21 22:40:00,1
2019-11-22 14:59:00,1
2019-11-22 15:43:00,1
2019-11-22 17:23:00,1
2019-11-23 02:25:00,1
2019-11-23 17:40:00,1
2019-11-23 17:44:00,1
2019-11-23 22:56:00,1
2019-11-24 01:36:00,1
2019-11-24 18:27:00,1
2019-11-24 20:43:00,1
2019-11-26 01:29:00,1
2019-11-26 05:34:00,1
2019-11-26 13:45:00,1
2019-11-27 00:40:00,1
2019-11-27 02:33:00,1
2019-11-27 07:36:00,1
2019-11-27 07:58:00,1
2019-11-27 11:30:00,1
2019-11-27 14:38:00,1
2019-11-27 15:22:00,1
2019-11-28 00:24:00,1
2019-11-28 02:51:00,1
2019-11-28 04:03:00,1
2019-11-28 04:34:00,1
2019-11-28 05:56:00,1
2019-11-28 06:25:00,1
2019-11-28 12:41:00,1
2019-11-28 19:12:00,1
2019-11-29 00:05:00,1
2019-11-29 10:24:00,1
2019-11-29 14:12:00,1
2019-11-29 16:59:00,1
2019-11-29 19:12:00,1
2019-11-29 21:14:00,1
2019-11-30 02:55:00,1
2019-11-30 04:06:00,1
2019-11-30 06:31:00,1
2019-11-30 09:14:00,1
2019-11-30 10:52:00,1
2019-11-30 16:43:00,1
2019-12-01 00:09:00,1
2019-12-01 01:37:00,1
2019-12-01 02:46:00,1
2019-12-01 04:02:00,1
2019-12-01 05:37:00,1
2019-12-01 16:28:00,1
2019-12-01 17:22:00,1
2019-12-02 07:07:00,1
2019-12-02 13:39:00,1
2019-12-02 15:03:00,1
2019-12-02 16:05:00,1
2019-12-02 18:27:00,1
2019-12-03 07:58:00,1
2019-12-03 16:14:00,1
2019-12-03 16:21:00,1
2019-12-04 12:02:00,1
2019-12-04 12:57:00,1
2019-12-04 13:35:00,1
2019-12-04 21:30:00,1
2019-12-05 02:49:00,1
2019-12-05 04:21:00,1
2019-12-05 08:46:00,1
2019-12-05 10:56:00,1
2019-12-05 12:02:00,1
2019-12-05 18:27:00,1
2019-12-05 21:31:00,1
2019-12-06 00:36:00,1
2019-12-06 05:45:00,1
2019-12-06 08:36:00,1
2019-12-06 10:14:00,1
2019-12-06 17:23:00,1
2019-12-06 19:18:00,1
2019-12-06 20:31:00,1
2019-12-06 23:44:00,1
2019-12-07 02:41:00,1
2019-12-07 09:58:00,1
2019-12-07 10:30:00,1
2019-12-07 22:37:00,1
2019-12-08 01:21:00,1
2019-12-08 06:15:00,1
2019-12-08 08:07:00,1
2019-12-08 09:09:00,1
2019-12-08 09:46:00,1
2019-12-08 10:55:00,1
2019-12-08 11:43:00,1
2019-12-09 02:18:00,1
2019-12-09 02:20:00,1
2019-12-09 15:09:00,1
2019-12-09 17:17:00,1
2019-12-09 17:37:00,1
2019-12-09 21:28:00,1
2019-12-09 22:48:00,1
2019-12-09 23:15:00,1
2019-12-10 04:45:00,1
2019-12-10 06:53:00,1
2019-12-10 10:29:00,1
2019-12-10 20:03:00,1
2019-12-10 20:24:00,1
2019-12-11 01:19:00,1
2019-12-11 05:12:00,1
2019-12-11 06:24:00,1
2019-12-12 05:52:00,1
2019-12-12 08:35:00,1
2019-12-12 18:27:00,1
2019-12-13 00:49:00,1
2019-12-13 02:05:00,1
2019-12-14 04:01:00,1
2019-12-14 11:24:00,1
2019-12-14 21:57:00,1
2019-12-14 22:10:00,1
2019-12-15 00:05:00,1
2019-12-15 01:17:00,1
2019-12-15 14:59:00,1
2019-12-15 21:03:00,1
2019-12-15 23:51:00,1
2019-12-16 02:28:00,1
2019-12-16 02:56:00,1
2019-12-16 03:25:00,1
2019-12-16 12:00:00,1
2019-12-16 19:42:00,1
2019-12-17 03:42:00,1
2019-12-17 07:36:00,1
2019-12-17 11:11:00,1
2019-12-17 12:31:00,1
2019-12-17 17:58:00,1
2019-12-17 23:26:00,1
2019-12-18 04:51:00,1
2019-12-18 07:51:00,1
2019-12-18 10:10:00,1
2019-12-18 14:21:00,1
2019-12-18 15:51:00,1
2019-12-19 06:32:00,1
2019-12-19 07:22:00,1
2019-12-19 10:41:00,1
2019-12-19 12:52:00,1
2019-12-19 14:38:00,1
2019-12-19 16:09:00,1
2019-12-19 16:31:00,1
2019-12-19 17:36:00,1
2019-12-19 18:15:00,1
2019-12-20 00:51:00,1
2019-12-20 02:34:00,1
2019-12-20 06:38:00,1
2019-12-20 07:09:00,1
2019-12-20 09:11:00,1
2019-12-20 13:56:00,1
2019-12-20 14:37:00,1
2019-12-20 19:05:00,1
2019-12-20 22:48:00,1
2019-12-21 13:04:00,1
2019-12-21 18:39:00,1
2019-12-21 23:39:00,1
2019-12-22 09:12:00,1
2019-12-22 10:43:00,1
2019-12-22 13:11:00,1
2019-12-22 15:51:00,1
2019-12-22 22:24:00,1
2019-12-23 04:09:00,1
2019-12-23 16:07:00,1
2019-12-23 16:35:00,1
2019-12-24 00:56:00,1
2019-12-24 11:43:00,1
2019-12-24 21:21:00,1
2019-12-24 22:33:00,1
2019-12-25 05:33:00,2
2019-12-25 08:57:00,1
2019-12-25 10:56:00,1
2019-12-25 12:17:00,1
2019-12-25 13:58:00,1
2019-12-25 17:47:00,1
2019-12-26 03:24:00,1
2019-12-26 04:27:00,1
2019-12-26 17:11:00,1
2019-12-26 20:11:00,1
2019-12-27 01:01:00,1
2019-12-27 05:36:00,1
2019-12-27 09:00:00,1
2019-12-27 13:18:00,1
2019-12-27 16:16:00,1
2019-12-27 16:38:00,1
2019-12-27 23:10:00,1
2019-12-28 02:01:00,1
2019-12-28 09:05:00,1
2019-12-28 10:38:00,1
2019-12-28 11:27:00,1
2019-12-28 21:28:00,1
2019-12-30 15:17:00,1
2019-12-30 15:44:00,1
2019-12-30 18:27:00,1
2019-12-30 19:10:00,1
2019-12-30 22:55:00,1
2019-12-31 10:42:00,1
2019-12-31 11:49:00,1
2019-12-31 12:43:00,1
2019-12-31 13:06:00,1
2019-12-31 13:36:00,1
2019-12-31 18:27:00,1
