1956,"select [indexMapID], [code], [type], [tableName], [fieldList], [foreignKey] from IndexMap order by [tableName], [indexMapId]"
2019-07-12 15:36:00,1
2019-07-12 23:09:00,1
2019-07-13 05:10:00,1
2019-07-13 19:32:00,1
2019-07-14 00:47:00,1
2019-07-14 07:40:00,1
2019-07-14 08:20:00,1
2019-07-14 15:19:00,1
2019-07-14 17:27:00,1
2019-07-15 03:15:00,1
2019-07-16 22:33:00,1
2019-07-17 01:56:00,1
2019-07-17 07:54:00,1
2019-07-17 19:49:00,1
2019-07-17 20:07:00,1
2019-07-18 03:03:00,1
2019-07-18 03:30:00,1
2019-07-18 09:42:00,1
2019-07-18 11:32:00,1
2019-07-18 12:49:00,1
2019-07-18 16:28:00,1
2019-07-18 16:30:00,1
2019-07-18 18:42:00,1
2019-07-18 22:13:00,1
2019-07-19 05:05:00,1
2019-07-19 21:38:00,1
2019-07-19 22:03:00,1
2019-07-20 00:33:00,1
2019-07-20 00:34:00,1
2019-07-20 04:19:00,1
2019-07-20 11:45:00,1
2019-07-20 18:37:00,1
2019-07-21 07:13:00,1
2019-07-21 17:03:00,1
2019-07-21 18:00:00,1
2019-07-21 21:39:00,1
2019-07-21 22:53:00,1
2019-07-22 02:54:00,1
2019-07-22 06:27:00,2
2019-07-22 16:20:00,1
2019-07-22 22:02:00,1
2019-07-23 00:39:00,1
2019-07-23 02:12:00,1
2019-07-23 04:35:00,1
2019-07-23 07:16:00,1
2019-07-23 15:03:00,1
2019-07-23 19:58:00,1
2019-07-24 09:03:00,1
2019-07-24 09:11:00,1
2019-07-24 13:37:00,1
2019-07-24 22:12:00,1
2019-07-25 01:43:00,1
2019-07-25 05:29:00,1
2019-07-25 06:28:00,1
2019-07-25 08:32:00,1
2019-07-25 09:08:00,1
2019-07-25 11:17:00,1
2019-07-25 20:32:00,1
2019-07-25 23:47:00,1
2019-07-25 23:48:00,1
2019-07-26 15:20:00,1
2019-07-26 16:05:00,2
2019-07-26 18:22:00,2
2019-07-27 00:39:00,1
2019-07-27 02:11:00,1
2019-07-27 02:55:00,1
2019-07-27 07:23:00,1
2019-07-27 10:46:00,1
2019-07-28 03:20:00,1
2019-07-28 04:42:00,1
2019-07-28 05:24:00,1
2019-07-28 09:16:00,1
2019-07-28 10:08:00,1
2019-07-28 15:56:00,1
2019-07-28 19:47:00,1
2019-07-29 23:33:00,1
2019-07-29 23:40:00,1
2019-07-30 00:11:00,1
2019-07-30 00:44:00,1
2019-07-30 07:29:00,1
2019-07-30 20:53:00,1
2019-07-31 00:00:00,2
2019-07-31 09:05:00,1
2019-07-31 09:12:00,1
2019-07-31 15:10:00,1
2019-07-31 17:12:00,1
2019-07-31 18:18:00,1
2019-07-31 20:46:00,1
2019-08-01 11:20:00,1
2019-08-01 12:15:00,1
2019-08-01 18:41:00,1
2019-08-02 01:50:00,1
2019-08-02 02:54:00,1
2019-08-02 03:49:00,1
2019-08-02 08:13:00,1
2019-08-02 09:15:00,1
2019-08-02 16:05:00,1
2019-08-02 17:56:00,1
2019-08-02 18:27:00,1
2019-08-02 19:40:00,1
2019-08-03 00:39:00,1
2019-08-03 02:47:00,1
2019-08-03 03:39:00,1
2019-08-03 03:58:00,1
2019-08-03 04:09:00,1
2019-08-03 05:15:00,1
2019-08-03 09:35:00,1
2019-08-03 13:57:00,1
2019-08-03 14:51:00,1
2019-08-03 16:21:00,1
2019-08-03 17:58:00,1
2019-08-03 18:10:00,1
2019-08-03 18:52:00,1
2019-08-03 18:54:00,1
2019-08-03 19:43:00,1
2019-08-04 10:20:00,1
2019-08-04 17:08:00,1
2019-08-04 21:11:00,1
2019-08-04 21:49:00,1
2019-08-04 23:57:00,1
2019-08-05 01:27:00,1
2019-08-05 03:22:00,1
2019-08-05 09:52:00,1
2019-08-05 16:50:00,1
2019-08-05 20:08:00,1
2019-08-05 20:24:00,1
2019-08-05 21:38:00,1
2019-08-06 02:34:00,1
2019-08-06 05:57:00,1
2019-08-06 13:05:00,1
2019-08-06 14:10:00,1
2019-08-06 15:53:00,2
2019-08-06 18:58:00,1
2019-08-06 21:15:00,1
2019-08-07 08:17:00,1
2019-08-07 13:48:00,1
2019-08-08 18:07:00,1
2019-08-08 20:40:00,1
2019-08-09 15:26:00,1
2019-08-10 08:14:00,1
2019-08-10 17:46:00,1
2019-08-10 21:51:00,1
2019-08-10 22:36:00,1
2019-08-11 03:22:00,1
2019-08-11 11:35:00,1
2019-08-11 13:24:00,1
2019-08-11 22:02:00,1
2019-08-11 22:51:00,1
2019-08-11 23:47:00,1
2019-08-12 02:05:00,1
2019-08-12 04:29:00,1
2019-08-12 06:27:00,1
2019-08-12 07:57:00,1
2019-08-12 09:00:00,1
2019-08-12 10:40:00,1
2019-08-12 10:50:00,1
2019-08-12 14:09:00,1
2019-08-12 14:18:00,1
2019-08-12 14:50:00,1
2019-08-13 00:08:00,1
2019-08-13 04:44:00,1
2019-08-13 08:56:00,1
2019-08-13 09:45:00,1
2019-08-13 11:41:00,1
2019-08-13 13:06:00,1
2019-08-13 19:13:00,1
2019-08-14 01:46:00,1
2019-08-14 12:28:00,1
2019-08-15 09:47:00,1
2019-08-15 18:33:00,1
2019-08-16 06:40:00,1
2019-08-16 07:24:00,1
2019-08-16 11:39:00,1
2019-08-17 02:16:00,2
2019-08-17 09:29:00,1
2019-08-17 14:57:00,1
2019-08-18 00:26:00,1
2019-08-18 01:15:00,1
2019-08-18 06:23:00,1
2019-08-18 10:23:00,1
2019-08-19 01:59:00,1
2019-08-19 15:05:00,1
2019-08-19 23:32:00,1
2019-08-20 08:36:00,1
2019-08-20 18:02:00,1
2019-08-20 19:52:00,1
2019-08-21 03:25:00,1
2019-08-21 05:32:00,1
2019-08-21 07:58:00,1
2019-08-21 11:12:00,1
2019-08-21 13:26:00,2
2019-08-22 01:16:00,1
2019-08-22 02:49:00,1
2019-08-22 07:58:00,1
2019-08-22 18:58:00,1
2019-08-22 20:26:00,1
2019-08-22 21:31:00,1
2019-08-22 22:09:00,1
2019-08-23 00:37:00,1
2019-08-23 02:20:00,2
2019-08-23 08:09:00,1
2019-08-23 10:54:00,1
2019-08-23 12:48:00,1
2019-08-23 14:23:00,1
2019-08-24 23:25:00,1
2019-08-25 11:29:00,1
2019-08-25 19:03:00,1
2019-08-26 05:39:00,1
2019-08-26 13:12:00,1
2019-08-26 16:14:00,1
2019-08-27 06:22:00,1
2019-08-27 08:44:00,1
2019-08-27 11:33:00,1
2019-08-27 13:30:00,1
2019-08-27 17:06:00,1
2019-08-27 21:27:00,1
2019-08-28 00:11:00,1
2019-08-28 01:32:00,1
2019-08-28 09:39:00,1
2019-08-28 12:25:00,1
2019-08-28 14:23:00,1
2019-08-28 16:32:00,1
2019-08-29 04:02:00,1
2019-08-29 08:38:00,1
2019-08-29 23:34:00,1
2019-08-30 04:20:00,1
2019-08-30 05:12:00,1
2019-08-30 05:32:00,1
2019-08-30 08:02:00,1
2019-08-30 11:55:00,1
2019-08-30 13:08:00,1
2019-08-30 20:36:00,1
2019-08-30 21:45:00,1
2019-08-31 05:33:00,1
2019-08-31 06:35:00,1
2019-08-31 07:58:00,1
2019-08-31 13:06:00,1
2019-08-31 13:12:00,2
2019-08-31 15:47:00,1
2019-08-31 21:20:00,1
2019-09-01 06:00:00,1
2019-09-01 08:45:00,1
2019-09-01 13:55:00,1
2019-09-01 17:46:00,1
2019-09-02 06:12:00,1
2019-09-02 09:01:00,1
2019-09-03 13:56:00,1
2019-09-03 15:33:00,1
2019-09-03 16:13:00,1
2019-09-03 17:43:00,1
2019-09-03 22:07:00,1
2019-09-03 22:52:00,1
2019-09-04 00:37:00,1
2019-09-04 05:33:00,1
2019-09-04 07:02:00,1
2019-09-04 07:43:00,2
2019-09-04 07:48:00,1
2019-09-04 12:16:00,1
2019-09-04 12:36:00,1
2019-09-04 19:52:00,1
2019-09-05 09:11:00,1
2019-09-05 15:03:00,1
2019-09-05 21:37:00,1
2019-09-05 22:36:00,1
2019-09-05 22:55:00,1
2019-09-06 08:28:00,1
2019-09-06 19:50:00,1
2019-09-07 00:22:00,2
2019-09-07 09:36:00,1
2019-09-07 10:49:00,1
2019-09-07 11:51:00,1
2019-09-07 18:41:00,1
2019-09-08 06:14:00,1
2019-09-08 09:31:00,1
2019-09-08 11:15:00,1
2019-09-08 14:01:00,1
2019-09-08 15:05:00,1
2019-09-08 16:42:00,1
2019-09-09 07:58:00,1
2019-09-09 11:15:00,1
2019-09-09 11:35:00,1
2019-09-09 14:25:00,1
2019-09-09 15:29:00,1
2019-09-10 12:10:00,2
2019-09-10 20:36:00,1
2019-09-11 01:48:00,1
2019-09-11 12:06:00,1
2019-09-12 06:33:00,1
2019-09-12 09:19:00,1
2019-09-12 12:15:00,1
2019-09-12 17:01:00,1
2019-09-13 09:21:00,1
2019-09-13 10:05:00,1
2019-09-13 19:50:00,1
2019-09-14 11:15:00,1
2019-09-14 17:47:00,1
2019-09-14 18:58:00,1
2019-09-14 19:19:00,1
2019-09-14 21:15:00,2
2019-09-15 00:40:00,1
2019-09-15 00:41:00,1
2019-09-15 01:37:00,1
2019-09-15 03:42:00,1
2019-09-15 05:43:00,1
2019-09-15 07:10:00,1
2019-09-15 07:53:00,1
2019-09-15 12:01:00,1
2019-09-15 15:36:00,1
2019-09-15 16:49:00,1
2019-09-15 18:03:00,1
2019-09-15 22:05:00,1
2019-09-16 00:53:00,1
2019-09-16 02:05:00,1
2019-09-16 06:02:00,1
2019-09-16 09:39:00,1
2019-09-16 13:38:00,1
2019-09-16 14:06:00,2
2019-09-16 16:37:00,1
2019-09-16 17:54:00,1
2019-09-16 23:46:00,1
2019-09-17 02:15:00,1
2019-09-17 06:21:00,1
2019-09-17 10:10:00,1
2019-09-17 11:12:00,1
2019-09-17 18:55:00,1
2019-09-17 19:22:00,1
2019-09-17 20:53:00,1
2019-09-17 22:01:00,1
2019-09-18 01:59:00,1
2019-09-18 04:10:00,1
2019-09-18 10:03:00,1
2019-09-18 10:47:00,1
2019-09-18 12:13:00,1
2019-09-18 13:52:00,1
2019-09-18 14:54:00,1
2019-09-18 17:18:00,1
2019-09-18 20:33:00,1
2019-09-19 00:18:00,1
2019-09-19 02:00:00,1
2019-09-19 08:20:00,1
2019-09-19 19:23:00,1
2019-09-19 20:26:00,1
2019-09-19 21:20:00,1
2019-09-20 01:02:00,1
2019-09-20 01:12:00,1
2019-09-20 01:24:00,1
2019-09-20 04:42:00,1
2019-09-20 09:59:00,1
2019-09-20 10:00:00,1
2019-09-20 19:30:00,1
2019-09-21 02:13:00,1
2019-09-21 02:22:00,1
2019-09-21 04:17:00,1
2019-09-21 13:42:00,1
2019-09-21 21:40:00,1
2019-09-21 22:29:00,1
2019-09-21 22:54:00,1
2019-09-22 06:37:00,1
2019-09-22 16:17:00,1
2019-09-22 19:27:00,1
2019-09-22 20:38:00,1
2019-09-22 21:31:00,1
2019-09-23 01:41:00,1
2019-09-23 05:06:00,1
2019-09-23 12:13:00,2
2019-09-23 18:18:00,1
2019-09-24 07:05:00,1
2019-09-24 15:03:00,1
2019-09-24 18:38:00,1
2019-09-24 19:55:00,1
2019-09-25 04:00:00,1
2019-09-25 05:09:00,1
2019-09-25 07:11:00,1
2019-09-25 13:10:00,1
2019-09-25 16:27:00,1
2019-09-26 02:55:00,2
2019-09-26 05:16:00,1
2019-09-26 17:28:00,1
2019-09-26 19:36:00,1
2019-09-27 05:43:00,1
2019-09-27 08:27:00,1
2019-09-27 09:39:00,1
2019-09-27 13:57:00,1
2019-09-27 15:09:00,1
2019-09-28 00:51:00,1
2019-09-28 04:45:00,1
2019-09-28 11:11:00,1
2019-09-28 11:31:00,1
2019-09-28 14:08:00,1
2019-09-28 14:43:00,1
2019-09-28 15:54:00,1
2019-09-28 19:02:00,1
2019-09-28 20:04:00,1
2019-09-28 21:35:00,1
2019-09-28 23:37:00,1
2019-09-29 01:05:00,1
2019-09-29 04:32:00,1
2019-09-29 09:46:00,1
2019-09-29 14:07:00,1
2019-09-29 15:51:00,1
2019-09-29 15:54:00,1
2019-09-29 18:33:00,1
2019-09-29 22:38:00,1
2019-09-29 22:42:00,1
2019-09-29 23:06:00,1
2019-09-30 02:21:00,2
2019-09-30 08:04:00,1
2019-09-30 08:38:00,1
2019-09-30 10:09:00,1
2019-09-30 20:00:00,1
2019-10-01 01:49:00,1
2019-10-01 02:21:00,1
2019-10-01 02:33:00,1
2019-10-01 03:52:00,1
2019-10-01 04:08:00,1
2019-10-01 12:09:00,1
2019-10-01 13:53:00,1
2019-10-01 16:57:00,1
2019-10-01 18:32:00,1
2019-10-01 20:47:00,1
2019-10-01 22:44:00,1
2019-10-02 04:06:00,1
2019-10-02 04:07:00,1
2019-10-02 04:55:00,1
2019-10-02 08:56:00,1
2019-10-02 15:23:00,1
2019-10-02 16:15:00,1
2019-10-02 16:23:00,1
2019-10-02 16:37:00,1
2019-10-02 22:02:00,1
2019-10-03 01:09:00,1
2019-10-03 04:57:00,1
2019-10-03 05:19:00,1
2019-10-03 14:23:00,1
2019-10-03 14:51:00,2
2019-10-03 14:54:00,1
2019-10-03 20:19:00,2
2019-10-03 20:30:00,1
2019-10-03 20:45:00,1
2019-10-03 22:22:00,1
2019-10-03 22:27:00,1
2019-10-04 02:29:00,1
2019-10-04 10:49:00,1
2019-10-04 11:21:00,1
2019-10-04 21:35:00,1
2019-10-05 00:37:00,1
2019-10-05 02:22:00,1
2019-10-05 05:27:00,1
2019-10-05 07:50:00,1
2019-10-05 11:35:00,1
2019-10-05 11:51:00,1
2019-10-05 14:32:00,1
2019-10-05 15:07:00,1
2019-10-05 15:09:00,1
2019-10-05 16:21:00,1
2019-10-05 17:37:00,1
2019-10-05 22:07:00,1
2019-10-06 00:07:00,1
2019-10-06 08:38:00,1
2019-10-06 09:47:00,1
2019-10-06 12:19:00,1
2019-10-06 17:32:00,1
2019-10-06 19:38:00,1
2019-10-07 02:28:00,1
2019-10-07 06:19:00,1
2019-10-07 06:27:00,1
2019-10-07 07:23:00,1
2019-10-07 11:40:00,1
2019-10-07 20:34:00,1
2019-10-08 01:23:00,1
2019-10-08 04:23:00,1
2019-10-08 06:25:00,1
2019-10-08 12:59:00,1
2019-10-08 15:55:00,1
2019-10-08 19:28:00,1
2019-10-08 19:42:00,1
2019-10-08 20:17:00,1
2019-10-08 21:07:00,1
2019-10-08 21:37:00,1
2019-10-08 22:09:00,1
2019-10-09 05:23:00,1
2019-10-09 06:09:00,1
2019-10-09 11:54:00,1
2019-10-09 14:01:00,1
2019-10-10 04:33:00,2
2019-10-10 04:57:00,1
2019-10-10 07:55:00,1
2019-10-10 10:57:00,1
2019-10-10 12:04:00,2
2019-10-11 00:14:00,1
2019-10-11 02:08:00,1
2019-10-11 12:31:00,1
2019-10-12 04:28:00,1
2019-10-12 21:50:00,1
2019-10-13 14:56:00,1
2019-10-13 16:44:00,1
2019-10-13 22:48:00,1
2019-10-13 23:22:00,1
2019-10-14 02:23:00,1
2019-10-14 04:23:00,1
2019-10-14 07:20:00,1
2019-10-14 14:45:00,1
2019-10-14 19:56:00,1
2019-10-14 20:59:00,1
2019-10-15 09:47:00,1
2019-10-15 10:22:00,1
2019-10-15 13:26:00,1
2019-10-16 05:54:00,1
2019-10-16 07:26:00,2
2019-10-16 19:18:00,1
2019-10-16 20:01:00,1
2019-10-16 22:35:00,1
2019-10-16 23:06:00,1
2019-10-17 02:39:00,1
2019-10-17 05:58:00,1
2019-10-17 11:39:00,1
2019-10-17 12:14:00,1
2019-10-17 13:10:00,1
2019-10-17 13:18:00,1
2019-10-17 15:50:00,1
2019-10-17 16:40:00,1
2019-10-18 00:13:00,1
2019-10-18 16:16:00,1
2019-10-18 19:01:00,1
2019-10-19 02:07:00,1
2019-10-19 07:19:00,1
2019-10-19 17:41:00,1
2019-10-19 20:47:00,1
2019-10-20 00:29:00,1
2019-10-21 00:41:00,1
2019-10-21 02:29:00,1
2019-10-21 17:58:00,1
2019-10-21 18:21:00,1
2019-10-22 04:08:00,1
2019-10-22 04:34:00,1
2019-10-22 05:17:00,1
2019-10-22 05:35:00,1
2019-10-22 09:45:00,1
2019-10-22 16:17:00,1
2019-10-22 21:06:00,1
2019-10-22 21:25:00,1
2019-10-23 00:08:00,1
2019-10-23 00:59:00,1
2019-10-23 09:48:00,1
2019-10-23 13:38:00,1
2019-10-23 15:07:00,1
2019-10-23 15:15:00,1
2019-10-23 16:38:00,1
2019-10-23 20:07:00,1
2019-10-23 21:14:00,1
2019-10-24 01:31:00,1
2019-10-24 05:39:00,1
2019-10-24 10:31:00,2
2019-10-24 12:14:00,1
2019-10-24 16:44:00,1
2019-10-24 21:01:00,1
2019-10-24 21:44:00,1
2019-10-25 06:55:00,1
2019-10-25 09:01:00,1
2019-10-25 09:03:00,1
2019-10-26 00:36:00,1
2019-10-26 02:58:00,1
2019-10-26 03:03:00,1
2019-10-26 05:24:00,1
2019-10-26 17:55:00,1
2019-10-26 19:37:00,1
2019-10-26 21:11:00,1
2019-10-26 22:40:00,1
2019-10-27 08:05:00,1
2019-10-27 08:42:00,1
2019-10-27 09:06:00,1
2019-10-27 10:13:00,1
2019-10-27 10:51:00,1
2019-10-27 12:59:00,1
2019-10-28 09:31:00,1
2019-10-28 13:48:00,1
2019-10-28 21:58:00,1
2019-10-29 00:32:00,1
2019-10-29 12:45:00,1
2019-10-29 17:30:00,1
2019-10-29 18:25:00,1
2019-10-29 19:46:00,1
2019-10-30 00:18:00,1
2019-10-30 14:04:00,1
2019-10-30 15:01:00,1
2019-10-30 16:15:00,1
2019-10-30 17:14:00,1
2019-10-31 08:01:00,1
2019-10-31 10:16:00,1
2019-10-31 13:14:00,1
2019-10-31 18:57:00,1
2019-10-31 21:21:00,1
2019-10-31 22:17:00,1
2019-10-31 23:12:00,1
2019-11-01 05:16:00,1
2019-11-01 05:45:00,1
2019-11-01 07:01:00,1
2019-11-01 15:54:00,1
2019-11-02 02:17:00,1
2019-11-02 02:18:00,1
2019-11-02 02:48:00,1
2019-11-02 07:16:00,1
2019-11-02 07:42:00,1
2019-11-02 13:11:00,1
2019-11-02 13:12:00,1
2019-11-02 15:47:00,1
2019-11-02 16:36:00,1
2019-11-02 23:08:00,1
2019-11-03 02:09:00,1
2019-11-03 05:51:00,1
2019-11-03 13:09:00,1
2019-11-03 19:05:00,1
2019-11-03 20:48:00,1
2019-11-04 01:51:00,1
2019-11-04 05:50:00,1
2019-11-04 07:03:00,1
2019-11-04 07:16:00,1
2019-11-04 08:49:00,1
2019-11-04 16:21:00,1
2019-11-04 21:18:00,1
2019-11-05 01:30:00,1
2019-11-05 03:25:00,1
2019-11-05 06:46:00,1
2019-11-05 07:00:00,1
2019-11-05 08:54:00,1
2019-11-05 09:01:00,1
2019-11-05 09:13:00,2
2019-11-05 22:41:00,1
2019-11-06 15:19:00,1
2019-11-07 02:14:00,1
2019-11-07 07:05:00,1
2019-11-07 07:23:00,1
2019-11-07 07:34:00,1
2019-11-08 00:58:00,1
2019-11-08 15:25:00,1
2019-11-08 17:01:00,1
2019-11-09 05:42:00,1
2019-11-09 08:51:00,1
2019-11-09 09:59:00,1
2019-11-10 11:19:00,1
2019-11-10 15:54:00,1
2019-11-10 16:34:00,1
2019-11-11 12:30:00,1
2019-11-11 13:20:00,1
2019-11-11 17:11:00,2
2019-11-11 17:12:00,2
2019-11-11 18:42:00,1
2019-11-12 01:45:00,1
2019-11-12 16:09:00,1
2019-11-13 04:32:00,1
2019-11-13 07:15:00,1
2019-11-13 15:27:00,1
2019-11-13 23:38:00,1
2019-11-14 00:09:00,1
2019-11-14 05:45:00,1
2019-11-14 11:05:00,1
2019-11-14 11:28:00,1
2019-11-14 17:02:00,1
2019-11-15 01:24:00,1
2019-11-15 08:54:00,1
2019-11-15 20:00:00,1
2019-11-16 02:05:00,1
2019-11-16 03:09:00,1
2019-11-16 04:25:00,1
2019-11-16 17:51:00,1
2019-11-16 20:31:00,1
2019-11-17 06:53:00,1
2019-11-18 06:07:00,1
2019-11-18 19:54:00,1
2019-11-18 20:33:00,1
2019-11-18 23:11:00,1
2019-11-19 01:43:00,1
2019-11-19 11:33:00,2
2019-11-19 14:31:00,1
2019-11-19 17:09:00,1
2019-11-20 08:52:00,1
2019-11-20 11:25:00,1
2019-11-20 21:56:00,1
2019-11-20 23:28:00,1
2019-11-21 08:31:00,1
2019-11-21 16:02:00,1
2019-11-21 20:29:00,1
2019-11-22 03:00:00,1
2019-11-22 13:01:00,1
2019-11-22 15:36:00,1
2019-11-22 19:09:00,1
2019-11-22 19:10:00,1
2019-11-23 00:42:00,1
2019-11-23 06:29:00,1
2019-11-23 14:29:00,1
2019-11-24 00:39:00,1
2019-11-24 05:21:00,1
2019-11-24 09:56:00,1
2019-11-24 11:16:00,1
2019-11-24 19:34:00,1
2019-11-24 23:39:00,1
2019-11-25 07:50:00,1
2019-11-25 19:20:00,1
2019-11-25 21:42:00,1
2019-11-26 02:54:00,1
2019-11-26 04:44:00,1
2019-11-26 06:25:00,1
2019-11-26 10:11:00,1
2019-11-26 12:05:00,1
2019-11-26 12:08:00,1
2019-11-26 19:53:00,1
2019-11-27 04:57:00,1
2019-11-27 05:15:00,1
2019-11-27 12:31:00,1
2019-11-27 15:11:00,1
2019-11-28 13:37:00,1
2019-11-28 15:33:00,1
2019-11-28 23:26:00,1
2019-11-29 19:00:00,1
2019-11-29 23:58:00,1
2019-11-30 10:21:00,1
2019-11-30 14:31:00,1
2019-11-30 15:12:00,1
2019-11-30 20:46:00,1
2019-11-30 21:31:00,1
2019-11-30 21:34:00,1
2019-11-30 22:03:00,1
2019-11-30 23:56:00,1
2019-12-01 01:26:00,1
2019-12-01 04:57:00,1
2019-12-01 05:02:00,1
2019-12-01 05:22:00,1
2019-12-01 05:34:00,1
2019-12-01 06:10:00,1
2019-12-01 10:41:00,1
2019-12-01 13:12:00,1
2019-12-01 18:00:00,1
2019-12-01 20:45:00,1
2019-12-02 01:13:00,1
2019-12-02 06:48:00,1
2019-12-02 17:20:00,1
2019-12-03 02:52:00,1
2019-12-03 02:59:00,1
2019-12-03 04:12:00,1
2019-12-03 15:05:00,1
2019-12-03 19:52:00,1
2019-12-04 08:34:00,2
2019-12-04 11:37:00,1
2019-12-04 15:41:00,1
2019-12-04 15:43:00,1
2019-12-04 16:34:00,1
2019-12-04 17:42:00,1
2019-12-04 17:43:00,1
2019-12-04 19:01:00,1
2019-12-04 19:02:00,3
2019-12-04 19:51:00,1
2019-12-04 21:42:00,1
2019-12-04 23:16:00,1
2019-12-05 00:03:00,1
2019-12-05 00:25:00,1
2019-12-05 05:15:00,1
2019-12-05 05:30:00,1
2019-12-05 07:42:00,1
2019-12-05 08:33:00,1
2019-12-05 11:00:00,1
2019-12-05 12:50:00,1
2019-12-05 13:05:00,2
2019-12-05 19:20:00,1
2019-12-05 20:11:00,1
2019-12-05 23:21:00,1
2019-12-06 00:03:00,1
2019-12-06 06:22:00,1
2019-12-06 07:29:00,1
2019-12-06 07:31:00,1
2019-12-06 07:38:00,2
2019-12-06 08:59:00,1
2019-12-06 10:18:00,1
2019-12-06 11:36:00,1
2019-12-06 15:42:00,1
2019-12-06 16:04:00,1
2019-12-06 17:10:00,1
2019-12-06 17:20:00,1
2019-12-06 17:21:00,1
2019-12-06 20:37:00,1
2019-12-06 21:24:00,1
2019-12-06 21:48:00,1
2019-12-06 22:25:00,1
2019-12-07 01:47:00,1
2019-12-07 02:03:00,1
2019-12-07 13:27:00,1
2019-12-07 14:01:00,1
2019-12-07 14:08:00,1
2019-12-07 16:33:00,1
2019-12-07 19:51:00,1
2019-12-07 20:15:00,1
2019-12-07 23:41:00,1
2019-12-08 02:00:00,1
2019-12-08 03:41:00,1
2019-12-08 12:57:00,18
2019-12-09 06:14:00,1
2019-12-09 17:41:00,1
2019-12-09 19:49:00,1
2019-12-10 04:47:00,1
2019-12-10 06:32:00,1
2019-12-10 09:49:00,1
2019-12-10 11:49:00,1
2019-12-10 12:03:00,1
2019-12-10 13:57:00,1
2019-12-11 03:00:00,1
2019-12-11 07:10:00,1
2019-12-12 00:22:00,1
2019-12-12 04:48:00,1
2019-12-12 12:29:00,1
2019-12-12 14:26:00,1
2019-12-12 15:23:00,1
2019-12-12 22:17:00,1
2019-12-12 23:16:00,1
2019-12-13 03:34:00,1
2019-12-13 04:41:00,1
2019-12-13 10:19:00,1
2019-12-13 11:05:00,1
2019-12-13 17:53:00,1
2019-12-13 20:14:00,1
2019-12-13 21:31:00,1
2019-12-14 00:13:00,1
2019-12-14 12:38:00,1
2019-12-14 14:00:00,1
2019-12-14 23:31:00,1
2019-12-15 04:14:00,1
2019-12-15 04:27:00,1
2019-12-15 07:35:00,1
2019-12-15 07:40:00,1
2019-12-15 08:11:00,1
2019-12-15 21:58:00,1
2019-12-16 00:05:00,1
2019-12-16 13:38:00,1
2019-12-16 19:05:00,1
2019-12-16 22:23:00,1
2019-12-17 22:06:00,1
2019-12-18 00:10:00,1
2019-12-18 02:17:00,1
2019-12-18 04:32:00,1
2019-12-18 10:04:00,1
2019-12-18 10:05:00,1
2019-12-18 12:29:00,1
2019-12-18 21:55:00,1
2019-12-19 10:07:00,1
2019-12-19 14:01:00,1
2019-12-19 14:15:00,1
2019-12-19 16:38:00,1
2019-12-20 00:41:00,1
2019-12-20 08:58:00,1
2019-12-20 09:31:00,1
2019-12-20 12:15:00,1
2019-12-20 15:30:00,1
2019-12-20 17:19:00,1
2019-12-20 18:54:00,1
2019-12-20 20:53:00,1
2019-12-21 16:38:00,3
2019-12-21 22:22:00,1
2019-12-22 04:03:00,2
2019-12-22 04:15:00,1
2019-12-22 14:52:00,1
2019-12-22 17:10:00,3
2019-12-23 07:32:00,1
2019-12-23 16:48:00,1
2019-12-25 02:14:00,1
2019-12-25 02:18:00,1
2019-12-25 23:53:00,1
2019-12-26 00:20:00,1
2019-12-26 00:46:00,1
2019-12-26 00:58:00,1
2019-12-26 03:08:00,1
2019-12-26 07:36:00,1
2019-12-26 15:18:00,1
2019-12-26 18:52:00,1
2019-12-27 04:21:00,1
2019-12-27 05:04:00,1
2019-12-27 05:15:00,1
2019-12-27 07:47:00,1
2019-12-27 07:54:00,1
2019-12-27 16:19:00,1
2019-12-27 18:20:00,1
2019-12-28 06:15:00,1
2019-12-28 09:06:00,1
2019-12-28 23:22:00,1
2019-12-28 23:53:00,1
2019-12-29 00:04:00,1
2019-12-29 06:26:00,1
2019-12-29 08:37:00,1
2019-12-29 19:10:00,1
2019-12-29 21:48:00,1
2019-12-30 23:53:00,1
2019-12-31 17:07:00,1
