16565,select * from XCRedshift where specObjId = #
2019-04-14 13:24:00,1
2019-04-14 15:22:00,1
2019-04-14 15:41:00,1
2019-04-14 16:44:00,1
2019-04-14 17:03:00,1
2019-04-14 19:00:00,1
2019-04-14 22:46:00,1
2019-04-15 02:08:00,1
2019-04-15 04:59:00,1
2019-04-15 06:59:00,1
2019-04-15 09:15:00,1
2019-04-15 11:48:00,1
2019-04-15 12:57:00,1
2019-04-15 16:25:00,1
2019-04-15 17:25:00,1
2019-04-15 20:47:00,1
2019-04-16 05:42:00,1
2019-04-16 09:58:00,1
2019-04-16 12:34:00,1
2019-04-16 13:53:00,1
2019-04-16 16:16:00,1
2019-04-16 16:27:00,1
2019-04-17 01:18:00,1
2019-04-17 02:35:00,2
2019-04-17 04:24:00,1
2019-04-17 06:18:00,1
2019-04-17 08:03:00,1
2019-04-17 11:46:00,1
2019-04-17 15:57:00,1
2019-04-17 16:53:00,1
2019-04-17 18:20:00,1
2019-04-17 22:48:00,1
2019-04-18 05:42:00,1
2019-04-18 09:42:00,1
2019-04-18 12:37:00,1
2019-04-18 15:29:00,1
2019-04-18 16:35:00,1
2019-04-18 16:36:00,1
2019-04-18 17:26:00,1
2019-04-18 17:33:00,1
2019-04-18 19:22:00,1
2019-04-18 22:02:00,1
2019-04-18 22:03:00,1
2019-04-18 22:55:00,1
2019-04-18 22:59:00,1
2019-04-19 00:04:00,1
2019-04-19 01:44:00,1
2019-04-19 02:14:00,1
2019-04-19 09:06:00,1
2019-04-19 09:42:00,1
2019-04-19 12:38:00,1
2019-04-19 13:12:00,2
2019-04-19 15:20:00,1
2019-04-19 16:44:00,1
2019-04-19 17:43:00,1
2019-04-19 18:21:00,1
2019-04-19 19:58:00,1
2019-04-19 20:09:00,1
2019-04-19 20:21:00,1
2019-04-19 21:20:00,4
2019-04-19 21:45:00,1
2019-04-19 23:08:00,1
2019-04-19 23:09:00,1
2019-04-19 23:18:00,1
2019-04-20 00:31:00,1
2019-04-20 00:44:00,1
2019-04-20 01:36:00,1
2019-04-20 02:12:00,1
2019-04-20 05:30:00,1
2019-04-20 06:13:00,1
2019-04-20 11:25:00,1
2019-04-20 12:52:00,1
2019-04-20 17:40:00,1
2019-04-20 17:43:00,1
2019-04-20 19:36:00,1
2019-04-20 21:10:00,1
2019-04-20 23:08:00,1
2019-04-21 02:01:00,1
2019-04-21 14:17:00,1
2019-04-22 00:31:00,5
2019-04-22 00:32:00,7
2019-04-22 02:55:00,1
2019-04-22 03:32:00,1
2019-04-22 03:59:00,1
2019-04-22 04:32:00,1
2019-04-22 04:46:00,1
2019-04-22 05:06:00,1
2019-04-22 07:35:00,1
2019-04-22 12:18:00,1
2019-04-22 14:31:00,1
2019-04-22 14:42:00,1
2019-04-22 15:06:00,1
2019-04-22 17:28:00,1
2019-04-22 19:08:00,1
2019-04-22 19:19:00,1
2019-04-22 23:17:00,1
2019-04-23 01:35:00,1
2019-04-23 01:59:00,1
2019-04-23 02:21:00,1
2019-04-23 02:28:00,1
2019-04-23 02:30:00,1
2019-04-23 03:02:00,1
2019-04-23 04:37:00,1
2019-04-23 06:52:00,1
2019-04-23 06:53:00,1
2019-04-23 07:12:00,1
2019-04-23 09:36:00,1
2019-04-23 10:21:00,1
2019-04-23 12:44:00,1
2019-04-23 13:07:00,1
2019-04-23 16:30:00,1
2019-04-23 17:49:00,1
2019-04-23 19:34:00,1
2019-04-23 22:10:00,1
2019-04-23 22:18:00,1
2019-04-23 22:58:00,1
2019-04-23 23:18:00,1
2019-04-24 02:15:00,1
2019-04-24 02:24:00,1
2019-04-24 03:44:00,2
2019-04-24 03:45:00,1
2019-04-24 10:19:00,1
2019-04-24 13:06:00,1
2019-04-24 15:35:00,1
2019-04-24 18:55:00,1
2019-04-24 19:18:00,1
2019-04-24 22:18:00,1
2019-04-25 00:29:00,1
2019-04-25 09:30:00,1
2019-04-25 09:38:00,1
2019-04-25 15:37:00,1
2019-04-25 16:55:00,1
2019-04-25 16:57:00,1
2019-04-25 17:46:00,3
2019-04-25 19:51:00,1
2019-04-25 20:03:00,1
2019-04-25 21:09:00,1
2019-04-25 22:44:00,1
2019-04-25 23:04:00,1
2019-04-25 23:11:00,1
2019-04-25 23:56:00,1
2019-04-26 00:08:00,1
2019-04-26 00:27:00,1
2019-04-26 02:07:00,1
2019-04-26 02:10:00,1
2019-04-26 03:36:00,1
2019-04-26 03:47:00,1
2019-04-26 05:16:00,1
2019-04-26 09:56:00,1
2019-04-26 12:50:00,1
2019-04-26 14:12:00,1
2019-04-26 15:40:00,1
2019-04-26 15:51:00,1
2019-04-26 15:57:00,1
2019-04-26 15:58:00,1
2019-04-26 16:26:00,2
2019-04-26 17:11:00,1
2019-04-26 17:19:00,1
2019-04-26 17:22:00,1
2019-04-26 17:26:00,1
2019-04-26 17:29:00,1
2019-04-26 17:30:00,1
2019-04-26 17:33:00,1
2019-04-26 17:34:00,1
2019-04-26 17:38:00,1
2019-04-26 17:40:00,1
2019-04-26 17:44:00,1
2019-04-26 18:10:00,1
2019-04-26 21:44:00,1
2019-04-26 23:10:00,1
2019-04-27 00:21:00,1
2019-04-27 00:45:00,1
2019-04-27 01:09:00,1
2019-04-27 02:20:00,1
2019-04-27 06:16:00,1
2019-04-27 09:40:00,1
2019-04-27 11:05:00,1
2019-04-27 11:11:00,1
2019-04-27 11:32:00,1
2019-04-27 12:33:00,1
2019-04-27 13:45:00,1
2019-04-27 15:46:00,1
2019-04-27 16:36:00,1
2019-04-27 21:03:00,1
2019-04-27 21:42:00,1
2019-04-27 22:38:00,1
2019-04-28 00:30:00,1
2019-04-28 01:32:00,1
2019-04-28 01:38:00,1
2019-04-28 03:08:00,1
2019-04-28 03:09:00,1
2019-04-28 05:01:00,1
2019-04-28 05:38:00,1
2019-04-28 05:55:00,1
2019-04-28 05:59:00,1
2019-04-28 06:56:00,1
2019-04-28 09:30:00,1
2019-04-28 10:29:00,1
2019-04-28 11:07:00,1
2019-04-28 12:25:00,1
2019-04-28 15:41:00,1
2019-04-28 16:33:00,1
2019-04-28 17:32:00,1
2019-04-28 18:26:00,1
2019-04-28 19:07:00,1
2019-04-28 20:09:00,1
2019-04-29 01:02:00,1
2019-04-29 01:47:00,1
2019-04-29 02:39:00,1
2019-04-29 03:13:00,1
2019-04-29 05:50:00,1
2019-04-29 06:00:00,1
2019-04-29 09:38:00,1
2019-04-29 10:36:00,1
2019-04-29 11:10:00,1
2019-04-29 11:45:00,1
2019-04-29 12:01:00,1
2019-04-29 16:11:00,1
2019-04-29 16:35:00,1
2019-04-29 17:20:00,1
2019-04-29 21:29:00,1
2019-04-29 23:35:00,1
2019-04-30 03:34:00,1
2019-04-30 03:58:00,1
2019-04-30 04:55:00,1
2019-04-30 04:58:00,1
2019-04-30 09:02:00,1
2019-04-30 09:20:00,1
2019-04-30 11:09:00,1
2019-04-30 14:45:00,1
2019-04-30 21:25:00,1
2019-05-01 16:30:00,1
2019-05-01 17:08:00,1
2019-05-01 17:48:00,1
2019-05-01 21:52:00,1
2019-05-02 04:07:00,1
2019-05-02 05:32:00,1
2019-05-02 10:32:00,1
2019-05-02 14:48:00,1
2019-05-02 18:17:00,1
2019-05-02 19:41:00,1
2019-05-02 20:09:00,1
2019-05-02 21:29:00,1
2019-05-03 05:16:00,1
2019-05-03 10:53:00,1
2019-05-03 12:11:00,1
2019-05-03 13:13:00,1
2019-05-03 14:31:00,1
2019-05-03 15:13:00,1
2019-05-03 15:46:00,2
2019-05-04 04:21:00,1
2019-05-04 09:01:00,1
2019-05-04 11:49:00,1
2019-05-04 15:17:00,1
2019-05-04 15:38:00,1
2019-05-04 16:16:00,1
2019-05-04 22:57:00,1
2019-05-05 02:19:00,1
2019-05-05 06:31:00,1
2019-05-05 08:37:00,1
2019-05-05 10:23:00,5
2019-05-05 11:28:00,1
2019-05-05 14:05:00,1
2019-05-06 01:56:00,1
2019-05-06 02:28:00,1
2019-05-06 02:40:00,2
2019-05-06 05:12:00,1
2019-05-06 06:52:00,1
2019-05-06 06:56:00,1
2019-05-06 09:17:00,3
2019-05-06 09:18:00,1
2019-05-06 12:51:00,1
2019-05-06 13:04:00,1
2019-05-06 13:05:00,1
2019-05-06 14:06:00,1
2019-05-06 17:13:00,1
2019-05-06 17:58:00,1
2019-05-06 20:57:00,1
2019-05-06 22:27:00,1
2019-05-07 00:50:00,1
2019-05-07 04:37:00,1
2019-05-07 07:15:00,1
2019-05-07 08:57:00,1
2019-05-07 09:59:00,1
2019-05-07 10:32:00,1
2019-05-07 16:04:00,1
2019-05-07 19:53:00,1
2019-05-07 20:38:00,1
2019-05-07 22:00:00,1
2019-05-07 23:34:00,1
2019-05-08 09:11:00,1
2019-05-08 13:45:00,1
2019-05-08 16:36:00,1
2019-05-08 18:29:00,1
2019-05-08 22:27:00,1
2019-05-08 23:48:00,1
2019-05-09 02:10:00,1
2019-05-09 07:51:00,1
2019-05-09 11:23:00,1
2019-05-09 12:05:00,1
2019-05-09 13:21:00,1
2019-05-09 14:44:00,1
2019-05-09 14:51:00,1
2019-05-09 16:09:00,1
2019-05-09 16:10:00,2
2019-05-09 21:04:00,1
2019-05-09 21:36:00,1
2019-05-09 22:10:00,1
2019-05-10 00:02:00,1
2019-05-10 00:38:00,1
2019-05-10 06:42:00,1
2019-05-10 07:05:00,1
2019-05-10 07:06:00,1
2019-05-10 07:48:00,1
2019-05-10 07:57:00,1
2019-05-10 16:55:00,1
2019-05-10 20:36:00,1
2019-05-10 21:59:00,1
2019-05-10 22:46:00,1
2019-05-11 02:05:00,1
2019-05-11 03:47:00,1
2019-05-11 04:44:00,1
2019-05-11 15:13:00,1
2019-05-11 21:28:00,1
2019-05-11 23:26:00,1
2019-05-12 00:38:00,1
2019-05-12 02:48:00,1
2019-05-12 04:02:00,1
2019-05-12 09:23:00,1
2019-05-12 10:42:00,1
2019-05-12 10:44:00,1
2019-05-12 12:17:00,1
2019-05-12 12:59:00,1
2019-05-12 13:33:00,1
2019-05-12 13:35:00,1
2019-05-12 13:49:00,1
2019-05-12 14:05:00,1
2019-05-12 14:38:00,1
2019-05-12 17:49:00,1
2019-05-12 23:35:00,1
2019-05-13 03:39:00,1
2019-05-13 03:45:00,1
2019-05-13 08:55:00,1
2019-05-13 09:24:00,1
2019-05-13 09:42:00,1
2019-05-13 09:45:00,2
2019-05-13 10:03:00,1
2019-05-13 10:21:00,1
2019-05-13 10:55:00,1
2019-05-13 12:02:00,1
2019-05-13 13:15:00,1
2019-05-13 14:37:00,1
2019-05-13 14:54:00,1
2019-05-13 16:49:00,1
2019-05-13 16:56:00,1
2019-05-13 18:52:00,1
2019-05-13 19:14:00,1
2019-05-13 23:29:00,1
2019-05-14 00:01:00,1
2019-05-14 01:07:00,1
2019-05-14 02:02:00,1
2019-05-14 02:34:00,1
2019-05-14 05:57:00,1
2019-05-14 06:30:00,1
2019-05-14 07:13:00,1
2019-05-14 09:53:00,1
2019-05-14 09:56:00,1
2019-05-14 11:12:00,1
2019-05-14 12:49:00,1
2019-05-14 15:19:00,1
2019-05-14 23:10:00,1
2019-05-15 00:50:00,1
2019-05-15 01:01:00,1
2019-05-15 01:14:00,1
2019-05-15 02:38:00,1
2019-05-15 05:44:00,1
2019-05-15 06:23:00,1
2019-05-15 12:05:00,1
2019-05-15 12:48:00,1
2019-05-15 14:33:00,1
2019-05-16 03:03:00,1
2019-05-16 04:32:00,1
2019-05-16 06:14:00,1
2019-05-16 06:26:00,1
2019-05-16 08:01:00,1
2019-05-16 09:03:00,1
2019-05-16 09:32:00,1
2019-05-16 09:49:00,1
2019-05-16 11:46:00,1
2019-05-16 13:19:00,1
2019-05-16 17:15:00,1
2019-05-16 18:32:00,1
2019-05-17 01:39:00,1
2019-05-17 02:01:00,1
2019-05-17 04:14:00,1
2019-05-17 06:03:00,1
2019-05-17 11:33:00,1
2019-05-17 12:50:00,1
2019-05-17 16:38:00,1
2019-05-17 17:48:00,1
2019-05-17 18:23:00,1
2019-05-17 19:32:00,1
2019-05-18 11:43:00,1
2019-05-18 11:48:00,1
2019-05-18 11:50:00,1
2019-05-18 11:55:00,1
2019-05-18 11:56:00,1
2019-05-18 11:59:00,1
2019-05-18 14:13:00,1
2019-05-18 15:29:00,1
2019-05-18 20:53:00,1
2019-05-18 20:57:00,1
2019-05-19 03:31:00,1
2019-05-19 09:08:00,1
2019-05-19 10:37:00,1
2019-05-19 11:14:00,1
2019-05-19 13:02:00,1
2019-05-19 14:27:00,1
2019-05-19 14:29:00,1
2019-05-19 17:15:00,1
2019-05-19 17:33:00,2
2019-05-19 18:24:00,1
2019-05-19 18:27:00,1
2019-05-19 19:28:00,1
2019-05-19 20:51:00,1
2019-05-19 22:27:00,1
2019-05-19 23:07:00,1
2019-05-19 23:15:00,1
2019-05-20 00:14:00,1
2019-05-20 01:15:00,1
2019-05-20 08:08:00,1
2019-05-20 08:28:00,1
2019-05-20 20:35:00,1
2019-05-21 00:13:00,1
2019-05-21 02:25:00,1
2019-05-21 02:29:00,1
2019-05-21 03:12:00,1
2019-05-21 04:32:00,1
2019-05-21 06:32:00,1
2019-05-21 10:34:00,1
2019-05-21 12:25:00,1
2019-05-21 14:27:00,2
2019-05-21 14:37:00,1
2019-05-21 14:39:00,2
2019-05-21 16:46:00,1
2019-05-21 17:09:00,2
2019-05-21 17:20:00,1
2019-05-21 18:23:00,1
2019-05-21 18:27:00,1
2019-05-21 18:38:00,1
2019-05-21 18:56:00,2
2019-05-21 20:50:00,1
2019-05-21 21:32:00,1
2019-05-22 00:57:00,1
2019-05-22 03:20:00,1
2019-05-22 06:45:00,1
2019-05-22 06:53:00,1
2019-05-22 10:04:00,1
2019-05-22 10:27:00,1
2019-05-22 11:41:00,1
2019-05-22 12:00:00,1
2019-05-22 13:33:00,1
2019-05-22 16:31:00,1
2019-05-22 17:29:00,1
2019-05-22 18:04:00,1
2019-05-22 19:39:00,1
2019-05-22 19:45:00,1
2019-05-22 20:35:00,1
2019-05-22 22:04:00,1
2019-05-23 00:28:00,1
2019-05-23 02:12:00,1
2019-05-23 04:10:00,1
2019-05-23 09:25:00,1
2019-05-23 09:34:00,1
2019-05-23 12:00:00,1
2019-05-23 14:22:00,1
2019-05-23 15:18:00,1
2019-05-23 16:33:00,1
2019-05-23 16:35:00,1
2019-05-23 16:38:00,1
2019-05-23 17:02:00,1
2019-05-23 20:35:00,1
2019-05-23 22:35:00,1
2019-05-24 05:48:00,1
2019-05-24 06:16:00,1
2019-05-24 08:57:00,1
2019-05-24 12:22:00,1
2019-05-24 17:11:00,1
2019-05-24 17:16:00,1
2019-05-24 17:41:00,1
2019-05-24 21:13:00,1
2019-05-24 21:14:00,1
2019-05-24 21:17:00,1
2019-05-24 21:19:00,1
2019-05-24 21:20:00,1
2019-05-24 21:23:00,1
2019-05-24 21:25:00,1
2019-05-24 21:27:00,1
2019-05-24 21:30:00,1
2019-05-24 21:31:00,1
2019-05-24 21:33:00,1
2019-05-24 23:16:00,2
2019-05-24 23:37:00,1
2019-05-25 02:59:00,1
2019-05-25 03:01:00,1
2019-05-25 04:15:00,1
2019-05-25 10:42:00,1
2019-05-25 12:41:00,1
2019-05-25 12:53:00,1
2019-05-25 12:56:00,1
2019-05-25 13:30:00,1
2019-05-25 14:29:00,1
2019-05-25 16:24:00,1
2019-05-25 17:25:00,1
2019-05-25 17:33:00,1
2019-05-25 23:02:00,1
2019-05-26 00:34:00,1
2019-05-26 03:37:00,1
2019-05-26 04:54:00,1
2019-05-26 05:47:00,1
2019-05-26 08:17:00,1
2019-05-26 09:10:00,1
2019-05-26 14:18:00,1
2019-05-26 16:19:00,1
2019-05-26 16:43:00,1
2019-05-26 19:15:00,1
2019-05-27 00:29:00,1
2019-05-27 01:19:00,1
2019-05-27 01:30:00,1
2019-05-27 01:50:00,1
2019-05-27 02:57:00,1
2019-05-27 04:46:00,1
2019-05-27 04:53:00,1
2019-05-27 07:19:00,1
2019-05-27 10:28:00,1
2019-05-27 16:16:00,1
2019-05-27 17:11:00,1
2019-05-27 17:31:00,1
2019-05-27 21:06:00,1
2019-05-27 23:36:00,1
2019-05-28 00:26:00,1
2019-05-28 07:09:00,1
2019-05-28 08:33:00,1
2019-05-28 08:37:00,1
2019-05-28 11:42:00,1
2019-05-28 12:28:00,1
2019-05-28 13:27:00,1
2019-05-28 17:46:00,1
2019-05-28 18:35:00,1
2019-05-28 19:13:00,1
2019-05-29 01:18:00,1
2019-05-29 03:49:00,1
2019-05-29 05:19:00,1
2019-05-29 06:12:00,1
2019-05-29 09:44:00,1
2019-05-29 10:13:00,1
2019-05-29 12:18:00,1
2019-05-29 13:05:00,1
2019-05-29 13:17:00,1
2019-05-30 01:55:00,2
2019-05-30 02:06:00,1
2019-05-30 03:47:00,1
2019-05-30 04:47:00,1
2019-05-30 06:59:00,1
2019-05-30 07:44:00,1
2019-05-30 10:09:00,1
2019-05-30 13:18:00,1
2019-05-30 18:39:00,1
2019-05-30 20:41:00,1
2019-05-30 20:55:00,1
2019-05-30 20:57:00,1
2019-05-30 21:26:00,1
2019-05-30 23:22:00,1
2019-05-30 23:27:00,1
2019-05-31 00:04:00,1
2019-05-31 04:56:00,1
2019-05-31 06:55:00,1
2019-05-31 08:41:00,1
2019-05-31 10:57:00,1
2019-05-31 11:20:00,1
2019-05-31 11:21:00,1
2019-05-31 18:40:00,1
2019-05-31 19:23:00,1
2019-05-31 22:33:00,1
2019-06-01 00:01:00,1
2019-06-01 16:55:00,1
2019-06-01 18:57:00,1
2019-06-01 19:35:00,1
2019-06-01 21:13:00,1
2019-06-01 21:28:00,1
2019-06-01 21:50:00,1
2019-06-02 07:38:00,1
2019-06-02 12:07:00,1
2019-06-02 19:03:00,1
2019-06-03 05:41:00,1
2019-06-03 21:10:00,1
2019-06-03 22:59:00,1
2019-06-04 05:43:00,1
2019-06-04 07:06:00,1
2019-06-04 11:22:00,9
2019-06-04 11:23:00,7
2019-06-04 11:24:00,12
2019-06-04 11:25:00,8
2019-06-04 11:26:00,3
2019-06-04 12:13:00,1
2019-06-04 12:23:00,1
2019-06-04 12:31:00,1
2019-06-04 13:20:00,1
2019-06-04 13:21:00,1
2019-06-04 13:25:00,1
2019-06-04 13:34:00,1
2019-06-04 13:39:00,1
2019-06-04 13:54:00,2
2019-06-04 14:12:00,1
2019-06-04 14:47:00,1
2019-06-04 18:06:00,3
2019-06-04 19:55:00,1
2019-06-04 20:09:00,1
2019-06-04 21:10:00,1
2019-06-04 22:20:00,1
2019-06-05 07:49:00,1
2019-06-05 09:24:00,1
2019-06-05 09:33:00,1
2019-06-05 09:47:00,1
2019-06-05 10:28:00,1
2019-06-05 12:37:00,1
2019-06-05 13:01:00,1
2019-06-05 14:19:00,1
2019-06-05 14:44:00,1
2019-06-05 15:52:00,1
2019-06-05 17:13:00,1
2019-06-05 17:57:00,1
2019-06-05 19:55:00,1
2019-06-05 20:09:00,1
2019-06-06 05:35:00,1
2019-06-06 06:04:00,1
2019-06-06 11:18:00,1
2019-06-06 14:34:00,2
2019-06-06 16:42:00,1
2019-06-06 18:33:00,1
2019-06-06 19:24:00,1
2019-06-06 20:18:00,1
2019-06-06 20:51:00,1
2019-06-06 23:51:00,1
2019-06-07 03:02:00,1
2019-06-07 03:11:00,1
2019-06-07 05:45:00,1
2019-06-07 06:57:00,2
2019-06-07 07:45:00,1
2019-06-07 08:13:00,1
2019-06-07 09:06:00,1
2019-06-07 09:14:00,1
2019-06-07 10:04:00,1
2019-06-07 15:17:00,1
2019-06-07 15:19:00,4
2019-06-07 15:20:00,19
2019-06-07 15:21:00,21
2019-06-07 15:22:00,10
2019-06-07 16:35:00,1
2019-06-07 17:50:00,9
2019-06-08 00:25:00,1
2019-06-08 01:23:00,1
2019-06-08 03:22:00,1
2019-06-08 03:33:00,1
2019-06-08 04:34:00,1
2019-06-08 08:06:00,1
2019-06-08 10:12:00,4
2019-06-08 11:37:00,1
2019-06-08 14:55:00,1
2019-06-08 15:05:00,1
2019-06-08 16:49:00,1
2019-06-08 19:10:00,1
2019-06-08 19:12:00,1
2019-06-08 19:24:00,1
2019-06-08 20:27:00,1
2019-06-08 22:10:00,1
2019-06-08 23:05:00,5
2019-06-09 05:03:00,1
2019-06-09 06:25:00,1
2019-06-09 07:14:00,1
2019-06-09 10:50:00,1
2019-06-09 12:14:00,1
2019-06-09 14:11:00,1
2019-06-09 15:04:00,1
2019-06-09 15:40:00,1
2019-06-09 15:41:00,1
2019-06-09 15:45:00,1
2019-06-09 15:56:00,1
2019-06-09 16:21:00,1
2019-06-09 16:34:00,1
2019-06-09 16:42:00,1
2019-06-09 16:55:00,1
2019-06-09 22:16:00,1
2019-06-10 00:48:00,1
2019-06-10 01:16:00,1
2019-06-10 02:16:00,1
2019-06-10 02:21:00,1
2019-06-10 03:17:00,1
2019-06-10 03:18:00,1
2019-06-10 06:05:00,1
2019-06-10 07:37:00,1
2019-06-10 09:01:00,1
2019-06-10 09:14:00,1
2019-06-10 09:45:00,1
2019-06-10 10:34:00,1
2019-06-10 13:25:00,1
2019-06-10 22:14:00,1
2019-06-10 23:08:00,1
2019-06-11 00:37:00,1
2019-06-11 00:51:00,1
2019-06-11 00:59:00,1
2019-06-11 03:47:00,1
2019-06-11 05:56:00,1
2019-06-11 09:34:00,1
2019-06-11 11:51:00,1
2019-06-11 14:17:00,1
2019-06-11 16:40:00,1
2019-06-11 17:13:00,1
2019-06-11 17:35:00,1
2019-06-11 19:47:00,1
2019-06-11 22:14:00,1
2019-06-11 22:47:00,1
2019-06-11 23:58:00,5
2019-06-11 23:59:00,6
2019-06-12 03:05:00,1
2019-06-12 04:02:00,1
2019-06-12 04:03:00,1
2019-06-12 04:08:00,1
2019-06-12 04:40:00,1
2019-06-12 04:41:00,1
2019-06-12 05:08:00,1
2019-06-12 06:31:00,1
2019-06-12 11:45:00,1
2019-06-12 13:04:00,1
2019-06-12 14:01:00,1
2019-06-12 14:42:00,1
2019-06-12 16:14:00,1
2019-06-12 19:15:00,1
2019-06-12 19:36:00,1
2019-06-12 22:22:00,1
2019-06-12 22:32:00,1
2019-06-12 22:41:00,1
2019-06-12 23:30:00,1
2019-06-12 23:54:00,1
2019-06-13 01:01:00,1
2019-06-13 01:12:00,1
2019-06-13 01:47:00,1
2019-06-13 01:53:00,1
2019-06-13 01:57:00,1
2019-06-13 02:52:00,1
2019-06-13 02:57:00,1
2019-06-13 03:27:00,1
2019-06-13 06:10:00,1
2019-06-13 09:06:00,1
2019-06-13 10:31:00,1
2019-06-13 11:08:00,2
2019-06-13 11:11:00,1
2019-06-13 12:16:00,1
2019-06-13 13:04:00,1
2019-06-13 15:16:00,1
2019-06-13 15:17:00,1
2019-06-13 15:35:00,1
2019-06-13 16:18:00,1
2019-06-13 16:30:00,1
2019-06-13 17:47:00,1
2019-06-13 17:52:00,1
2019-06-13 18:06:00,2
2019-06-13 18:19:00,1
2019-06-13 18:21:00,1
2019-06-13 18:35:00,1
2019-06-13 18:38:00,1
2019-06-13 18:40:00,2
2019-06-13 18:59:00,1
2019-06-13 19:00:00,1
2019-06-13 19:20:00,1
2019-06-13 20:11:00,2
2019-06-13 20:29:00,1
2019-06-13 20:42:00,1
2019-06-13 21:04:00,2
2019-06-13 21:47:00,1
2019-06-13 22:36:00,1
2019-06-13 23:08:00,1
2019-06-13 23:09:00,8
2019-06-13 23:52:00,1
2019-06-14 00:43:00,1
2019-06-14 02:18:00,1
2019-06-14 03:22:00,1
2019-06-14 08:31:00,1
2019-06-14 14:10:00,1
2019-06-14 16:11:00,6
2019-06-14 16:23:00,1
2019-06-14 16:52:00,1
2019-06-14 16:57:00,1
2019-06-14 17:05:00,1
2019-06-14 17:23:00,1
2019-06-14 19:11:00,1
2019-06-14 20:15:00,1
2019-06-14 22:04:00,1
2019-06-15 01:17:00,1
2019-06-15 02:36:00,1
2019-06-15 04:05:00,1
2019-06-15 04:19:00,1
2019-06-15 04:32:00,1
2019-06-15 04:57:00,1
2019-06-15 07:26:00,2
2019-06-15 09:14:00,1
2019-06-15 09:25:00,1
2019-06-15 10:15:00,1
2019-06-15 10:44:00,1
2019-06-15 11:24:00,1
2019-06-15 11:36:00,1
2019-06-15 11:45:00,1
2019-06-15 13:01:00,1
2019-06-15 13:22:00,1
2019-06-15 14:34:00,1
2019-06-15 14:37:00,1
2019-06-15 14:42:00,1
2019-06-15 14:45:00,1
2019-06-15 14:46:00,1
2019-06-15 14:47:00,1
2019-06-15 15:15:00,2
2019-06-15 15:16:00,2
2019-06-15 15:45:00,1
2019-06-15 16:01:00,1
2019-06-15 16:02:00,1
2019-06-15 16:03:00,1
2019-06-15 16:06:00,1
2019-06-15 16:09:00,2
2019-06-15 16:20:00,1
2019-06-15 16:21:00,1
2019-06-15 16:36:00,1
2019-06-15 16:41:00,1
2019-06-15 16:53:00,1
2019-06-15 17:27:00,1
2019-06-15 17:29:00,1
2019-06-15 17:30:00,1
2019-06-15 17:31:00,3
2019-06-15 18:14:00,1
2019-06-15 18:16:00,1
2019-06-15 18:41:00,1
2019-06-15 18:42:00,1
2019-06-15 18:44:00,1
2019-06-15 21:39:00,1
2019-06-15 23:53:00,1
2019-06-16 02:02:00,1
2019-06-16 03:16:00,1
2019-06-16 03:49:00,1
2019-06-16 03:57:00,1
2019-06-16 04:09:00,1
2019-06-16 04:53:00,1
2019-06-16 05:17:00,1
2019-06-16 05:19:00,1
2019-06-16 06:07:00,1
2019-06-16 07:09:00,1
2019-06-16 09:34:00,1
2019-06-16 09:35:00,1
2019-06-16 09:48:00,1
2019-06-16 12:22:00,1
2019-06-16 14:22:00,1
2019-06-16 16:40:00,1
2019-06-16 17:10:00,1
2019-06-16 17:32:00,1
2019-06-16 18:45:00,1
2019-06-16 20:09:00,1
2019-06-17 00:45:00,1
2019-06-17 01:39:00,1
2019-06-17 03:41:00,1
2019-06-17 04:07:00,1
2019-06-17 04:10:00,1
2019-06-17 04:25:00,1
2019-06-17 04:29:00,1
2019-06-17 04:38:00,1
2019-06-17 04:58:00,1
2019-06-17 05:27:00,1
2019-06-17 06:18:00,1
2019-06-17 06:58:00,1
2019-06-17 09:12:00,1
2019-06-17 09:14:00,1
2019-06-17 11:07:00,1
2019-06-17 11:28:00,1
2019-06-17 11:31:00,1
2019-06-17 11:43:00,1
2019-06-17 12:48:00,1
2019-06-17 12:57:00,1
2019-06-17 15:20:00,1
2019-06-17 15:34:00,1
2019-06-17 15:50:00,2
2019-06-17 16:13:00,1
2019-06-17 16:43:00,1
2019-06-17 16:46:00,1
2019-06-17 17:11:00,1
2019-06-17 18:04:00,1
2019-06-17 18:38:00,1
2019-06-17 19:13:00,1
2019-06-17 19:20:00,1
2019-06-17 19:28:00,1
2019-06-17 19:58:00,1
2019-06-17 20:03:00,1
2019-06-17 20:24:00,1
2019-06-17 20:31:00,1
2019-06-17 20:36:00,1
2019-06-17 20:46:00,1
2019-06-17 20:54:00,1
2019-06-17 21:16:00,1
2019-06-17 23:04:00,1
2019-06-17 23:18:00,1
2019-06-17 23:55:00,6
2019-06-17 23:56:00,26
2019-06-17 23:57:00,24
2019-06-17 23:58:00,19
2019-06-18 00:10:00,1
2019-06-18 00:24:00,1
2019-06-18 00:26:00,1
2019-06-18 00:47:00,1
2019-06-18 01:06:00,1
2019-06-18 04:28:00,1
2019-06-18 04:31:00,1
2019-06-18 04:48:00,1
2019-06-18 05:17:00,1
2019-06-18 07:39:00,1
2019-06-18 07:43:00,1
2019-06-18 08:04:00,1
2019-06-18 08:17:00,1
2019-06-18 08:44:00,1
2019-06-18 08:59:00,1
2019-06-18 09:17:00,1
2019-06-18 09:24:00,1
2019-06-18 09:25:00,1
2019-06-18 09:47:00,1
2019-06-18 10:28:00,2
2019-06-18 10:38:00,1
2019-06-18 10:39:00,1
