2597,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-04-03 03:51:00,4
2019-04-03 03:52:00,4
2019-04-03 03:53:00,4
2019-04-03 03:54:00,10
2019-04-03 03:55:00,4
2019-04-03 03:56:00,6
2019-04-03 03:57:00,10
2019-04-03 03:58:00,4
2019-04-03 03:59:00,4
2019-04-03 04:00:00,10
2019-04-03 04:01:00,4
2019-04-03 04:02:00,6
2019-04-03 04:03:00,4
2019-04-03 04:04:00,4
2019-04-03 04:05:00,4
2019-04-03 04:06:00,10
2019-04-03 04:07:00,8
2019-04-03 04:08:00,4
2019-04-03 04:09:00,4
2019-04-03 04:10:00,4
2019-04-03 04:11:00,8
2019-04-03 04:12:00,2
2019-04-03 04:13:00,4
2019-04-03 04:14:00,4
2019-04-03 04:15:00,4
2019-04-03 04:16:00,4
2019-04-03 04:17:00,4
2019-04-03 04:18:00,6
2019-04-03 04:19:00,4
2019-04-03 04:20:00,4
2019-04-03 04:21:00,6
2019-04-03 04:22:00,4
2019-04-03 04:23:00,2
2019-04-03 04:24:00,5
2019-04-03 04:25:00,3
2019-04-03 04:26:00,6
2019-04-03 04:27:00,4
2019-04-03 04:28:00,4
2019-04-03 04:29:00,5
2019-04-03 04:30:00,3
2019-04-03 04:31:00,2
2019-04-03 04:32:00,6
2019-04-03 04:33:00,4
2019-04-03 04:34:00,4
2019-04-03 04:35:00,4
2019-04-03 04:36:00,8
2019-04-03 04:37:00,6
2019-04-03 04:38:00,7
2019-04-03 04:39:00,5
2019-04-03 04:40:00,4
2019-04-03 04:41:00,12
2019-04-03 04:42:00,6
2019-04-03 04:43:00,6
2019-04-03 04:44:00,4
2019-04-03 04:45:00,4
2019-04-03 04:46:00,4
2019-04-03 04:47:00,6
2019-04-03 04:48:00,6
2019-04-03 04:49:00,6
2019-04-03 04:50:00,4
2019-04-03 04:51:00,6
2019-04-03 04:53:00,4
2019-04-03 04:54:00,10
2019-04-03 04:55:00,8
2019-04-03 04:56:00,4
2019-04-03 04:57:00,4
2019-04-03 04:58:00,10
2019-04-03 04:59:00,4
2019-04-03 05:00:00,9
2019-04-03 05:18:00,4
2019-04-03 05:19:00,4
2019-04-03 05:20:00,6
2019-04-03 05:21:00,6
2019-04-03 05:22:00,7
2019-04-03 05:23:00,9
2019-04-03 05:24:00,4
2019-04-03 05:25:00,8
2019-04-03 05:26:00,4
2019-04-03 05:27:00,8
2019-04-03 05:28:00,6
2019-04-03 05:29:00,6
2019-04-03 05:30:00,6
2019-04-03 05:31:00,4
2019-04-03 05:32:00,4
2019-04-03 05:33:00,4
2019-04-03 05:34:00,4
2019-04-03 05:35:00,4
2019-04-03 05:36:00,2
2019-04-03 05:37:00,6
2019-04-03 05:38:00,4
2019-04-03 05:39:00,4
2019-04-03 05:40:00,4
2019-04-03 05:41:00,4
2019-04-03 05:42:00,4
2019-04-03 05:43:00,4
2019-04-03 05:44:00,4
2019-04-03 05:45:00,2
2019-04-03 05:46:00,6
2019-04-03 05:47:00,6
2019-04-03 05:48:00,8
2019-04-03 05:49:00,4
2019-04-03 05:50:00,6
2019-04-03 05:51:00,6
2019-04-03 05:52:00,4
2019-04-03 05:53:00,4
2019-04-03 05:54:00,4
2019-04-03 05:55:00,4
2019-04-03 05:56:00,4
2019-04-03 05:57:00,4
2019-04-03 05:58:00,7
2019-04-03 05:59:00,5
2019-04-03 06:00:00,4
2019-04-03 06:01:00,4
2019-04-03 06:02:00,8
2019-04-03 06:03:00,4
2019-04-03 06:04:00,8
2019-04-03 06:05:00,6
2019-04-03 06:06:00,8
2019-04-03 06:07:00,8
2019-04-03 06:08:00,12
2019-04-03 06:09:00,8
2019-04-03 06:10:00,14
2019-04-03 06:11:00,14
2019-04-03 06:12:00,8
2019-04-03 06:13:00,8
2019-04-03 06:14:00,12
2019-04-03 06:15:00,22
2019-04-03 06:16:00,14
2019-04-03 06:17:00,12
2019-04-03 06:18:00,6
2019-04-03 06:19:00,10
2019-04-03 06:20:00,16
2019-04-03 06:21:00,11
2019-04-03 06:22:00,7
2019-04-03 06:23:00,14
2019-04-03 06:24:00,12
2019-04-03 06:25:00,16
2019-04-03 06:26:00,16
2019-04-03 06:27:00,8
2019-04-03 06:28:00,12
2019-04-03 06:29:00,16
2019-04-03 06:30:00,6
2019-04-03 06:31:00,12
2019-04-03 06:32:00,8
2019-04-03 06:33:00,4
2019-04-03 06:34:00,4
2019-04-03 06:35:00,12
2019-04-03 06:36:00,4
2019-04-03 06:37:00,6
2019-04-03 06:38:00,8
2019-04-03 06:39:00,4
2019-04-03 06:40:00,4
2019-04-03 06:41:00,6
2019-04-03 06:42:00,2
2019-04-03 06:43:00,4
2019-04-03 06:44:00,4
2019-04-03 06:45:00,4
2019-04-03 06:46:00,6
2019-04-03 06:47:00,3
2019-04-03 06:48:00,3
2019-04-03 06:49:00,4
2019-04-03 06:50:00,4
2019-04-03 06:52:00,4
2019-04-03 06:53:00,4
2019-04-03 06:55:00,4
2019-04-03 06:56:00,4
2019-04-03 06:57:00,4
2019-04-03 06:58:00,4
2019-04-03 07:00:00,4
2019-04-03 07:01:00,4
2019-04-03 07:02:00,4
2019-04-03 07:03:00,4
2019-04-03 07:04:00,2
2019-04-03 07:05:00,2
2019-04-03 07:06:00,4
2019-04-03 07:07:00,4
2019-04-03 07:08:00,2
2019-04-03 07:09:00,4
2019-04-03 07:10:00,4
2019-04-03 07:11:00,2
2019-04-03 07:12:00,2
2019-04-03 07:16:00,4
2019-04-03 07:18:00,4
2019-04-03 07:21:00,6
2019-04-03 07:22:00,4
2019-04-03 07:23:00,2
2019-04-03 07:24:00,4
2019-04-03 07:25:00,2
2019-04-03 07:26:00,4
2019-04-03 07:28:00,4
2019-04-03 07:31:00,4
2019-04-03 07:32:00,4
2019-04-03 07:35:00,2
2019-04-03 07:36:00,2
2019-04-03 07:39:00,4
2019-04-03 07:40:00,2
2019-04-03 07:41:00,2
2019-04-03 07:42:00,4
2019-04-03 07:43:00,4
2019-04-03 07:44:00,4
2019-04-03 07:45:00,4
2019-04-03 07:46:00,2
2019-04-03 07:47:00,4
2019-04-03 07:48:00,4
2019-04-03 07:49:00,2
2019-04-03 07:50:00,4
2019-04-03 07:51:00,4
2019-04-03 07:52:00,4
2019-04-03 07:55:00,4
2019-04-03 07:56:00,4
2019-04-03 07:57:00,4
2019-04-03 07:58:00,2
2019-04-03 07:59:00,2
2019-04-03 08:00:00,4
2019-04-03 08:01:00,4
2019-04-03 08:02:00,2
2019-04-03 08:03:00,2
2019-04-03 08:04:00,4
2019-04-03 08:05:00,4
2019-04-03 08:06:00,4
2019-04-03 08:07:00,4
2019-04-03 08:08:00,4
2019-04-03 08:09:00,4
2019-04-03 08:10:00,2
2019-04-03 08:11:00,6
2019-04-03 08:12:00,4
2019-04-03 08:13:00,2
2019-04-03 08:14:00,4
2019-04-03 08:15:00,4
2019-04-03 08:16:00,6
2019-04-03 08:17:00,4
2019-04-03 08:18:00,12
2019-04-03 08:19:00,2
2019-04-03 08:20:00,4
2019-04-03 08:21:00,8
2019-04-03 08:22:00,8
2019-04-03 08:23:00,4
2019-04-03 08:24:00,4
2019-04-03 08:25:00,4
2019-04-03 08:26:00,4
2019-04-03 08:27:00,8
2019-04-03 08:28:00,8
2019-04-03 08:29:00,4
2019-04-03 08:30:00,4
2019-04-03 08:31:00,7
2019-04-03 08:32:00,5
2019-04-03 08:33:00,8
2019-04-03 08:34:00,8
2019-04-03 08:35:00,4
2019-04-03 08:36:00,4
2019-04-03 08:37:00,4
2019-04-03 08:38:00,4
2019-04-03 08:39:00,8
2019-04-03 08:40:00,8
2019-04-03 08:41:00,4
2019-04-03 08:42:00,8
2019-04-03 08:43:00,4
2019-04-03 08:44:00,4
