1010,"select psfSigma1_z, psfSigma2_z, psfB_z, psfP0_z, psfBeta_z, psfSigmaP_z, psfSigma1_u, psfSigma2_u, psfB_u, psfP0_u, psfBeta_u, psfSigmaP_u, psfSigma1_g, psfSigma2_g, psfB_g, psfP0_g, psfBeta_g, psfSigmaP_g, psfSigma1_r, psfSigma2_r, psfB_r, psfP0_r, psfBeta_r, psfSigmaP_r, psfSigma1_i, psfSigma2_i, psfB_i, psfP0_i, psfBeta_i, psfSigmaP_i from Field where run = # and rerun = # and camcol = # and field = #"
2019-03-07 20:31:00,1
2019-03-07 20:32:00,2
2019-03-07 20:33:00,4
2019-03-07 20:34:00,3
2019-03-07 20:35:00,3
2019-03-07 20:36:00,2
2019-03-07 20:37:00,5
2019-03-07 20:38:00,2
2019-03-07 20:39:00,5
2019-03-07 20:40:00,2
2019-03-07 20:41:00,4
2019-03-07 20:42:00,3
2019-03-07 20:43:00,5
2019-03-07 20:44:00,2
2019-03-07 20:45:00,2
2019-03-07 20:46:00,1
2019-03-07 20:47:00,1
2019-03-07 20:48:00,3
2019-03-07 20:49:00,12
2019-03-07 20:50:00,1
2019-03-07 20:51:00,4
2019-03-07 20:52:00,5
2019-03-07 20:53:00,1
2019-03-07 20:54:00,2
2019-03-07 20:55:00,4
2019-03-07 20:56:00,2
2019-03-07 20:57:00,2
2019-03-07 20:58:00,2
2019-03-07 20:59:00,2
2019-03-07 21:00:00,11
2019-03-07 21:01:00,2
2019-03-07 21:02:00,5
2019-03-07 21:03:00,3
2019-03-07 21:04:00,4
2019-03-07 21:05:00,2
2019-03-07 21:06:00,3
2019-03-07 21:07:00,2
2019-03-07 21:08:00,4
2019-03-07 21:09:00,4
2019-03-07 21:10:00,1
2019-03-07 21:11:00,3
2019-03-07 21:12:00,1
2019-03-07 21:13:00,3
2019-03-07 21:14:00,1
2019-03-07 21:15:00,12
2019-03-07 21:16:00,2
2019-03-07 21:17:00,2
2019-03-07 21:18:00,4
2019-03-07 21:19:00,5
2019-03-07 21:20:00,2
2019-03-07 21:21:00,1
2019-03-07 21:22:00,3
2019-03-07 21:23:00,5
2019-03-07 21:24:00,3
2019-03-07 21:25:00,3
2019-03-07 21:26:00,2
2019-03-07 21:27:00,1
2019-03-07 21:28:00,2
2019-03-07 21:29:00,12
2019-03-07 21:32:00,4
2019-03-07 21:33:00,3
2019-03-07 21:34:00,4
2019-03-07 21:35:00,1
2019-03-07 21:36:00,2
2019-03-07 21:37:00,2
2019-03-07 21:38:00,11
2019-03-07 21:39:00,2
2019-03-07 21:40:00,3
2019-03-07 21:41:00,4
2019-03-07 21:42:00,1
2019-03-07 21:43:00,3
2019-03-07 21:44:00,1
2019-03-07 21:45:00,11
2019-03-07 21:46:00,3
2019-03-07 21:47:00,2
2019-03-07 21:48:00,3
2019-03-07 21:49:00,3
2019-03-07 21:51:00,1
2019-03-07 21:52:00,8
2019-03-07 21:55:00,2
2019-03-07 21:56:00,1
2019-03-07 21:57:00,12
2019-03-07 21:59:00,6
2019-03-07 22:00:00,2
2019-03-07 22:03:00,8
2019-03-07 22:04:00,10
2019-03-07 22:08:00,10
2019-03-07 22:10:00,10
2019-03-07 22:11:00,3
2019-03-07 22:12:00,2
2019-03-07 22:13:00,4
2019-03-07 22:14:00,1
2019-03-07 22:15:00,6
2019-03-07 22:17:00,4
2019-03-07 22:19:00,12
2019-03-07 22:21:00,3
2019-03-07 22:22:00,1
2019-03-07 22:23:00,8
2019-03-07 22:24:00,1
2019-03-07 22:25:00,2
2019-03-07 22:26:00,1
2019-03-07 22:27:00,9
2019-03-07 22:28:00,3
2019-03-07 22:29:00,3
2019-03-07 22:30:00,4
2019-03-07 22:31:00,2
2019-03-07 22:32:00,6
2019-03-07 22:33:00,1
2019-03-07 22:34:00,2
2019-03-07 22:35:00,2
2019-03-07 22:36:00,2
2019-03-07 22:37:00,13
2019-03-07 22:38:00,1
2019-03-07 22:39:00,1
2019-03-07 22:40:00,2
2019-03-07 22:41:00,4
2019-03-07 22:42:00,2
2019-03-07 22:43:00,2
2019-03-07 22:44:00,2
2019-03-07 22:45:00,2
2019-03-07 22:46:00,11
2019-03-07 22:47:00,2
2019-03-07 22:48:00,2
2019-03-07 22:49:00,4
2019-03-07 22:50:00,1
2019-03-07 22:51:00,6
2019-03-07 22:52:00,3
2019-03-07 22:53:00,4
2019-03-07 22:54:00,2
2019-03-07 22:55:00,6
2019-03-07 22:56:00,2
2019-03-07 22:57:00,3
2019-03-07 22:58:00,2
2019-03-07 23:00:00,4
2019-03-07 23:01:00,10
2019-03-07 23:02:00,1
2019-03-07 23:03:00,2
2019-03-07 23:04:00,5
2019-03-07 23:05:00,1
2019-03-07 23:06:00,2
2019-03-07 23:08:00,5
2019-03-07 23:10:00,1
2019-03-07 23:13:00,6
2019-03-07 23:17:00,9
2019-03-07 23:18:00,1
2019-03-07 23:19:00,2
2019-03-07 23:22:00,6
2019-03-07 23:23:00,1
2019-03-07 23:24:00,1
2019-03-07 23:25:00,2
2019-03-07 23:26:00,2
2019-03-07 23:28:00,5
2019-03-07 23:30:00,2
2019-03-07 23:31:00,2
2019-03-07 23:32:00,2
2019-03-07 23:34:00,5
2019-03-07 23:37:00,1
2019-03-07 23:41:00,10
2019-03-07 23:44:00,3
2019-03-07 23:46:00,3
2019-03-07 23:48:00,4
2019-03-07 23:49:00,1
2019-03-07 23:52:00,5
2019-03-07 23:53:00,4
2019-03-07 23:55:00,1
2019-03-07 23:57:00,4
2019-03-07 23:59:00,2
