12501,"SELECT ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,Err_u,Err_g,Err_r,Err_i,Err_z,flags_r,run   FROM Galaxy   WHERE   ra BETWEEN # and # AND dec BETWEEN # and #"
2019-04-07 11:38:00,9
2019-04-07 11:39:00,13
2019-04-07 11:40:00,18
2019-04-07 11:41:00,27
2019-04-07 11:42:00,21
2019-04-07 11:43:00,11
2019-04-07 11:44:00,14
2019-04-07 11:45:00,15
2019-04-07 11:46:00,20
2019-04-07 11:47:00,17
2019-04-07 11:48:00,25
2019-04-07 11:49:00,56
2019-04-07 11:50:00,66
2019-04-07 11:51:00,76
2019-04-07 11:52:00,45
2019-04-07 11:53:00,43
2019-04-07 11:54:00,36
2019-04-07 11:55:00,33
2019-04-07 11:56:00,28
2019-04-07 11:57:00,18
2019-04-07 11:58:00,25
2019-04-07 11:59:00,18
2019-04-07 12:00:00,32
2019-04-07 12:01:00,17
2019-04-07 12:02:00,31
2019-04-07 12:03:00,19
2019-04-07 12:04:00,33
2019-04-07 12:05:00,20
2019-04-07 12:06:00,30
2019-04-07 12:07:00,24
2019-04-07 12:08:00,8
2019-04-07 12:09:00,38
2019-04-07 12:10:00,38
2019-04-07 12:11:00,55
2019-04-07 12:12:00,41
2019-04-07 12:13:00,44
2019-04-07 12:14:00,46
2019-04-07 12:15:00,26
2019-04-07 12:16:00,29
2019-04-07 12:17:00,30
2019-04-07 12:18:00,39
2019-04-07 12:19:00,36
2019-04-07 12:20:00,37
2019-04-07 12:21:00,30
2019-04-07 12:22:00,53
2019-04-07 12:23:00,61
2019-04-07 12:24:00,55
2019-04-07 12:25:00,45
2019-04-07 12:26:00,58
2019-04-07 12:27:00,17
2019-04-07 12:28:00,36
2019-04-07 12:29:00,27
2019-04-07 12:30:00,31
2019-04-07 12:31:00,44
2019-04-07 12:32:00,20
2019-04-07 12:33:00,27
2019-04-07 12:34:00,21
2019-04-07 12:35:00,21
2019-04-07 12:36:00,37
2019-04-07 12:37:00,32
2019-04-07 12:38:00,35
2019-04-07 12:39:00,30
2019-04-07 12:40:00,25
2019-04-07 12:41:00,26
2019-04-07 12:42:00,26
2019-04-07 12:43:00,32
2019-04-07 12:44:00,38
2019-04-07 12:45:00,25
2019-04-07 12:46:00,36
2019-04-07 12:47:00,25
2019-04-07 12:48:00,25
2019-04-07 12:49:00,25
2019-04-07 12:50:00,16
2019-04-07 12:51:00,24
2019-04-07 12:52:00,33
2019-04-07 12:53:00,28
2019-04-07 12:54:00,13
2019-04-07 12:55:00,21
2019-04-07 12:56:00,23
2019-04-07 12:57:00,16
2019-04-07 12:58:00,12
2019-04-07 12:59:00,29
2019-04-07 13:00:00,14
2019-04-07 13:01:00,22
2019-04-07 13:02:00,20
2019-04-07 13:03:00,11
2019-04-07 13:04:00,24
2019-04-07 13:05:00,25
2019-04-07 13:06:00,11
2019-04-07 13:07:00,13
2019-04-07 13:08:00,4
2019-04-07 13:09:00,6
2019-04-07 13:10:00,17
2019-04-07 13:11:00,26
2019-04-07 13:12:00,25
2019-04-07 13:13:00,15
2019-04-07 13:14:00,31
2019-04-07 13:15:00,33
2019-04-07 13:16:00,20
2019-04-07 13:17:00,28
2019-04-07 13:18:00,24
2019-04-07 13:19:00,15
2019-04-07 13:20:00,30
2019-04-07 13:21:00,23
2019-04-07 13:22:00,14
2019-04-07 13:23:00,22
2019-04-07 13:24:00,20
2019-04-07 13:25:00,24
2019-04-07 13:26:00,29
2019-04-07 13:27:00,17
2019-04-07 13:28:00,24
2019-04-07 13:29:00,20
2019-04-07 13:30:00,16
2019-04-07 13:31:00,23
2019-04-07 13:32:00,26
2019-04-07 13:33:00,27
2019-04-07 13:34:00,21
2019-04-07 13:35:00,15
2019-04-07 13:36:00,27
2019-04-07 13:37:00,23
2019-04-07 13:38:00,28
2019-04-07 13:39:00,39
2019-04-07 13:40:00,27
2019-04-07 13:41:00,22
2019-04-07 13:42:00,24
2019-04-07 13:43:00,27
2019-04-07 13:44:00,19
2019-04-07 13:45:00,37
2019-04-07 13:46:00,21
2019-04-07 13:47:00,18
2019-04-07 13:48:00,16
2019-04-07 13:49:00,28
2019-04-07 13:50:00,15
2019-04-07 13:51:00,17
2019-04-07 13:52:00,18
2019-04-07 13:53:00,13
2019-04-07 13:54:00,35
2019-04-07 13:55:00,14
2019-04-07 13:56:00,31
2019-04-07 13:57:00,23
2019-04-07 13:58:00,18
2019-04-07 13:59:00,19
2019-04-07 14:00:00,27
2019-04-07 14:01:00,19
2019-04-07 14:02:00,41
2019-04-07 14:03:00,17
2019-04-07 14:04:00,16
2019-04-07 14:05:00,27
2019-04-07 14:06:00,28
2019-04-07 14:07:00,34
2019-04-07 14:08:00,39
2019-04-07 14:09:00,34
2019-04-07 14:10:00,45
2019-04-07 14:11:00,56
2019-04-07 14:12:00,48
2019-04-07 14:13:00,58
2019-04-07 14:14:00,46
2019-04-07 14:15:00,48
2019-04-07 14:16:00,31
2019-04-07 14:17:00,21
2019-04-07 14:18:00,21
2019-04-07 14:19:00,30
2019-04-07 14:20:00,14
2019-04-07 14:21:00,15
2019-04-07 14:22:00,25
2019-04-07 14:23:00,40
2019-04-07 14:24:00,22
2019-04-07 14:25:00,17
2019-04-07 14:26:00,22
2019-04-07 14:27:00,24
2019-04-07 14:28:00,20
2019-04-07 14:29:00,34
2019-04-07 14:30:00,16
2019-04-07 14:31:00,19
2019-04-07 14:32:00,14
2019-04-07 14:33:00,18
2019-04-07 14:34:00,27
2019-04-07 14:35:00,23
2019-04-07 14:36:00,34
2019-04-07 14:37:00,27
2019-04-07 14:38:00,15
2019-04-07 14:39:00,25
2019-04-07 14:40:00,26
2019-04-07 14:41:00,24
2019-04-07 14:42:00,40
2019-04-07 14:43:00,38
2019-04-07 14:44:00,23
2019-04-07 14:45:00,16
2019-04-07 14:46:00,14
2019-04-07 14:47:00,14
2019-04-07 14:48:00,12
2019-04-07 14:49:00,12
2019-04-07 14:50:00,14
2019-04-07 14:51:00,7
2019-04-07 14:52:00,13
2019-04-07 14:53:00,9
2019-04-07 14:54:00,10
2019-04-07 14:55:00,9
2019-04-07 14:56:00,13
2019-04-07 14:57:00,8
2019-04-07 14:58:00,13
2019-04-07 14:59:00,7
2019-04-07 15:00:00,13
2019-04-07 15:01:00,10
2019-04-07 15:02:00,14
2019-04-07 15:03:00,18
2019-04-07 15:04:00,18
2019-04-07 15:05:00,12
2019-04-07 15:06:00,12
2019-04-07 15:07:00,9
2019-04-07 15:08:00,9
2019-04-07 15:09:00,11
2019-04-07 15:10:00,10
2019-04-07 15:11:00,12
2019-04-07 15:12:00,14
2019-04-07 15:13:00,17
2019-04-07 15:14:00,7
2019-04-07 15:15:00,15
2019-04-07 15:16:00,9
2019-04-07 15:17:00,11
2019-04-07 15:18:00,14
2019-04-07 15:19:00,8
2019-04-07 15:20:00,13
2019-04-07 15:21:00,10
2019-04-07 15:22:00,8
2019-04-07 15:23:00,7
2019-04-07 15:24:00,15
2019-04-07 15:25:00,16
2019-04-07 15:26:00,15
2019-04-07 15:27:00,12
2019-04-07 15:28:00,6
2019-04-07 15:29:00,11
2019-04-07 15:30:00,14
2019-04-07 15:31:00,9
2019-04-07 15:32:00,12
2019-04-07 15:33:00,13
2019-04-07 15:34:00,15
2019-04-07 15:35:00,27
2019-04-07 15:36:00,24
2019-04-07 15:37:00,26
2019-04-07 15:38:00,24
2019-04-07 15:39:00,39
2019-04-07 15:40:00,33
2019-04-07 15:41:00,33
2019-04-07 15:42:00,23
2019-04-07 15:43:00,21
2019-04-07 15:44:00,17
2019-04-07 15:45:00,15
2019-04-07 15:46:00,11
2019-04-07 15:47:00,14
2019-04-07 15:48:00,19
2019-04-07 15:49:00,28
2019-04-07 15:50:00,20
2019-04-07 15:51:00,31
2019-04-07 15:52:00,23
2019-04-07 15:53:00,20
2019-04-07 15:54:00,15
2019-04-07 15:55:00,17
2019-04-07 15:56:00,16
2019-04-07 15:57:00,23
2019-04-07 15:58:00,16
2019-04-07 15:59:00,20
2019-04-07 16:00:00,20
2019-04-07 16:01:00,17
2019-04-07 16:02:00,20
2019-04-07 16:03:00,25
2019-04-07 16:04:00,52
2019-04-07 16:05:00,32
2019-04-07 16:06:00,37
2019-04-07 16:07:00,40
2019-04-07 16:08:00,37
2019-04-07 16:09:00,29
2019-04-07 16:10:00,22
2019-04-07 16:11:00,29
2019-04-07 16:12:00,24
2019-04-07 16:13:00,17
2019-04-07 16:14:00,15
2019-04-07 16:15:00,9
2019-04-07 16:16:00,10
2019-04-07 16:17:00,11
2019-04-07 16:18:00,9
2019-04-07 16:19:00,12
2019-04-07 16:20:00,15
2019-04-07 16:21:00,7
2019-04-07 16:22:00,25
2019-04-07 16:23:00,28
2019-04-07 16:24:00,51
2019-04-07 16:25:00,21
2019-04-07 16:26:00,22
2019-04-07 16:27:00,24
2019-04-07 16:28:00,34
2019-04-07 16:29:00,12
2019-04-07 16:30:00,15
2019-04-07 16:31:00,10
2019-04-07 16:32:00,12
2019-04-07 16:33:00,7
2019-04-07 16:34:00,16
2019-04-07 16:35:00,10
2019-04-07 16:36:00,3
2019-04-07 16:37:00,18
2019-04-07 16:38:00,12
2019-04-07 16:39:00,13
2019-04-07 16:40:00,10
2019-04-07 16:41:00,21
2019-04-07 16:42:00,19
2019-04-07 16:43:00,35
2019-04-07 16:44:00,31
2019-04-07 16:45:00,8
2019-04-07 16:46:00,18
2019-04-07 16:47:00,17
2019-04-07 16:48:00,10
2019-04-07 16:49:00,5
2019-04-07 16:50:00,9
2019-04-07 16:51:00,20
2019-04-07 16:52:00,7
2019-04-07 16:53:00,3
2019-04-07 16:54:00,8
2019-04-07 16:55:00,9
2019-04-07 16:56:00,6
2019-04-07 16:57:00,11
2019-04-07 16:58:00,17
2019-04-07 16:59:00,16
2019-04-07 17:00:00,11
2019-04-07 17:01:00,17
2019-04-07 17:02:00,19
2019-04-07 17:03:00,11
2019-04-07 17:04:00,10
2019-04-07 17:05:00,12
2019-04-07 17:06:00,8
2019-04-07 17:07:00,10
2019-04-07 17:08:00,4
2019-04-07 17:09:00,6
2019-04-07 17:10:00,2
2019-04-07 17:11:00,1
2019-04-07 17:12:00,5
2019-04-07 17:13:00,6
2019-04-07 17:14:00,6
2019-04-07 17:15:00,5
2019-04-07 17:16:00,2
2019-04-07 17:17:00,2
2019-04-07 17:18:00,1
2019-04-07 17:20:00,2
2019-04-07 18:05:00,1
2019-04-07 18:10:00,1
2019-04-07 18:12:00,1
2019-04-07 18:25:00,1
2019-04-07 18:50:00,1
2019-04-07 20:07:00,1
2019-04-07 20:35:00,1
2019-04-07 21:27:00,1
2019-04-07 21:49:00,1
