3606,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-08-02 04:27:00,8
2019-08-02 04:28:00,6
2019-08-02 04:29:00,4
2019-08-02 04:30:00,6
2019-08-02 04:31:00,6
2019-08-02 04:32:00,3
2019-08-02 04:33:00,1
2019-08-02 04:34:00,2
2019-08-02 04:35:00,2
2019-08-02 04:36:00,2
2019-08-02 04:37:00,2
2019-08-02 04:38:00,2
2019-08-02 04:39:00,2
2019-08-02 04:40:00,2
2019-08-02 04:41:00,2
2019-08-02 04:42:00,4
2019-08-02 04:44:00,2
2019-08-02 04:46:00,4
2019-08-02 04:48:00,1
2019-08-02 04:49:00,3
2019-08-02 06:00:00,4
2019-08-02 07:32:00,4
2019-08-02 18:01:00,8
2019-08-02 18:02:00,10
2019-08-02 18:03:00,4
2019-08-02 18:04:00,6
2019-08-02 18:05:00,6
2019-08-02 18:06:00,10
2019-08-02 18:07:00,4
2019-08-02 18:08:00,6
2019-08-02 18:09:00,8
2019-08-02 18:10:00,6
2019-08-02 18:11:00,6
2019-08-02 18:12:00,6
2019-08-02 18:13:00,2
2019-08-02 18:14:00,4
2019-08-02 18:15:00,4
2019-08-02 18:16:00,4
2019-08-02 18:17:00,4
2019-08-02 18:18:00,2
2019-08-02 18:19:00,4
2019-08-02 18:20:00,4
2019-08-02 18:21:00,4
2019-08-02 18:22:00,4
2019-08-02 18:23:00,3
2019-08-02 18:24:00,3
2019-08-02 18:25:00,2
2019-08-02 18:26:00,2
2019-08-02 18:27:00,4
2019-08-02 18:30:00,12
2019-08-02 18:31:00,6
2019-08-02 18:32:00,8
2019-08-02 18:33:00,10
2019-08-02 18:34:00,8
2019-08-02 18:35:00,10
2019-08-02 18:36:00,9
2019-08-02 18:37:00,13
2019-08-02 18:38:00,12
2019-08-02 18:39:00,6
2019-08-02 18:40:00,12
2019-08-02 18:41:00,8
2019-08-02 18:42:00,10
2019-08-02 18:43:00,8
2019-08-02 18:44:00,10
2019-08-02 18:45:00,10
2019-08-02 18:46:00,10
2019-08-02 18:47:00,10
2019-08-02 18:48:00,8
2019-08-02 18:49:00,4
2019-08-02 18:50:00,5
2019-08-02 18:51:00,4
2019-08-02 18:52:00,8
2019-08-02 18:53:00,7
2019-08-02 18:54:00,7
2019-08-02 18:55:00,3
2019-08-02 18:56:00,5
2019-08-02 18:57:00,8
2019-08-02 18:58:00,4
2019-08-02 18:59:00,2
2019-08-02 19:00:00,4
2019-08-02 19:01:00,4
2019-08-02 19:02:00,4
2019-08-02 19:03:00,8
2019-08-02 19:04:00,2
2019-08-02 19:05:00,8
2019-08-02 19:06:00,2
2019-08-02 19:07:00,2
2019-08-02 19:08:00,4
2019-08-02 19:09:00,4
2019-08-02 19:10:00,4
2019-08-02 19:11:00,4
2019-08-02 19:12:00,2
2019-08-02 19:13:00,4
2019-08-02 19:14:00,8
2019-08-02 19:15:00,2
2019-08-02 19:16:00,8
2019-08-02 19:17:00,4
2019-08-02 19:18:00,8
2019-08-02 19:19:00,8
2019-08-02 19:20:00,2
2019-08-02 19:21:00,8
2019-08-02 19:22:00,7
2019-08-02 19:23:00,3
2019-08-02 19:24:00,6
2019-08-02 19:25:00,8
2019-08-02 19:26:00,6
2019-08-02 19:27:00,8
2019-08-02 19:28:00,2
2019-08-02 19:29:00,8
2019-08-02 19:30:00,8
2019-08-02 19:31:00,4
2019-08-02 19:32:00,8
2019-08-02 19:33:00,4
2019-08-02 19:34:00,4
2019-08-02 19:35:00,6
2019-08-02 19:36:00,6
2019-08-02 19:37:00,6
2019-08-02 19:38:00,4
2019-08-02 19:39:00,4
2019-08-02 19:40:00,8
2019-08-02 19:41:00,4
2019-08-02 19:42:00,6
