309,"SELECT ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,Err_u,Err_g,Err_r,Err_i,Err_z,flags_r,run   FROM Galaxy   WHERE   ra BETWEEN # and # AND dec BETWEEN # and #"
2019-02-23 22:51:00,1
2019-02-23 22:55:00,1
2019-02-23 23:00:00,1
2019-02-23 23:05:00,1
2019-02-23 23:09:00,1
2019-02-23 23:15:00,1
2019-02-23 23:18:00,1
2019-02-23 23:24:00,1
2019-02-23 23:30:00,1
2019-02-23 23:35:00,1
2019-02-23 23:40:00,1
2019-02-23 23:46:00,1
2019-02-23 23:51:00,1
2019-02-23 23:55:00,1
