1057,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-10-11 10:06:00,2
2019-10-11 10:07:00,1
2019-10-11 10:08:00,1
2019-10-11 10:09:00,2
2019-10-11 10:10:00,1
2019-10-11 10:11:00,2
2019-10-11 10:12:00,3
2019-10-11 10:13:00,1
2019-10-11 10:14:00,1
2019-10-11 10:15:00,1
2019-10-11 10:16:00,1
2019-10-11 10:17:00,1
2019-10-11 10:18:00,2
2019-10-11 10:19:00,2
2019-10-11 10:20:00,2
2019-10-11 10:21:00,2
2019-10-11 10:22:00,2
2019-10-11 10:23:00,1
2019-10-11 10:24:00,3
2019-10-11 10:25:00,2
2019-10-11 10:26:00,3
2019-10-11 10:27:00,2
2019-10-11 10:29:00,2
2019-10-11 10:30:00,1
2019-10-11 10:31:00,1
2019-10-11 10:33:00,4
2019-10-11 10:34:00,6
2019-10-11 10:35:00,11
2019-10-11 10:36:00,3
2019-10-11 10:37:00,3
2019-10-11 10:38:00,2
2019-10-11 10:39:00,1
2019-10-11 10:40:00,2
2019-10-11 10:41:00,1
2019-10-11 10:42:00,4
2019-10-11 10:43:00,5
2019-10-11 10:44:00,3
2019-10-11 10:45:00,4
2019-10-11 10:46:00,7
2019-10-11 10:47:00,7
2019-10-11 10:48:00,4
2019-10-11 10:49:00,12
2019-10-11 10:50:00,4
2019-10-11 10:51:00,5
2019-10-11 10:52:00,6
2019-10-11 10:53:00,3
2019-10-11 10:54:00,4
2019-10-11 10:55:00,5
2019-10-11 10:56:00,5
2019-10-11 10:57:00,3
2019-10-11 10:58:00,5
2019-10-11 10:59:00,4
2019-10-11 11:00:00,3
2019-10-11 11:01:00,1
2019-10-11 11:03:00,2
2019-10-11 11:04:00,1
2019-10-11 11:06:00,1
2019-10-11 11:07:00,2
2019-10-11 11:08:00,1
2019-10-11 11:09:00,1
2019-10-11 11:10:00,1
2019-10-11 11:11:00,3
2019-10-11 11:13:00,2
2019-10-11 11:14:00,1
2019-10-11 11:15:00,1
2019-10-11 11:16:00,2
2019-10-11 11:17:00,1
2019-10-11 11:18:00,2
2019-10-11 11:19:00,3
2019-10-11 11:20:00,1
2019-10-11 11:22:00,1
2019-10-11 11:23:00,1
2019-10-11 11:25:00,1
2019-10-11 11:26:00,1
2019-10-11 11:27:00,2
2019-10-11 11:28:00,2
2019-10-11 11:30:00,1
2019-10-11 11:32:00,2
2019-10-11 11:33:00,2
2019-10-11 11:34:00,1
2019-10-11 11:35:00,2
2019-10-11 11:36:00,2
2019-10-11 11:37:00,1
2019-10-11 11:38:00,3
2019-10-11 11:39:00,1
2019-10-11 11:40:00,3
2019-10-11 11:41:00,2
2019-10-11 11:42:00,2
2019-10-11 11:43:00,1
2019-10-11 11:44:00,1
2019-10-11 11:46:00,2
2019-10-11 11:47:00,1
2019-10-11 11:48:00,1
2019-10-11 11:49:00,2
2019-10-11 11:50:00,3
2019-10-11 11:51:00,4
2019-10-11 11:52:00,3
2019-10-11 11:53:00,4
2019-10-11 11:55:00,3
2019-10-11 11:56:00,2
2019-10-11 11:57:00,1
2019-10-11 11:58:00,2
2019-10-11 11:59:00,1
2019-10-11 12:00:00,3
2019-10-11 12:01:00,4
2019-10-11 12:02:00,3
2019-10-11 12:03:00,3
2019-10-11 12:04:00,2
2019-10-11 12:05:00,1
2019-10-11 12:06:00,2
2019-10-11 12:09:00,3
2019-10-11 12:10:00,1
2019-10-11 12:11:00,2
2019-10-11 12:13:00,1
2019-10-11 12:15:00,2
2019-10-11 12:17:00,1
2019-10-11 12:18:00,1
2019-10-11 12:19:00,1
2019-10-11 12:20:00,2
2019-10-11 12:21:00,2
2019-10-11 12:22:00,2
2019-10-11 12:23:00,1
2019-10-11 12:24:00,2
2019-10-11 12:25:00,2
2019-10-11 12:26:00,1
2019-10-11 12:27:00,2
2019-10-11 12:28:00,1
2019-10-11 12:29:00,2
2019-10-11 12:30:00,1
2019-10-11 12:31:00,2
2019-10-11 12:32:00,2
2019-10-11 12:33:00,1
2019-10-11 12:34:00,2
2019-10-11 12:35:00,2
2019-10-11 12:36:00,2
2019-10-11 12:37:00,2
2019-10-11 12:38:00,1
2019-10-11 12:39:00,3
2019-10-11 12:40:00,2
2019-10-11 12:41:00,2
2019-10-11 12:42:00,1
2019-10-11 12:43:00,2
2019-10-11 12:44:00,2
2019-10-11 12:47:00,2
2019-10-11 12:48:00,2
2019-10-11 12:50:00,1
2019-10-11 12:51:00,2
2019-10-11 12:52:00,1
2019-10-11 12:53:00,1
2019-10-11 12:54:00,4
2019-10-11 12:55:00,2
2019-10-11 12:56:00,2
2019-10-11 12:57:00,3
2019-10-11 12:58:00,1
2019-10-11 12:59:00,2
2019-10-11 13:02:00,2
2019-10-11 13:03:00,1
2019-10-11 13:04:00,2
2019-10-11 13:05:00,1
2019-10-11 13:06:00,3
2019-10-11 13:07:00,3
2019-10-11 13:08:00,2
2019-10-11 13:09:00,1
2019-10-11 13:10:00,2
2019-10-11 13:12:00,2
2019-10-11 13:13:00,1
2019-10-11 13:14:00,3
2019-10-11 13:15:00,1
2019-10-11 13:16:00,1
2019-10-11 13:17:00,1
2019-10-11 13:20:00,2
2019-10-11 13:22:00,3
2019-10-11 13:24:00,1
2019-10-11 13:25:00,2
2019-10-11 13:26:00,1
2019-10-11 13:28:00,2
2019-10-11 13:30:00,2
2019-10-11 13:32:00,2
2019-10-11 13:33:00,1
2019-10-11 13:35:00,2
2019-10-11 13:36:00,2
2019-10-11 13:37:00,1
2019-10-11 13:38:00,1
2019-10-11 13:39:00,1
2019-10-11 13:40:00,1
2019-10-11 13:43:00,1
2019-10-11 13:44:00,1
2019-10-11 13:45:00,3
2019-10-11 13:46:00,3
2019-10-11 13:47:00,4
2019-10-11 13:48:00,3
2019-10-11 13:49:00,3
2019-10-11 13:50:00,1
2019-10-11 13:51:00,1
2019-10-11 13:52:00,3
2019-10-11 13:53:00,1
2019-10-11 13:54:00,2
2019-10-11 13:56:00,1
2019-10-11 13:57:00,1
2019-10-11 13:58:00,1
2019-10-11 14:00:00,3
2019-10-11 14:01:00,4
2019-10-11 14:02:00,11
2019-10-11 14:03:00,5
2019-10-11 14:04:00,5
2019-10-11 14:05:00,3
2019-10-11 14:06:00,6
2019-10-11 14:07:00,4
2019-10-11 14:08:00,4
2019-10-11 14:09:00,7
2019-10-11 14:10:00,2
2019-10-11 14:11:00,3
2019-10-11 14:12:00,12
2019-10-11 14:13:00,7
2019-10-11 14:14:00,5
2019-10-11 14:15:00,6
2019-10-11 14:16:00,5
2019-10-11 14:17:00,4
2019-10-11 14:18:00,9
2019-10-11 14:19:00,9
2019-10-11 14:20:00,12
2019-10-11 14:21:00,3
2019-10-11 14:22:00,4
2019-10-11 14:23:00,4
2019-10-11 14:24:00,2
2019-10-11 14:25:00,5
2019-10-11 14:26:00,6
2019-10-11 14:27:00,9
2019-10-11 14:28:00,8
2019-10-11 14:29:00,4
2019-10-11 14:30:00,3
2019-10-11 14:31:00,4
2019-10-11 14:32:00,4
2019-10-11 14:33:00,5
2019-10-11 14:35:00,1
2019-10-11 14:36:00,2
2019-10-11 14:37:00,1
2019-10-11 14:39:00,1
2019-10-11 14:40:00,2
2019-10-11 14:41:00,2
2019-10-11 14:42:00,2
2019-10-11 14:44:00,1
2019-10-11 14:45:00,1
2019-10-11 14:46:00,3
2019-10-11 14:48:00,1
2019-10-11 14:49:00,1
2019-10-11 14:51:00,2
2019-10-11 14:52:00,1
2019-10-11 14:53:00,1
2019-10-11 14:54:00,1
2019-10-11 14:55:00,2
2019-10-11 14:56:00,3
2019-10-11 14:57:00,1
2019-10-11 14:59:00,1
2019-10-11 15:00:00,3
2019-10-11 15:01:00,4
2019-10-11 15:02:00,4
2019-10-11 15:03:00,3
2019-10-11 15:04:00,3
2019-10-11 15:07:00,1
2019-10-11 15:08:00,1
2019-10-11 15:12:00,2
2019-10-11 15:14:00,1
2019-10-11 15:16:00,2
2019-10-11 15:17:00,2
2019-10-11 15:18:00,2
2019-10-11 15:19:00,2
2019-10-11 15:20:00,2
2019-10-11 15:22:00,1
2019-10-11 15:23:00,1
2019-10-11 15:24:00,2
2019-10-11 15:25:00,1
2019-10-11 15:26:00,1
2019-10-11 15:27:00,1
2019-10-11 15:28:00,2
2019-10-11 15:29:00,2
2019-10-11 15:31:00,2
2019-10-11 15:32:00,2
2019-10-11 15:33:00,2
2019-10-11 15:34:00,3
2019-10-11 15:35:00,2
2019-10-11 15:36:00,2
2019-10-11 15:37:00,2
2019-10-11 15:38:00,2
2019-10-11 15:39:00,1
2019-10-11 15:42:00,1
2019-10-11 15:43:00,1
2019-10-11 15:44:00,1
2019-10-11 15:45:00,2
2019-10-11 15:46:00,1
2019-10-11 15:47:00,2
2019-10-11 15:48:00,1
2019-10-11 15:49:00,2
2019-10-11 15:50:00,3
2019-10-11 15:51:00,1
2019-10-11 15:52:00,2
2019-10-11 15:53:00,2
2019-10-11 15:55:00,2
2019-10-11 15:59:00,2
2019-10-11 16:00:00,7
2019-10-11 16:01:00,6
2019-10-11 16:02:00,4
2019-10-11 16:03:00,3
2019-10-11 16:04:00,3
2019-10-11 16:05:00,6
2019-10-11 16:06:00,3
2019-10-11 16:07:00,5
2019-10-11 16:08:00,5
2019-10-11 16:09:00,4
2019-10-11 16:10:00,6
2019-10-11 16:11:00,5
2019-10-11 16:12:00,5
2019-10-11 16:13:00,6
2019-10-11 16:14:00,7
2019-10-11 16:15:00,6
2019-10-11 16:16:00,4
2019-10-11 16:17:00,6
2019-10-11 16:18:00,5
2019-10-11 16:19:00,3
2019-10-11 16:20:00,5
2019-10-11 16:21:00,7
2019-10-11 16:22:00,4
2019-10-11 16:23:00,2
2019-10-11 16:24:00,4
2019-10-11 16:25:00,5
2019-10-11 16:26:00,12
2019-10-11 16:27:00,7
2019-10-11 16:28:00,5
