3966,"SELECT G.objID as sdss_ID, G.ra as RA, G.dec as DEC, P.z as redshift, p.zErr as redshift_err, G.modelMag_u as MODEL_MAG_U, G.modelMag_g as MODEL_MAG_G, G.modelMag_r as MODEL_MAG_R, G.modelMag_i as MODEL_MAG_I, G.modelMag_z as MODEL_MAG_Z, G.modelMagErr_u as MODEL_MAG_U_err, G.modelMagErr_g as MODEL_MAG_G_err, G.modelMagErr_r as MODEL_MAG_R_err, G.modelMagErr_i as MODEL_MAG_I_err, G.modelMagErr_z as MODEL_MAG_Z_err, P.absMagU, P.absMagG, P.absMagR, P.absMagI, P.absMagZ FROM Galaxy as G JOIN dbo.fGetNearbyObjEq(#,#,#) AS GN ON G.objID = GN.objID JOIN Photoz as P ON P.objID = G.objID"
2019-01-23 20:44:00,15
2019-01-23 20:45:00,14
2019-01-23 20:46:00,14
2019-01-23 20:47:00,14
2019-01-23 20:48:00,14
2019-01-23 20:49:00,14
2019-01-23 20:50:00,14
2019-01-23 20:51:00,14
2019-01-23 20:52:00,14
2019-01-23 20:53:00,14
2019-01-23 20:54:00,13
2019-01-23 20:55:00,13
2019-01-23 20:56:00,13
2019-01-23 20:57:00,14
2019-01-23 20:58:00,13
2019-01-23 20:59:00,12
2019-01-23 21:00:00,14
2019-01-23 21:01:00,13
2019-01-23 21:02:00,13
2019-01-23 21:03:00,13
2019-01-23 21:04:00,14
2019-01-23 21:05:00,13
2019-01-23 21:06:00,13
2019-01-23 21:07:00,13
2019-01-23 21:08:00,13
2019-01-23 21:09:00,12
2019-01-23 21:10:00,13
2019-01-23 21:11:00,13
2019-01-23 21:12:00,13
2019-01-23 21:13:00,13
2019-01-23 21:14:00,13
2019-01-23 21:15:00,13
2019-01-23 21:16:00,12
2019-01-23 21:17:00,13
2019-01-23 21:18:00,12
2019-01-23 21:19:00,12
2019-01-23 21:20:00,12
2019-01-23 21:21:00,10
2019-01-23 21:48:00,1
2019-01-23 21:49:00,11
2019-01-23 21:50:00,12
2019-01-23 21:51:00,12
2019-01-23 21:52:00,12
2019-01-23 21:53:00,12
2019-01-23 21:54:00,12
2019-01-23 21:55:00,11
2019-01-23 21:56:00,11
2019-01-23 21:57:00,12
2019-01-23 21:58:00,11
2019-01-23 21:59:00,12
2019-01-23 22:00:00,11
2019-01-23 22:01:00,12
2019-01-23 22:02:00,12
2019-01-23 22:03:00,11
2019-01-23 22:04:00,11
2019-01-23 22:05:00,11
2019-01-23 22:06:00,11
2019-01-23 22:07:00,11
2019-01-23 22:08:00,11
2019-01-23 22:09:00,10
2019-01-23 22:10:00,10
2019-01-23 22:11:00,11
2019-01-23 22:12:00,11
2019-01-23 22:13:00,11
2019-01-23 22:14:00,10
2019-01-23 22:15:00,10
2019-01-23 22:16:00,11
2019-01-23 22:17:00,10
2019-01-23 22:18:00,11
2019-01-23 22:19:00,11
2019-01-23 22:20:00,10
2019-01-23 22:21:00,10
2019-01-23 22:22:00,11
2019-01-23 22:23:00,10
2019-01-23 22:24:00,11
2019-01-23 22:25:00,10
2019-01-23 22:26:00,10
2019-01-23 22:27:00,11
2019-01-23 22:28:00,10
2019-01-23 22:29:00,9
2019-01-23 22:30:00,10
2019-01-23 22:31:00,11
2019-01-23 22:32:00,9
2019-01-23 22:33:00,10
2019-01-23 22:34:00,10
2019-01-23 22:35:00,10
2019-01-23 22:36:00,10
2019-01-23 22:37:00,11
2019-01-23 22:38:00,10
2019-01-23 22:39:00,10
2019-01-23 22:40:00,11
2019-01-23 22:41:00,10
2019-01-23 22:42:00,11
2019-01-23 22:43:00,10
2019-01-23 22:44:00,10
2019-01-23 22:45:00,10
2019-01-23 22:46:00,10
2019-01-23 22:47:00,10
2019-01-23 22:48:00,9
2019-01-23 22:49:00,10
2019-01-23 22:50:00,11
2019-01-23 22:51:00,9
2019-01-23 22:52:00,10
2019-01-23 22:53:00,9
2019-01-23 22:54:00,10
2019-01-23 22:55:00,10
2019-01-23 22:56:00,10
2019-01-23 22:57:00,10
2019-01-23 22:58:00,9
2019-01-23 22:59:00,10
2019-01-23 23:00:00,11
2019-01-23 23:01:00,10
2019-01-23 23:02:00,11
2019-01-23 23:03:00,10
2019-01-23 23:04:00,10
2019-01-23 23:05:00,9
2019-01-23 23:06:00,10
2019-01-23 23:07:00,10
2019-01-23 23:08:00,10
2019-01-23 23:09:00,11
2019-01-23 23:10:00,10
2019-01-23 23:11:00,10
2019-01-23 23:12:00,10
2019-01-23 23:13:00,10
2019-01-23 23:14:00,10
2019-01-23 23:15:00,11
2019-01-23 23:16:00,10
2019-01-23 23:17:00,10
2019-01-23 23:18:00,10
2019-01-23 23:19:00,10
2019-01-23 23:20:00,11
2019-01-23 23:21:00,10
2019-01-23 23:22:00,9
2019-01-23 23:23:00,10
2019-01-23 23:24:00,1
