2012,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-03-20 21:21:00,6
2019-03-20 21:22:00,5
2019-03-20 21:23:00,5
2019-03-20 21:24:00,6
2019-03-20 21:25:00,5
2019-03-20 21:26:00,5
2019-03-20 21:27:00,5
2019-03-20 21:28:00,5
2019-03-20 21:29:00,5
2019-03-20 21:30:00,5
2019-03-20 21:31:00,5
2019-03-20 21:32:00,6
2019-03-20 21:33:00,6
2019-03-20 21:34:00,5
2019-03-20 21:35:00,7
2019-03-20 21:36:00,6
2019-03-20 21:37:00,6
2019-03-20 21:38:00,5
2019-03-20 21:39:00,6
2019-03-20 21:40:00,6
2019-03-20 21:41:00,5
2019-03-20 21:42:00,6
2019-03-20 21:43:00,5
2019-03-20 21:44:00,6
2019-03-20 21:45:00,6
2019-03-20 21:46:00,7
2019-03-20 21:47:00,5
2019-03-20 21:48:00,7
2019-03-20 21:49:00,6
2019-03-20 21:50:00,6
2019-03-20 21:51:00,7
2019-03-20 21:52:00,7
2019-03-20 21:53:00,6
2019-03-20 21:54:00,5
2019-03-20 21:55:00,5
2019-03-20 21:56:00,6
2019-03-20 21:57:00,6
2019-03-20 21:58:00,5
2019-03-20 21:59:00,5
2019-03-20 22:00:00,6
2019-03-20 22:01:00,6
2019-03-20 22:02:00,6
2019-03-20 22:03:00,6
2019-03-20 22:04:00,9
2019-03-20 22:05:00,22
2019-03-20 22:06:00,21
2019-03-20 22:07:00,20
2019-03-20 22:08:00,20
2019-03-20 22:09:00,21
2019-03-20 22:10:00,22
2019-03-20 22:11:00,21
2019-03-20 22:12:00,21
2019-03-20 22:13:00,21
2019-03-20 22:14:00,21
2019-03-20 22:15:00,22
2019-03-20 22:16:00,22
2019-03-20 22:17:00,20
2019-03-20 22:18:00,22
2019-03-20 22:19:00,21
2019-03-20 22:20:00,21
2019-03-20 22:21:00,22
2019-03-20 22:22:00,21
2019-03-20 22:23:00,22
2019-03-20 22:24:00,21
2019-03-20 22:25:00,21
2019-03-20 22:26:00,21
2019-03-20 22:27:00,21
2019-03-20 22:28:00,20
2019-03-20 22:29:00,21
2019-03-20 22:30:00,20
2019-03-20 22:31:00,20
2019-03-20 22:32:00,21
2019-03-20 22:33:00,20
2019-03-20 22:34:00,20
2019-03-20 22:35:00,20
2019-03-20 22:36:00,20
2019-03-20 22:37:00,21
2019-03-20 22:38:00,1
