3275,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-02-06 19:04:00,13
2019-02-06 19:13:00,3
2019-02-06 19:14:00,3
2019-02-06 19:15:00,3
2019-02-06 19:18:00,9
2019-02-06 19:19:00,3
2019-02-06 19:21:00,3
2019-02-06 19:22:00,23
2019-02-06 19:23:00,9
2019-02-06 19:24:00,8
2019-02-06 19:25:00,3
2019-02-06 19:26:00,3
2019-02-06 19:27:00,15
2019-02-06 19:28:00,9
2019-02-06 19:29:00,7
2019-02-06 19:44:00,3
2019-02-06 19:45:00,9
2019-02-06 19:46:00,9
2019-02-06 19:47:00,13
2019-02-06 19:48:00,10
2019-02-06 19:49:00,10
2019-02-06 19:50:00,6
2019-02-06 19:55:00,6
2019-02-06 19:56:00,8
2019-02-06 19:57:00,1
2019-02-06 20:04:00,11
2019-02-06 20:05:00,3
2019-02-06 20:06:00,3
2019-02-06 20:07:00,9
2019-02-06 20:09:00,6
2019-02-06 20:10:00,1
2019-02-06 20:11:00,4
2019-02-06 20:12:00,1
2019-02-06 20:13:00,1
2019-02-06 20:14:00,1
2019-02-06 20:15:00,2
2019-02-06 20:16:00,9
2019-02-06 20:17:00,4
2019-02-06 20:18:00,21
2019-02-06 20:19:00,10
2019-02-06 20:20:00,2
2019-02-06 20:21:00,1
2019-02-06 20:22:00,14
2019-02-06 20:23:00,14
2019-02-06 20:24:00,3
2019-02-06 20:25:00,8
2019-02-06 20:26:00,11
2019-02-06 20:27:00,9
2019-02-06 20:28:00,23
2019-02-06 20:29:00,1
2019-02-06 20:30:00,4
2019-02-06 20:31:00,5
2019-02-06 20:32:00,3
2019-02-06 20:33:00,1
2019-02-06 20:34:00,2
2019-02-06 20:35:00,6
2019-02-06 20:36:00,7
2019-02-06 20:37:00,4
2019-02-06 20:38:00,3
2019-02-06 20:39:00,10
2019-02-06 20:40:00,3
2019-02-06 20:41:00,1
2019-02-06 20:42:00,6
2019-02-06 20:43:00,5
2019-02-06 20:44:00,11
2019-02-06 20:45:00,10
2019-02-06 20:46:00,1
2019-02-06 20:47:00,15
2019-02-06 20:48:00,3
2019-02-06 20:49:00,9
2019-02-06 20:50:00,1
2019-02-06 20:51:00,2
2019-02-06 20:52:00,2
2019-02-06 20:53:00,22
2019-02-06 20:54:00,1
2019-02-06 20:55:00,12
2019-02-06 20:56:00,8
2019-02-06 20:57:00,6
2019-02-06 20:58:00,6
2019-02-06 20:59:00,8
2019-02-06 21:01:00,1
2019-02-06 21:02:00,8
2019-02-06 21:03:00,23
2019-02-06 21:04:00,14
2019-02-06 21:06:00,3
2019-02-06 21:07:00,10
2019-02-06 21:08:00,9
2019-02-06 21:09:00,2
2019-02-06 21:10:00,8
2019-02-06 21:11:00,15
2019-02-06 21:12:00,1
2019-02-06 21:13:00,13
2019-02-06 21:14:00,9
2019-02-06 21:15:00,3
2019-02-06 21:16:00,7
2019-02-06 21:17:00,6
2019-02-06 21:18:00,1
2019-02-06 21:19:00,9
2019-02-06 21:20:00,8
2019-02-06 21:21:00,9
2019-02-06 21:22:00,8
2019-02-06 21:23:00,7
2019-02-06 21:24:00,1
2019-02-06 21:25:00,7
2019-02-06 21:26:00,15
2019-02-06 21:27:00,5
2019-02-06 21:28:00,14
2019-02-06 21:29:00,3
2019-02-06 21:30:00,18
2019-02-06 21:31:00,7
2019-02-06 21:32:00,5
2019-02-06 21:33:00,6
2019-02-06 21:34:00,7
2019-02-06 21:35:00,2
2019-02-06 21:36:00,12
2019-02-06 21:37:00,10
2019-02-06 21:38:00,5
2019-02-06 21:39:00,6
2019-02-06 21:40:00,9
2019-02-06 21:41:00,6
2019-02-06 21:42:00,6
2019-02-06 21:43:00,23
2019-02-06 21:44:00,1
2019-02-06 21:45:00,12
2019-02-06 21:46:00,7
2019-02-06 21:47:00,27
2019-02-06 21:48:00,1
2019-02-06 21:49:00,6
2019-02-06 21:50:00,2
2019-02-06 21:51:00,5
2019-02-06 21:53:00,1
2019-02-06 21:54:00,12
2019-02-06 21:55:00,2
2019-02-06 21:56:00,8
2019-02-06 21:57:00,1
2019-02-06 21:58:00,15
2019-02-06 21:59:00,10
2019-02-06 22:00:00,11
2019-02-06 22:01:00,9
2019-02-06 22:02:00,8
2019-02-06 22:03:00,4
2019-02-06 22:04:00,11
2019-02-06 22:05:00,9
2019-02-06 22:06:00,2
2019-02-06 22:07:00,1
2019-02-06 22:08:00,2
2019-02-06 22:09:00,10
2019-02-06 22:11:00,12
2019-02-06 22:12:00,1
2019-02-06 22:13:00,29
2019-02-06 22:14:00,9
2019-02-06 22:15:00,11
2019-02-06 22:16:00,16
2019-02-06 22:17:00,2
2019-02-06 22:18:00,3
2019-02-06 22:19:00,2
2019-02-06 22:21:00,2
2019-02-06 22:22:00,13
2019-02-06 22:23:00,19
2019-02-06 22:24:00,1
2019-02-06 22:25:00,1
2019-02-06 22:26:00,3
2019-02-06 22:27:00,1
2019-02-06 22:28:00,1
2019-02-06 22:29:00,1
2019-02-06 22:31:00,13
2019-02-06 22:32:00,1
2019-02-06 22:33:00,1
2019-02-06 22:34:00,1
2019-02-06 22:35:00,1
2019-02-06 22:36:00,3
2019-02-06 22:37:00,1
2019-02-06 22:38:00,8
2019-02-06 22:40:00,1
2019-02-06 22:50:00,1
2019-02-06 22:51:00,1
2019-02-06 22:59:00,4
2019-02-06 23:00:00,5
2019-02-06 23:01:00,1
2019-02-06 23:09:00,4
2019-02-06 23:10:00,1
2019-02-06 23:11:00,7
2019-02-06 23:12:00,6
2019-02-06 23:13:00,1
2019-02-06 23:14:00,1
2019-02-06 23:25:00,3
2019-02-06 23:26:00,6
2019-02-06 23:28:00,1
2019-02-06 23:29:00,1
2019-02-06 23:36:00,5
2019-02-06 23:37:00,2
2019-02-06 23:38:00,6
2019-02-06 23:39:00,2
2019-02-06 23:41:00,3
2019-02-06 23:42:00,6
2019-02-06 23:43:00,4
2019-02-06 23:44:00,2
2019-02-06 23:46:00,3
2019-02-06 23:53:00,1
2019-02-06 23:55:00,2
2019-02-06 23:56:00,4
2019-02-06 23:57:00,3
2019-02-06 23:58:00,1
