2080,"SELECT DISTINCT p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE (p.run=# AND p.camcol=# AND p.field=# AND p.rerun=#)"
2019-11-20 02:07:00,10
2019-11-20 02:08:00,10
2019-11-20 02:09:00,10
2019-11-20 02:10:00,10
2019-11-20 02:11:00,11
2019-11-20 02:12:00,10
2019-11-20 02:13:00,10
2019-11-20 02:14:00,9
2019-11-20 02:15:00,9
2019-11-20 02:16:00,10
2019-11-20 02:17:00,10
2019-11-20 02:18:00,10
2019-11-20 02:19:00,10
2019-11-20 02:20:00,10
2019-11-20 02:21:00,11
2019-11-20 02:22:00,11
2019-11-20 02:23:00,11
2019-11-20 02:24:00,11
2019-11-20 02:25:00,10
2019-11-20 02:26:00,11
2019-11-20 02:27:00,10
2019-11-20 02:28:00,10
2019-11-20 02:29:00,14
2019-11-20 02:30:00,11
2019-11-20 02:31:00,11
2019-11-20 02:32:00,10
2019-11-20 02:33:00,10
2019-11-20 02:34:00,11
2019-11-20 02:35:00,12
2019-11-20 02:36:00,11
2019-11-20 02:37:00,10
2019-11-20 02:38:00,10
2019-11-20 02:39:00,11
2019-11-20 02:40:00,10
2019-11-20 02:41:00,10
2019-11-20 02:42:00,10
2019-11-20 02:43:00,10
2019-11-20 02:44:00,11
2019-11-20 02:45:00,11
2019-11-20 02:46:00,10
2019-11-20 02:47:00,11
2019-11-20 02:48:00,10
2019-11-20 02:49:00,9
2019-11-20 02:50:00,8
2019-11-20 02:51:00,9
2019-11-20 02:52:00,10
2019-11-20 02:53:00,10
2019-11-20 02:54:00,7
2019-11-20 02:55:00,9
2019-11-20 02:56:00,9
2019-11-20 02:57:00,10
2019-11-20 02:58:00,10
2019-11-20 02:59:00,10
2019-11-20 03:00:00,10
2019-11-20 03:01:00,10
2019-11-20 03:02:00,10
2019-11-20 03:03:00,10
2019-11-20 03:04:00,10
2019-11-20 03:05:00,10
2019-11-20 03:06:00,10
2019-11-20 03:07:00,10
2019-11-20 03:08:00,6
2019-11-20 03:09:00,9
2019-11-20 03:10:00,10
2019-11-20 03:11:00,10
2019-11-20 03:12:00,10
2019-11-20 03:13:00,10
2019-11-20 03:14:00,7
2019-11-20 03:15:00,8
2019-11-20 03:16:00,10
2019-11-20 03:17:00,8
2019-11-20 03:18:00,9
2019-11-20 03:19:00,9
2019-11-20 03:20:00,9
2019-11-20 03:21:00,9
2019-11-20 03:22:00,8
2019-11-20 03:23:00,9
2019-11-20 03:24:00,10
2019-11-20 03:25:00,8
2019-11-20 03:26:00,10
2019-11-20 03:27:00,8
2019-11-20 03:28:00,11
2019-11-20 03:29:00,11
2019-11-20 03:30:00,9
2019-11-20 03:31:00,1
