2007,"select psfSigma1_z, psfSigma2_z, psfB_z, psfP0_z, psfBeta_z, psfSigmaP_z, psfSigma1_u, psfSigma2_u, psfB_u, psfP0_u, psfBeta_u, psfSigmaP_u, psfSigma1_g, psfSigma2_g, psfB_g, psfP0_g, psfBeta_g, psfSigmaP_g, psfSigma1_r, psfSigma2_r, psfB_r, psfP0_r, psfBeta_r, psfSigmaP_r, psfSigma1_i, psfSigma2_i, psfB_i, psfP0_i, psfBeta_i, psfSigmaP_i from Field where run = # and rerun = # and camcol = # and field = #"
2019-02-13 02:50:00,2
2019-02-13 02:57:00,10
2019-02-13 03:01:00,10
2019-02-13 03:02:00,2
2019-02-13 03:03:00,3
2019-02-13 03:08:00,11
2019-02-13 03:15:00,10
2019-02-13 03:16:00,1
2019-02-13 03:20:00,6
2019-02-13 03:21:00,1
2019-02-13 03:22:00,1
2019-02-13 03:23:00,5
2019-02-13 03:29:00,10
2019-02-13 03:30:00,1
2019-02-13 03:35:00,10
2019-02-13 03:39:00,6
2019-02-13 03:40:00,1
2019-02-13 03:41:00,2
2019-02-13 03:42:00,3
2019-02-13 03:46:00,1
2019-02-13 03:47:00,8
2019-02-13 03:48:00,3
2019-02-13 03:49:00,2
2019-02-13 03:52:00,9
2019-02-13 03:53:00,2
2019-02-13 03:54:00,2
2019-02-13 03:55:00,3
2019-02-13 03:56:00,1
2019-02-13 03:58:00,3
2019-02-13 03:59:00,2
2019-02-13 04:00:00,2
2019-02-13 04:03:00,10
2019-02-13 04:04:00,1
2019-02-13 04:07:00,10
2019-02-13 04:09:00,3
2019-02-13 04:11:00,5
2019-02-13 04:16:00,9
2019-02-13 04:17:00,2
2019-02-13 04:18:00,1
2019-02-13 04:19:00,3
2019-02-13 04:21:00,4
2019-02-13 04:22:00,1
2019-02-13 04:23:00,3
2019-02-13 04:29:00,10
2019-02-13 04:30:00,1
2019-02-13 04:31:00,2
2019-02-13 04:36:00,9
2019-02-13 04:37:00,1
2019-02-13 04:43:00,1
2019-02-13 04:44:00,8
2019-02-13 04:45:00,2
2019-02-13 04:47:00,2
2019-02-13 04:48:00,4
2019-02-13 04:49:00,2
2019-02-13 04:50:00,3
2019-02-13 04:51:00,2
2019-02-13 04:53:00,1
2019-02-13 04:56:00,6
2019-02-13 04:57:00,5
2019-02-13 04:59:00,5
2019-02-13 05:00:00,1
2019-02-13 05:01:00,2
2019-02-13 05:07:00,10
2019-02-13 05:08:00,1
2019-02-13 05:09:00,4
2019-02-13 05:13:00,10
2019-02-13 05:14:00,2
2019-02-13 05:15:00,3
2019-02-13 05:16:00,1
2019-02-13 05:17:00,4
2019-02-13 05:18:00,3
2019-02-13 05:19:00,2
2019-02-13 05:20:00,3
2019-02-13 05:21:00,2
2019-02-13 05:23:00,3
2019-02-13 05:24:00,3
2019-02-13 05:25:00,1
2019-02-13 05:31:00,10
2019-02-13 05:32:00,1
2019-02-13 05:33:00,3
2019-02-13 05:35:00,3
2019-02-13 05:36:00,4
2019-02-13 05:37:00,2
2019-02-13 05:38:00,2
2019-02-13 05:39:00,2
2019-02-13 05:42:00,6
2019-02-13 05:48:00,6
2019-02-13 05:49:00,3
2019-02-13 05:55:00,10
2019-02-13 05:57:00,2
2019-02-13 05:58:00,3
2019-02-13 05:59:00,2
2019-02-13 06:00:00,2
2019-02-13 06:01:00,3
2019-02-13 06:06:00,6
2019-02-13 06:14:00,10
2019-02-13 06:15:00,2
2019-02-13 06:19:00,5
2019-02-13 06:21:00,4
2019-02-13 06:22:00,1
2019-02-13 06:27:00,10
2019-02-13 06:30:00,10
2019-02-13 06:31:00,1
2019-02-13 06:32:00,2
2019-02-13 06:35:00,11
2019-02-13 06:36:00,1
2019-02-13 06:37:00,2
2019-02-13 06:38:00,2
2019-02-13 06:40:00,3
2019-02-13 06:41:00,2
2019-02-13 06:42:00,4
2019-02-13 06:44:00,4
2019-02-13 06:45:00,2
2019-02-13 06:46:00,2
2019-02-13 06:47:00,3
2019-02-13 06:48:00,1
2019-02-13 06:55:00,10
2019-02-13 06:56:00,3
2019-02-13 06:58:00,5
2019-02-13 06:59:00,1
2019-02-13 07:07:00,3
2019-02-13 07:10:00,8
2019-02-13 07:11:00,3
2019-02-13 07:13:00,5
2019-02-13 07:14:00,2
2019-02-13 07:15:00,2
2019-02-13 07:16:00,3
2019-02-13 07:17:00,3
2019-02-13 07:18:00,3
2019-02-13 07:19:00,2
2019-02-13 07:20:00,2
2019-02-13 07:23:00,10
2019-02-13 07:25:00,4
2019-02-13 07:27:00,5
2019-02-13 07:32:00,11
2019-02-13 07:33:00,2
2019-02-13 07:34:00,3
2019-02-13 07:40:00,10
2019-02-13 07:44:00,10
2019-02-13 07:45:00,2
2019-02-13 07:46:00,2
2019-02-13 07:47:00,1
2019-02-13 07:48:00,2
2019-02-13 07:49:00,2
2019-02-13 07:50:00,2
2019-02-13 07:51:00,3
2019-02-13 07:54:00,3
2019-02-13 08:01:00,10
2019-02-13 08:03:00,1
2019-02-13 08:06:00,8
2019-02-13 08:07:00,2
2019-02-13 08:11:00,7
2019-02-13 08:12:00,3
2019-02-13 08:13:00,3
2019-02-13 08:14:00,2
2019-02-13 08:15:00,2
2019-02-13 08:20:00,10
2019-02-13 08:21:00,2
2019-02-13 08:22:00,3
2019-02-13 08:23:00,1
2019-02-13 08:24:00,2
2019-02-13 08:25:00,3
2019-02-13 08:26:00,2
2019-02-13 08:27:00,1
2019-02-13 08:30:00,4
2019-02-13 08:32:00,5
2019-02-13 08:33:00,1
2019-02-13 08:34:00,2
2019-02-13 08:37:00,8
2019-02-13 08:38:00,2
2019-02-13 08:39:00,3
2019-02-13 08:40:00,3
2019-02-13 08:41:00,1
2019-02-13 08:42:00,2
2019-02-13 08:49:00,10
2019-02-13 08:50:00,2
2019-02-13 08:51:00,2
2019-02-13 08:52:00,4
2019-02-13 08:55:00,8
2019-02-13 08:56:00,3
2019-02-13 08:57:00,1
2019-02-13 08:58:00,3
2019-02-13 08:59:00,4
2019-02-13 09:02:00,6
2019-02-13 09:04:00,3
2019-02-13 09:05:00,2
2019-02-13 09:06:00,2
2019-02-13 09:07:00,1
2019-02-13 09:10:00,10
2019-02-13 09:11:00,3
2019-02-13 09:13:00,4
2019-02-13 09:19:00,10
2019-02-13 09:20:00,2
2019-02-13 09:28:00,10
2019-02-13 09:34:00,10
2019-02-13 09:35:00,1
2019-02-13 09:39:00,10
2019-02-13 09:40:00,1
2019-02-13 09:41:00,2
2019-02-13 09:42:00,2
2019-02-13 09:43:00,1
2019-02-13 09:50:00,10
2019-02-13 09:52:00,3
2019-02-13 09:53:00,3
2019-02-13 09:54:00,3
2019-02-13 09:56:00,4
2019-02-13 10:01:00,10
2019-02-13 10:02:00,2
2019-02-13 10:07:00,2
2019-02-13 10:08:00,8
2019-02-13 10:09:00,2
2019-02-13 10:16:00,10
2019-02-13 10:17:00,1
2019-02-13 10:18:00,3
2019-02-13 10:19:00,2
2019-02-13 10:23:00,10
2019-02-13 10:24:00,2
2019-02-13 10:25:00,1
2019-02-13 10:28:00,10
2019-02-13 10:29:00,2
2019-02-13 10:30:00,3
2019-02-13 10:31:00,3
2019-02-13 10:32:00,2
2019-02-13 10:33:00,2
2019-02-13 10:40:00,9
2019-02-13 10:48:00,10
2019-02-13 10:49:00,1
2019-02-13 10:50:00,3
2019-02-13 10:51:00,1
2019-02-13 10:52:00,4
2019-02-13 10:53:00,1
2019-02-13 10:54:00,2
2019-02-13 10:55:00,1
2019-02-13 10:56:00,3
2019-02-13 10:57:00,1
2019-02-13 11:03:00,10
2019-02-13 11:07:00,10
2019-02-13 11:08:00,2
2019-02-13 11:09:00,3
2019-02-13 11:10:00,2
2019-02-13 11:11:00,1
2019-02-13 11:14:00,4
2019-02-13 11:16:00,5
2019-02-13 11:17:00,1
2019-02-13 11:18:00,2
2019-02-13 11:26:00,10
2019-02-13 11:32:00,10
2019-02-13 11:33:00,2
2019-02-13 11:34:00,1
2019-02-13 11:39:00,3
2019-02-13 11:40:00,8
2019-02-13 11:41:00,2
2019-02-13 11:42:00,2
2019-02-13 11:44:00,5
2019-02-13 11:46:00,1
2019-02-13 11:47:00,6
2019-02-13 11:50:00,7
2019-02-13 11:51:00,2
2019-02-13 11:58:00,10
2019-02-13 11:59:00,2
2019-02-13 12:00:00,2
2019-02-13 12:01:00,2
2019-02-13 12:04:00,10
2019-02-13 12:05:00,1
2019-02-13 12:06:00,2
2019-02-13 12:08:00,2
2019-02-13 12:09:00,5
2019-02-13 12:10:00,1
2019-02-13 12:15:00,5
2019-02-13 12:16:00,4
2019-02-13 12:17:00,1
2019-02-13 12:21:00,10
2019-02-13 12:22:00,1
2019-02-13 12:23:00,1
2019-02-13 12:24:00,4
2019-02-13 12:27:00,10
2019-02-13 12:28:00,1
2019-02-13 12:29:00,3
2019-02-13 12:30:00,2
2019-02-13 12:31:00,1
2019-02-13 12:32:00,4
2019-02-13 12:34:00,1
2019-02-13 12:35:00,4
2019-02-13 12:36:00,2
2019-02-13 12:39:00,9
2019-02-13 12:40:00,1
2019-02-13 12:41:00,2
2019-02-13 12:42:00,2
2019-02-13 12:45:00,4
2019-02-13 12:46:00,6
2019-02-13 12:48:00,3
2019-02-13 12:54:00,10
2019-02-13 12:58:00,5
2019-02-13 13:01:00,10
2019-02-13 13:02:00,1
2019-02-13 13:03:00,3
2019-02-13 13:04:00,1
2019-02-13 13:08:00,10
2019-02-13 13:11:00,6
2019-02-13 13:13:00,5
2019-02-13 13:15:00,3
2019-02-13 13:16:00,1
2019-02-13 13:18:00,5
2019-02-13 13:19:00,1
2019-02-13 13:24:00,10
2019-02-13 13:32:00,10
2019-02-13 13:33:00,1
2019-02-13 13:34:00,1
2019-02-13 13:35:00,2
2019-02-13 13:36:00,2
2019-02-13 13:38:00,4
2019-02-13 13:40:00,4
2019-02-13 13:41:00,1
2019-02-13 13:43:00,4
2019-02-13 13:44:00,2
2019-02-13 13:45:00,1
2019-02-13 13:51:00,10
2019-02-13 13:52:00,2
2019-02-13 13:54:00,3
2019-02-13 13:56:00,2
2019-02-13 13:58:00,2
2019-02-13 14:01:00,4
2019-02-13 14:02:00,3
2019-02-13 14:03:00,2
2019-02-13 14:04:00,2
2019-02-13 14:05:00,2
2019-02-13 14:08:00,10
2019-02-13 14:11:00,4
2019-02-13 14:12:00,1
2019-02-13 14:14:00,4
2019-02-13 14:15:00,3
2019-02-13 14:21:00,4
2019-02-13 14:22:00,7
2019-02-13 14:24:00,2
2019-02-13 14:28:00,10
2019-02-13 14:29:00,2
2019-02-13 14:31:00,5
2019-02-13 14:32:00,2
2019-02-13 14:33:00,1
2019-02-13 14:40:00,7
2019-02-13 14:41:00,3
2019-02-13 14:42:00,3
2019-02-13 14:43:00,2
2019-02-13 14:44:00,3
2019-02-13 14:45:00,3
2019-02-13 14:46:00,3
2019-02-13 14:50:00,11
2019-02-13 14:51:00,1
2019-02-13 14:52:00,1
2019-02-13 14:53:00,3
2019-02-13 14:54:00,2
2019-02-13 14:56:00,4
2019-02-13 14:57:00,3
2019-02-13 14:59:00,3
2019-02-13 15:00:00,3
2019-02-13 15:05:00,1
2019-02-13 15:06:00,8
2019-02-13 15:07:00,1
2019-02-13 15:13:00,10
2019-02-13 15:20:00,10
2019-02-13 15:23:00,8
2019-02-13 15:24:00,1
2019-02-13 15:27:00,10
2019-02-13 15:29:00,1
2019-02-13 15:32:00,10
2019-02-13 15:33:00,2
2019-02-13 15:34:00,2
2019-02-13 15:35:00,2
2019-02-13 15:43:00,10
2019-02-13 15:44:00,2
2019-02-13 15:45:00,2
2019-02-13 15:48:00,10
2019-02-13 15:52:00,10
2019-02-13 15:53:00,2
2019-02-13 15:59:00,9
2019-02-13 16:00:00,1
2019-02-13 16:01:00,1
2019-02-13 16:02:00,4
2019-02-13 16:03:00,3
2019-02-13 16:04:00,2
2019-02-13 16:05:00,1
2019-02-13 16:06:00,2
2019-02-13 16:11:00,4
2019-02-13 16:17:00,11
2019-02-13 16:19:00,3
2019-02-13 16:21:00,3
2019-02-13 16:22:00,1
2019-02-13 16:23:00,2
2019-02-13 16:24:00,1
2019-02-13 16:25:00,2
2019-02-13 16:28:00,6
2019-02-13 16:34:00,4
2019-02-13 16:35:00,6
2019-02-13 16:36:00,2
2019-02-13 16:39:00,1
2019-02-13 16:40:00,9
2019-02-13 16:42:00,1
2019-02-13 16:43:00,3
2019-02-13 16:44:00,2
2019-02-13 16:45:00,1
2019-02-13 16:53:00,10
2019-02-13 16:54:00,1
2019-02-13 16:58:00,10
2019-02-13 16:59:00,1
2019-02-13 17:03:00,10
2019-02-13 17:05:00,4
2019-02-13 17:06:00,1
2019-02-13 17:14:00,8
2019-02-13 17:15:00,2
2019-02-13 17:16:00,1
2019-02-13 17:17:00,2
2019-02-13 17:18:00,3
2019-02-13 17:19:00,2
2019-02-13 17:21:00,4
2019-02-13 17:22:00,2
2019-02-13 17:23:00,2
2019-02-13 17:24:00,2
2019-02-13 17:28:00,11
2019-02-13 17:30:00,5
2019-02-13 17:31:00,1
2019-02-13 17:32:00,3
2019-02-13 17:38:00,1
2019-02-13 17:39:00,9
2019-02-13 17:42:00,9
2019-02-13 17:43:00,1
2019-02-13 17:44:00,2
2019-02-13 17:45:00,1
