9631,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-09-11 04:58:00,36
2019-09-11 04:59:00,36
2019-09-11 05:00:00,30
2019-09-11 05:01:00,31
2019-09-11 05:02:00,37
2019-09-11 05:03:00,34
2019-09-11 05:04:00,34
2019-09-11 05:05:00,31
2019-09-11 05:06:00,31
2019-09-11 05:07:00,31
2019-09-11 05:08:00,38
2019-09-11 05:09:00,32
2019-09-11 05:10:00,35
2019-09-11 05:11:00,34
2019-09-11 05:12:00,35
2019-09-11 05:13:00,31
2019-09-11 05:14:00,33
2019-09-11 05:15:00,33
2019-09-11 05:16:00,30
2019-09-11 05:17:00,32
2019-09-11 05:18:00,35
2019-09-11 05:19:00,36
2019-09-11 05:20:00,35
2019-09-11 05:21:00,32
2019-09-11 05:22:00,34
2019-09-11 05:23:00,33
2019-09-11 05:24:00,38
2019-09-11 05:25:00,33
2019-09-11 05:26:00,33
2019-09-11 05:27:00,33
2019-09-11 05:28:00,42
2019-09-11 05:29:00,36
2019-09-11 05:30:00,39
2019-09-11 05:31:00,34
2019-09-11 05:32:00,42
2019-09-11 05:33:00,30
2019-09-11 05:34:00,44
2019-09-11 05:35:00,35
2019-09-11 05:36:00,33
2019-09-11 05:37:00,42
2019-09-11 05:38:00,31
2019-09-11 05:39:00,39
2019-09-11 05:40:00,36
2019-09-11 05:41:00,31
2019-09-11 05:42:00,40
2019-09-11 05:43:00,41
2019-09-11 05:44:00,29
2019-09-11 05:45:00,29
2019-09-11 05:46:00,37
2019-09-11 05:47:00,34
2019-09-11 05:48:00,32
2019-09-11 05:49:00,31
2019-09-11 05:50:00,31
2019-09-11 05:51:00,30
2019-09-11 05:52:00,34
2019-09-11 05:53:00,33
2019-09-11 05:54:00,32
2019-09-11 05:55:00,38
2019-09-11 05:56:00,41
2019-09-11 05:57:00,31
2019-09-11 05:58:00,28
2019-09-11 05:59:00,38
2019-09-11 06:00:00,31
2019-09-11 06:01:00,33
2019-09-11 06:02:00,29
2019-09-11 06:03:00,24
2019-09-11 06:04:00,15
2019-09-11 06:05:00,30
2019-09-11 06:06:00,34
2019-09-11 06:07:00,37
2019-09-11 06:08:00,30
2019-09-11 06:09:00,30
2019-09-11 06:10:00,33
2019-09-11 06:11:00,35
2019-09-11 06:12:00,38
2019-09-11 06:13:00,32
2019-09-11 06:14:00,30
2019-09-11 06:15:00,35
2019-09-11 06:16:00,31
2019-09-11 06:17:00,41
2019-09-11 06:18:00,34
2019-09-11 06:19:00,35
2019-09-11 06:20:00,30
2019-09-11 06:21:00,44
2019-09-11 06:22:00,31
2019-09-11 06:23:00,34
2019-09-11 06:24:00,34
2019-09-11 06:25:00,31
2019-09-11 06:26:00,34
2019-09-11 06:27:00,30
2019-09-11 06:28:00,31
2019-09-11 06:29:00,33
2019-09-11 06:30:00,30
2019-09-11 06:31:00,30
2019-09-11 06:32:00,31
2019-09-11 06:33:00,35
2019-09-11 06:34:00,3
2019-09-11 06:35:00,27
2019-09-11 06:36:00,30
2019-09-11 06:37:00,32
2019-09-11 06:38:00,33
2019-09-11 06:39:00,31
2019-09-11 06:40:00,35
2019-09-11 06:41:00,31
2019-09-11 06:42:00,31
2019-09-11 06:43:00,37
2019-09-11 06:44:00,33
2019-09-11 06:45:00,29
2019-09-11 06:46:00,37
2019-09-11 06:47:00,31
2019-09-11 06:48:00,34
2019-09-11 06:49:00,35
2019-09-11 06:50:00,35
2019-09-11 06:51:00,32
2019-09-11 06:52:00,35
2019-09-11 06:53:00,35
2019-09-11 06:54:00,33
2019-09-11 06:55:00,27
2019-09-11 06:56:00,23
2019-09-11 06:57:00,31
2019-09-11 06:58:00,35
2019-09-11 06:59:00,31
2019-09-11 07:00:00,31
2019-09-11 07:01:00,35
2019-09-11 07:02:00,24
2019-09-11 07:03:00,26
2019-09-11 07:04:00,34
2019-09-11 07:05:00,35
2019-09-11 07:06:00,32
2019-09-11 07:07:00,32
2019-09-11 07:08:00,30
2019-09-11 07:09:00,33
2019-09-11 07:10:00,33
2019-09-11 07:11:00,35
2019-09-11 07:12:00,32
2019-09-11 07:13:00,34
2019-09-11 07:14:00,37
2019-09-11 07:15:00,32
2019-09-11 07:16:00,32
2019-09-11 07:17:00,32
2019-09-11 07:18:00,35
2019-09-11 07:19:00,35
2019-09-11 07:20:00,32
2019-09-11 07:21:00,30
2019-09-11 07:22:00,33
2019-09-11 07:23:00,28
2019-09-11 07:24:00,1
2019-09-11 07:25:00,5
2019-09-11 07:26:00,4
2019-09-11 07:27:00,2
2019-09-11 07:28:00,18
2019-09-11 07:29:00,25
2019-09-11 07:30:00,4
2019-09-11 07:31:00,6
2019-09-11 07:32:00,4
2019-09-11 07:33:00,4
2019-09-11 07:34:00,10
2019-09-11 07:35:00,26
2019-09-11 07:36:00,34
2019-09-11 07:37:00,31
2019-09-11 07:38:00,29
2019-09-11 07:39:00,3
2019-09-11 07:40:00,22
2019-09-11 07:41:00,26
2019-09-11 07:42:00,9
