873,"SELECT ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,Err_u,Err_g,Err_r,Err_i,Err_z,flags_r,run   FROM Galaxy   WHERE   ra BETWEEN # and # AND dec BETWEEN # and #"
2019-02-19 19:15:00,1
2019-02-19 19:19:00,2
2019-02-19 19:23:00,1
2019-02-19 19:24:00,1
2019-02-19 19:27:00,1
2019-02-19 19:28:00,2
2019-02-19 19:32:00,1
2019-02-19 19:33:00,1
2019-02-19 19:35:00,1
2019-02-19 19:37:00,1
2019-02-19 19:39:00,1
2019-02-19 19:41:00,1
2019-02-19 19:43:00,1
2019-02-19 19:45:00,1
2019-02-19 19:47:00,1
2019-02-19 19:51:00,1
2019-02-19 19:53:00,1
2019-02-19 19:56:00,1
2019-02-19 19:57:00,2
2019-02-19 20:00:00,1
2019-02-19 20:01:00,1
2019-02-19 20:04:00,1
2019-02-19 20:05:00,1
2019-02-19 20:09:00,2
2019-02-19 20:10:00,1
2019-02-19 20:14:00,2
2019-02-19 20:18:00,1
2019-02-19 20:19:00,1
2019-02-19 20:20:00,1
2019-02-19 20:23:00,1
2019-02-19 20:24:00,1
2019-02-19 20:28:00,1
2019-02-19 20:29:00,1
2019-02-19 20:31:00,2
2019-02-19 20:32:00,1
2019-02-19 20:36:00,2
2019-02-19 20:37:00,3
2019-02-19 20:40:00,2
2019-02-19 20:41:00,1
2019-02-19 20:44:00,2
2019-02-19 20:46:00,1
2019-02-19 20:48:00,1
2019-02-19 20:51:00,1
2019-02-19 20:52:00,1
2019-02-19 20:53:00,2
2019-02-19 20:57:00,2
2019-02-19 20:58:00,1
2019-02-19 21:02:00,1
2019-02-19 21:03:00,2
2019-02-19 21:06:00,1
2019-02-19 21:08:00,2
2019-02-19 21:10:00,1
2019-02-19 21:13:00,1
2019-02-19 21:14:00,1
2019-02-19 21:16:00,1
2019-02-19 21:19:00,2
2019-02-19 21:20:00,1
2019-02-19 21:24:00,3
2019-02-19 21:30:00,1
2019-02-19 21:31:00,1
2019-02-19 21:32:00,1
2019-02-19 21:34:00,1
2019-02-19 21:36:00,1
2019-02-19 21:38:00,1
2019-02-19 21:40:00,1
2019-02-19 21:44:00,1
2019-02-19 21:46:00,2
2019-02-19 21:49:00,1
2019-02-19 21:50:00,3
2019-02-19 21:53:00,1
2019-02-19 21:55:00,1
2019-02-19 21:57:00,1
2019-02-19 22:00:00,1
2019-02-19 22:01:00,1
2019-02-19 22:04:00,2
2019-02-19 22:06:00,1
2019-02-19 22:10:00,1
2019-02-19 22:12:00,1
2019-02-19 22:15:00,3
2019-02-19 22:16:00,2
2019-02-19 22:20:00,5
2019-02-19 22:21:00,2
2019-02-19 22:23:00,3
2019-02-19 22:25:00,1
2019-02-19 22:28:00,3
2019-02-19 22:29:00,1
2019-02-19 22:33:00,1
2019-02-19 22:35:00,2
2019-02-19 22:37:00,1
2019-02-19 22:38:00,1
2019-02-19 22:40:00,2
2019-02-19 22:41:00,2
2019-02-19 22:43:00,1
2019-02-19 22:45:00,1
2019-02-19 22:48:00,1
2019-02-19 22:53:00,2
2019-02-19 22:54:00,2
2019-02-19 22:56:00,1
2019-02-19 22:57:00,1
2019-02-19 22:58:00,1
2019-02-19 23:00:00,1
2019-02-19 23:02:00,1
2019-02-19 23:05:00,1
2019-02-19 23:07:00,3
2019-02-19 23:10:00,1
2019-02-19 23:12:00,1
2019-02-19 23:15:00,1
2019-02-19 23:17:00,1
2019-02-19 23:19:00,1
2019-02-19 23:22:00,1
2019-02-19 23:23:00,1
2019-02-19 23:27:00,2
2019-02-19 23:31:00,1
2019-02-19 23:32:00,2
2019-02-19 23:36:00,1
2019-02-19 23:38:00,1
2019-02-19 23:41:00,1
2019-02-19 23:43:00,2
2019-02-19 23:44:00,2
2019-02-19 23:47:00,1
2019-02-19 23:49:00,1
2019-02-19 23:51:00,1
2019-02-19 23:54:00,1
2019-02-19 23:55:00,1
2019-02-19 23:58:00,1
