727,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-10-22 21:36:00,2
2019-10-22 21:37:00,3
2019-10-22 21:38:00,3
2019-10-22 21:39:00,3
2019-10-22 21:40:00,1
2019-10-22 21:41:00,1
2019-10-22 21:45:00,2
2019-10-22 21:46:00,4
2019-10-22 21:47:00,5
2019-10-22 21:48:00,4
2019-10-22 21:49:00,2
2019-10-22 21:51:00,3
2019-10-22 21:52:00,1
2019-10-22 21:53:00,1
2019-10-22 21:54:00,3
2019-10-22 21:55:00,3
2019-10-22 21:56:00,2
2019-10-22 21:57:00,4
2019-10-22 21:58:00,3
2019-10-22 21:59:00,1
2019-10-22 22:00:00,3
2019-10-22 22:01:00,3
2019-10-22 22:03:00,3
2019-10-22 22:04:00,1
2019-10-22 22:05:00,1
2019-10-22 22:07:00,1
2019-10-22 22:08:00,2
2019-10-22 22:09:00,3
2019-10-22 22:10:00,1
2019-10-22 22:11:00,5
2019-10-22 22:12:00,8
2019-10-22 22:13:00,8
2019-10-22 22:14:00,1
2019-10-22 22:15:00,1
2019-10-22 22:16:00,2
2019-10-22 22:18:00,4
2019-10-22 22:19:00,1
2019-10-22 22:20:00,4
2019-10-22 22:21:00,1
2019-10-22 22:22:00,4
2019-10-22 22:23:00,1
2019-10-22 22:24:00,1
2019-10-22 22:25:00,1
2019-10-22 22:26:00,1
2019-10-22 22:27:00,3
2019-10-22 22:28:00,3
2019-10-22 22:29:00,2
2019-10-22 22:30:00,1
2019-10-22 22:31:00,2
2019-10-22 22:32:00,4
2019-10-22 22:34:00,3
2019-10-22 22:35:00,1
2019-10-22 22:36:00,2
2019-10-22 22:37:00,3
2019-10-22 22:38:00,3
2019-10-22 22:39:00,2
2019-10-22 22:40:00,1
2019-10-22 22:41:00,3
2019-10-22 22:42:00,4
2019-10-22 22:43:00,4
2019-10-22 22:44:00,1
2019-10-22 22:45:00,3
2019-10-22 22:46:00,5
2019-10-22 22:47:00,6
2019-10-22 22:48:00,8
2019-10-22 22:49:00,6
2019-10-22 22:50:00,4
2019-10-22 22:51:00,3
2019-10-22 22:52:00,3
2019-10-22 22:53:00,6
2019-10-22 22:54:00,2
2019-10-22 22:55:00,7
2019-10-22 22:57:00,3
2019-10-22 22:58:00,3
2019-10-22 22:59:00,2
2019-10-22 23:00:00,1
2019-10-22 23:01:00,5
2019-10-22 23:02:00,2
2019-10-22 23:03:00,4
2019-10-22 23:04:00,4
2019-10-22 23:05:00,2
2019-10-22 23:06:00,3
2019-10-22 23:07:00,4
2019-10-22 23:08:00,2
2019-10-22 23:09:00,3
2019-10-22 23:10:00,3
2019-10-22 23:11:00,4
2019-10-22 23:12:00,1
2019-10-22 23:14:00,4
2019-10-22 23:15:00,2
2019-10-22 23:16:00,3
2019-10-22 23:17:00,4
2019-10-22 23:18:00,3
2019-10-22 23:19:00,2
2019-10-22 23:21:00,3
2019-10-22 23:22:00,4
2019-10-22 23:23:00,2
2019-10-22 23:26:00,2
2019-10-22 23:27:00,3
2019-10-22 23:28:00,2
2019-10-22 23:29:00,2
2019-10-22 23:31:00,3
2019-10-22 23:32:00,8
2019-10-22 23:33:00,1
2019-10-22 23:36:00,1
2019-10-22 23:37:00,2
2019-10-22 23:38:00,4
2019-10-22 23:39:00,6
2019-10-22 23:40:00,2
2019-10-22 23:44:00,3
2019-10-22 23:45:00,7
2019-10-22 23:46:00,4
2019-10-22 23:47:00,2
2019-10-22 23:48:00,2
2019-10-22 23:49:00,4
2019-10-22 23:50:00,4
2019-10-22 23:51:00,3
2019-10-22 23:52:00,4
2019-10-22 23:53:00,4
2019-10-22 23:55:00,3
2019-10-22 23:56:00,4
2019-10-22 23:57:00,3
2019-10-22 23:58:00,4
2019-10-22 23:59:00,2
