2332,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-02-09 05:23:00,2
2019-02-09 05:24:00,1
2019-02-09 05:25:00,8
2019-02-09 05:26:00,3
2019-02-09 05:27:00,1
2019-02-09 05:28:00,1
2019-02-09 05:36:00,1
2019-02-09 05:42:00,7
2019-02-09 05:43:00,1
2019-02-09 05:50:00,7
2019-02-09 05:51:00,11
2019-02-09 05:52:00,1
2019-02-09 05:53:00,1
2019-02-09 06:01:00,2
2019-02-09 06:06:00,1
2019-02-09 06:14:00,2
2019-02-09 06:23:00,1
2019-02-09 06:24:00,2
2019-02-09 06:31:00,1
2019-02-09 06:41:00,1
2019-02-09 06:42:00,1
2019-02-09 06:44:00,9
2019-02-09 06:45:00,4
2019-02-09 06:49:00,1
2019-02-09 06:50:00,1
2019-02-09 06:58:00,1
2019-02-09 06:59:00,2
2019-02-09 07:04:00,6
2019-02-09 07:05:00,8
2019-02-09 07:06:00,9
2019-02-09 07:07:00,18
2019-02-09 07:08:00,1
2019-02-09 07:09:00,1
2019-02-09 07:10:00,1
2019-02-09 07:15:00,1
2019-02-09 07:16:00,2
2019-02-09 07:17:00,1
2019-02-09 07:18:00,1
2019-02-09 07:26:00,8
2019-02-09 07:27:00,8
2019-02-09 07:29:00,5
2019-02-09 07:30:00,2
2019-02-09 07:31:00,6
2019-02-09 07:32:00,13
2019-02-09 07:33:00,3
2019-02-09 07:34:00,9
2019-02-09 07:35:00,1
2019-02-09 07:42:00,6
2019-02-09 07:44:00,2
2019-02-09 07:45:00,1
2019-02-09 07:47:00,1
2019-02-09 07:53:00,1
2019-02-09 07:54:00,2
2019-02-09 07:55:00,5
2019-02-09 07:57:00,2
2019-02-09 07:58:00,1
2019-02-09 07:59:00,6
2019-02-09 08:00:00,7
2019-02-09 08:09:00,1
2019-02-09 08:13:00,3
2019-02-09 08:21:00,1
2019-02-09 08:22:00,2
2019-02-09 08:25:00,2
2019-02-09 08:27:00,1
2019-02-09 08:29:00,7
2019-02-09 08:30:00,1
2019-02-09 08:31:00,11
2019-02-09 08:32:00,6
2019-02-09 08:33:00,1
2019-02-09 08:34:00,13
2019-02-09 08:35:00,1
2019-02-09 08:36:00,6
2019-02-09 08:37:00,1
2019-02-09 08:38:00,2
2019-02-09 08:42:00,8
2019-02-09 08:43:00,8
2019-02-09 08:47:00,4
2019-02-09 08:48:00,2
2019-02-09 08:49:00,1
2019-02-09 08:50:00,10
2019-02-09 08:52:00,4
2019-02-09 08:53:00,2
2019-02-09 08:56:00,1
2019-02-09 09:04:00,1
2019-02-09 09:05:00,6
2019-02-09 09:06:00,5
2019-02-09 09:07:00,1
2019-02-09 09:08:00,6
2019-02-09 09:09:00,2
2019-02-09 09:20:00,1
2019-02-09 09:21:00,1
2019-02-09 09:22:00,5
2019-02-09 09:23:00,9
2019-02-09 09:24:00,2
2019-02-09 09:25:00,1
2019-02-09 09:27:00,1
2019-02-09 09:28:00,2
2019-02-09 09:29:00,7
2019-02-09 09:31:00,1
2019-02-09 09:40:00,1
2019-02-09 09:47:00,2
2019-02-09 09:48:00,5
2019-02-09 09:49:00,2
2019-02-09 09:56:00,7
2019-02-09 10:03:00,1
2019-02-09 10:04:00,5
2019-02-09 10:05:00,4
2019-02-09 10:06:00,9
2019-02-09 10:07:00,7
2019-02-09 10:08:00,7
2019-02-09 10:09:00,13
2019-02-09 10:10:00,6
2019-02-09 10:11:00,8
2019-02-09 10:18:00,1
2019-02-09 10:20:00,1
2019-02-09 10:21:00,1
2019-02-09 10:28:00,1
2019-02-09 10:29:00,2
2019-02-09 10:33:00,1
2019-02-09 10:42:00,1
2019-02-09 10:48:00,1
2019-02-09 10:56:00,1
2019-02-09 11:00:00,6
2019-02-09 11:01:00,2
2019-02-09 11:02:00,1
2019-02-09 11:03:00,1
2019-02-09 11:04:00,8
2019-02-09 11:05:00,8
2019-02-09 11:07:00,4
2019-02-09 11:08:00,1
2019-02-09 11:09:00,5
2019-02-09 11:10:00,6
2019-02-09 11:11:00,14
2019-02-09 11:12:00,11
2019-02-09 11:13:00,2
2019-02-09 11:14:00,4
2019-02-09 11:19:00,3
2019-02-09 11:20:00,9
2019-02-09 11:21:00,7
2019-02-09 11:22:00,1
2019-02-09 11:23:00,1
2019-02-09 11:26:00,6
2019-02-09 11:27:00,13
2019-02-09 11:28:00,6
2019-02-09 11:30:00,7
2019-02-09 11:34:00,1
2019-02-09 11:35:00,6
2019-02-09 11:37:00,16
2019-02-09 11:38:00,1
2019-02-09 11:39:00,8
2019-02-09 11:41:00,6
2019-02-09 11:43:00,1
2019-02-09 11:50:00,1
2019-02-09 11:51:00,4
2019-02-09 11:52:00,2
2019-02-09 11:53:00,4
2019-02-09 11:55:00,5
2019-02-09 11:56:00,1
2019-02-09 12:04:00,4
2019-02-09 12:05:00,1
2019-02-09 12:07:00,1
2019-02-09 12:10:00,17
2019-02-09 12:12:00,8
2019-02-09 12:13:00,2
2019-02-09 12:20:00,1
2019-02-09 12:24:00,1
2019-02-09 12:25:00,6
2019-02-09 12:26:00,12
2019-02-09 12:27:00,9
2019-02-09 12:28:00,1
2019-02-09 12:31:00,1
2019-02-09 12:32:00,2
2019-02-09 12:33:00,2
2019-02-09 12:34:00,7
2019-02-09 12:35:00,1
2019-02-09 12:43:00,2
2019-02-09 12:44:00,1
2019-02-09 12:46:00,1
2019-02-09 12:48:00,4
2019-02-09 12:49:00,3
2019-02-09 12:50:00,1
2019-02-09 12:58:00,9
2019-02-09 12:59:00,4
2019-02-09 13:00:00,2
2019-02-09 13:04:00,1
2019-02-09 13:05:00,1
2019-02-09 13:12:00,1
2019-02-09 13:13:00,4
2019-02-09 13:14:00,8
2019-02-09 13:15:00,12
2019-02-09 13:17:00,4
2019-02-09 13:18:00,1
2019-02-09 13:19:00,8
2019-02-09 13:20:00,1
2019-02-09 13:21:00,1
2019-02-09 13:22:00,13
2019-02-09 13:23:00,1
2019-02-09 13:24:00,1
2019-02-09 13:25:00,1
2019-02-09 13:29:00,7
2019-02-09 13:33:00,11
2019-02-09 13:34:00,2
2019-02-09 13:38:00,1
2019-02-09 13:39:00,4
2019-02-09 13:46:00,1
2019-02-09 13:47:00,1
2019-02-09 13:55:00,1
2019-02-09 14:01:00,6
2019-02-09 14:02:00,5
2019-02-09 14:03:00,1
2019-02-09 14:07:00,2
2019-02-09 14:15:00,7
2019-02-09 14:16:00,1
2019-02-09 14:17:00,12
2019-02-09 14:18:00,2
2019-02-09 14:23:00,1
2019-02-09 14:24:00,4
2019-02-09 14:25:00,1
2019-02-09 14:28:00,6
2019-02-09 14:29:00,4
2019-02-09 14:30:00,2
2019-02-09 14:39:00,4
2019-02-09 14:40:00,14
2019-02-09 14:41:00,3
2019-02-09 14:42:00,1
2019-02-09 14:43:00,1
2019-02-09 14:44:00,1
2019-02-09 14:45:00,1
2019-02-09 14:47:00,8
2019-02-09 14:48:00,1
2019-02-09 14:49:00,2
2019-02-09 14:50:00,1
2019-02-09 14:51:00,8
2019-02-09 14:52:00,5
2019-02-09 14:53:00,2
2019-02-09 14:54:00,1
2019-02-09 14:56:00,4
2019-02-09 14:57:00,1
2019-02-09 15:05:00,1
2019-02-09 15:06:00,1
2019-02-09 15:07:00,5
2019-02-09 15:08:00,5
2019-02-09 15:09:00,1
2019-02-09 15:10:00,1
2019-02-09 15:11:00,7
2019-02-09 15:12:00,1
2019-02-09 15:13:00,2
2019-02-09 15:21:00,6
2019-02-09 15:22:00,1
2019-02-09 15:29:00,1
2019-02-09 15:36:00,6
2019-02-09 15:37:00,4
2019-02-09 15:38:00,3
2019-02-09 15:40:00,5
2019-02-09 15:41:00,15
2019-02-09 15:42:00,11
2019-02-09 15:43:00,7
2019-02-09 15:44:00,1
2019-02-09 15:45:00,1
2019-02-09 15:47:00,2
2019-02-09 15:49:00,2
2019-02-09 15:50:00,1
2019-02-09 15:55:00,1
2019-02-09 15:56:00,2
2019-02-09 15:57:00,2
2019-02-09 15:58:00,1
2019-02-09 15:59:00,7
2019-02-09 16:00:00,9
2019-02-09 16:01:00,6
2019-02-09 16:03:00,9
2019-02-09 16:04:00,8
2019-02-09 16:05:00,1
2019-02-09 16:06:00,9
2019-02-09 16:07:00,15
2019-02-09 16:08:00,6
2019-02-09 16:16:00,1
2019-02-09 16:17:00,9
2019-02-09 16:18:00,6
2019-02-09 16:20:00,1
2019-02-09 16:26:00,1
2019-02-09 16:32:00,1
2019-02-09 16:39:00,1
2019-02-09 16:40:00,1
2019-02-09 16:41:00,1
2019-02-09 16:42:00,3
2019-02-09 16:48:00,4
2019-02-09 16:49:00,17
2019-02-09 16:50:00,5
2019-02-09 16:51:00,1
2019-02-09 16:53:00,3
2019-02-09 16:54:00,4
2019-02-09 16:55:00,1
2019-02-09 16:56:00,2
2019-02-09 16:57:00,7
2019-02-09 16:58:00,1
2019-02-09 17:05:00,6
2019-02-09 17:06:00,1
2019-02-09 17:10:00,1
2019-02-09 17:11:00,1
2019-02-09 17:20:00,1
2019-02-09 17:26:00,1
2019-02-09 17:28:00,1
2019-02-09 17:29:00,1
2019-02-09 17:33:00,6
2019-02-09 17:34:00,1
2019-02-09 17:35:00,1
2019-02-09 17:36:00,1
2019-02-09 17:37:00,1
2019-02-09 17:40:00,1
2019-02-09 17:41:00,3
2019-02-09 17:43:00,7
2019-02-09 17:44:00,9
2019-02-09 17:45:00,3
2019-02-09 17:46:00,1
2019-02-09 17:48:00,1
2019-02-09 17:54:00,1
2019-02-09 17:55:00,1
2019-02-09 17:57:00,3
2019-02-09 17:58:00,5
2019-02-09 17:59:00,5
2019-02-09 18:00:00,13
2019-02-09 18:02:00,4
2019-02-09 18:10:00,6
2019-02-09 18:11:00,5
2019-02-09 18:13:00,1
2019-02-09 18:14:00,7
2019-02-09 18:15:00,1
2019-02-09 18:16:00,6
2019-02-09 18:17:00,4
2019-02-09 18:20:00,7
2019-02-09 18:21:00,2
2019-02-09 18:22:00,1
2019-02-09 18:24:00,6
2019-02-09 18:25:00,8
2019-02-09 18:26:00,5
2019-02-09 18:27:00,7
2019-02-09 18:35:00,1
2019-02-09 18:36:00,9
2019-02-09 18:37:00,1
2019-02-09 18:38:00,6
2019-02-09 18:42:00,1
2019-02-09 18:43:00,3
2019-02-09 18:50:00,1
2019-02-09 18:55:00,1
2019-02-09 18:56:00,1
2019-02-09 18:58:00,14
2019-02-09 18:59:00,1
2019-02-09 19:05:00,1
2019-02-09 19:06:00,15
2019-02-09 19:07:00,8
2019-02-09 19:08:00,17
2019-02-09 19:09:00,2
2019-02-09 19:10:00,1
2019-02-09 19:18:00,1
2019-02-09 19:22:00,6
2019-02-09 19:26:00,4
2019-02-09 19:30:00,1
2019-02-09 19:31:00,2
2019-02-09 19:32:00,1
2019-02-09 19:33:00,9
2019-02-09 19:34:00,1
2019-02-09 19:35:00,6
2019-02-09 19:36:00,5
2019-02-09 19:37:00,2
2019-02-09 19:38:00,3
2019-02-09 19:39:00,5
2019-02-09 19:45:00,1
2019-02-09 19:46:00,12
2019-02-09 19:47:00,10
2019-02-09 19:48:00,2
2019-02-09 19:49:00,7
2019-02-09 19:50:00,3
2019-02-09 19:51:00,6
2019-02-09 19:52:00,7
2019-02-09 19:53:00,3
2019-02-09 19:54:00,4
2019-02-09 19:55:00,1
2019-02-09 20:03:00,2
2019-02-09 20:04:00,1
2019-02-09 20:11:00,2
2019-02-09 20:12:00,8
2019-02-09 20:19:00,1
2019-02-09 20:20:00,17
2019-02-09 20:21:00,9
2019-02-09 20:23:00,2
2019-02-09 20:24:00,6
2019-02-09 20:25:00,4
2019-02-09 20:26:00,4
2019-02-09 20:27:00,1
2019-02-09 20:28:00,2
2019-02-09 20:29:00,5
2019-02-09 20:30:00,6
2019-02-09 20:38:00,1
2019-02-09 20:40:00,1
2019-02-09 20:41:00,1
2019-02-09 20:45:00,4
2019-02-09 20:46:00,1
2019-02-09 20:50:00,1
2019-02-09 20:51:00,8
2019-02-09 20:52:00,9
2019-02-09 20:53:00,1
2019-02-09 20:57:00,1
2019-02-09 20:58:00,1
2019-02-09 20:59:00,5
2019-02-09 21:00:00,3
2019-02-09 21:07:00,1
2019-02-09 21:08:00,7
2019-02-09 21:09:00,4
2019-02-09 21:10:00,4
2019-02-09 21:11:00,5
2019-02-09 21:19:00,1
2019-02-09 21:28:00,6
2019-02-09 21:29:00,2
2019-02-09 21:30:00,4
2019-02-09 21:32:00,1
2019-02-09 21:33:00,4
2019-02-09 21:34:00,2
2019-02-09 21:35:00,2
2019-02-09 21:41:00,4
2019-02-09 21:48:00,1
2019-02-09 21:49:00,6
2019-02-09 21:51:00,1
2019-02-09 21:52:00,3
2019-02-09 21:53:00,5
2019-02-09 21:54:00,1
2019-02-09 21:55:00,1
2019-02-09 21:56:00,1
2019-02-09 21:57:00,1
2019-02-09 21:58:00,1
2019-02-09 21:59:00,5
2019-02-09 22:00:00,2
2019-02-09 22:01:00,2
2019-02-09 22:02:00,1
2019-02-09 22:06:00,6
2019-02-09 22:08:00,5
2019-02-09 22:09:00,1
2019-02-09 22:13:00,7
2019-02-09 22:14:00,1
2019-02-09 22:17:00,5
2019-02-09 22:25:00,1
2019-02-09 22:26:00,7
2019-02-09 22:28:00,7
2019-02-09 22:29:00,2
2019-02-09 22:37:00,8
2019-02-09 22:38:00,5
2019-02-09 22:46:00,2
2019-02-09 22:47:00,1
2019-02-09 22:55:00,6
2019-02-09 22:57:00,11
2019-02-09 22:58:00,5
2019-02-09 22:59:00,13
2019-02-09 23:00:00,1
2019-02-09 23:01:00,2
2019-02-09 23:02:00,4
2019-02-09 23:03:00,11
2019-02-09 23:04:00,1
2019-02-09 23:05:00,1
2019-02-09 23:08:00,1
2019-02-09 23:09:00,1
2019-02-09 23:10:00,1
2019-02-09 23:17:00,1
2019-02-09 23:22:00,1
2019-02-09 23:23:00,4
2019-02-09 23:24:00,1
2019-02-09 23:30:00,4
2019-02-09 23:31:00,1
2019-02-09 23:36:00,6
2019-02-09 23:37:00,1
2019-02-09 23:45:00,2
2019-02-09 23:53:00,3
2019-02-09 23:54:00,5
2019-02-09 23:55:00,1
2019-02-09 23:56:00,3
