1156,"select psfSigma1_z, psfSigma2_z, psfB_z, psfP0_z, psfBeta_z, psfSigmaP_z, psfSigma1_u, psfSigma2_u, psfB_u, psfP0_u, psfBeta_u, psfSigmaP_u, psfSigma1_g, psfSigma2_g, psfB_g, psfP0_g, psfBeta_g, psfSigmaP_g, psfSigma1_r, psfSigma2_r, psfB_r, psfP0_r, psfBeta_r, psfSigmaP_r, psfSigma1_i, psfSigma2_i, psfB_i, psfP0_i, psfBeta_i, psfSigmaP_i from Field where run = # and rerun = # and camcol = # and field = #"
2019-03-19 21:05:00,2
2019-03-19 21:06:00,2
2019-03-19 21:09:00,3
2019-03-19 21:11:00,1
2019-03-19 21:12:00,2
2019-03-19 21:13:00,3
2019-03-19 21:14:00,2
2019-03-19 21:15:00,1
2019-03-19 21:16:00,2
2019-03-19 21:20:00,10
2019-03-19 21:23:00,3
2019-03-19 21:24:00,2
2019-03-19 21:28:00,4
2019-03-19 21:29:00,5
2019-03-19 21:33:00,8
2019-03-19 21:38:00,8
2019-03-19 21:41:00,2
2019-03-19 21:46:00,6
2019-03-19 21:47:00,1
2019-03-19 21:48:00,2
2019-03-19 21:52:00,8
2019-03-19 21:54:00,1
2019-03-19 21:56:00,3
2019-03-19 22:07:00,1
2019-03-19 22:16:00,10
2019-03-19 22:20:00,5
2019-03-19 22:21:00,1
2019-03-19 22:22:00,1
2019-03-19 22:25:00,2
2019-03-19 22:26:00,8
2019-03-19 22:27:00,1
2019-03-19 22:28:00,2
2019-03-19 22:34:00,1
2019-03-19 22:38:00,10
2019-03-19 22:40:00,2
2019-03-19 22:41:00,1
2019-03-19 22:45:00,10
2019-03-19 22:49:00,1
2019-03-19 22:51:00,3
2019-03-19 22:56:00,9
2019-03-19 23:01:00,8
2019-03-19 23:02:00,2
2019-03-19 23:04:00,1
2019-03-19 23:07:00,3
2019-03-19 23:08:00,1
2019-03-19 23:10:00,3
2019-03-19 23:12:00,2
2019-03-19 23:13:00,3
2019-03-19 23:20:00,1
2019-03-19 23:22:00,3
2019-03-19 23:24:00,2
2019-03-19 23:25:00,1
2019-03-19 23:27:00,4
2019-03-19 23:28:00,1
2019-03-19 23:29:00,2
2019-03-19 23:31:00,4
2019-03-19 23:32:00,2
2019-03-19 23:33:00,2
2019-03-19 23:37:00,10
2019-03-19 23:42:00,2
2019-03-19 23:46:00,9
2019-03-19 23:47:00,1
2019-03-19 23:49:00,2
2019-03-19 23:57:00,7
2019-03-19 23:59:00,3
