498,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-11-14 13:59:00,2
2019-11-14 14:01:00,4
2019-11-14 14:04:00,4
2019-11-14 14:06:00,2
2019-11-14 14:07:00,2
2019-11-14 14:08:00,4
2019-11-14 14:10:00,2
2019-11-14 14:11:00,2
2019-11-14 14:14:00,2
2019-11-14 14:17:00,2
2019-11-14 14:20:00,2
2019-11-14 14:23:00,2
2019-11-14 14:26:00,2
2019-11-14 14:30:00,2
2019-11-14 14:33:00,2
2019-11-14 14:36:00,2
2019-11-14 14:39:00,2
2019-11-14 14:43:00,2
2019-11-14 14:46:00,2
2019-11-14 14:49:00,2
2019-11-14 14:52:00,2
2019-11-14 14:55:00,2
2019-11-14 14:58:00,2
2019-11-14 15:01:00,2
2019-11-14 15:02:00,2
2019-11-14 15:04:00,2
2019-11-14 15:07:00,3
2019-11-14 15:08:00,1
2019-11-14 15:10:00,2
2019-11-14 15:13:00,4
2019-11-14 15:16:00,2
2019-11-14 15:18:00,2
2019-11-14 15:21:00,4
2019-11-14 15:24:00,2
2019-11-14 15:27:00,2
2019-11-14 15:30:00,2
2019-11-14 15:33:00,1
2019-11-14 15:34:00,1
2019-11-14 15:37:00,2
2019-11-14 16:02:00,2
2019-11-14 16:07:00,2
2019-11-14 16:12:00,2
2019-11-14 16:18:00,2
2019-11-14 17:00:00,2
2019-11-14 17:05:00,2
2019-11-14 17:11:00,2
2019-11-14 17:18:00,2
2019-11-14 17:57:00,2
2019-11-14 18:01:00,2
2019-11-14 18:05:00,2
2019-11-14 18:11:00,2
2019-11-14 18:43:00,2
2019-11-14 18:47:00,2
2019-11-14 18:51:00,2
2019-11-14 18:56:00,2
2019-11-14 19:28:00,2
2019-11-14 19:32:00,2
2019-11-14 19:36:00,2
2019-11-14 19:42:00,2
2019-11-14 20:14:00,2
2019-11-14 20:18:00,2
2019-11-14 20:22:00,2
2019-11-14 20:27:00,2
2019-11-14 21:00:00,2
2019-11-14 21:04:00,2
2019-11-14 21:08:00,2
2019-11-14 21:13:00,2
2019-11-14 21:47:00,2
2019-11-14 21:51:00,2
2019-11-14 21:55:00,2
2019-11-14 21:59:00,2
2019-11-14 22:29:00,2
2019-11-14 22:34:00,2
2019-11-14 22:39:00,2
2019-11-14 22:44:00,2
2019-11-14 23:13:00,2
2019-11-14 23:17:00,2
2019-11-14 23:22:00,2
2019-11-14 23:27:00,2
2019-11-14 23:56:00,2
