5069,"SELECT ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,Err_u,Err_g,Err_r,Err_i,Err_z,flags_r,run   FROM Galaxy   WHERE   ra BETWEEN # and # AND dec BETWEEN # and #"
2019-03-17 19:48:00,10
2019-03-17 19:49:00,8
2019-03-17 19:50:00,5
2019-03-17 19:51:00,8
2019-03-17 19:52:00,6
2019-03-17 19:53:00,8
2019-03-17 19:54:00,6
2019-03-17 19:55:00,9
2019-03-17 19:56:00,8
2019-03-17 19:57:00,5
2019-03-17 19:58:00,11
2019-03-17 19:59:00,17
2019-03-17 20:00:00,15
2019-03-17 20:01:00,13
2019-03-17 20:02:00,15
2019-03-17 20:03:00,6
2019-03-17 20:04:00,12
2019-03-17 20:05:00,10
2019-03-17 20:06:00,7
2019-03-17 20:07:00,9
2019-03-17 20:08:00,5
2019-03-17 20:09:00,12
2019-03-17 20:10:00,11
2019-03-17 20:11:00,9
2019-03-17 20:12:00,10
2019-03-17 20:13:00,10
2019-03-17 20:14:00,9
2019-03-17 20:15:00,10
2019-03-17 20:16:00,4
2019-03-17 20:17:00,7
2019-03-17 20:18:00,5
2019-03-17 20:19:00,5
2019-03-17 20:20:00,4
2019-03-17 20:21:00,9
2019-03-17 20:22:00,15
2019-03-17 20:23:00,12
2019-03-17 20:24:00,5
2019-03-17 20:25:00,1
2019-03-17 20:51:00,1
2019-03-17 20:52:00,2
2019-03-17 20:53:00,6
2019-03-17 20:54:00,3
2019-03-17 20:55:00,3
2019-03-17 20:56:00,3
2019-03-17 20:57:00,4
2019-03-17 20:58:00,7
2019-03-17 20:59:00,7
2019-03-17 21:00:00,11
2019-03-17 21:01:00,10
2019-03-17 21:02:00,9
2019-03-17 21:03:00,9
2019-03-17 21:04:00,5
2019-03-17 21:05:00,6
2019-03-17 21:06:00,5
2019-03-17 21:07:00,5
2019-03-17 21:08:00,7
2019-03-17 21:09:00,7
2019-03-17 21:10:00,5
2019-03-17 21:11:00,5
2019-03-17 21:12:00,7
2019-03-17 21:13:00,9
2019-03-17 21:14:00,6
2019-03-17 21:15:00,6
2019-03-17 21:16:00,7
2019-03-17 21:17:00,11
2019-03-17 21:18:00,6
2019-03-17 21:19:00,7
2019-03-17 21:20:00,12
2019-03-17 21:21:00,8
2019-03-17 21:22:00,4
2019-03-17 21:23:00,3
2019-03-17 21:24:00,2
2019-03-17 21:25:00,2
2019-03-17 21:26:00,4
2019-03-17 21:27:00,2
2019-03-17 21:28:00,2
2019-03-17 21:29:00,2
2019-03-17 21:30:00,2
2019-03-17 21:31:00,2
2019-03-17 21:32:00,2
2019-03-17 21:33:00,2
2019-03-17 21:34:00,2
2019-03-17 21:35:00,2
2019-03-17 21:36:00,4
2019-03-17 21:37:00,3
2019-03-17 21:38:00,3
2019-03-17 21:39:00,15
2019-03-17 21:40:00,15
2019-03-17 21:41:00,10
2019-03-17 21:42:00,4
2019-03-17 21:43:00,5
2019-03-17 21:44:00,5
2019-03-17 21:45:00,9
2019-03-17 21:46:00,5
2019-03-17 21:47:00,3
2019-03-17 21:48:00,3
2019-03-17 21:49:00,2
2019-03-17 21:50:00,4
2019-03-17 21:51:00,7
2019-03-17 21:52:00,5
2019-03-17 21:53:00,2
2019-03-17 21:54:00,3
2019-03-17 21:55:00,2
2019-03-17 21:56:00,4
2019-03-17 21:57:00,6
2019-03-17 21:58:00,3
2019-03-17 21:59:00,3
2019-03-17 22:00:00,6
2019-03-17 22:01:00,5
2019-03-17 22:02:00,9
2019-03-17 22:03:00,8
2019-03-17 22:04:00,6
