1493,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-11-11 18:06:00,1
2019-11-11 18:08:00,1
2019-11-11 18:12:00,1
2019-11-11 18:16:00,3
2019-11-11 18:17:00,1
2019-11-11 18:21:00,2
2019-11-11 18:25:00,1
2019-11-11 18:30:00,4
2019-11-11 18:31:00,1
2019-11-11 18:32:00,1
2019-11-11 18:34:00,1
2019-11-11 18:36:00,9
2019-11-11 18:49:00,1
2019-11-11 19:00:00,3
2019-11-11 19:04:00,1
2019-11-11 19:07:00,1
2019-11-11 19:10:00,1
2019-11-11 19:11:00,1
2019-11-11 19:15:00,2
2019-11-11 19:18:00,1
2019-11-11 19:21:00,2
2019-11-11 19:28:00,2
2019-11-11 21:01:00,1
2019-11-11 21:34:00,1
2019-11-11 21:44:00,1
2019-11-11 22:57:00,1
2019-11-11 23:15:00,1
