2881,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-11-12 10:13:00,15
2019-11-12 10:14:00,12
2019-11-12 10:15:00,15
2019-11-12 10:16:00,15
2019-11-12 10:17:00,16
2019-11-12 10:18:00,15
2019-11-12 10:19:00,16
2019-11-12 10:20:00,16
2019-11-12 10:21:00,14
2019-11-12 10:22:00,16
2019-11-12 10:23:00,10
2019-11-12 10:25:00,1
2019-11-12 10:45:00,1
2019-11-12 10:46:00,13
2019-11-12 10:47:00,15
2019-11-12 10:48:00,12
2019-11-12 10:49:00,8
2019-11-12 10:50:00,16
2019-11-12 10:51:00,16
2019-11-12 10:52:00,13
2019-11-12 10:53:00,13
2019-11-12 10:54:00,5
2019-11-12 10:55:00,13
2019-11-12 10:56:00,13
2019-11-12 10:57:00,7
2019-11-12 10:58:00,6
2019-11-12 10:59:00,13
2019-11-12 11:00:00,12
2019-11-12 11:01:00,12
2019-11-12 11:02:00,12
2019-11-12 11:27:00,3
2019-11-12 11:28:00,15
2019-11-12 11:29:00,15
2019-11-12 11:30:00,11
2019-11-12 11:32:00,12
2019-11-12 11:33:00,16
2019-11-12 11:34:00,16
2019-11-12 11:35:00,15
2019-11-12 11:36:00,15
2019-11-12 11:37:00,17
2019-11-12 11:38:00,17
2019-11-12 11:39:00,9
2019-11-12 11:40:00,12
2019-11-12 11:41:00,17
2019-11-12 11:42:00,13
2019-11-12 11:43:00,10
2019-11-12 11:46:00,5
2019-11-12 12:06:00,2
2019-11-12 12:07:00,4
2019-11-12 12:08:00,13
2019-11-12 12:09:00,15
2019-11-12 12:10:00,19
2019-11-12 12:11:00,16
2019-11-12 12:12:00,23
2019-11-12 12:13:00,20
2019-11-12 12:14:00,15
2019-11-12 12:15:00,17
2019-11-12 12:16:00,17
2019-11-12 12:17:00,22
2019-11-12 12:18:00,17
2019-11-12 12:19:00,20
2019-11-12 12:20:00,15
2019-11-12 12:21:00,7
2019-11-12 12:46:00,7
2019-11-12 12:48:00,12
2019-11-12 12:49:00,17
2019-11-12 12:50:00,18
2019-11-12 12:51:00,17
2019-11-12 12:52:00,19
2019-11-12 12:53:00,16
2019-11-12 12:54:00,15
2019-11-12 12:55:00,17
2019-11-12 12:56:00,15
2019-11-12 12:57:00,16
2019-11-12 12:58:00,19
2019-11-12 12:59:00,18
2019-11-12 13:00:00,17
2019-11-12 13:01:00,6
2019-11-12 13:08:00,1
2019-11-12 13:17:00,2
2019-11-12 13:18:00,1
2019-11-12 13:27:00,1
2019-11-12 13:28:00,2
2019-11-12 13:29:00,4
2019-11-12 13:30:00,3
2019-11-12 13:31:00,3
2019-11-12 13:32:00,2
2019-11-12 13:33:00,6
2019-11-12 13:34:00,8
2019-11-12 13:35:00,9
2019-11-12 13:36:00,4
2019-11-12 13:37:00,2
2019-11-12 13:38:00,3
2019-11-12 13:39:00,2
2019-11-12 13:40:00,3
2019-11-12 13:41:00,2
2019-11-12 13:42:00,2
2019-11-12 13:43:00,11
2019-11-12 13:44:00,6
2019-11-12 13:45:00,5
2019-11-12 13:46:00,2
2019-11-12 13:47:00,4
2019-11-12 13:48:00,1
2019-11-12 13:49:00,2
2019-11-12 13:50:00,1
2019-11-12 13:51:00,1
2019-11-12 13:52:00,1
2019-11-12 13:57:00,3
2019-11-12 13:58:00,5
2019-11-12 13:59:00,4
2019-11-12 14:00:00,1
2019-11-12 14:10:00,1
2019-11-12 14:35:00,1
2019-11-12 14:36:00,2
2019-11-12 14:38:00,2
2019-11-12 14:56:00,1
2019-11-12 15:14:00,1
2019-11-12 15:15:00,1
2019-11-12 15:16:00,3
2019-11-12 15:17:00,1
2019-11-12 15:18:00,1
2019-11-12 15:19:00,3
2019-11-12 15:20:00,7
2019-11-12 15:21:00,8
2019-11-12 15:22:00,7
2019-11-12 15:23:00,5
2019-11-12 15:24:00,5
2019-11-12 15:27:00,2
2019-11-12 15:28:00,6
2019-11-12 15:29:00,3
2019-11-12 15:30:00,3
2019-11-12 15:31:00,8
2019-11-12 15:32:00,9
2019-11-12 15:33:00,8
2019-11-12 15:34:00,7
2019-11-12 15:35:00,2
2019-11-12 15:39:00,2
2019-11-12 15:42:00,1
2019-11-12 15:43:00,2
2019-11-12 15:45:00,2
2019-11-12 15:59:00,1
2019-11-12 16:09:00,1
2019-11-12 16:11:00,2
2019-11-12 16:12:00,3
2019-11-12 16:13:00,2
2019-11-12 16:15:00,2
2019-11-12 16:16:00,4
2019-11-12 16:17:00,1
2019-11-12 16:18:00,2
2019-11-12 16:19:00,1
2019-11-12 16:20:00,3
2019-11-12 16:25:00,3
2019-11-12 16:27:00,1
2019-11-12 16:28:00,2
2019-11-12 16:33:00,2
2019-11-12 16:39:00,2
2019-11-12 16:43:00,2
2019-11-12 16:44:00,4
2019-11-12 16:45:00,1
2019-11-12 16:46:00,1
2019-11-12 16:49:00,2
2019-11-12 16:50:00,3
2019-11-12 16:51:00,3
2019-11-12 16:52:00,2
2019-11-12 16:53:00,4
2019-11-12 16:54:00,1
2019-11-12 16:55:00,7
2019-11-12 16:56:00,5
2019-11-12 16:57:00,10
2019-11-12 16:58:00,3
2019-11-12 16:59:00,5
2019-11-12 17:00:00,7
2019-11-12 17:01:00,6
2019-11-12 17:02:00,4
2019-11-12 17:03:00,1
2019-11-12 17:04:00,1
2019-11-12 17:06:00,1
2019-11-12 17:07:00,1
2019-11-12 17:08:00,2
2019-11-12 17:09:00,2
2019-11-12 17:10:00,5
2019-11-12 17:11:00,3
2019-11-12 17:12:00,5
2019-11-12 17:13:00,10
2019-11-12 17:14:00,6
2019-11-12 17:15:00,3
2019-11-12 17:25:00,1
2019-11-12 17:31:00,1
2019-11-12 17:32:00,1
2019-11-12 17:39:00,1
2019-11-12 17:42:00,1
2019-11-12 17:45:00,1
2019-11-12 17:48:00,3
2019-11-12 17:50:00,1
2019-11-12 17:52:00,1
2019-11-12 17:54:00,2
2019-11-12 17:55:00,1
2019-11-12 17:58:00,1
2019-11-12 18:03:00,1
2019-11-12 18:04:00,2
2019-11-12 18:05:00,1
2019-11-12 18:06:00,1
2019-11-12 18:08:00,2
2019-11-12 18:15:00,1
2019-11-12 18:20:00,1
2019-11-12 18:23:00,2
2019-11-12 18:24:00,3
2019-11-12 18:25:00,3
2019-11-12 18:26:00,2
2019-11-12 18:27:00,2
2019-11-12 18:29:00,2
2019-11-12 18:31:00,1
2019-11-12 18:32:00,1
2019-11-12 18:33:00,3
2019-11-12 18:34:00,1
2019-11-12 18:35:00,1
2019-11-12 18:36:00,2
2019-11-12 18:37:00,2
2019-11-12 18:38:00,1
2019-11-12 18:39:00,1
2019-11-12 18:40:00,1
2019-11-12 18:42:00,2
2019-11-12 18:43:00,2
2019-11-12 18:44:00,3
2019-11-12 18:46:00,2
2019-11-12 18:47:00,2
2019-11-12 18:48:00,6
2019-11-12 18:49:00,3
2019-11-12 18:50:00,3
2019-11-12 18:51:00,5
2019-11-12 18:52:00,5
2019-11-12 18:53:00,2
2019-11-12 18:54:00,2
2019-11-12 18:55:00,1
2019-11-12 18:56:00,1
2019-11-12 18:57:00,4
2019-11-12 18:58:00,5
2019-11-12 18:59:00,5
2019-11-12 19:00:00,1
2019-11-12 19:01:00,6
2019-11-12 19:02:00,6
2019-11-12 19:03:00,2
2019-11-12 19:04:00,3
2019-11-12 19:05:00,3
2019-11-12 19:06:00,5
2019-11-12 19:07:00,3
2019-11-12 19:08:00,7
2019-11-12 19:09:00,7
2019-11-12 19:10:00,4
2019-11-12 19:11:00,3
2019-11-12 19:12:00,4
2019-11-12 19:16:00,1
2019-11-12 19:17:00,3
2019-11-12 19:18:00,2
2019-11-12 19:19:00,2
2019-11-12 19:20:00,1
2019-11-12 19:21:00,3
2019-11-12 19:22:00,2
2019-11-12 19:25:00,1
2019-11-12 19:26:00,3
2019-11-12 19:27:00,6
2019-11-12 19:28:00,1
2019-11-12 19:29:00,5
2019-11-12 19:30:00,3
2019-11-12 19:31:00,6
2019-11-12 19:32:00,2
2019-11-12 19:33:00,2
2019-11-12 21:22:00,1
2019-11-12 21:23:00,1
2019-11-12 21:24:00,1
2019-11-12 21:26:00,1
2019-11-12 21:27:00,1
2019-11-12 21:28:00,2
2019-11-12 21:31:00,1
2019-11-12 22:17:00,1
2019-11-12 22:20:00,2
2019-11-12 22:23:00,1
2019-11-12 22:35:00,1
2019-11-12 22:44:00,1
2019-11-12 22:45:00,2
2019-11-12 22:46:00,2
2019-11-12 22:50:00,1
2019-11-12 22:56:00,1
2019-11-12 22:57:00,2
2019-11-12 22:58:00,1
2019-11-12 22:59:00,2
2019-11-12 23:27:00,1
2019-11-12 23:48:00,1
