2058,"select ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroR5#_r,probPSF,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z, p.objid from (PhotoTag p inner join fGetObjFromRectEq(#,#,#,#) r on p.objid=r.objid)"
2019-03-03 06:45:00,4
2019-03-03 06:46:00,3
2019-03-03 06:47:00,3
2019-03-03 06:48:00,4
2019-03-03 20:12:00,3
2019-03-03 20:13:00,7
2019-03-03 20:14:00,4
2019-03-03 20:15:00,12
2019-03-03 20:16:00,12
2019-03-03 20:17:00,12
2019-03-03 20:18:00,14
2019-03-03 20:19:00,11
2019-03-03 20:20:00,11
2019-03-03 20:21:00,7
2019-03-03 20:22:00,6
2019-03-03 20:23:00,2
2019-03-03 20:29:00,3
2019-03-03 20:30:00,4
2019-03-03 20:31:00,8
2019-03-03 20:32:00,9
2019-03-03 20:33:00,10
2019-03-03 20:34:00,11
2019-03-03 20:35:00,8
2019-03-03 20:36:00,4
2019-03-03 20:37:00,7
2019-03-03 20:38:00,9
2019-03-03 20:39:00,5
2019-03-03 20:40:00,4
2019-03-03 20:41:00,2
2019-03-03 20:43:00,1
2019-03-03 20:44:00,2
2019-03-03 20:46:00,5
2019-03-03 20:47:00,6
2019-03-03 20:48:00,5
2019-03-03 20:49:00,12
2019-03-03 20:50:00,12
2019-03-03 20:51:00,13
2019-03-03 20:52:00,15
2019-03-03 20:53:00,22
2019-03-03 20:54:00,29
2019-03-03 20:55:00,22
2019-03-03 20:56:00,32
2019-03-03 20:57:00,26
2019-03-03 20:58:00,31
2019-03-03 20:59:00,27
2019-03-03 21:00:00,27
2019-03-03 21:01:00,28
2019-03-03 21:02:00,29
2019-03-03 21:03:00,28
2019-03-03 21:04:00,24
2019-03-03 21:05:00,28
2019-03-03 21:06:00,29
2019-03-03 21:07:00,28
2019-03-03 21:08:00,40
2019-03-03 21:09:00,42
2019-03-03 21:10:00,31
2019-03-03 21:11:00,37
2019-03-03 21:12:00,31
2019-03-03 21:13:00,34
2019-03-03 21:14:00,22
2019-03-03 21:15:00,33
2019-03-03 21:16:00,20
2019-03-03 21:17:00,28
2019-03-03 21:18:00,30
2019-03-03 21:19:00,21
2019-03-03 21:20:00,28
2019-03-03 21:21:00,30
2019-03-03 21:22:00,16
2019-03-03 21:23:00,8
2019-03-03 21:24:00,11
2019-03-03 21:25:00,13
2019-03-03 21:26:00,19
2019-03-03 21:27:00,36
2019-03-03 21:28:00,48
2019-03-03 21:29:00,38
2019-03-03 21:30:00,28
2019-03-03 21:31:00,24
2019-03-03 21:32:00,15
2019-03-03 21:33:00,24
2019-03-03 21:34:00,28
2019-03-03 21:35:00,20
2019-03-03 21:36:00,25
2019-03-03 21:37:00,22
2019-03-03 21:38:00,32
2019-03-03 21:39:00,27
2019-03-03 21:40:00,21
2019-03-03 21:41:00,21
2019-03-03 21:42:00,12
2019-03-03 21:43:00,12
2019-03-03 21:44:00,9
2019-03-03 21:45:00,10
2019-03-03 21:46:00,12
2019-03-03 21:47:00,9
2019-03-03 21:48:00,5
2019-03-03 21:49:00,10
2019-03-03 21:50:00,13
2019-03-03 21:51:00,6
2019-03-03 21:52:00,11
2019-03-03 21:53:00,1
2019-03-03 21:56:00,1
2019-03-03 21:57:00,1
2019-03-03 21:58:00,1
2019-03-03 22:00:00,1
2019-03-03 22:03:00,1
2019-03-03 22:04:00,2
2019-03-03 22:05:00,2
2019-03-03 22:06:00,2
2019-03-03 22:07:00,2
2019-03-03 22:08:00,2
2019-03-03 22:09:00,2
2019-03-03 22:10:00,2
2019-03-03 22:11:00,1
2019-03-03 22:12:00,3
2019-03-03 22:13:00,6
2019-03-03 22:14:00,6
2019-03-03 22:15:00,4
2019-03-03 22:16:00,5
2019-03-03 22:17:00,5
2019-03-03 22:18:00,4
2019-03-03 22:19:00,4
2019-03-03 22:20:00,4
2019-03-03 22:21:00,3
2019-03-03 22:22:00,5
2019-03-03 22:23:00,4
2019-03-03 22:24:00,4
2019-03-03 22:25:00,4
2019-03-03 22:26:00,5
2019-03-03 22:27:00,5
2019-03-03 22:28:00,5
2019-03-03 22:29:00,7
2019-03-03 22:30:00,6
2019-03-03 22:31:00,6
2019-03-03 22:32:00,5
2019-03-03 22:33:00,5
2019-03-03 22:34:00,5
2019-03-03 22:35:00,4
2019-03-03 22:36:00,5
2019-03-03 22:37:00,5
2019-03-03 22:38:00,4
2019-03-03 22:39:00,4
2019-03-03 22:40:00,5
2019-03-03 22:41:00,2
2019-03-03 22:42:00,2
2019-03-03 23:49:00,1
