1637,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-11-27 01:11:00,6
2019-11-27 01:12:00,7
2019-11-27 01:13:00,5
2019-11-27 01:14:00,2
2019-11-27 01:15:00,4
2019-11-27 01:16:00,6
2019-11-27 01:17:00,4
2019-11-27 01:18:00,5
2019-11-27 01:19:00,9
2019-11-27 01:20:00,9
2019-11-27 01:21:00,3
2019-11-27 01:22:00,6
2019-11-27 01:23:00,6
2019-11-27 01:24:00,5
2019-11-27 01:25:00,6
2019-11-27 01:26:00,6
2019-11-27 01:27:00,3
2019-11-27 01:28:00,10
2019-11-27 01:29:00,5
2019-11-27 01:30:00,6
2019-11-27 01:31:00,4
2019-11-27 01:32:00,6
2019-11-27 01:33:00,7
2019-11-27 01:34:00,7
2019-11-27 01:35:00,1
2019-11-27 01:36:00,5
2019-11-27 01:37:00,7
2019-11-27 01:38:00,5
2019-11-27 01:39:00,2
2019-11-27 01:40:00,2
2019-11-27 01:41:00,6
2019-11-27 01:42:00,2
2019-11-27 01:43:00,5
2019-11-27 01:44:00,5
2019-11-27 01:45:00,6
2019-11-27 01:46:00,3
2019-11-27 01:47:00,5
2019-11-27 01:48:00,1
2019-11-27 01:49:00,8
2019-11-27 01:50:00,5
2019-11-27 01:51:00,5
2019-11-27 01:53:00,4
2019-11-27 01:54:00,6
2019-11-27 01:55:00,7
2019-11-27 01:56:00,6
2019-11-27 01:57:00,10
2019-11-27 01:58:00,9
2019-11-27 01:59:00,5
2019-11-27 02:00:00,8
2019-11-27 02:01:00,5
2019-11-27 02:02:00,5
2019-11-27 02:03:00,1
2019-11-27 02:04:00,2
2019-11-27 02:05:00,2
2019-11-27 02:06:00,5
2019-11-27 02:07:00,5
2019-11-27 02:08:00,2
2019-11-27 02:09:00,2
2019-11-27 02:10:00,2
2019-11-27 02:11:00,7
2019-11-27 02:12:00,3
2019-11-27 02:13:00,3
2019-11-27 02:14:00,6
2019-11-27 02:15:00,5
2019-11-27 02:16:00,7
2019-11-27 02:17:00,6
2019-11-27 02:18:00,5
2019-11-27 02:19:00,4
2019-11-27 02:20:00,7
2019-11-27 02:21:00,8
2019-11-27 02:22:00,1
2019-11-27 02:23:00,3
2019-11-27 02:25:00,8
2019-11-27 02:26:00,7
2019-11-27 02:27:00,8
2019-11-27 02:28:00,5
2019-11-27 02:29:00,1
2019-11-27 02:30:00,4
2019-11-27 02:32:00,2
2019-11-27 02:33:00,8
2019-11-27 02:34:00,6
2019-11-27 02:35:00,5
2019-11-27 02:36:00,2
2019-11-27 02:37:00,2
2019-11-27 02:38:00,5
2019-11-27 02:39:00,2
2019-11-27 02:40:00,6
2019-11-27 02:41:00,7
2019-11-27 02:42:00,5
2019-11-27 02:43:00,4
2019-11-27 02:44:00,7
2019-11-27 02:45:00,5
2019-11-27 02:46:00,2
2019-11-27 02:47:00,5
2019-11-27 02:48:00,12
2019-11-27 02:49:00,1
2019-11-27 02:50:00,6
2019-11-27 02:51:00,8
2019-11-27 02:52:00,7
2019-11-27 02:53:00,3
2019-11-27 02:54:00,5
2019-11-27 02:55:00,4
2019-11-27 02:56:00,6
2019-11-27 02:57:00,5
2019-11-27 02:58:00,3
2019-11-27 02:59:00,5
2019-11-27 03:00:00,6
2019-11-27 03:01:00,6
2019-11-27 03:02:00,5
2019-11-27 03:03:00,2
2019-11-27 03:04:00,7
2019-11-27 03:05:00,10
2019-11-27 03:06:00,8
2019-11-27 03:07:00,7
2019-11-27 03:08:00,5
2019-11-27 03:09:00,6
2019-11-27 03:10:00,4
2019-11-27 03:11:00,3
2019-11-27 03:12:00,13
2019-11-27 03:13:00,7
2019-11-27 03:14:00,5
2019-11-27 03:15:00,10
2019-11-27 03:16:00,5
2019-11-27 03:17:00,7
2019-11-27 03:18:00,8
2019-11-27 03:19:00,4
2019-11-27 03:20:00,2
2019-11-27 03:21:00,6
2019-11-27 03:22:00,6
2019-11-27 03:23:00,5
2019-11-27 03:24:00,4
2019-11-27 03:25:00,6
2019-11-27 03:26:00,5
2019-11-27 03:27:00,4
2019-11-27 03:28:00,5
2019-11-27 03:29:00,3
2019-11-27 03:30:00,4
2019-11-27 03:31:00,6
2019-11-27 03:32:00,4
2019-11-27 03:33:00,7
2019-11-27 03:34:00,8
2019-11-27 03:35:00,5
2019-11-27 03:36:00,9
2019-11-27 03:37:00,5
2019-11-27 03:38:00,5
2019-11-27 03:39:00,6
2019-11-27 03:40:00,7
2019-11-27 03:41:00,5
2019-11-27 03:42:00,5
2019-11-27 03:43:00,7
2019-11-27 03:44:00,4
2019-11-27 03:45:00,7
2019-11-27 03:46:00,1
2019-11-27 03:47:00,4
2019-11-27 03:48:00,3
2019-11-27 03:49:00,4
2019-11-27 03:50:00,2
2019-11-27 03:51:00,7
2019-11-27 03:52:00,11
2019-11-27 03:53:00,7
2019-11-27 03:54:00,5
2019-11-27 03:55:00,6
2019-11-27 03:56:00,6
2019-11-27 03:57:00,7
2019-11-27 03:58:00,3
2019-11-27 03:59:00,4
2019-11-27 04:01:00,4
2019-11-27 04:02:00,6
2019-11-27 04:03:00,4
2019-11-27 04:04:00,5
2019-11-27 04:05:00,8
2019-11-27 04:06:00,5
2019-11-27 04:07:00,2
2019-11-27 04:08:00,7
2019-11-27 04:09:00,4
2019-11-27 04:10:00,1
2019-11-27 04:11:00,5
2019-11-27 04:12:00,7
2019-11-27 04:13:00,3
2019-11-27 04:14:00,3
2019-11-27 04:15:00,4
2019-11-27 04:16:00,6
2019-11-27 04:17:00,4
2019-11-27 04:18:00,6
2019-11-27 04:19:00,5
2019-11-27 04:20:00,5
2019-11-27 04:21:00,2
2019-11-27 04:22:00,4
2019-11-27 04:23:00,7
2019-11-27 04:24:00,5
2019-11-27 04:25:00,8
2019-11-27 04:26:00,2
2019-11-27 04:27:00,5
2019-11-27 04:28:00,8
2019-11-27 04:29:00,5
2019-11-27 04:30:00,2
2019-11-27 04:31:00,3
2019-11-27 04:32:00,2
2019-11-27 04:33:00,1
2019-11-27 04:34:00,6
2019-11-27 04:35:00,1
2019-11-27 04:36:00,5
2019-11-27 04:37:00,2
2019-11-27 04:38:00,3
2019-11-27 04:39:00,2
2019-11-27 04:40:00,5
2019-11-27 04:41:00,7
2019-11-27 04:42:00,5
2019-11-27 04:43:00,4
2019-11-27 04:44:00,3
2019-11-27 04:45:00,2
2019-11-27 04:46:00,8
2019-11-27 04:47:00,3
2019-11-27 04:48:00,5
2019-11-27 04:49:00,4
2019-11-27 04:50:00,8
2019-11-27 04:51:00,7
2019-11-27 04:52:00,12
2019-11-27 04:53:00,10
2019-11-27 04:54:00,4
2019-11-27 04:55:00,1
2019-11-27 04:56:00,4
2019-11-27 04:57:00,3
2019-11-27 04:58:00,5
2019-11-27 04:59:00,3
2019-11-27 05:00:00,6
2019-11-27 05:01:00,1
2019-11-27 05:02:00,4
2019-11-27 05:03:00,5
2019-11-27 05:04:00,7
2019-11-27 05:05:00,4
2019-11-27 05:06:00,6
2019-11-27 05:07:00,3
2019-11-27 05:08:00,4
2019-11-27 05:09:00,3
2019-11-27 05:10:00,1
2019-11-27 05:11:00,5
2019-11-27 05:12:00,5
2019-11-27 05:13:00,5
2019-11-27 05:14:00,4
2019-11-27 05:15:00,7
2019-11-27 05:16:00,4
2019-11-27 05:17:00,8
2019-11-27 05:18:00,8
2019-11-27 05:19:00,1
2019-11-27 05:20:00,3
2019-11-27 05:21:00,3
2019-11-27 05:22:00,3
2019-11-27 05:23:00,4
2019-11-27 05:24:00,6
2019-11-27 05:25:00,10
