375,select * from SpecLineIndex where specObjId=#
2019-12-08 21:02:00,1
2019-12-08 21:05:00,2
2019-12-08 21:07:00,3
2019-12-08 21:08:00,2
2019-12-08 21:09:00,1
2019-12-08 21:18:00,1
2019-12-08 21:19:00,3
2019-12-08 21:28:00,1
2019-12-08 21:41:00,1
2019-12-08 21:54:00,1
2019-12-08 21:58:00,2
2019-12-08 22:00:00,1
2019-12-08 22:09:00,2
2019-12-08 22:20:00,1
2019-12-08 22:29:00,1
2019-12-08 22:45:00,2
2019-12-08 22:48:00,1
2019-12-08 22:55:00,1
2019-12-08 23:00:00,1
2019-12-08 23:29:00,1
2019-12-08 23:43:00,2
2019-12-08 23:44:00,1
2019-12-08 23:45:00,3
2019-12-08 23:46:00,1
2019-12-08 23:47:00,2
2019-12-08 23:48:00,4
2019-12-08 23:49:00,1
2019-12-08 23:50:00,1
2019-12-08 23:51:00,4
2019-12-08 23:52:00,2
2019-12-08 23:53:00,1
2019-12-08 23:55:00,1
2019-12-08 23:57:00,8
2019-12-08 23:58:00,2
2019-12-08 23:59:00,4
