343,select * from SpecLine where specObjId=#
2019-12-08 21:56:00,1
2019-12-08 21:59:00,1
2019-12-08 22:00:00,1
2019-12-08 22:08:00,1
2019-12-08 22:09:00,1
2019-12-08 22:18:00,1
2019-12-08 22:24:00,1
2019-12-08 22:28:00,1
2019-12-08 22:43:00,1
2019-12-08 22:44:00,2
2019-12-08 22:45:00,2
2019-12-08 22:47:00,3
2019-12-08 22:48:00,2
2019-12-08 22:52:00,1
2019-12-08 22:53:00,1
2019-12-08 22:54:00,1
2019-12-08 22:55:00,3
2019-12-08 22:57:00,1
2019-12-08 23:41:00,2
2019-12-08 23:43:00,2
2019-12-08 23:44:00,3
2019-12-08 23:45:00,2
2019-12-08 23:46:00,1
2019-12-08 23:47:00,1
2019-12-08 23:48:00,1
2019-12-08 23:49:00,2
2019-12-08 23:51:00,3
2019-12-08 23:54:00,6
2019-12-08 23:55:00,1
2019-12-08 23:56:00,3
