1444,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-04-12 23:46:00,4
2019-04-12 23:47:00,4
2019-04-12 23:48:00,4
2019-04-12 23:49:00,5
2019-04-12 23:50:00,5
2019-04-12 23:51:00,3
2019-04-12 23:52:00,4
2019-04-12 23:53:00,4
2019-04-12 23:54:00,7
2019-04-12 23:55:00,3
2019-04-12 23:56:00,3
2019-04-12 23:57:00,2
2019-04-12 23:58:00,3
2019-04-12 23:59:00,5
