9897,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-02-12 05:09:00,2
2019-02-12 05:10:00,6
2019-02-12 05:11:00,4
2019-02-12 05:12:00,1
2019-02-12 05:18:00,1
2019-02-12 05:24:00,2
2019-02-12 05:31:00,1
2019-02-12 05:32:00,6
2019-02-12 05:33:00,17
2019-02-12 05:34:00,9
2019-02-12 05:35:00,10
2019-02-12 05:37:00,7
2019-02-12 05:38:00,2
2019-02-12 05:39:00,6
2019-02-12 05:47:00,1
2019-02-12 05:51:00,6
2019-02-12 05:52:00,8
2019-02-12 05:53:00,11
2019-02-12 05:54:00,2
2019-02-12 05:59:00,2
2019-02-12 06:01:00,19
2019-02-12 06:02:00,9
2019-02-12 06:03:00,4
2019-02-12 06:04:00,8
2019-02-12 06:05:00,2
2019-02-12 06:06:00,3
2019-02-12 06:08:00,1
2019-02-12 06:10:00,2
2019-02-12 06:18:00,1
2019-02-12 06:25:00,7
2019-02-12 06:27:00,13
2019-02-12 06:31:00,1
2019-02-12 06:32:00,12
2019-02-12 06:33:00,2
2019-02-12 06:34:00,1
2019-02-12 06:36:00,2
2019-02-12 06:37:00,6
2019-02-12 06:38:00,1
2019-02-12 06:39:00,2
2019-02-12 06:40:00,1
2019-02-12 06:46:00,1
2019-02-12 06:47:00,2
2019-02-12 06:51:00,1
2019-02-12 06:52:00,3
2019-02-12 06:53:00,5
2019-02-12 06:54:00,1
2019-02-12 06:55:00,3
2019-02-12 06:56:00,1
2019-02-12 06:57:00,1
2019-02-12 07:01:00,1
2019-02-12 07:06:00,6
2019-02-12 07:07:00,1
2019-02-12 07:14:00,1
2019-02-12 07:20:00,1
2019-02-12 07:24:00,8
2019-02-12 07:26:00,7
2019-02-12 07:27:00,1
2019-02-12 07:28:00,1
2019-02-12 07:32:00,1
2019-02-12 07:41:00,2
2019-02-12 07:42:00,9
2019-02-12 07:43:00,3
2019-02-12 07:48:00,9
2019-02-12 07:49:00,1
2019-02-12 07:50:00,2
2019-02-12 07:51:00,1
2019-02-12 07:58:00,1
2019-02-12 07:59:00,6
2019-02-12 08:00:00,1
2019-02-12 08:01:00,6
2019-02-12 08:02:00,3
2019-02-12 08:03:00,5
2019-02-12 08:04:00,7
2019-02-12 08:08:00,1
2019-02-12 08:09:00,1
2019-02-12 08:18:00,1
2019-02-12 08:26:00,2
2019-02-12 08:28:00,6
2019-02-12 08:29:00,1
2019-02-12 08:31:00,5
2019-02-12 08:32:00,14
2019-02-12 08:33:00,2
2019-02-12 08:41:00,1
2019-02-12 08:42:00,6
2019-02-12 08:49:00,1
2019-02-12 08:57:00,1
2019-02-12 08:58:00,3
2019-02-12 08:59:00,1
2019-02-12 09:00:00,1
2019-02-12 09:04:00,2
2019-02-12 09:05:00,1
2019-02-12 09:06:00,2
2019-02-12 09:11:00,1
2019-02-12 09:13:00,1
2019-02-12 09:20:00,1
2019-02-12 09:23:00,1
2019-02-12 09:24:00,1
2019-02-12 09:25:00,1
2019-02-12 09:28:00,1
2019-02-12 09:29:00,11
2019-02-12 09:30:00,7
2019-02-12 09:31:00,1
2019-02-12 09:32:00,9
2019-02-12 09:33:00,9
2019-02-12 09:34:00,6
2019-02-12 09:35:00,1
2019-02-12 09:41:00,1
2019-02-12 09:47:00,1
2019-02-12 09:48:00,11
2019-02-12 09:56:00,3
2019-02-12 09:57:00,1
2019-02-12 09:58:00,1
2019-02-12 09:59:00,1
2019-02-12 10:03:00,6
2019-02-12 10:04:00,5
2019-02-12 10:06:00,1
2019-02-12 10:07:00,2
2019-02-12 10:08:00,3
2019-02-12 10:15:00,3
2019-02-12 10:16:00,8
2019-02-12 10:17:00,2
2019-02-12 10:18:00,1
2019-02-12 10:19:00,3
2019-02-12 10:20:00,13
2019-02-12 10:21:00,6
2019-02-12 10:22:00,9
2019-02-12 10:23:00,8
2019-02-12 10:24:00,2
2019-02-12 10:25:00,1
2019-02-12 10:26:00,1
2019-02-12 10:27:00,1
2019-02-12 10:28:00,1
2019-02-12 10:29:00,3
2019-02-12 10:30:00,1
2019-02-12 10:31:00,2
2019-02-12 10:35:00,5
2019-02-12 10:36:00,1
2019-02-12 10:38:00,1
2019-02-12 10:39:00,1
2019-02-12 10:40:00,5
2019-02-12 10:41:00,13
2019-02-12 10:42:00,2
2019-02-12 10:43:00,2
2019-02-12 10:44:00,11
2019-02-12 10:45:00,14
2019-02-12 10:46:00,1
2019-02-12 10:52:00,4
2019-02-12 10:53:00,5
2019-02-12 10:54:00,1
2019-02-12 10:58:00,1
2019-02-12 10:59:00,12
2019-02-12 11:00:00,12
2019-02-12 11:01:00,4
2019-02-12 11:02:00,15
2019-02-12 11:03:00,8
2019-02-12 11:04:00,8
2019-02-12 11:05:00,10
2019-02-12 11:07:00,2
2019-02-12 11:08:00,24
2019-02-12 11:09:00,3
2019-02-12 11:10:00,4
2019-02-12 11:11:00,17
2019-02-12 11:12:00,11
2019-02-12 11:13:00,14
2019-02-12 11:14:00,8
2019-02-12 11:15:00,13
2019-02-12 11:16:00,10
2019-02-12 11:17:00,2
2019-02-12 11:19:00,11
2019-02-12 11:20:00,10
2019-02-12 11:21:00,14
2019-02-12 11:22:00,3
2019-02-12 11:23:00,8
2019-02-12 11:24:00,7
2019-02-12 11:25:00,6
2019-02-12 11:26:00,16
2019-02-12 11:27:00,6
2019-02-12 11:28:00,1
2019-02-12 11:29:00,22
2019-02-12 11:30:00,38
2019-02-12 11:31:00,12
2019-02-12 11:32:00,38
2019-02-12 11:33:00,14
2019-02-12 11:34:00,10
2019-02-12 11:35:00,20
2019-02-12 11:36:00,19
2019-02-12 11:37:00,19
2019-02-12 11:38:00,18
2019-02-12 11:39:00,17
2019-02-12 11:40:00,32
2019-02-12 11:41:00,18
2019-02-12 11:42:00,25
2019-02-12 11:43:00,14
2019-02-12 11:44:00,10
2019-02-12 11:45:00,26
2019-02-12 11:46:00,15
2019-02-12 11:47:00,19
2019-02-12 11:48:00,28
2019-02-12 11:49:00,22
2019-02-12 11:50:00,21
2019-02-12 11:51:00,29
2019-02-12 11:52:00,25
2019-02-12 11:53:00,27
2019-02-12 11:54:00,16
2019-02-12 11:55:00,20
2019-02-12 11:56:00,22
2019-02-12 11:57:00,12
2019-02-12 11:58:00,21
2019-02-12 11:59:00,19
2019-02-12 12:00:00,20
2019-02-12 12:01:00,8
2019-02-12 12:02:00,12
2019-02-12 12:03:00,21
2019-02-12 12:04:00,18
2019-02-12 12:05:00,30
2019-02-12 12:06:00,20
2019-02-12 12:07:00,15
2019-02-12 12:08:00,29
2019-02-12 12:09:00,34
2019-02-12 12:10:00,21
2019-02-12 12:11:00,22
2019-02-12 12:12:00,19
2019-02-12 12:13:00,20
2019-02-12 12:14:00,24
2019-02-12 12:15:00,22
2019-02-12 12:16:00,21
2019-02-12 12:17:00,21
2019-02-12 12:18:00,37
2019-02-12 12:19:00,31
2019-02-12 12:20:00,32
2019-02-12 12:21:00,17
2019-02-12 12:22:00,7
2019-02-12 12:23:00,20
2019-02-12 12:24:00,3
2019-02-12 12:25:00,6
2019-02-12 12:26:00,7
2019-02-12 12:27:00,5
2019-02-12 12:28:00,10
2019-02-12 12:29:00,11
2019-02-12 12:30:00,5
2019-02-12 12:31:00,8
2019-02-12 12:32:00,13
2019-02-12 12:33:00,20
2019-02-12 12:34:00,15
2019-02-12 12:35:00,17
2019-02-12 12:36:00,13
2019-02-12 12:37:00,10
2019-02-12 12:38:00,18
2019-02-12 12:39:00,20
2019-02-12 12:40:00,22
2019-02-12 12:41:00,14
2019-02-12 12:42:00,5
2019-02-12 12:44:00,1
2019-02-12 12:49:00,1
2019-02-12 12:50:00,7
2019-02-12 12:52:00,5
2019-02-12 12:53:00,1
2019-02-12 12:57:00,1
2019-02-12 13:03:00,12
2019-02-12 13:04:00,10
2019-02-12 13:05:00,1
2019-02-12 13:07:00,2
2019-02-12 13:08:00,14
2019-02-12 13:09:00,1
2019-02-12 13:10:00,11
2019-02-12 13:11:00,6
2019-02-12 13:12:00,1
2019-02-12 13:13:00,5
2019-02-12 13:14:00,4
2019-02-12 13:15:00,18
2019-02-12 13:16:00,11
2019-02-12 13:17:00,4
2019-02-12 13:18:00,24
2019-02-12 13:19:00,10
2019-02-12 13:20:00,2
2019-02-12 13:21:00,15
2019-02-12 13:22:00,13
2019-02-12 13:23:00,10
2019-02-12 13:24:00,14
2019-02-12 13:25:00,22
2019-02-12 13:26:00,22
2019-02-12 13:27:00,7
2019-02-12 13:28:00,4
2019-02-12 13:29:00,3
2019-02-12 13:30:00,6
2019-02-12 13:31:00,8
2019-02-12 13:32:00,7
2019-02-12 13:33:00,4
2019-02-12 13:34:00,12
2019-02-12 13:35:00,3
2019-02-12 13:36:00,8
2019-02-12 13:37:00,7
2019-02-12 13:38:00,14
2019-02-12 13:39:00,13
2019-02-12 13:40:00,6
2019-02-12 13:41:00,8
2019-02-12 13:42:00,11
2019-02-12 13:43:00,11
2019-02-12 13:44:00,15
2019-02-12 13:45:00,11
2019-02-12 13:46:00,5
2019-02-12 13:47:00,3
2019-02-12 13:48:00,29
2019-02-12 13:49:00,12
2019-02-12 13:50:00,23
2019-02-12 13:51:00,16
2019-02-12 13:52:00,14
2019-02-12 13:53:00,16
2019-02-12 13:54:00,5
2019-02-12 13:55:00,6
2019-02-12 13:56:00,2
2019-02-12 13:57:00,14
2019-02-12 13:58:00,7
2019-02-12 13:59:00,16
2019-02-12 14:00:00,5
2019-02-12 14:01:00,2
2019-02-12 14:02:00,22
2019-02-12 14:03:00,25
2019-02-12 14:04:00,24
2019-02-12 14:05:00,32
2019-02-12 14:06:00,12
2019-02-12 14:07:00,12
2019-02-12 14:08:00,26
2019-02-12 14:09:00,29
2019-02-12 14:10:00,24
2019-02-12 14:11:00,19
2019-02-12 14:12:00,10
2019-02-12 14:13:00,26
2019-02-12 14:14:00,20
2019-02-12 14:15:00,22
2019-02-12 14:16:00,13
2019-02-12 14:17:00,17
2019-02-12 14:18:00,25
2019-02-12 14:19:00,17
2019-02-12 14:20:00,30
2019-02-12 14:21:00,24
2019-02-12 14:22:00,19
2019-02-12 14:23:00,19
2019-02-12 14:24:00,20
2019-02-12 14:25:00,22
2019-02-12 14:26:00,32
2019-02-12 14:27:00,13
2019-02-12 14:28:00,24
2019-02-12 14:29:00,13
2019-02-12 14:30:00,20
2019-02-12 14:31:00,22
2019-02-12 14:32:00,12
2019-02-12 14:33:00,13
2019-02-12 14:34:00,17
2019-02-12 14:35:00,15
2019-02-12 14:36:00,21
2019-02-12 14:37:00,16
2019-02-12 14:38:00,17
2019-02-12 14:39:00,19
2019-02-12 14:40:00,24
2019-02-12 14:41:00,31
2019-02-12 14:42:00,26
2019-02-12 14:43:00,18
2019-02-12 14:44:00,26
2019-02-12 14:45:00,21
2019-02-12 14:46:00,22
2019-02-12 14:47:00,20
2019-02-12 14:48:00,17
2019-02-12 14:49:00,30
2019-02-12 14:50:00,36
2019-02-12 14:51:00,30
2019-02-12 14:52:00,32
2019-02-12 14:53:00,12
2019-02-12 14:54:00,11
2019-02-12 14:55:00,6
2019-02-12 14:56:00,13
2019-02-12 14:57:00,4
2019-02-12 14:58:00,12
2019-02-12 14:59:00,9
2019-02-12 15:00:00,7
2019-02-12 15:01:00,7
2019-02-12 15:02:00,5
2019-02-12 15:03:00,18
2019-02-12 15:04:00,15
2019-02-12 15:05:00,16
2019-02-12 15:06:00,18
2019-02-12 15:07:00,10
2019-02-12 15:08:00,5
2019-02-12 15:09:00,18
2019-02-12 15:10:00,21
2019-02-12 15:11:00,20
2019-02-12 15:12:00,11
2019-02-12 15:13:00,7
2019-02-12 15:14:00,5
2019-02-12 15:19:00,1
2019-02-12 15:20:00,9
2019-02-12 15:21:00,11
2019-02-12 15:22:00,12
2019-02-12 15:23:00,2
2019-02-12 15:24:00,12
2019-02-12 15:25:00,5
2019-02-12 15:26:00,4
2019-02-12 15:27:00,7
2019-02-12 15:28:00,9
2019-02-12 15:29:00,2
2019-02-12 15:30:00,26
2019-02-12 15:31:00,11
2019-02-12 15:32:00,2
2019-02-12 15:33:00,15
2019-02-12 15:34:00,13
2019-02-12 15:35:00,23
2019-02-12 15:36:00,19
2019-02-12 15:37:00,24
2019-02-12 15:38:00,23
2019-02-12 15:39:00,6
2019-02-12 15:40:00,6
2019-02-12 15:41:00,3
2019-02-12 15:42:00,3
2019-02-12 15:43:00,9
2019-02-12 15:44:00,7
2019-02-12 15:45:00,8
2019-02-12 15:46:00,12
2019-02-12 15:47:00,3
2019-02-12 15:48:00,7
2019-02-12 15:49:00,7
2019-02-12 15:50:00,14
2019-02-12 15:51:00,9
2019-02-12 15:52:00,17
2019-02-12 15:53:00,10
2019-02-12 15:54:00,1
2019-02-12 15:55:00,3
2019-02-12 15:56:00,27
2019-02-12 15:57:00,5
2019-02-12 15:58:00,25
2019-02-12 15:59:00,16
2019-02-12 16:00:00,7
2019-02-12 16:01:00,18
2019-02-12 16:02:00,2
2019-02-12 16:03:00,12
2019-02-12 16:04:00,25
2019-02-12 16:05:00,13
2019-02-12 16:06:00,2
2019-02-12 16:07:00,10
2019-02-12 16:08:00,10
2019-02-12 16:09:00,2
2019-02-12 16:10:00,20
2019-02-12 16:11:00,7
2019-02-12 16:12:00,19
2019-02-12 16:13:00,10
2019-02-12 16:14:00,4
2019-02-12 16:15:00,9
2019-02-12 16:16:00,8
2019-02-12 16:17:00,10
2019-02-12 16:18:00,10
2019-02-12 16:19:00,17
2019-02-12 16:20:00,19
2019-02-12 16:21:00,4
2019-02-12 16:22:00,20
2019-02-12 16:23:00,6
2019-02-12 16:24:00,18
2019-02-12 16:25:00,5
2019-02-12 16:26:00,21
2019-02-12 16:27:00,8
2019-02-12 16:28:00,6
2019-02-12 16:29:00,8
2019-02-12 16:30:00,10
2019-02-12 16:31:00,18
2019-02-12 16:32:00,13
2019-02-12 16:33:00,10
2019-02-12 16:34:00,15
2019-02-12 16:35:00,3
2019-02-12 16:36:00,24
2019-02-12 16:37:00,7
2019-02-12 16:38:00,12
2019-02-12 16:40:00,2
2019-02-12 16:41:00,11
2019-02-12 16:42:00,31
2019-02-12 16:43:00,2
2019-02-12 16:44:00,14
2019-02-12 16:45:00,6
2019-02-12 16:46:00,1
2019-02-12 16:47:00,12
2019-02-12 16:48:00,6
2019-02-12 16:49:00,6
2019-02-12 16:50:00,14
2019-02-12 16:51:00,20
2019-02-12 16:52:00,12
2019-02-12 16:53:00,13
2019-02-12 16:54:00,11
2019-02-12 16:55:00,10
2019-02-12 16:56:00,8
2019-02-12 16:57:00,4
2019-02-12 16:58:00,1
2019-02-12 16:59:00,11
2019-02-12 17:00:00,2
2019-02-12 17:01:00,12
2019-02-12 17:02:00,22
2019-02-12 17:03:00,11
2019-02-12 17:04:00,16
2019-02-12 17:05:00,13
2019-02-12 17:06:00,8
2019-02-12 17:07:00,4
2019-02-12 17:08:00,2
2019-02-12 17:09:00,4
2019-02-12 17:10:00,23
2019-02-12 17:11:00,8
2019-02-12 17:12:00,5
2019-02-12 17:13:00,4
2019-02-12 17:14:00,3
2019-02-12 17:15:00,1
2019-02-12 17:16:00,11
2019-02-12 17:17:00,9
2019-02-12 17:18:00,10
2019-02-12 17:19:00,4
2019-02-12 17:20:00,10
2019-02-12 17:21:00,7
2019-02-12 17:22:00,18
2019-02-12 17:23:00,19
2019-02-12 17:24:00,11
2019-02-12 17:25:00,15
2019-02-12 17:26:00,16
2019-02-12 17:27:00,10
2019-02-12 17:28:00,7
2019-02-12 17:29:00,8
2019-02-12 17:30:00,1
2019-02-12 17:31:00,8
2019-02-12 17:32:00,5
2019-02-12 17:33:00,10
2019-02-12 17:34:00,13
2019-02-12 17:35:00,5
2019-02-12 17:36:00,27
2019-02-12 17:37:00,2
2019-02-12 17:38:00,6
2019-02-12 17:39:00,7
2019-02-12 17:40:00,2
2019-02-12 17:41:00,12
2019-02-12 17:42:00,11
2019-02-12 17:43:00,9
2019-02-12 17:44:00,5
2019-02-12 17:45:00,5
2019-02-12 17:46:00,14
2019-02-12 17:47:00,8
2019-02-12 17:48:00,2
2019-02-12 17:49:00,4
2019-02-12 17:50:00,5
2019-02-12 17:51:00,9
2019-02-12 17:52:00,2
2019-02-12 17:53:00,8
2019-02-12 17:57:00,10
2019-02-12 17:58:00,12
2019-02-12 17:59:00,9
2019-02-12 18:00:00,6
2019-02-12 18:01:00,5
2019-02-12 18:02:00,4
2019-02-12 18:03:00,1
2019-02-12 18:04:00,7
2019-02-12 18:05:00,11
2019-02-12 18:06:00,9
2019-02-12 18:07:00,17
2019-02-12 18:08:00,9
2019-02-12 18:09:00,7
2019-02-12 18:10:00,7
2019-02-12 18:11:00,9
2019-02-12 18:12:00,6
2019-02-12 18:13:00,12
2019-02-12 18:14:00,23
2019-02-12 18:15:00,10
2019-02-12 18:16:00,8
2019-02-12 18:17:00,7
2019-02-12 18:18:00,16
2019-02-12 18:19:00,2
2019-02-12 18:20:00,7
2019-02-12 18:21:00,6
2019-02-12 18:22:00,2
2019-02-12 18:23:00,21
2019-02-12 18:24:00,9
2019-02-12 18:25:00,2
2019-02-12 18:26:00,10
2019-02-12 18:27:00,13
2019-02-12 18:28:00,11
2019-02-12 18:29:00,17
2019-02-12 18:30:00,14
2019-02-12 18:31:00,11
2019-02-12 18:32:00,20
2019-02-12 18:33:00,6
2019-02-12 18:34:00,15
2019-02-12 18:35:00,9
2019-02-12 18:36:00,5
2019-02-12 18:37:00,3
2019-02-12 18:38:00,14
2019-02-12 18:39:00,1
2019-02-12 18:40:00,2
2019-02-12 18:41:00,3
2019-02-12 18:42:00,7
2019-02-12 18:43:00,5
2019-02-12 18:44:00,7
2019-02-12 18:45:00,6
2019-02-12 18:46:00,3
2019-02-12 18:47:00,1
2019-02-12 18:48:00,3
2019-02-12 18:49:00,10
2019-02-12 18:50:00,3
2019-02-12 18:51:00,4
2019-02-12 18:52:00,6
2019-02-12 18:53:00,2
2019-02-12 18:54:00,3
2019-02-12 18:55:00,8
2019-02-12 18:56:00,7
2019-02-12 18:57:00,2
2019-02-12 18:59:00,5
2019-02-12 19:00:00,9
2019-02-12 19:01:00,6
2019-02-12 19:02:00,1
2019-02-12 19:03:00,6
2019-02-12 19:05:00,5
2019-02-12 19:06:00,2
2019-02-12 19:07:00,2
2019-02-12 19:08:00,1
2019-02-12 19:09:00,3
2019-02-12 19:10:00,8
2019-02-12 19:13:00,7
2019-02-12 19:14:00,1
2019-02-12 19:15:00,7
2019-02-12 19:18:00,2
2019-02-12 19:19:00,3
2019-02-12 19:20:00,2
2019-02-12 19:21:00,1
2019-02-12 19:22:00,5
2019-02-12 19:23:00,6
2019-02-12 19:24:00,1
2019-02-12 19:25:00,21
2019-02-12 19:26:00,10
2019-02-12 19:27:00,1
2019-02-12 19:28:00,2
2019-02-12 19:29:00,2
2019-02-12 19:30:00,2
2019-02-12 19:31:00,3
2019-02-12 19:32:00,6
2019-02-12 19:33:00,4
2019-02-12 19:34:00,5
2019-02-12 19:35:00,12
2019-02-12 19:36:00,19
2019-02-12 19:37:00,5
2019-02-12 19:38:00,10
2019-02-12 19:39:00,8
2019-02-12 19:40:00,11
2019-02-12 19:41:00,15
2019-02-12 19:42:00,8
2019-02-12 19:43:00,4
2019-02-12 19:44:00,9
2019-02-12 19:45:00,3
2019-02-12 19:46:00,6
2019-02-12 19:47:00,9
2019-02-12 19:48:00,14
2019-02-12 19:49:00,7
2019-02-12 19:50:00,23
2019-02-12 19:51:00,4
2019-02-12 19:52:00,11
2019-02-12 19:53:00,24
2019-02-12 19:54:00,11
2019-02-12 19:55:00,19
2019-02-12 19:56:00,6
2019-02-12 19:57:00,2
2019-02-12 19:58:00,9
2019-02-12 19:59:00,32
2019-02-12 20:00:00,10
2019-02-12 20:01:00,3
2019-02-12 20:02:00,13
2019-02-12 20:03:00,10
2019-02-12 20:04:00,16
2019-02-12 20:05:00,7
2019-02-12 20:06:00,8
2019-02-12 20:07:00,14
2019-02-12 20:08:00,23
2019-02-12 20:09:00,11
2019-02-12 20:10:00,5
2019-02-12 20:11:00,2
2019-02-12 20:12:00,2
2019-02-12 20:13:00,11
2019-02-12 20:14:00,24
2019-02-12 20:15:00,13
2019-02-12 20:16:00,13
2019-02-12 20:17:00,14
2019-02-12 20:18:00,5
2019-02-12 20:19:00,3
2019-02-12 20:20:00,25
2019-02-12 20:21:00,4
2019-02-12 20:22:00,12
2019-02-12 20:23:00,6
2019-02-12 20:24:00,29
2019-02-12 20:25:00,7
2019-02-12 20:26:00,10
2019-02-12 20:27:00,11
2019-02-12 20:28:00,11
2019-02-12 20:29:00,15
2019-02-12 20:30:00,19
2019-02-12 20:31:00,9
2019-02-12 20:32:00,3
2019-02-12 20:33:00,1
2019-02-12 20:34:00,1
2019-02-12 20:35:00,9
2019-02-12 20:36:00,18
2019-02-12 20:37:00,22
2019-02-12 20:38:00,4
2019-02-12 20:39:00,8
2019-02-12 20:40:00,8
2019-02-12 20:41:00,13
2019-02-12 20:42:00,1
2019-02-12 20:43:00,2
2019-02-12 20:44:00,9
2019-02-12 20:45:00,17
2019-02-12 20:46:00,19
2019-02-12 20:47:00,34
2019-02-12 20:48:00,10
2019-02-12 20:49:00,11
2019-02-12 20:50:00,12
2019-02-12 20:51:00,38
2019-02-12 20:52:00,15
2019-02-12 20:53:00,23
2019-02-12 20:54:00,1
2019-02-12 20:55:00,4
2019-02-12 20:56:00,11
2019-02-12 20:57:00,3
2019-02-12 20:58:00,10
2019-02-12 20:59:00,4
2019-02-12 21:00:00,25
2019-02-12 21:01:00,4
2019-02-12 21:02:00,17
2019-02-12 21:03:00,2
2019-02-12 21:04:00,11
2019-02-12 21:05:00,5
2019-02-12 21:06:00,8
2019-02-12 21:07:00,12
2019-02-12 21:08:00,5
2019-02-12 21:09:00,11
2019-02-12 21:10:00,20
2019-02-12 21:11:00,3
2019-02-12 21:12:00,8
2019-02-12 21:13:00,12
2019-02-12 21:14:00,2
2019-02-12 21:15:00,13
2019-02-12 21:16:00,17
2019-02-12 21:17:00,25
2019-02-12 21:18:00,18
2019-02-12 21:19:00,7
2019-02-12 21:20:00,3
2019-02-12 21:21:00,7
2019-02-12 21:22:00,12
2019-02-12 21:23:00,7
2019-02-12 21:24:00,3
2019-02-12 21:25:00,11
2019-02-12 21:26:00,32
2019-02-12 21:27:00,17
2019-02-12 21:28:00,21
2019-02-12 21:29:00,16
2019-02-12 21:30:00,4
2019-02-12 21:31:00,20
2019-02-12 21:32:00,9
2019-02-12 21:33:00,4
2019-02-12 21:34:00,9
2019-02-12 21:35:00,2
2019-02-12 21:36:00,14
2019-02-12 21:37:00,2
2019-02-12 21:38:00,14
2019-02-12 21:39:00,13
2019-02-12 21:40:00,16
2019-02-12 21:41:00,39
2019-02-12 21:42:00,3
2019-02-12 21:43:00,22
2019-02-12 21:44:00,8
2019-02-12 21:45:00,8
2019-02-12 21:46:00,6
2019-02-12 21:47:00,14
2019-02-12 21:48:00,17
2019-02-12 21:49:00,12
2019-02-12 21:50:00,6
2019-02-12 21:51:00,14
2019-02-12 21:52:00,18
2019-02-12 21:53:00,1
2019-02-12 21:54:00,4
2019-02-12 21:55:00,14
