232,"SELECT DISTINCT p.ra , p.dec FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = # GROUP BY p.ra, p.dec"
2019-01-07 14:37:00,1
2019-01-07 14:39:00,1
2019-01-07 14:40:00,1
2019-01-07 14:42:00,1
2019-01-07 14:44:00,1
2019-01-07 14:45:00,1
2019-01-07 14:47:00,1
2019-01-07 14:49:00,1
2019-01-07 14:50:00,1
2019-01-07 14:52:00,1
2019-01-07 14:54:00,1
2019-01-07 14:55:00,1
2019-01-07 14:57:00,1
2019-01-07 14:58:00,1
2019-01-07 15:00:00,1
2019-01-07 15:02:00,1
2019-01-07 15:03:00,1
2019-01-07 15:05:00,1
2019-01-07 15:06:00,1
2019-01-07 15:08:00,1
2019-01-07 15:10:00,1
2019-01-07 15:11:00,1
2019-01-07 15:13:00,1
2019-01-07 15:15:00,1
2019-01-07 15:16:00,1
2019-01-07 15:18:00,1
2019-01-07 15:19:00,1
2019-01-07 15:21:00,1
2019-01-07 15:23:00,1
2019-01-07 15:24:00,1
2019-01-07 15:26:00,1
2019-01-07 15:27:00,1
2019-01-07 15:29:00,1
2019-01-07 15:31:00,1
2019-01-07 15:32:00,1
2019-01-07 15:34:00,1
2019-01-07 15:36:00,1
2019-01-07 15:37:00,1
2019-01-07 15:39:00,1
2019-01-07 15:40:00,1
2019-01-07 15:42:00,1
2019-01-07 15:44:00,1
2019-01-07 15:45:00,1
2019-01-07 15:47:00,1
2019-01-07 15:48:00,1
2019-01-07 15:50:00,1
2019-01-07 15:52:00,1
2019-01-07 15:53:00,1
2019-01-07 15:55:00,1
2019-01-07 15:57:00,1
2019-01-07 15:58:00,1
2019-01-07 16:00:00,1
2019-01-07 16:01:00,1
2019-01-07 16:03:00,1
2019-01-07 16:05:00,1
2019-01-07 16:06:00,1
2019-01-07 16:08:00,1
2019-01-07 16:09:00,1
2019-01-07 16:11:00,1
2019-01-07 16:13:00,1
2019-01-07 16:14:00,1
2019-01-07 16:16:00,1
2019-01-07 16:18:00,1
2019-01-07 16:19:00,1
2019-01-07 16:21:00,1
2019-01-07 16:22:00,1
2019-01-07 16:24:00,1
2019-01-07 16:26:00,1
2019-01-07 16:27:00,1
2019-01-07 16:29:00,1
2019-01-07 16:30:00,1
2019-01-07 16:32:00,1
2019-01-07 16:37:00,1
2019-01-07 16:39:00,1
2019-01-07 16:42:00,1
2019-01-07 16:45:00,1
2019-01-07 16:48:00,1
2019-01-07 16:50:00,1
2019-01-07 16:53:00,1
2019-01-07 16:55:00,1
2019-01-07 17:00:00,1
2019-01-07 17:27:00,1
2019-01-07 17:32:00,1
2019-01-07 17:35:00,1
2019-01-07 17:40:00,1
2019-01-07 17:45:00,1
2019-01-07 23:12:00,1
2019-01-07 23:45:00,1
