38739,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-11-08 05:52:00,193
2019-11-08 05:53:00,193
2019-11-08 05:54:00,203
2019-11-08 05:55:00,179
2019-11-08 05:56:00,198
2019-11-08 05:57:00,197
2019-11-08 05:58:00,192
2019-11-08 05:59:00,211
2019-11-08 06:00:00,192
2019-11-08 06:01:00,196
2019-11-08 06:02:00,207
2019-11-08 06:03:00,202
2019-11-08 06:04:00,186
2019-11-08 06:05:00,181
2019-11-08 06:06:00,194
2019-11-08 06:07:00,204
2019-11-08 06:08:00,191
2019-11-08 06:09:00,189
2019-11-08 06:10:00,178
2019-11-08 06:11:00,198
2019-11-08 06:12:00,197
2019-11-08 06:13:00,195
2019-11-08 06:14:00,205
2019-11-08 06:15:00,203
2019-11-08 06:16:00,193
2019-11-08 06:17:00,199
2019-11-08 06:18:00,202
2019-11-08 06:19:00,212
2019-11-08 06:20:00,203
2019-11-08 06:21:00,206
2019-11-08 06:22:00,212
2019-11-08 06:23:00,220
2019-11-08 06:24:00,206
2019-11-08 06:25:00,203
2019-11-08 06:26:00,198
2019-11-08 06:27:00,199
2019-11-08 06:28:00,201
2019-11-08 06:29:00,211
2019-11-08 06:30:00,218
2019-11-08 06:31:00,196
2019-11-08 06:32:00,200
2019-11-08 06:33:00,208
2019-11-08 06:34:00,219
2019-11-08 06:35:00,223
2019-11-08 06:36:00,212
2019-11-08 06:37:00,209
2019-11-08 06:38:00,213
2019-11-08 06:39:00,218
2019-11-08 06:40:00,197
2019-11-08 06:41:00,188
2019-11-08 06:42:00,203
2019-11-08 06:43:00,206
2019-11-08 06:44:00,214
2019-11-08 06:45:00,233
2019-11-08 06:46:00,223
2019-11-08 06:47:00,220
2019-11-08 06:48:00,207
2019-11-08 06:49:00,217
2019-11-08 06:50:00,202
2019-11-08 06:51:00,199
2019-11-08 06:52:00,219
2019-11-08 06:53:00,218
2019-11-08 06:54:00,214
2019-11-08 06:55:00,199
2019-11-08 06:56:00,212
2019-11-08 06:57:00,204
2019-11-08 06:58:00,198
2019-11-08 06:59:00,207
2019-11-08 07:00:00,208
2019-11-08 07:01:00,209
2019-11-08 07:02:00,200
2019-11-08 07:03:00,200
2019-11-08 07:04:00,213
2019-11-08 07:05:00,222
2019-11-08 07:06:00,224
2019-11-08 07:07:00,163
2019-11-08 07:08:00,210
2019-11-08 07:09:00,201
2019-11-08 07:10:00,208
2019-11-08 07:11:00,219
2019-11-08 07:12:00,223
2019-11-08 07:13:00,209
2019-11-08 07:14:00,222
2019-11-08 07:15:00,207
2019-11-08 07:16:00,184
2019-11-08 07:17:00,205
2019-11-08 07:18:00,188
2019-11-08 07:19:00,222
2019-11-08 07:20:00,203
2019-11-08 07:21:00,211
2019-11-08 07:22:00,200
2019-11-08 07:23:00,214
2019-11-08 07:24:00,197
2019-11-08 07:25:00,205
2019-11-08 07:26:00,187
2019-11-08 07:27:00,203
2019-11-08 07:28:00,192
2019-11-08 07:29:00,202
2019-11-08 07:30:00,202
2019-11-08 07:31:00,209
2019-11-08 07:32:00,106
2019-11-08 07:33:00,171
2019-11-08 07:34:00,212
2019-11-08 07:35:00,159
2019-11-08 07:36:00,16
2019-11-08 07:37:00,26
2019-11-08 07:38:00,8
2019-11-08 07:39:00,58
2019-11-08 07:40:00,22
2019-11-08 07:41:00,10
2019-11-08 07:42:00,24
2019-11-08 07:44:00,1
2019-11-08 07:45:00,1
2019-11-08 08:47:00,1
2019-11-08 08:53:00,2
2019-11-08 08:54:00,4
2019-11-08 08:55:00,2
2019-11-08 08:56:00,1
2019-11-08 08:57:00,1
2019-11-08 09:45:00,1
2019-11-08 10:45:00,1
2019-11-08 11:45:00,1
2019-11-08 12:26:00,1
2019-11-08 12:32:00,9
2019-11-08 12:46:00,1
2019-11-08 13:23:00,1
2019-11-08 13:45:00,1
2019-11-08 14:45:00,1
2019-11-08 15:11:00,9
2019-11-08 15:45:00,1
2019-11-08 16:45:00,1
2019-11-08 17:39:00,27
2019-11-08 17:40:00,9
2019-11-08 17:42:00,5
2019-11-08 17:43:00,13
2019-11-08 17:44:00,10
2019-11-08 17:45:00,6
2019-11-08 17:46:00,3
2019-11-08 17:47:00,5
2019-11-08 17:48:00,7
2019-11-08 17:49:00,14
2019-11-08 17:50:00,1
2019-11-08 17:52:00,6
2019-11-08 17:53:00,16
2019-11-08 17:54:00,12
2019-11-08 17:55:00,11
2019-11-08 17:58:00,1
2019-11-08 17:59:00,6
2019-11-08 18:00:00,18
2019-11-08 18:01:00,2
2019-11-08 18:02:00,9
2019-11-08 18:04:00,9
2019-11-08 18:05:00,9
2019-11-08 18:06:00,6
2019-11-08 18:07:00,12
2019-11-08 18:08:00,3
2019-11-08 18:09:00,15
2019-11-08 18:11:00,12
2019-11-08 18:12:00,6
2019-11-08 18:13:00,10
2019-11-08 18:14:00,8
2019-11-08 18:16:00,9
2019-11-08 18:17:00,3
2019-11-08 18:18:00,8
2019-11-08 18:19:00,24
2019-11-08 18:20:00,4
2019-11-08 18:21:00,6
2019-11-08 18:23:00,9
2019-11-08 18:24:00,27
2019-11-08 18:26:00,7
2019-11-08 18:27:00,2
2019-11-08 18:28:00,3
2019-11-08 18:29:00,22
2019-11-08 18:30:00,2
2019-11-08 18:33:00,9
2019-11-08 18:34:00,18
2019-11-08 18:37:00,9
2019-11-08 18:46:00,1
