6609,"SELECT G.objID as sdss_ID, G.ra as RA, G.dec as DEC, P.z as redshift, p.zErr as redshift_err, G.modelMag_u as MODEL_MAG_U, G.modelMag_g as MODEL_MAG_G, G.modelMag_r as MODEL_MAG_R, G.modelMag_i as MODEL_MAG_I, G.modelMag_z as MODEL_MAG_Z, G.modelMagErr_u as MODEL_MAG_U_err, G.modelMagErr_g as MODEL_MAG_G_err, G.modelMagErr_r as MODEL_MAG_R_err, G.modelMagErr_i as MODEL_MAG_I_err, G.modelMagErr_z as MODEL_MAG_Z_err, P.absMagU, P.absMagG, P.absMagR, P.absMagI, P.absMagZ FROM Galaxy as G JOIN dbo.fGetNearbyObjEq(#,#,#) AS GN ON G.objID = GN.objID JOIN Photoz as P ON P.objID = G.objID"
2019-01-22 23:11:00,38
2019-01-22 23:12:00,37
2019-01-22 23:13:00,36
2019-01-22 23:14:00,34
2019-01-22 23:15:00,32
2019-01-22 23:16:00,33
2019-01-22 23:17:00,32
2019-01-22 23:18:00,28
2019-01-22 23:19:00,31
2019-01-22 23:20:00,29
2019-01-22 23:21:00,28
2019-01-22 23:22:00,30
2019-01-22 23:23:00,24
2019-01-22 23:24:00,23
2019-01-22 23:25:00,25
2019-01-22 23:26:00,25
2019-01-22 23:27:00,25
2019-01-22 23:28:00,25
2019-01-22 23:29:00,25
2019-01-22 23:30:00,25
2019-01-22 23:31:00,23
2019-01-22 23:32:00,24
2019-01-22 23:33:00,23
2019-01-22 23:34:00,24
2019-01-22 23:35:00,22
2019-01-22 23:36:00,23
2019-01-22 23:37:00,24
2019-01-22 23:38:00,22
2019-01-22 23:39:00,23
2019-01-22 23:40:00,19
2019-01-22 23:41:00,22
2019-01-22 23:42:00,20
2019-01-22 23:43:00,22
2019-01-22 23:44:00,21
2019-01-22 23:45:00,20
2019-01-22 23:46:00,21
2019-01-22 23:47:00,19
2019-01-22 23:48:00,19
2019-01-22 23:49:00,20
2019-01-22 23:50:00,19
2019-01-22 23:51:00,18
2019-01-22 23:52:00,19
2019-01-22 23:53:00,19
2019-01-22 23:54:00,19
2019-01-22 23:55:00,18
2019-01-22 23:56:00,18
2019-01-22 23:57:00,19
2019-01-22 23:58:00,19
2019-01-22 23:59:00,17
