12802,"select psf2GSigma1_u, psf2GSigma1_g, psf2GSigma1_r, psf2GSigma1_i, psf2GSigma1_z, psf2GSigma2_u, psf2GSigma2_g, psf2GSigma2_r, psf2GSigma2_i, psf2GSigma2_z, psf2GB_u, psf2GB_g,psf2GB_r, psf2GB_i, psf2GB_z, psfWidth_u, psfWidth_g, psfWidth_r, psfWidth_i, psfWidth_z from Field where run = # and rerun = # and camcol = # and field = #"
2019-02-14 16:43:00,9
2019-02-14 16:50:00,5
2019-02-14 16:51:00,10
2019-02-14 16:52:00,5
2019-02-14 17:00:00,4
2019-02-14 17:01:00,12
2019-02-14 17:02:00,11
2019-02-14 17:03:00,10
2019-02-14 17:04:00,13
2019-02-14 17:05:00,7
2019-02-14 17:06:00,9
2019-02-14 17:07:00,7
2019-02-14 17:08:00,14
2019-02-14 17:09:00,9
2019-02-14 17:10:00,11
2019-02-14 17:11:00,7
2019-02-14 17:12:00,16
2019-02-14 17:13:00,10
2019-02-14 17:14:00,8
2019-02-14 17:15:00,9
2019-02-14 17:16:00,11
2019-02-14 17:17:00,7
2019-02-14 17:18:00,21
2019-02-14 17:19:00,23
2019-02-14 17:20:00,20
2019-02-14 17:21:00,14
2019-02-14 17:22:00,13
2019-02-14 17:23:00,18
2019-02-14 17:24:00,19
2019-02-14 17:25:00,16
2019-02-14 17:26:00,22
2019-02-14 17:27:00,14
2019-02-14 17:28:00,8
2019-02-14 17:29:00,12
2019-02-14 17:30:00,13
2019-02-14 17:31:00,5
2019-02-14 17:32:00,12
2019-02-14 17:33:00,6
2019-02-14 17:34:00,17
2019-02-14 17:35:00,9
2019-02-14 17:36:00,31
2019-02-14 17:37:00,39
2019-02-14 17:38:00,32
2019-02-14 17:39:00,30
2019-02-14 17:40:00,41
2019-02-14 17:41:00,25
2019-02-14 17:42:00,12
2019-02-14 17:43:00,11
2019-02-14 17:44:00,10
2019-02-14 17:45:00,17
2019-02-14 17:46:00,5
2019-02-14 17:47:00,8
2019-02-14 17:48:00,8
2019-02-14 17:49:00,11
2019-02-14 17:50:00,8
2019-02-14 17:51:00,16
2019-02-14 17:52:00,14
2019-02-14 17:53:00,7
2019-02-14 17:54:00,14
2019-02-14 17:55:00,33
2019-02-14 17:56:00,24
2019-02-14 17:57:00,39
2019-02-14 17:58:00,27
2019-02-14 17:59:00,37
2019-02-14 18:00:00,25
2019-02-14 18:01:00,34
2019-02-14 18:02:00,33
2019-02-14 18:03:00,31
2019-02-14 18:04:00,32
2019-02-14 18:05:00,27
2019-02-14 18:06:00,28
2019-02-14 18:07:00,44
2019-02-14 18:08:00,21
2019-02-14 18:09:00,31
2019-02-14 18:10:00,29
2019-02-14 18:11:00,23
2019-02-14 18:12:00,22
2019-02-14 18:13:00,22
2019-02-14 18:14:00,26
2019-02-14 18:15:00,16
2019-02-14 18:16:00,25
2019-02-14 18:17:00,21
2019-02-14 18:18:00,16
2019-02-14 18:19:00,24
2019-02-14 18:20:00,26
2019-02-14 18:21:00,16
2019-02-14 18:22:00,23
2019-02-14 18:23:00,22
2019-02-14 18:24:00,21
2019-02-14 18:25:00,21
2019-02-14 18:26:00,23
2019-02-14 18:27:00,13
2019-02-14 18:28:00,20
2019-02-14 18:29:00,24
2019-02-14 18:30:00,25
2019-02-14 18:31:00,14
2019-02-14 18:32:00,20
2019-02-14 18:33:00,22
2019-02-14 18:34:00,20
2019-02-14 18:35:00,18
2019-02-14 18:36:00,26
2019-02-14 18:37:00,18
2019-02-14 18:38:00,16
2019-02-14 18:39:00,13
2019-02-14 18:40:00,24
2019-02-14 18:41:00,21
2019-02-14 18:42:00,19
2019-02-14 18:43:00,27
2019-02-14 18:44:00,13
2019-02-14 18:45:00,27
2019-02-14 18:46:00,12
2019-02-14 18:47:00,11
2019-02-14 18:48:00,21
2019-02-14 18:49:00,23
2019-02-14 18:50:00,21
2019-02-14 18:51:00,21
2019-02-14 18:52:00,20
2019-02-14 18:53:00,18
2019-02-14 18:54:00,20
2019-02-14 18:55:00,18
2019-02-14 18:56:00,21
2019-02-14 18:57:00,18
2019-02-14 18:58:00,23
2019-02-14 18:59:00,9
2019-02-14 19:00:00,8
2019-02-14 19:01:00,26
2019-02-14 19:02:00,13
2019-02-14 19:03:00,22
2019-02-14 19:04:00,15
2019-02-14 19:05:00,19
2019-02-14 19:06:00,27
2019-02-14 19:07:00,20
2019-02-14 19:08:00,21
2019-02-14 19:09:00,28
2019-02-14 19:10:00,16
2019-02-14 19:11:00,22
2019-02-14 19:12:00,19
2019-02-14 19:13:00,24
2019-02-14 19:14:00,24
2019-02-14 19:15:00,22
2019-02-14 19:16:00,21
2019-02-14 19:17:00,22
2019-02-14 19:18:00,21
2019-02-14 19:19:00,21
2019-02-14 19:20:00,21
2019-02-14 19:21:00,27
2019-02-14 19:22:00,17
2019-02-14 19:23:00,15
2019-02-14 19:24:00,18
2019-02-14 19:25:00,9
2019-02-14 19:26:00,12
2019-02-14 19:27:00,13
2019-02-14 19:28:00,12
2019-02-14 19:29:00,10
2019-02-14 19:30:00,13
2019-02-14 19:31:00,7
2019-02-14 19:32:00,4
2019-02-14 19:34:00,12
2019-02-14 19:35:00,7
2019-02-14 19:36:00,18
2019-02-14 19:37:00,11
2019-02-14 19:38:00,7
2019-02-14 19:39:00,12
2019-02-14 19:40:00,14
2019-02-14 19:41:00,12
2019-02-14 19:42:00,10
2019-02-14 19:43:00,19
2019-02-14 19:44:00,6
2019-02-14 19:45:00,12
2019-02-14 19:46:00,17
2019-02-14 19:47:00,12
2019-02-14 19:48:00,13
2019-02-14 19:49:00,5
2019-02-14 19:50:00,15
2019-02-14 19:51:00,8
2019-02-14 19:52:00,13
2019-02-14 19:53:00,5
