933,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-11-28 06:56:00,8
2019-11-28 06:57:00,7
2019-11-28 06:58:00,5
2019-11-28 06:59:00,8
2019-11-28 07:00:00,4
2019-11-28 07:01:00,4
2019-11-28 07:02:00,2
2019-11-28 07:03:00,4
2019-11-28 07:04:00,4
2019-11-28 07:05:00,5
2019-11-28 07:06:00,3
2019-11-28 07:07:00,3
2019-11-28 07:08:00,1
2019-11-28 07:09:00,2
2019-11-28 07:21:00,2
2019-11-28 07:22:00,3
2019-11-28 07:23:00,3
2019-11-28 07:24:00,2
2019-11-28 07:25:00,4
2019-11-28 07:26:00,2
2019-11-28 07:38:00,2
2019-11-28 07:39:00,2
2019-11-28 07:40:00,2
2019-11-28 07:41:00,3
2019-11-28 07:42:00,2
2019-11-28 07:43:00,1
2019-11-28 07:44:00,4
2019-11-28 07:45:00,2
2019-11-28 07:46:00,2
2019-11-28 07:47:00,4
2019-11-28 08:00:00,2
2019-11-28 08:01:00,2
2019-11-28 08:03:00,2
2019-11-28 08:11:00,2
2019-11-28 08:13:00,3
2019-11-28 08:14:00,1
2019-11-28 08:15:00,1
2019-11-28 08:16:00,1
2019-11-28 08:18:00,4
2019-11-28 08:19:00,2
2019-11-28 08:34:00,2
2019-11-28 08:35:00,2
2019-11-28 08:36:00,2
2019-11-28 08:37:00,2
2019-11-28 08:38:00,2
2019-11-28 08:59:00,1
2019-11-28 09:00:00,3
2019-11-28 09:02:00,2
2019-11-28 09:16:00,2
2019-11-28 09:18:00,2
2019-11-28 09:19:00,2
2019-11-28 09:21:00,2
2019-11-28 09:23:00,1
2019-11-28 09:24:00,1
2019-11-28 09:26:00,4
2019-11-28 09:28:00,4
2019-11-28 09:30:00,2
2019-11-28 09:31:00,2
2019-11-28 09:33:00,2
2019-11-28 09:35:00,4
2019-11-28 09:37:00,1
2019-11-28 09:38:00,1
2019-11-28 09:44:00,2
2019-11-28 09:46:00,3
2019-11-28 09:47:00,1
2019-11-28 09:49:00,4
2019-11-28 09:51:00,2
2019-11-28 09:56:00,1
2019-11-28 09:57:00,1
2019-11-28 09:58:00,1
2019-11-28 09:59:00,3
2019-11-28 10:01:00,4
2019-11-28 10:02:00,4
2019-11-28 10:03:00,2
2019-11-28 10:04:00,4
2019-11-28 10:05:00,2
2019-11-28 10:07:00,2
2019-11-28 10:13:00,2
2019-11-28 10:14:00,1
2019-11-28 10:15:00,1
2019-11-28 10:16:00,4
2019-11-28 10:17:00,2
2019-11-28 10:18:00,4
2019-11-28 10:19:00,2
2019-11-28 10:24:00,2
2019-11-28 10:25:00,2
2019-11-28 10:28:00,2
2019-11-28 10:29:00,4
2019-11-28 10:30:00,2
2019-11-28 10:31:00,3
2019-11-28 10:32:00,2
2019-11-28 10:33:00,3
2019-11-28 10:34:00,4
2019-11-28 10:35:00,4
2019-11-28 10:36:00,4
2019-11-28 10:37:00,2
2019-11-28 10:43:00,1
2019-11-28 10:44:00,2
2019-11-28 10:45:00,3
2019-11-28 10:46:00,4
2019-11-28 10:47:00,2
2019-11-28 10:52:00,2
2019-11-28 10:53:00,1
2019-11-28 10:54:00,3
2019-11-28 10:55:00,4
2019-11-28 10:56:00,4
2019-11-28 10:57:00,2
2019-11-28 10:58:00,3
2019-11-28 10:59:00,1
2019-11-28 11:04:00,2
2019-11-28 11:05:00,3
2019-11-28 11:06:00,1
2019-11-28 11:07:00,4
2019-11-28 11:08:00,4
2019-11-28 11:09:00,4
2019-11-28 11:10:00,3
2019-11-28 11:11:00,2
2019-11-28 11:12:00,1
2019-11-28 11:16:00,2
2019-11-28 11:17:00,1
2019-11-28 11:18:00,3
2019-11-28 11:19:00,4
2019-11-28 11:20:00,4
2019-11-28 11:21:00,4
2019-11-28 11:22:00,1
2019-11-28 11:23:00,3
2019-11-28 11:24:00,4
2019-11-28 11:25:00,2
2019-11-28 11:26:00,2
2019-11-28 11:27:00,4
2019-11-28 11:28:00,2
2019-11-28 11:32:00,2
2019-11-28 11:33:00,4
2019-11-28 11:35:00,4
2019-11-28 11:36:00,4
2019-11-28 11:37:00,2
2019-11-28 11:42:00,2
2019-11-28 11:43:00,4
2019-11-28 11:44:00,4
2019-11-28 11:45:00,6
2019-11-28 11:46:00,2
2019-11-28 11:47:00,3
2019-11-28 11:48:00,1
2019-11-28 11:49:00,2
2019-11-28 11:53:00,2
2019-11-28 11:54:00,4
2019-11-28 12:00:00,4
2019-11-28 12:01:00,2
2019-11-28 12:02:00,4
2019-11-28 12:03:00,6
2019-11-28 12:04:00,3
2019-11-28 12:05:00,1
2019-11-28 12:10:00,2
2019-11-28 12:11:00,4
2019-11-28 12:13:00,4
2019-11-28 12:14:00,4
2019-11-28 12:15:00,1
2019-11-28 12:16:00,3
2019-11-28 12:17:00,4
2019-11-28 12:19:00,4
2019-11-28 12:21:00,6
2019-11-28 12:22:00,6
2019-11-28 12:23:00,4
2019-11-28 12:25:00,4
2019-11-28 12:26:00,3
2019-11-28 12:27:00,1
2019-11-28 12:28:00,4
2019-11-28 12:29:00,2
2019-11-28 12:33:00,2
2019-11-28 12:39:00,2
2019-11-28 12:40:00,2
2019-11-28 12:41:00,4
2019-11-28 12:42:00,2
2019-11-28 12:43:00,2
2019-11-28 12:44:00,4
2019-11-28 12:45:00,2
2019-11-28 12:46:00,2
2019-11-28 12:59:00,4
2019-11-28 13:01:00,4
2019-11-28 18:22:00,2
2019-11-28 18:30:00,2
2019-11-28 18:32:00,4
