1555,"SELECT p.u, p.g, p.r, p.i, p.z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z, psfFlux_u, psfFlux_g, psfFlux_r, psfFlux_i, psfFlux_z, psfFluxIvar_u, psfFluxIvar_g, psfFluxIvar_r, psfFluxIvar_i, psfFluxIvar_z FROM PhotoObj p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = #"
2019-04-18 19:14:00,6
2019-04-18 19:20:00,7
2019-04-18 19:21:00,3
2019-04-18 19:28:00,10
2019-04-18 19:34:00,8
2019-04-18 19:40:00,1
2019-04-18 19:41:00,9
2019-04-18 19:47:00,10
2019-04-18 19:52:00,5
2019-04-18 19:56:00,5
2019-04-18 20:01:00,8
2019-04-18 20:05:00,6
2019-04-18 20:09:00,5
2019-04-18 20:10:00,1
2019-04-18 20:13:00,5
2019-04-18 20:18:00,3
2019-04-18 20:19:00,7
2019-04-18 20:26:00,10
2019-04-18 20:33:00,10
2019-04-18 20:38:00,4
2019-04-18 20:41:00,4
2019-04-18 20:42:00,2
2019-04-18 20:47:00,5
2019-04-18 20:48:00,5
2019-04-18 20:54:00,10
2019-04-18 20:57:00,3
2019-04-18 21:02:00,9
2019-04-18 21:09:00,4
2019-04-18 21:10:00,6
2019-04-18 21:14:00,5
2019-04-18 21:18:00,5
2019-04-18 21:24:00,10
2019-04-18 21:33:00,10
2019-04-18 21:41:00,10
2019-04-18 21:47:00,10
2019-04-18 21:53:00,10
2019-04-18 21:59:00,8
2019-04-18 22:00:00,2
2019-04-18 22:05:00,9
2019-04-18 22:11:00,10
2019-04-18 22:17:00,10
2019-04-18 22:23:00,10
2019-04-18 22:29:00,10
2019-04-18 22:36:00,9
2019-04-18 22:43:00,10
2019-04-18 22:50:00,10
2019-04-18 22:56:00,10
2019-04-18 23:03:00,10
2019-04-18 23:11:00,10
2019-04-18 23:18:00,7
2019-04-18 23:19:00,2
2019-04-18 23:26:00,10
2019-04-18 23:33:00,10
2019-04-18 23:40:00,10
2019-04-18 23:47:00,10
2019-04-18 23:54:00,8
2019-04-18 23:55:00,2
