262,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-04-18 18:37:00,1
2019-04-18 18:44:00,1
2019-04-18 18:52:00,1
2019-04-18 18:59:00,3
2019-04-18 19:07:00,2
2019-04-18 19:11:00,1
2019-04-18 19:15:00,1
2019-04-18 19:23:00,1
2019-04-18 19:30:00,1
2019-04-18 19:36:00,1
2019-04-18 19:43:00,1
2019-04-18 19:49:00,1
2019-04-18 19:53:00,1
2019-04-18 19:57:00,1
2019-04-18 20:02:00,1
2019-04-18 20:06:00,1
2019-04-18 20:10:00,2
2019-04-18 20:13:00,1
2019-04-18 20:21:00,1
2019-04-18 20:28:00,1
2019-04-18 20:35:00,1
2019-04-18 20:38:00,1
2019-04-18 20:43:00,1
2019-04-18 20:49:00,1
2019-04-18 20:55:00,1
2019-04-18 20:57:00,1
2019-04-18 21:04:00,1
2019-04-18 21:12:00,1
2019-04-18 21:15:00,1
2019-04-18 21:19:00,1
2019-04-18 21:26:00,1
2019-04-18 21:36:00,1
2019-04-18 21:42:00,1
2019-04-18 21:49:00,1
2019-04-18 21:55:00,1
2019-04-18 22:01:00,1
2019-04-18 22:12:00,1
2019-04-18 22:18:00,1
2019-04-18 22:24:00,1
2019-04-18 22:31:00,1
2019-04-18 22:38:00,1
2019-04-18 22:45:00,9
2019-04-18 22:51:00,1
2019-04-18 22:58:00,1
2019-04-18 23:05:00,4
2019-04-18 23:13:00,1
2019-04-18 23:21:00,1
2019-04-18 23:28:00,1
2019-04-18 23:35:00,1
2019-04-18 23:42:00,1
2019-04-18 23:49:00,1
2019-04-18 23:57:00,1
