4791,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-04-20 22:32:00,14
2019-04-20 22:33:00,12
2019-04-20 22:34:00,10
2019-04-20 22:35:00,16
2019-04-20 22:36:00,6
2019-04-20 22:37:00,14
2019-04-20 22:38:00,8
2019-04-20 22:39:00,16
2019-04-20 22:40:00,9
2019-04-20 22:41:00,7
2019-04-20 22:42:00,16
2019-04-20 22:43:00,11
2019-04-20 22:44:00,10
2019-04-20 22:45:00,8
2019-04-20 22:46:00,16
2019-04-20 22:47:00,6
2019-04-20 22:48:00,6
2019-04-20 22:49:00,15
2019-04-20 22:50:00,10
2019-04-20 22:51:00,18
2019-04-20 22:52:00,11
2019-04-20 22:53:00,15
2019-04-20 22:54:00,5
2019-04-20 22:55:00,11
2019-04-20 22:56:00,15
2019-04-20 22:57:00,12
2019-04-20 22:58:00,10
2019-04-20 22:59:00,6
2019-04-20 23:00:00,18
2019-04-20 23:01:00,16
2019-04-20 23:02:00,14
2019-04-20 23:03:00,8
2019-04-20 23:04:00,12
2019-04-20 23:05:00,14
2019-04-20 23:06:00,13
2019-04-20 23:07:00,6
2019-04-20 23:08:00,12
2019-04-20 23:09:00,18
2019-04-20 23:10:00,8
2019-04-20 23:11:00,12
2019-04-20 23:12:00,7
2019-04-20 23:13:00,13
2019-04-20 23:14:00,12
2019-04-20 23:15:00,17
2019-04-20 23:16:00,5
2019-04-20 23:17:00,8
2019-04-20 23:18:00,16
2019-04-20 23:19:00,15
2019-04-20 23:20:00,11
2019-04-20 23:21:00,11
2019-04-20 23:22:00,13
2019-04-20 23:23:00,10
2019-04-20 23:24:00,16
2019-04-20 23:25:00,9
2019-04-20 23:26:00,7
2019-04-20 23:27:00,16
2019-04-20 23:28:00,12
2019-04-20 23:30:00,22
2019-04-20 23:31:00,3
2019-04-20 23:32:00,7
2019-04-20 23:33:00,13
2019-04-20 23:34:00,2
2019-04-20 23:35:00,18
2019-04-20 23:36:00,5
2019-04-20 23:37:00,8
2019-04-20 23:38:00,9
2019-04-20 23:39:00,4
2019-04-20 23:40:00,16
2019-04-20 23:41:00,6
2019-04-20 23:42:00,9
2019-04-20 23:43:00,7
2019-04-20 23:44:00,18
2019-04-20 23:45:00,8
2019-04-20 23:46:00,8
2019-04-20 23:47:00,5
2019-04-20 23:48:00,9
2019-04-20 23:49:00,16
2019-04-20 23:50:00,2
2019-04-20 23:51:00,12
2019-04-20 23:52:00,9
2019-04-20 23:53:00,12
2019-04-20 23:54:00,12
2019-04-20 23:55:00,10
2019-04-20 23:56:00,8
2019-04-20 23:57:00,10
2019-04-20 23:58:00,11
2019-04-20 23:59:00,6
