1256,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-11-07 02:55:00,1
2019-11-07 03:00:00,1
2019-11-07 03:01:00,1
2019-11-07 03:02:00,1
2019-11-07 03:06:00,1
2019-11-07 03:08:00,2
2019-11-07 03:09:00,1
2019-11-07 03:10:00,3
2019-11-07 03:12:00,1
2019-11-07 03:13:00,1
2019-11-07 03:14:00,1
2019-11-07 03:16:00,1
2019-11-07 03:20:00,1
2019-11-07 03:21:00,1
2019-11-07 03:23:00,2
2019-11-07 04:45:00,2
2019-11-07 04:48:00,1
2019-11-07 04:49:00,1
2019-11-07 04:54:00,1
2019-11-07 04:55:00,1
2019-11-07 05:24:00,1
2019-11-07 05:49:00,1
2019-11-07 05:50:00,2
2019-11-07 05:52:00,4
2019-11-07 05:55:00,3
2019-11-07 06:06:00,1
2019-11-07 06:37:00,5
2019-11-07 06:39:00,5
2019-11-07 06:42:00,3
2019-11-07 06:44:00,1
2019-11-07 06:50:00,7
2019-11-07 06:51:00,4
2019-11-07 07:25:00,1
2019-11-07 08:10:00,1
2019-11-07 08:32:00,9
2019-11-07 08:33:00,2
2019-11-07 08:34:00,2
2019-11-07 08:35:00,1
2019-11-07 08:36:00,1
2019-11-07 08:38:00,1
2019-11-07 08:39:00,1
2019-11-07 08:41:00,1
2019-11-07 08:42:00,2
2019-11-07 08:43:00,1
2019-11-07 08:44:00,1
2019-11-07 08:49:00,15
2019-11-07 08:50:00,17
2019-11-07 08:51:00,16
2019-11-07 08:52:00,17
2019-11-07 08:53:00,18
2019-11-07 08:54:00,18
2019-11-07 08:55:00,17
2019-11-07 08:56:00,17
2019-11-07 08:57:00,7
2019-11-07 08:59:00,13
2019-11-07 09:00:00,2
2019-11-07 09:24:00,2
2019-11-07 09:25:00,17
2019-11-07 09:26:00,17
2019-11-07 09:27:00,18
2019-11-07 09:28:00,15
2019-11-07 09:29:00,16
2019-11-07 09:30:00,16
2019-11-07 09:31:00,15
2019-11-07 09:32:00,16
2019-11-07 09:33:00,17
2019-11-07 09:34:00,17
2019-11-07 09:35:00,18
2019-11-07 09:36:00,15
2019-11-07 09:50:00,7
2019-11-07 09:51:00,8
2019-11-07 09:52:00,16
2019-11-07 09:53:00,16
2019-11-07 09:54:00,16
2019-11-07 09:55:00,30
2019-11-07 09:56:00,33
2019-11-07 09:57:00,39
2019-11-07 09:58:00,34
2019-11-07 09:59:00,35
2019-11-07 10:00:00,35
2019-11-07 10:01:00,35
2019-11-07 10:02:00,22
2019-11-07 10:03:00,17
2019-11-07 10:04:00,16
2019-11-07 10:05:00,16
2019-11-07 10:06:00,17
2019-11-07 10:07:00,4
2019-11-07 10:10:00,1
2019-11-07 10:11:00,1
2019-11-07 10:51:00,1
2019-11-07 11:00:00,1
2019-11-07 11:13:00,1
2019-11-07 11:16:00,1
2019-11-07 11:17:00,3
2019-11-07 11:26:00,1
2019-11-07 11:29:00,1
2019-11-07 11:35:00,3
2019-11-07 12:08:00,1
2019-11-07 12:19:00,1
2019-11-07 12:51:00,2
2019-11-07 12:52:00,1
2019-11-07 15:05:00,1
2019-11-07 15:56:00,1
2019-11-07 16:47:00,1
2019-11-07 18:30:00,1
2019-11-07 18:41:00,1
2019-11-07 19:24:00,1
2019-11-07 21:50:00,3
2019-11-07 21:51:00,2
2019-11-07 23:13:00,3
2019-11-07 23:29:00,1
