4126,"SELECT DISTINCT p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE (p.run=# AND p.camcol=# AND p.field=# AND p.rerun=#)"
2019-11-19 23:28:00,7
2019-11-19 23:29:00,11
2019-11-19 23:30:00,10
2019-11-19 23:31:00,11
2019-11-19 23:32:00,9
2019-11-19 23:33:00,8
2019-11-19 23:34:00,6
2019-11-19 23:35:00,9
2019-11-19 23:36:00,5
2019-11-19 23:37:00,8
2019-11-19 23:38:00,8
2019-11-19 23:39:00,10
2019-11-19 23:40:00,11
2019-11-19 23:41:00,9
2019-11-19 23:42:00,11
2019-11-19 23:43:00,11
2019-11-19 23:44:00,11
2019-11-19 23:45:00,11
2019-11-19 23:46:00,10
2019-11-19 23:47:00,11
2019-11-19 23:48:00,12
2019-11-19 23:49:00,11
2019-11-19 23:50:00,10
2019-11-19 23:51:00,11
2019-11-19 23:52:00,12
2019-11-19 23:53:00,12
2019-11-19 23:54:00,12
2019-11-19 23:55:00,10
2019-11-19 23:56:00,12
2019-11-19 23:57:00,11
2019-11-19 23:58:00,13
2019-11-19 23:59:00,10
