6110,"SELECT DISTINCT p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE (p.run=# AND p.camcol=# AND p.field=# AND p.rerun=#)"
2019-05-09 10:36:00,7
2019-05-09 10:37:00,8
2019-05-09 10:38:00,7
2019-05-09 10:39:00,8
2019-05-09 10:40:00,8
2019-05-09 10:41:00,4
2019-05-09 10:42:00,5
2019-05-09 10:43:00,8
2019-05-09 10:44:00,6
2019-05-09 10:45:00,8
2019-05-09 10:46:00,7
2019-05-09 10:47:00,8
2019-05-09 10:48:00,5
2019-05-09 10:49:00,3
2019-05-09 10:50:00,9
2019-05-09 10:51:00,8
2019-05-09 10:52:00,5
2019-05-09 10:53:00,7
2019-05-09 10:54:00,5
2019-05-09 10:55:00,1
2019-05-09 10:56:00,2
2019-05-09 10:57:00,6
2019-05-09 10:58:00,5
2019-05-09 10:59:00,5
2019-05-09 11:00:00,6
2019-05-09 11:01:00,6
2019-05-09 11:02:00,6
2019-05-09 11:03:00,4
2019-05-09 11:04:00,1
2019-05-09 11:49:00,5
2019-05-09 11:50:00,6
2019-05-09 11:51:00,7
2019-05-09 11:52:00,6
2019-05-09 11:53:00,7
2019-05-09 11:54:00,9
2019-05-09 11:55:00,9
2019-05-09 11:56:00,6
2019-05-09 11:57:00,2
2019-05-09 11:58:00,5
2019-05-09 11:59:00,11
2019-05-09 12:00:00,9
2019-05-09 12:01:00,9
2019-05-09 12:02:00,8
2019-05-09 12:03:00,9
2019-05-09 12:04:00,9
2019-05-09 12:05:00,3
2019-05-09 12:06:00,6
2019-05-09 12:07:00,9
2019-05-09 12:08:00,9
2019-05-09 12:09:00,9
2019-05-09 12:10:00,9
2019-05-09 12:11:00,7
2019-05-09 12:12:00,8
2019-05-09 12:13:00,8
2019-05-09 12:14:00,1
2019-05-09 12:15:00,6
2019-05-09 12:16:00,9
2019-05-09 12:17:00,8
2019-05-09 12:18:00,9
2019-05-09 12:19:00,10
2019-05-09 12:20:00,8
2019-05-09 12:21:00,5
2019-05-09 12:22:00,4
2019-05-09 12:23:00,5
2019-05-09 12:24:00,8
2019-05-09 12:25:00,9
2019-05-09 12:26:00,8
2019-05-09 12:27:00,8
2019-05-09 12:28:00,9
2019-05-09 12:29:00,10
2019-05-09 12:30:00,5
2019-05-09 12:31:00,1
2019-05-09 12:32:00,3
2019-05-09 12:33:00,8
2019-05-09 12:34:00,9
2019-05-09 12:35:00,8
2019-05-09 12:36:00,8
2019-05-09 12:37:00,7
2019-05-09 12:38:00,6
2019-05-09 12:39:00,8
2019-05-09 12:40:00,1
2019-05-09 12:41:00,6
2019-05-09 12:42:00,9
2019-05-09 12:43:00,9
2019-05-09 12:44:00,9
2019-05-09 12:45:00,9
2019-05-09 12:46:00,8
2019-05-09 12:47:00,8
2019-05-09 12:48:00,2
2019-05-09 12:49:00,3
2019-05-09 12:50:00,7
2019-05-09 12:51:00,9
2019-05-09 12:52:00,10
2019-05-09 12:53:00,10
2019-05-09 12:54:00,9
2019-05-09 12:55:00,7
2019-05-09 12:56:00,7
2019-05-09 12:57:00,8
2019-05-09 12:58:00,5
2019-05-09 12:59:00,7
2019-05-09 13:00:00,6
2019-05-09 13:01:00,11
2019-05-09 13:02:00,10
2019-05-09 13:03:00,12
2019-05-09 13:04:00,12
2019-05-09 13:05:00,11
2019-05-09 13:06:00,11
2019-05-09 13:07:00,7
2019-05-09 13:08:00,12
2019-05-09 13:09:00,11
2019-05-09 13:10:00,11
2019-05-09 13:11:00,11
2019-05-09 13:12:00,10
2019-05-09 13:13:00,8
2019-05-09 13:14:00,11
2019-05-09 13:15:00,13
2019-05-09 13:16:00,6
2019-05-09 13:17:00,11
2019-05-09 13:18:00,8
2019-05-09 13:19:00,3
2019-05-09 13:20:00,2
2019-05-09 13:21:00,2
2019-05-09 13:22:00,2
2019-05-09 13:23:00,2
2019-05-09 13:24:00,2
2019-05-09 13:25:00,2
2019-05-09 13:26:00,2
2019-05-09 13:27:00,2
2019-05-09 13:28:00,2
2019-05-09 13:29:00,2
2019-05-09 13:30:00,2
2019-05-09 13:31:00,2
2019-05-09 13:32:00,2
2019-05-09 13:33:00,2
2019-05-09 13:34:00,1
2019-05-09 13:35:00,2
2019-05-09 13:36:00,1
2019-05-09 13:37:00,2
2019-05-09 13:38:00,2
2019-05-09 13:39:00,1
2019-05-09 13:40:00,1
2019-05-09 13:41:00,2
2019-05-09 13:42:00,2
2019-05-09 13:43:00,2
2019-05-09 13:44:00,2
2019-05-09 13:45:00,7
2019-05-09 13:46:00,8
2019-05-09 13:47:00,9
2019-05-09 13:48:00,1
2019-05-09 13:51:00,3
2019-05-09 13:52:00,11
2019-05-09 13:53:00,10
2019-05-09 13:54:00,10
2019-05-09 13:55:00,11
2019-05-09 13:56:00,6
2019-05-09 13:57:00,7
2019-05-09 13:58:00,6
2019-05-09 13:59:00,9
2019-05-09 14:00:00,9
2019-05-09 14:01:00,5
2019-05-09 14:02:00,4
2019-05-09 14:03:00,2
2019-05-09 14:05:00,3
2019-05-09 14:06:00,10
2019-05-09 14:07:00,90
2019-05-09 14:08:00,80
2019-05-09 14:09:00,24
2019-05-09 14:10:00,11
2019-05-09 14:11:00,11
2019-05-09 14:12:00,11
2019-05-09 14:13:00,7
2019-05-09 14:15:00,6
2019-05-09 14:16:00,4
2019-05-09 14:18:00,9
2019-05-09 14:19:00,11
2019-05-09 14:20:00,8
2019-05-09 14:21:00,3
2019-05-09 14:22:00,4
2019-05-09 14:23:00,5
2019-05-09 14:24:00,6
2019-05-09 14:26:00,2
2019-05-09 14:27:00,10
2019-05-09 14:28:00,6
2019-05-09 14:29:00,5
2019-05-09 14:30:00,8
2019-05-09 14:31:00,6
2019-05-09 14:32:00,11
2019-05-09 14:33:00,9
2019-05-09 14:34:00,10
2019-05-09 14:35:00,3
2019-05-09 14:36:00,7
2019-05-09 14:37:00,10
2019-05-09 14:38:00,9
2019-05-09 14:39:00,10
2019-05-09 14:40:00,10
2019-05-09 14:41:00,11
2019-05-09 14:42:00,7
2019-05-09 14:43:00,7
2019-05-09 14:44:00,9
2019-05-09 14:45:00,7
2019-05-09 14:46:00,6
2019-05-09 14:47:00,7
2019-05-09 14:48:00,8
2019-05-09 14:49:00,3
2019-05-09 14:50:00,8
2019-05-09 14:51:00,8
2019-05-09 14:52:00,8
2019-05-09 14:53:00,8
2019-05-09 14:54:00,55
2019-05-09 14:55:00,43
2019-05-09 14:56:00,91
2019-05-09 14:57:00,136
2019-05-09 14:58:00,170
2019-05-09 14:59:00,171
2019-05-09 15:00:00,117
2019-05-09 15:01:00,42
2019-05-09 15:02:00,179
2019-05-09 15:03:00,181
2019-05-09 15:04:00,181
2019-05-09 15:05:00,91
2019-05-09 15:06:00,25
2019-05-09 15:07:00,64
2019-05-09 15:08:00,173
2019-05-09 15:09:00,158
2019-05-09 15:10:00,168
2019-05-09 15:11:00,136
2019-05-09 15:12:00,31
2019-05-09 15:13:00,88
2019-05-09 15:14:00,172
2019-05-09 15:15:00,175
2019-05-09 15:16:00,20
2019-05-09 15:17:00,2
2019-05-09 15:18:00,2
2019-05-09 15:19:00,2
2019-05-09 15:20:00,2
2019-05-09 15:21:00,2
2019-05-09 15:53:00,2
2019-05-09 19:43:00,43
2019-05-09 19:46:00,1
2019-05-09 19:47:00,23
2019-05-09 19:54:00,7
2019-05-09 19:55:00,4
2019-05-09 20:11:00,7
2019-05-09 20:12:00,13
2019-05-09 20:13:00,18
2019-05-09 20:14:00,18
2019-05-09 20:15:00,19
2019-05-09 20:16:00,8
2019-05-09 20:17:00,7
2019-05-09 20:18:00,18
2019-05-09 20:19:00,17
2019-05-09 20:20:00,18
2019-05-09 20:21:00,19
2019-05-09 20:22:00,17
2019-05-09 20:23:00,18
2019-05-09 20:24:00,18
2019-05-09 20:25:00,18
2019-05-09 20:26:00,18
2019-05-09 20:27:00,18
2019-05-09 20:28:00,19
2019-05-09 20:29:00,18
2019-05-09 20:30:00,18
2019-05-09 20:31:00,18
2019-05-09 20:32:00,18
2019-05-09 20:33:00,18
2019-05-09 20:34:00,18
2019-05-09 20:35:00,18
2019-05-09 20:36:00,18
2019-05-09 20:37:00,18
2019-05-09 20:38:00,18
2019-05-09 20:39:00,23
2019-05-09 20:40:00,18
2019-05-09 20:41:00,19
2019-05-09 20:42:00,18
2019-05-09 20:43:00,18
2019-05-09 20:44:00,18
2019-05-09 20:45:00,12
2019-05-09 20:46:00,23
2019-05-09 20:47:00,18
2019-05-09 20:48:00,11
2019-05-09 20:49:00,18
2019-05-09 20:50:00,23
2019-05-09 20:51:00,18
2019-05-09 20:52:00,17
2019-05-09 20:53:00,18
2019-05-09 20:54:00,18
2019-05-09 21:17:00,18
2019-05-09 21:18:00,18
2019-05-09 21:19:00,15
2019-05-09 21:20:00,21
2019-05-09 21:21:00,18
2019-05-09 21:22:00,19
2019-05-09 21:23:00,18
2019-05-09 21:24:00,18
2019-05-09 21:25:00,18
2019-05-09 21:26:00,23
2019-05-09 21:27:00,19
2019-05-09 21:28:00,23
2019-05-09 21:29:00,15
2019-05-09 21:30:00,20
2019-05-09 21:31:00,19
2019-05-09 21:32:00,18
2019-05-09 21:33:00,23
2019-05-09 21:34:00,19
2019-05-09 21:35:00,18
2019-05-09 21:36:00,16
2019-05-09 21:37:00,4
2019-05-09 21:38:00,3
2019-05-09 21:39:00,3
2019-05-09 21:40:00,4
2019-05-09 21:41:00,4
2019-05-09 21:42:00,3
2019-05-09 21:43:00,4
2019-05-09 21:44:00,3
2019-05-09 21:45:00,4
2019-05-09 21:46:00,3
2019-05-09 21:47:00,4
2019-05-09 21:48:00,3
2019-05-09 21:49:00,4
2019-05-09 21:50:00,4
2019-05-09 21:51:00,4
2019-05-09 21:52:00,3
2019-05-09 21:53:00,4
2019-05-09 21:54:00,4
2019-05-09 22:14:00,1
2019-05-09 22:15:00,3
2019-05-09 22:16:00,3
2019-05-09 22:17:00,2
2019-05-09 22:18:00,3
2019-05-09 22:19:00,3
2019-05-09 22:20:00,3
2019-05-09 22:21:00,3
2019-05-09 22:22:00,3
2019-05-09 22:23:00,3
2019-05-09 22:24:00,3
2019-05-09 22:25:00,3
2019-05-09 22:26:00,3
2019-05-09 22:27:00,2
2019-05-09 22:28:00,3
2019-05-09 22:29:00,3
2019-05-09 22:30:00,3
2019-05-09 22:31:00,3
2019-05-09 22:32:00,2
2019-05-09 22:33:00,3
2019-05-09 22:34:00,4
2019-05-09 22:35:00,2
2019-05-09 22:36:00,3
2019-05-09 22:37:00,3
2019-05-09 22:39:00,1
2019-05-09 22:45:00,1
2019-05-09 22:47:00,1
2019-05-09 22:48:00,1
2019-05-09 22:49:00,2
2019-05-09 22:50:00,3
2019-05-09 22:51:00,2
2019-05-09 22:52:00,2
2019-05-09 22:53:00,2
2019-05-09 22:54:00,3
2019-05-09 22:55:00,3
2019-05-09 22:56:00,3
2019-05-09 22:57:00,3
2019-05-09 22:58:00,2
2019-05-09 22:59:00,3
2019-05-09 23:00:00,3
2019-05-09 23:01:00,3
2019-05-09 23:02:00,3
2019-05-09 23:03:00,3
2019-05-09 23:04:00,2
2019-05-09 23:05:00,3
2019-05-09 23:06:00,3
2019-05-09 23:07:00,3
2019-05-09 23:08:00,3
2019-05-09 23:09:00,3
2019-05-09 23:10:00,3
2019-05-09 23:11:00,3
2019-05-09 23:12:00,3
2019-05-09 23:13:00,3
2019-05-09 23:14:00,3
2019-05-09 23:15:00,2
2019-05-09 23:16:00,3
2019-05-09 23:17:00,2
2019-05-09 23:18:00,3
2019-05-09 23:19:00,2
2019-05-09 23:20:00,3
2019-05-09 23:21:00,3
2019-05-09 23:22:00,3
2019-05-09 23:23:00,2
2019-05-09 23:24:00,2
2019-05-09 23:25:00,2
2019-05-09 23:26:00,3
2019-05-09 23:27:00,3
2019-05-09 23:28:00,2
2019-05-09 23:29:00,1
2019-05-09 23:30:00,2
2019-05-09 23:31:00,2
2019-05-09 23:32:00,2
2019-05-09 23:33:00,3
2019-05-09 23:34:00,3
2019-05-09 23:35:00,3
2019-05-09 23:36:00,1
2019-05-09 23:37:00,2
2019-05-09 23:38:00,3
2019-05-09 23:39:00,2
2019-05-09 23:40:00,3
2019-05-09 23:41:00,2
2019-05-09 23:42:00,2
2019-05-09 23:43:00,3
2019-05-09 23:44:00,2
2019-05-09 23:45:00,3
2019-05-09 23:46:00,3
2019-05-09 23:47:00,3
2019-05-09 23:48:00,1
2019-05-09 23:49:00,3
2019-05-09 23:50:00,3
2019-05-09 23:51:00,3
2019-05-09 23:52:00,3
2019-05-09 23:53:00,1
2019-05-09 23:54:00,2
2019-05-09 23:55:00,3
2019-05-09 23:56:00,3
2019-05-09 23:57:00,3
2019-05-09 23:58:00,2
2019-05-09 23:59:00,1
