571,"SELECT p.ra , p.dec, p.u, p.g, p.r, p.i, p.z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z, p.nMgyPerCount_u, p.nMgyPerCount_g, p.nMgyPerCount_r, p.nMgyPerCount_i, p.nMgyPerCount_z FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = #"
2019-04-21 04:30:00,1
2019-04-21 04:31:00,2
2019-04-21 04:35:00,1
2019-04-21 04:36:00,1
2019-04-21 04:38:00,1
2019-04-21 04:49:00,3
2019-04-21 04:54:00,1
2019-04-21 05:00:00,1
2019-04-21 05:01:00,1
2019-04-21 05:11:00,1
2019-04-21 05:13:00,1
2019-04-21 05:21:00,1
2019-04-21 05:23:00,1
2019-04-21 05:25:00,3
2019-04-21 05:33:00,1
2019-04-21 05:45:00,1
2019-04-21 05:46:00,1
2019-04-21 05:48:00,1
2019-04-21 05:49:00,1
2019-04-21 05:54:00,2
2019-04-21 05:58:00,1
2019-04-21 06:00:00,2
2019-04-21 06:08:00,1
2019-04-21 06:11:00,1
2019-04-21 06:12:00,1
2019-04-21 06:13:00,1
2019-04-21 06:21:00,2
2019-04-21 06:23:00,1
2019-04-21 06:24:00,1
2019-04-21 06:25:00,1
2019-04-21 06:26:00,1
2019-04-21 06:32:00,1
2019-04-21 06:35:00,1
2019-04-21 06:36:00,1
2019-04-21 06:37:00,1
2019-04-21 06:38:00,1
2019-04-21 06:39:00,1
2019-04-21 06:42:00,1
2019-04-21 06:45:00,2
2019-04-21 06:47:00,1
2019-04-21 06:53:00,1
2019-04-21 06:54:00,1
2019-04-21 06:57:00,2
2019-04-21 06:58:00,1
2019-04-21 06:59:00,1
2019-04-21 07:01:00,2
2019-04-21 07:04:00,1
2019-04-21 07:07:00,1
2019-04-21 07:08:00,1
2019-04-21 07:13:00,1
2019-04-21 07:14:00,1
2019-04-21 07:18:00,2
2019-04-21 07:19:00,1
2019-04-21 07:22:00,1
2019-04-21 07:30:00,3
2019-04-21 07:32:00,1
2019-04-21 07:33:00,1
2019-04-21 07:34:00,5
2019-04-21 07:36:00,2
2019-04-21 07:39:00,2
2019-04-21 07:42:00,1
2019-04-21 07:44:00,2
2019-04-21 07:45:00,1
2019-04-21 07:47:00,1
2019-04-21 07:49:00,1
2019-04-21 07:51:00,2
2019-04-21 07:52:00,1
2019-04-21 08:05:00,1
2019-04-21 08:10:00,1
2019-04-21 08:13:00,1
2019-04-21 08:16:00,1
2019-04-21 08:17:00,1
2019-04-21 08:18:00,1
2019-04-21 08:20:00,2
2019-04-21 08:29:00,1
2019-04-21 08:30:00,1
2019-04-21 08:31:00,1
2019-04-21 08:32:00,1
2019-04-21 08:34:00,1
2019-04-21 08:35:00,1
2019-04-21 08:37:00,4
2019-04-21 08:39:00,1
2019-04-21 08:40:00,2
2019-04-21 08:41:00,1
2019-04-21 08:45:00,1
2019-04-21 08:51:00,1
2019-04-21 08:54:00,2
2019-04-21 09:09:00,1
2019-04-21 09:23:00,5
2019-04-21 09:25:00,1
2019-04-21 09:33:00,1
2019-04-21 09:47:00,1
2019-04-21 09:51:00,1
2019-04-21 09:56:00,1
2019-04-21 09:59:00,1
2019-04-21 10:03:00,1
2019-04-21 10:05:00,2
2019-04-21 10:07:00,2
2019-04-21 10:08:00,1
2019-04-21 10:09:00,1
2019-04-21 10:12:00,1
2019-04-21 10:13:00,1
2019-04-21 10:15:00,1
2019-04-21 10:21:00,2
2019-04-21 10:23:00,1
2019-04-21 10:24:00,1
2019-04-21 10:25:00,1
2019-04-21 10:27:00,2
2019-04-21 10:30:00,1
2019-04-21 10:36:00,2
2019-04-21 10:38:00,2
2019-04-21 10:39:00,1
2019-04-21 10:41:00,1
2019-04-21 10:42:00,1
2019-04-21 10:50:00,1
2019-04-21 10:53:00,1
2019-04-21 11:03:00,5
2019-04-21 11:05:00,1
2019-04-21 11:06:00,1
2019-04-21 11:07:00,2
2019-04-21 11:08:00,2
2019-04-21 11:16:00,2
2019-04-21 11:20:00,1
2019-04-21 11:23:00,1
2019-04-21 11:24:00,1
2019-04-21 11:26:00,1
2019-04-21 11:27:00,2
2019-04-21 11:30:00,1
2019-04-21 11:31:00,1
2019-04-21 11:33:00,1
2019-04-21 11:35:00,1
2019-04-21 11:39:00,1
2019-04-21 11:41:00,1
2019-04-21 11:45:00,1
2019-04-21 11:46:00,1
2019-04-21 11:48:00,6
2019-04-21 11:55:00,7
2019-04-21 11:57:00,6
2019-04-21 11:58:00,6
2019-04-21 11:59:00,1
2019-04-21 12:00:00,6
2019-04-21 12:02:00,1
2019-04-21 12:04:00,1
2019-04-21 12:05:00,1
2019-04-21 12:11:00,8
2019-04-21 12:15:00,1
2019-04-21 12:20:00,3
2019-04-21 12:22:00,2
2019-04-21 12:25:00,1
2019-04-21 12:26:00,2
2019-04-21 12:28:00,2
2019-04-21 12:29:00,2
2019-04-21 12:30:00,1
2019-04-21 12:35:00,5
2019-04-21 12:37:00,1
2019-04-21 12:40:00,1
2019-04-21 12:46:00,4
2019-04-21 12:48:00,1
2019-04-21 12:50:00,2
2019-04-21 13:05:00,2
2019-04-21 13:33:00,1
2019-04-21 13:37:00,2
2019-04-21 14:10:00,1
2019-04-21 14:11:00,1
2019-04-21 14:12:00,1
2019-04-21 14:14:00,3
2019-04-21 14:16:00,1
2019-04-21 14:19:00,1
2019-04-21 14:20:00,1
2019-04-21 14:21:00,1
2019-04-21 14:22:00,2
2019-04-21 14:26:00,1
2019-04-21 14:34:00,1
2019-04-21 14:36:00,3
2019-04-21 14:37:00,1
2019-04-21 14:38:00,1
2019-04-21 14:39:00,1
2019-04-21 14:48:00,2
2019-04-21 14:50:00,1
2019-04-21 14:53:00,2
2019-04-21 14:54:00,1
2019-04-21 15:03:00,1
2019-04-21 15:04:00,2
2019-04-21 15:08:00,1
2019-04-21 15:09:00,1
2019-04-21 15:16:00,2
2019-04-21 15:17:00,1
2019-04-21 15:19:00,3
2019-04-21 15:23:00,1
2019-04-21 15:25:00,1
2019-04-21 15:41:00,3
2019-04-21 15:44:00,1
2019-04-21 15:46:00,2
2019-04-21 15:48:00,1
2019-04-21 15:52:00,6
2019-04-21 15:59:00,1
2019-04-21 16:09:00,1
2019-04-21 16:10:00,1
2019-04-21 16:19:00,2
2019-04-21 16:26:00,1
2019-04-21 16:33:00,1
2019-04-21 17:01:00,1
2019-04-21 17:03:00,2
2019-04-21 17:04:00,1
2019-04-21 17:05:00,1
2019-04-21 17:07:00,1
2019-04-21 17:09:00,1
2019-04-21 17:10:00,1
2019-04-21 17:11:00,1
2019-04-21 17:18:00,2
2019-04-21 17:21:00,2
2019-04-21 17:22:00,1
2019-04-21 17:26:00,2
2019-04-21 17:30:00,1
2019-04-21 17:32:00,3
2019-04-21 17:33:00,1
2019-04-21 17:36:00,1
2019-04-21 17:39:00,1
2019-04-21 17:41:00,1
2019-04-21 17:42:00,2
2019-04-21 17:44:00,4
2019-04-21 17:46:00,3
2019-04-21 17:48:00,1
2019-04-21 17:53:00,2
2019-04-21 18:03:00,1
2019-04-21 18:04:00,1
2019-04-21 18:19:00,1
2019-04-21 18:20:00,2
2019-04-21 18:24:00,1
2019-04-21 18:26:00,3
2019-04-21 18:31:00,1
2019-04-21 18:32:00,3
2019-04-21 18:34:00,2
2019-04-21 18:37:00,2
2019-04-21 18:45:00,1
2019-04-21 18:53:00,2
2019-04-21 18:59:00,1
2019-04-21 19:12:00,1
2019-04-21 19:23:00,1
2019-04-21 19:41:00,2
2019-04-21 19:53:00,1
2019-04-21 20:16:00,2
2019-04-21 20:53:00,1
2019-04-21 20:56:00,2
2019-04-21 21:02:00,2
2019-04-21 21:03:00,1
2019-04-21 21:07:00,1
2019-04-21 21:09:00,1
2019-04-21 21:10:00,1
2019-04-21 21:13:00,1
2019-04-21 21:14:00,2
2019-04-21 21:15:00,1
2019-04-21 21:17:00,1
2019-04-21 21:18:00,1
2019-04-21 21:19:00,2
2019-04-21 21:21:00,1
2019-04-21 21:22:00,1
2019-04-21 21:27:00,1
2019-04-21 21:28:00,1
2019-04-21 21:29:00,2
2019-04-21 21:30:00,1
2019-04-21 21:34:00,2
2019-04-21 21:35:00,1
2019-04-21 21:36:00,1
2019-04-21 21:44:00,1
2019-04-21 21:45:00,1
2019-04-21 21:46:00,1
2019-04-21 21:57:00,2
2019-04-21 22:02:00,1
2019-04-21 22:25:00,6
2019-04-21 22:28:00,1
2019-04-21 22:29:00,2
2019-04-21 22:35:00,1
2019-04-21 22:36:00,1
2019-04-21 23:03:00,5
2019-04-21 23:17:00,5
2019-04-21 23:19:00,1
2019-04-21 23:24:00,1
2019-04-21 23:36:00,1
2019-04-21 23:37:00,1
