1804,"SELECT p.u, p.g, p.r, p.i, p.z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z, psfFlux_u, psfFlux_g, psfFlux_r, psfFlux_i, psfFlux_z, psfFluxIvar_u, psfFluxIvar_g, psfFluxIvar_r, psfFluxIvar_i, psfFluxIvar_z FROM PhotoObj p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = #"
2019-04-21 21:28:00,1
2019-04-21 21:29:00,1
2019-04-21 21:30:00,2
2019-04-21 21:31:00,1
2019-04-21 21:32:00,2
2019-04-21 21:33:00,1
2019-04-21 21:34:00,1
2019-04-21 21:35:00,2
2019-04-21 21:36:00,1
2019-04-21 21:37:00,1
2019-04-21 21:38:00,3
2019-04-21 21:41:00,3
2019-04-21 21:43:00,3
2019-04-21 21:44:00,1
2019-04-21 21:45:00,1
2019-04-21 21:46:00,1
2019-04-21 21:47:00,2
2019-04-21 21:48:00,1
2019-04-21 21:49:00,1
2019-04-21 21:50:00,2
2019-04-21 21:51:00,1
2019-04-21 21:52:00,2
2019-04-21 21:53:00,2
2019-04-21 21:54:00,1
2019-04-21 21:55:00,2
2019-04-21 21:57:00,2
2019-04-21 21:58:00,1
2019-04-21 21:59:00,1
2019-04-21 22:00:00,2
2019-04-21 22:01:00,1
2019-04-21 22:02:00,1
2019-04-21 22:18:00,5
2019-04-21 22:22:00,5
2019-04-21 22:24:00,1
2019-04-21 22:25:00,2
2019-04-21 22:27:00,3
2019-04-21 22:29:00,3
2019-04-21 22:30:00,1
2019-04-21 22:33:00,5
2019-04-21 22:35:00,1
2019-04-21 22:36:00,1
2019-04-21 22:37:00,1
2019-04-21 22:38:00,2
2019-04-21 22:39:00,1
2019-04-21 22:40:00,2
2019-04-21 22:44:00,6
2019-04-21 22:47:00,3
2019-04-21 22:49:00,3
2019-04-21 22:51:00,2
2019-04-21 22:53:00,3
2019-04-21 22:54:00,1
2019-04-21 22:59:00,10
2019-04-21 23:03:00,5
2019-04-21 23:04:00,1
2019-04-21 23:06:00,2
2019-04-21 23:10:00,7
2019-04-21 23:12:00,2
2019-04-21 23:13:00,1
2019-04-21 23:14:00,1
2019-04-21 23:15:00,1
2019-04-21 23:18:00,5
2019-04-21 23:20:00,2
2019-04-21 23:22:00,2
2019-04-21 23:23:00,2
2019-04-21 23:24:00,1
2019-04-21 23:25:00,1
2019-04-21 23:26:00,2
2019-04-21 23:27:00,2
2019-04-21 23:29:00,2
2019-04-21 23:35:00,1
2019-04-21 23:36:00,1
2019-04-21 23:37:00,2
2019-04-21 23:38:00,1
2019-04-21 23:40:00,2
2019-04-21 23:42:00,3
2019-04-21 23:44:00,2
2019-04-21 23:45:00,2
2019-04-21 23:46:00,1
2019-04-21 23:47:00,2
2019-04-21 23:48:00,1
2019-04-21 23:49:00,2
2019-04-21 23:51:00,2
2019-04-21 23:52:00,2
2019-04-21 23:53:00,1
2019-04-21 23:54:00,1
2019-04-21 23:55:00,3
2019-04-21 23:57:00,2
2019-04-21 23:58:00,2
