1158,"select ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroR5#_r,probPSF,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z, p.objid from (PhotoTag p inner join fGetObjFromRectEq(#,#,#,#) r on p.objid=r.objid)"
2019-05-13 04:29:00,6
2019-05-13 04:30:00,5
2019-05-13 04:31:00,8
2019-05-13 04:32:00,13
2019-05-13 04:33:00,21
2019-05-13 04:34:00,10
2019-05-13 04:35:00,11
2019-05-13 04:36:00,3
2019-05-13 04:37:00,10
2019-05-13 04:38:00,3
2019-05-13 04:39:00,10
2019-05-13 04:40:00,10
2019-05-13 04:42:00,11
2019-05-13 04:43:00,4
2019-05-13 04:44:00,4
2019-05-13 04:45:00,3
2019-05-13 04:46:00,7
2019-05-13 04:47:00,7
2019-05-13 04:48:00,5
2019-05-13 04:49:00,7
2019-05-13 04:50:00,10
2019-05-13 04:51:00,3
2019-05-13 04:52:00,8
2019-05-13 04:53:00,11
2019-05-13 04:54:00,4
2019-05-13 04:55:00,6
2019-05-13 04:56:00,7
2019-05-13 04:57:00,10
2019-05-13 04:58:00,6
2019-05-13 04:59:00,5
2019-05-13 05:00:00,10
2019-05-13 05:01:00,3
2019-05-13 05:02:00,9
2019-05-13 05:03:00,9
2019-05-13 05:04:00,4
2019-05-13 05:05:00,11
2019-05-13 05:06:00,9
2019-05-13 05:07:00,1
2019-05-13 05:08:00,4
2019-05-13 05:09:00,4
2019-05-13 05:10:00,3
2019-05-13 05:11:00,7
2019-05-13 05:12:00,1
2019-05-13 05:13:00,1
2019-05-13 05:14:00,2
2019-05-13 05:15:00,3
2019-05-13 05:17:00,3
2019-05-13 05:18:00,2
2019-05-13 05:19:00,1
2019-05-13 05:20:00,3
2019-05-13 05:21:00,5
2019-05-13 05:22:00,5
2019-05-13 05:23:00,7
2019-05-13 05:24:00,7
2019-05-13 05:25:00,11
2019-05-13 05:26:00,6
2019-05-13 05:27:00,9
2019-05-13 05:29:00,9
2019-05-13 05:30:00,1
2019-05-13 05:31:00,7
2019-05-13 05:32:00,4
2019-05-13 05:33:00,3
2019-05-13 05:35:00,1
2019-05-13 05:36:00,4
2019-05-13 05:38:00,2
2019-05-13 05:40:00,2
2019-05-13 05:41:00,1
2019-05-13 05:42:00,1
2019-05-13 05:43:00,1
2019-05-13 05:44:00,1
2019-05-13 05:46:00,1
2019-05-13 05:56:00,2
2019-05-13 05:57:00,1
2019-05-13 05:58:00,1
2019-05-13 05:59:00,2
2019-05-13 06:00:00,3
2019-05-13 06:01:00,12
2019-05-13 06:02:00,7
2019-05-13 06:03:00,12
2019-05-13 06:04:00,10
2019-05-13 06:05:00,2
2019-05-13 06:06:00,22
2019-05-13 06:07:00,7
2019-05-13 06:08:00,29
2019-05-13 06:09:00,10
2019-05-13 06:10:00,11
2019-05-13 06:11:00,12
2019-05-13 06:12:00,2
2019-05-13 06:13:00,5
2019-05-13 06:14:00,3
2019-05-13 06:15:00,9
2019-05-13 06:16:00,7
2019-05-13 06:17:00,13
2019-05-13 06:18:00,17
2019-05-13 06:19:00,5
2019-05-13 06:20:00,9
2019-05-13 06:21:00,6
2019-05-13 06:22:00,6
2019-05-13 06:23:00,1
2019-05-13 06:24:00,1
2019-05-13 06:25:00,3
2019-05-13 06:26:00,5
2019-05-13 06:27:00,5
2019-05-13 06:28:00,13
2019-05-13 06:29:00,2
2019-05-13 06:30:00,1
2019-05-13 06:31:00,5
2019-05-13 06:32:00,4
2019-05-13 06:33:00,3
2019-05-13 06:34:00,1
2019-05-13 06:35:00,1
2019-05-13 06:36:00,1
2019-05-13 06:38:00,1
2019-05-13 06:39:00,1
2019-05-13 06:40:00,2
2019-05-13 06:41:00,3
2019-05-13 06:42:00,2
2019-05-13 06:43:00,5
2019-05-13 06:44:00,5
2019-05-13 06:53:00,1
2019-05-13 06:54:00,1
2019-05-13 06:55:00,1
2019-05-13 06:56:00,1
2019-05-13 06:59:00,1
2019-05-13 07:00:00,1
2019-05-13 07:01:00,1
2019-05-13 07:02:00,2
2019-05-13 07:04:00,1
2019-05-13 07:05:00,2
2019-05-13 07:07:00,1
2019-05-13 07:09:00,1
2019-05-13 07:14:00,1
2019-05-13 07:16:00,1
2019-05-13 07:17:00,2
2019-05-13 07:18:00,1
2019-05-13 07:36:00,1
2019-05-13 08:29:00,9
2019-05-13 17:11:00,1
2019-05-13 17:16:00,1
2019-05-13 17:21:00,1
2019-05-13 17:27:00,1
2019-05-13 18:12:00,1
2019-05-13 18:17:00,1
2019-05-13 18:23:00,1
2019-05-13 18:44:00,1
2019-05-13 18:45:00,1
2019-05-13 18:46:00,1
2019-05-13 18:47:00,4
2019-05-13 18:48:00,1
2019-05-13 18:52:00,1
2019-05-13 18:54:00,2
2019-05-13 18:55:00,1
2019-05-13 18:58:00,1
2019-05-13 19:23:00,1
2019-05-13 19:24:00,1
2019-05-13 19:25:00,1
2019-05-13 19:26:00,1
2019-05-13 19:27:00,2
2019-05-13 19:28:00,2
2019-05-13 19:29:00,3
2019-05-13 19:30:00,1
2019-05-13 19:33:00,1
2019-05-13 19:35:00,1
2019-05-13 19:43:00,2
2019-05-13 19:46:00,4
2019-05-13 19:47:00,1
2019-05-13 20:17:00,3
2019-05-13 20:18:00,3
2019-05-13 20:19:00,1
2019-05-13 20:20:00,1
2019-05-13 20:40:00,1
2019-05-13 21:23:00,2
