612,"SELECT DISTINCT p.ra , p.dec FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = # GROUP BY p.ra, p.dec"
2019-01-04 16:03:00,2
2019-01-04 16:05:00,1
2019-01-04 16:06:00,1
2019-01-04 16:08:00,1
2019-01-04 16:10:00,1
2019-01-04 16:11:00,1
2019-01-04 16:13:00,1
2019-01-04 16:14:00,1
2019-01-04 16:16:00,1
2019-01-04 16:18:00,1
2019-01-04 16:19:00,1
2019-01-04 16:21:00,1
2019-01-04 16:23:00,1
2019-01-04 16:24:00,1
2019-01-04 16:26:00,1
2019-01-04 16:28:00,1
2019-01-04 16:29:00,1
2019-01-04 16:31:00,1
2019-01-04 16:33:00,1
2019-01-04 16:34:00,1
2019-01-04 16:36:00,1
2019-01-04 16:38:00,1
2019-01-04 16:39:00,1
2019-01-04 16:41:00,1
2019-01-04 16:42:00,1
2019-01-04 16:44:00,1
2019-01-04 16:46:00,1
2019-01-04 16:47:00,1
2019-01-04 16:49:00,1
2019-01-04 16:51:00,1
2019-01-04 16:52:00,1
2019-01-04 16:54:00,1
2019-01-04 16:55:00,1
2019-01-04 16:57:00,1
2019-01-04 16:59:00,1
2019-01-04 17:00:00,1
2019-01-04 17:02:00,1
2019-01-04 17:03:00,1
2019-01-04 17:05:00,1
2019-01-04 17:07:00,1
2019-01-04 17:08:00,1
2019-01-04 17:10:00,1
2019-01-04 17:12:00,1
2019-01-04 17:13:00,1
2019-01-04 17:15:00,1
2019-01-04 17:16:00,1
2019-01-04 17:18:00,1
2019-01-04 17:20:00,1
2019-01-04 17:21:00,1
2019-01-04 17:23:00,1
2019-01-04 17:24:00,1
2019-01-04 17:26:00,1
2019-01-04 17:28:00,1
2019-01-04 17:29:00,1
2019-01-04 17:31:00,1
2019-01-04 17:32:00,1
2019-01-04 17:34:00,1
2019-01-04 17:36:00,1
2019-01-04 17:37:00,1
2019-01-04 17:39:00,1
2019-01-04 17:40:00,1
2019-01-04 17:42:00,1
2019-01-04 17:44:00,1
2019-01-04 17:45:00,1
2019-01-04 17:47:00,1
2019-01-04 17:49:00,1
2019-01-04 17:50:00,1
2019-01-04 17:52:00,1
2019-01-04 17:54:00,1
2019-01-04 17:55:00,1
2019-01-04 17:57:00,1
2019-01-04 17:58:00,1
2019-01-04 18:00:00,1
2019-01-04 18:02:00,1
2019-01-04 18:03:00,1
2019-01-04 18:05:00,1
2019-01-04 18:07:00,1
2019-01-04 18:08:00,1
2019-01-04 18:10:00,1
2019-01-04 18:11:00,1
2019-01-04 18:13:00,1
2019-01-04 18:15:00,1
2019-01-04 18:16:00,1
2019-01-04 18:18:00,1
2019-01-04 18:20:00,1
2019-01-04 18:21:00,1
2019-01-04 18:23:00,1
2019-01-04 18:24:00,1
2019-01-04 18:26:00,1
2019-01-04 18:28:00,1
2019-01-04 18:29:00,1
2019-01-04 18:31:00,1
2019-01-04 18:33:00,1
2019-01-04 18:34:00,1
2019-01-04 18:36:00,1
2019-01-04 18:37:00,1
2019-01-04 18:39:00,1
2019-01-04 18:41:00,1
2019-01-04 18:42:00,1
2019-01-04 18:44:00,1
2019-01-04 18:45:00,1
2019-01-04 18:47:00,1
2019-01-04 18:49:00,1
2019-01-04 18:50:00,1
2019-01-04 18:52:00,1
2019-01-04 18:53:00,1
2019-01-04 18:55:00,1
2019-01-04 18:57:00,1
2019-01-04 18:58:00,1
2019-01-04 19:00:00,1
2019-01-04 19:01:00,1
2019-01-04 19:03:00,1
2019-01-04 19:05:00,1
2019-01-04 19:08:00,1
2019-01-04 19:10:00,1
2019-01-04 19:11:00,1
2019-01-04 19:13:00,1
2019-01-04 19:14:00,1
2019-01-04 19:16:00,1
2019-01-04 19:17:00,1
2019-01-04 19:19:00,1
2019-01-04 19:21:00,1
2019-01-04 19:22:00,1
2019-01-04 19:24:00,1
2019-01-04 19:26:00,1
2019-01-04 19:27:00,1
2019-01-04 19:29:00,1
2019-01-04 19:30:00,1
2019-01-04 19:32:00,1
2019-01-04 19:34:00,1
2019-01-04 19:35:00,1
2019-01-04 19:37:00,1
2019-01-04 19:39:00,1
2019-01-04 19:40:00,1
2019-01-04 19:42:00,1
2019-01-04 19:43:00,1
2019-01-04 19:45:00,1
2019-01-04 19:47:00,1
2019-01-04 19:48:00,1
2019-01-04 19:50:00,1
2019-01-04 19:52:00,1
2019-01-04 19:53:00,1
2019-01-04 19:55:00,1
2019-01-04 19:56:00,1
2019-01-04 19:58:00,1
2019-01-04 20:00:00,1
2019-01-04 20:01:00,1
2019-01-04 20:03:00,1
2019-01-04 20:05:00,1
2019-01-04 20:08:00,1
2019-01-04 20:09:00,1
2019-01-04 20:11:00,1
2019-01-04 20:13:00,1
2019-01-04 20:14:00,1
2019-01-04 20:16:00,1
2019-01-04 20:17:00,1
2019-01-04 20:19:00,1
2019-01-04 20:21:00,1
2019-01-04 20:22:00,1
2019-01-04 20:24:00,1
2019-01-04 20:26:00,1
2019-01-04 20:27:00,1
2019-01-04 20:29:00,1
2019-01-04 20:30:00,1
2019-01-04 20:32:00,1
2019-01-04 20:34:00,1
2019-01-04 20:35:00,1
2019-01-04 20:37:00,1
2019-01-04 20:38:00,1
2019-01-04 20:40:00,2
2019-01-04 20:42:00,1
2019-01-04 20:43:00,1
2019-01-04 20:45:00,1
2019-01-04 20:46:00,1
2019-01-04 20:48:00,1
2019-01-04 20:50:00,1
2019-01-04 20:51:00,1
2019-01-04 20:53:00,2
2019-01-04 20:54:00,1
2019-01-04 20:56:00,1
2019-01-04 20:58:00,1
2019-01-04 20:59:00,1
2019-01-04 21:01:00,1
2019-01-04 21:03:00,1
2019-01-04 21:04:00,1
2019-01-04 21:06:00,1
2019-01-04 21:07:00,1
2019-01-04 21:08:00,1
2019-01-04 21:09:00,1
2019-01-04 21:11:00,1
2019-01-04 21:12:00,1
2019-01-04 21:14:00,1
2019-01-04 21:15:00,1
2019-01-04 21:17:00,1
2019-01-04 21:19:00,1
2019-01-04 21:20:00,1
2019-01-04 21:21:00,1
2019-01-04 21:22:00,1
2019-01-04 21:23:00,1
2019-01-04 21:25:00,1
2019-01-04 21:27:00,1
2019-01-04 21:28:00,1
2019-01-04 21:30:00,1
2019-01-04 21:31:00,1
2019-01-04 21:33:00,1
2019-01-04 21:35:00,1
2019-01-04 21:48:00,1
2019-01-04 22:01:00,1
2019-01-04 22:15:00,1
2019-01-04 22:30:00,1
2019-01-04 22:44:00,1
2019-01-04 22:57:00,1
2019-01-04 23:10:00,1
