9055,"SELECT ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,Err_u,Err_g,Err_r,Err_i,Err_z,flags_r,run   FROM Galaxy   WHERE   ra BETWEEN # and # AND dec BETWEEN # and #"
2019-03-21 02:38:00,28
2019-03-21 02:39:00,17
2019-03-21 02:40:00,14
2019-03-21 02:41:00,16
2019-03-21 02:42:00,18
2019-03-21 02:43:00,14
2019-03-21 02:44:00,14
2019-03-21 02:45:00,13
2019-03-21 02:46:00,16
2019-03-21 02:47:00,13
2019-03-21 02:48:00,19
2019-03-21 02:49:00,6
2019-03-21 02:50:00,15
2019-03-21 02:51:00,16
2019-03-21 02:52:00,12
2019-03-21 02:53:00,13
2019-03-21 02:54:00,17
2019-03-21 02:55:00,28
2019-03-21 02:56:00,14
2019-03-21 02:57:00,22
2019-03-21 02:58:00,28
2019-03-21 02:59:00,12
2019-03-21 03:00:00,22
2019-03-21 03:01:00,15
2019-03-21 03:02:00,15
2019-03-21 03:03:00,12
2019-03-21 03:04:00,12
2019-03-21 03:05:00,19
2019-03-21 03:06:00,13
2019-03-21 03:07:00,4
2019-03-21 03:08:00,2
2019-03-21 03:09:00,5
2019-03-21 03:10:00,4
2019-03-21 03:11:00,1
2019-03-21 03:12:00,3
2019-03-21 03:13:00,6
2019-03-21 03:14:00,3
2019-03-21 03:16:00,3
2019-03-21 03:17:00,3
2019-03-21 03:18:00,4
2019-03-21 03:19:00,6
2019-03-21 03:20:00,4
2019-03-21 03:21:00,1
2019-03-21 03:23:00,4
2019-03-21 03:24:00,4
2019-03-21 03:25:00,3
2019-03-21 03:26:00,3
2019-03-21 03:27:00,3
2019-03-21 03:28:00,1
2019-03-21 03:29:00,2
2019-03-21 03:30:00,5
2019-03-21 03:31:00,3
2019-03-21 03:32:00,3
2019-03-21 03:33:00,4
2019-03-21 03:34:00,2
2019-03-21 03:35:00,6
2019-03-21 03:36:00,5
2019-03-21 03:37:00,8
2019-03-21 03:38:00,5
2019-03-21 03:39:00,3
2019-03-21 03:40:00,3
2019-03-21 03:41:00,6
2019-03-21 03:42:00,3
2019-03-21 03:43:00,3
2019-03-21 03:44:00,4
2019-03-21 03:45:00,4
2019-03-21 03:46:00,6
2019-03-21 03:47:00,6
2019-03-21 03:48:00,5
2019-03-21 03:49:00,5
2019-03-21 03:50:00,7
2019-03-21 03:51:00,5
2019-03-21 03:52:00,6
2019-03-21 03:53:00,4
2019-03-21 03:54:00,2
2019-03-21 03:55:00,4
2019-03-21 03:56:00,7
2019-03-21 03:57:00,3
2019-03-21 03:58:00,3
2019-03-21 03:59:00,12
2019-03-21 04:00:00,7
2019-03-21 04:01:00,10
2019-03-21 04:02:00,3
2019-03-21 04:03:00,18
2019-03-21 04:04:00,8
2019-03-21 04:05:00,6
2019-03-21 04:06:00,13
2019-03-21 04:07:00,13
2019-03-21 04:08:00,14
2019-03-21 04:09:00,13
2019-03-21 04:10:00,13
2019-03-21 04:11:00,18
2019-03-21 04:12:00,7
2019-03-21 04:13:00,12
2019-03-21 04:14:00,9
2019-03-21 04:15:00,6
2019-03-21 04:16:00,9
2019-03-21 04:17:00,10
2019-03-21 04:18:00,10
2019-03-21 04:19:00,9
2019-03-21 04:20:00,5
2019-03-21 04:21:00,4
2019-03-21 04:22:00,5
2019-03-21 04:23:00,2
2019-03-21 04:24:00,4
2019-03-21 04:25:00,1
2019-03-21 04:27:00,2
2019-03-21 04:30:00,1
2019-03-21 04:33:00,1
