34486,"select ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroR5#_r,probPSF,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z, p.objid from (PhotoTag p inner join fGetObjFromRectEq(#,#,#,#) r on p.objid=r.objid)"
2019-09-12 15:25:00,5
2019-09-12 15:26:00,2
2019-09-12 15:27:00,5
2019-09-12 15:28:00,45
2019-09-12 15:29:00,42
2019-09-12 15:30:00,21
2019-09-12 15:31:00,47
2019-09-12 15:32:00,58
2019-09-12 15:33:00,50
2019-09-12 15:34:00,18
2019-09-12 15:35:00,23
2019-09-12 15:36:00,48
2019-09-12 15:37:00,98
2019-09-12 15:38:00,56
2019-09-12 15:39:00,9
2019-09-12 15:40:00,17
2019-09-12 15:41:00,12
2019-09-12 15:42:00,8
2019-09-12 15:43:00,15
2019-09-12 15:44:00,9
2019-09-12 15:45:00,25
2019-09-12 15:46:00,39
2019-09-12 15:47:00,42
2019-09-12 15:48:00,62
2019-09-12 15:49:00,58
2019-09-12 15:50:00,45
2019-09-12 15:51:00,54
2019-09-12 15:52:00,90
2019-09-12 15:53:00,95
2019-09-12 15:54:00,78
2019-09-12 15:55:00,64
2019-09-12 15:56:00,47
2019-09-12 15:57:00,18
2019-09-12 17:13:00,2
2019-09-12 20:01:00,1
