664,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-04-08 12:28:00,2
2019-04-08 12:29:00,4
2019-04-08 12:30:00,4
2019-04-08 12:32:00,4
2019-04-08 12:33:00,2
2019-04-08 12:34:00,2
2019-04-08 12:35:00,2
2019-04-08 12:38:00,2
2019-04-08 12:41:00,2
2019-04-08 12:42:00,2
2019-04-08 12:43:00,2
2019-04-08 12:44:00,2
2019-04-08 12:46:00,2
2019-04-08 12:47:00,2
2019-04-08 12:49:00,2
2019-04-08 12:51:00,4
2019-04-08 12:52:00,2
2019-04-08 12:53:00,2
2019-04-08 12:54:00,4
2019-04-08 12:56:00,2
2019-04-08 12:57:00,2
2019-04-08 13:00:00,2
2019-04-08 13:02:00,1
2019-04-08 13:03:00,1
2019-04-08 13:05:00,2
2019-04-08 13:08:00,2
2019-04-08 13:10:00,2
2019-04-08 13:11:00,2
2019-04-08 13:13:00,2
2019-04-08 13:14:00,2
2019-04-08 13:15:00,2
2019-04-08 13:16:00,2
2019-04-08 13:19:00,4
2019-04-08 13:22:00,4
2019-04-08 13:23:00,2
2019-04-08 13:24:00,4
2019-04-08 13:25:00,2
2019-04-08 13:27:00,2
2019-04-08 13:30:00,2
2019-04-08 13:33:00,2
2019-04-08 13:36:00,2
2019-04-08 13:38:00,4
2019-04-08 13:39:00,2
2019-04-08 13:40:00,2
2019-04-08 13:41:00,6
2019-04-08 13:43:00,2
2019-04-08 13:44:00,4
2019-04-08 13:47:00,2
2019-04-08 13:48:00,2
2019-04-08 14:03:00,2
2019-04-08 14:04:00,2
2019-04-08 14:05:00,2
2019-04-08 14:07:00,4
2019-04-08 14:09:00,2
2019-04-08 14:12:00,2
2019-04-08 14:16:00,2
2019-04-08 14:34:00,2
2019-04-08 14:37:00,2
2019-04-08 14:39:00,4
2019-04-08 14:40:00,4
2019-04-08 14:41:00,2
2019-04-08 14:43:00,2
2019-04-08 14:51:00,2
2019-04-08 14:52:00,2
2019-04-08 14:53:00,2
2019-04-08 14:55:00,2
2019-04-08 15:01:00,2
2019-04-08 15:04:00,2
2019-04-08 15:06:00,2
2019-04-08 15:10:00,2
2019-04-08 15:28:00,2
2019-04-08 15:31:00,2
2019-04-08 15:33:00,2
2019-04-08 15:37:00,2
2019-04-08 15:55:00,2
2019-04-08 15:57:00,1
2019-04-08 15:58:00,1
2019-04-08 16:00:00,2
2019-04-08 16:04:00,2
2019-04-08 16:22:00,2
2019-04-08 16:25:00,2
2019-04-08 16:27:00,2
2019-04-08 16:31:00,2
2019-04-08 16:49:00,2
2019-04-08 16:52:00,2
2019-04-08 16:54:00,2
2019-04-08 16:58:00,2
2019-04-08 17:15:00,2
2019-04-08 17:18:00,2
2019-04-08 17:20:00,2
2019-04-08 17:24:00,2
2019-04-08 17:41:00,2
2019-04-08 17:44:00,2
2019-04-08 17:47:00,2
2019-04-08 17:50:00,2
2019-04-08 18:07:00,2
2019-04-08 18:10:00,2
2019-04-08 18:13:00,2
2019-04-08 18:16:00,2
2019-04-08 18:34:00,2
2019-04-08 18:36:00,2
2019-04-08 18:39:00,2
2019-04-08 18:42:00,2
2019-04-08 19:00:00,2
2019-04-08 19:02:00,2
2019-04-08 19:05:00,2
2019-04-08 19:09:00,2
2019-04-08 19:26:00,2
2019-04-08 19:29:00,2
2019-04-08 19:31:00,2
2019-04-08 19:35:00,2
2019-04-08 19:52:00,1
2019-04-08 19:53:00,1
2019-04-08 19:55:00,2
2019-04-08 19:58:00,2
2019-04-08 20:01:00,2
2019-04-08 20:19:00,2
2019-04-08 20:21:00,2
2019-04-08 20:24:00,2
2019-04-08 20:27:00,2
2019-04-08 20:45:00,2
2019-04-08 20:48:00,2
2019-04-08 20:50:00,2
2019-04-08 20:54:00,2
2019-04-08 21:14:00,2
2019-04-08 21:16:00,2
2019-04-08 21:19:00,1
2019-04-08 21:20:00,1
2019-04-08 21:37:00,2
2019-04-08 21:40:00,2
2019-04-08 21:42:00,2
2019-04-08 21:46:00,2
2019-04-08 22:03:00,2
2019-04-08 22:06:00,2
2019-04-08 22:08:00,2
2019-04-08 22:12:00,2
