2617,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-11-21 16:18:00,2
2019-11-21 16:19:00,6
2019-11-21 16:20:00,8
2019-11-21 16:21:00,3
2019-11-21 16:22:00,7
2019-11-21 16:23:00,8
2019-11-21 16:24:00,10
2019-11-21 16:25:00,2
2019-11-21 16:26:00,9
2019-11-21 16:27:00,6
2019-11-21 16:28:00,6
2019-11-21 16:29:00,7
2019-11-21 16:30:00,2
2019-11-21 16:31:00,6
2019-11-21 16:32:00,6
2019-11-21 16:33:00,9
2019-11-21 16:34:00,2
2019-11-21 16:35:00,5
2019-11-21 16:36:00,3
2019-11-21 16:37:00,8
2019-11-21 16:38:00,5
2019-11-21 16:39:00,8
2019-11-21 16:40:00,6
2019-11-21 16:41:00,8
2019-11-21 16:42:00,7
2019-11-21 16:43:00,12
2019-11-21 16:44:00,7
2019-11-21 16:45:00,2
2019-11-21 16:46:00,5
2019-11-21 16:47:00,8
2019-11-21 16:48:00,8
2019-11-21 16:49:00,13
2019-11-21 16:50:00,5
2019-11-21 16:51:00,5
2019-11-21 16:52:00,7
2019-11-21 16:53:00,3
2019-11-21 16:54:00,3
2019-11-21 16:56:00,1
2019-11-21 16:57:00,13
2019-11-21 16:58:00,4
2019-11-21 16:59:00,4
2019-11-21 17:00:00,3
2019-11-21 17:01:00,5
2019-11-21 17:02:00,5
2019-11-21 17:03:00,10
2019-11-21 17:04:00,14
2019-11-21 17:05:00,12
2019-11-21 17:06:00,4
2019-11-21 17:07:00,2
2019-11-21 17:08:00,5
2019-11-21 17:09:00,2
2019-11-21 17:12:00,9
2019-11-21 17:13:00,15
2019-11-21 17:14:00,3
2019-11-21 17:15:00,2
2019-11-21 17:16:00,8
2019-11-21 17:17:00,7
2019-11-21 17:18:00,5
2019-11-21 17:19:00,6
2019-11-21 17:20:00,9
2019-11-21 17:21:00,5
2019-11-21 17:22:00,7
2019-11-21 17:23:00,4
2019-11-21 17:24:00,5
2019-11-21 17:25:00,7
2019-11-21 17:26:00,4
2019-11-21 17:27:00,7
2019-11-21 17:28:00,7
2019-11-21 17:29:00,6
2019-11-21 17:30:00,6
2019-11-21 17:32:00,3
2019-11-21 17:33:00,5
2019-11-21 17:34:00,8
2019-11-21 17:35:00,8
2019-11-21 17:36:00,8
2019-11-21 17:37:00,4
2019-11-21 17:39:00,2
2019-11-21 17:40:00,2
2019-11-21 17:41:00,10
2019-11-21 17:42:00,6
2019-11-21 17:43:00,5
2019-11-21 17:44:00,2
2019-11-21 17:45:00,2
2019-11-21 17:46:00,5
2019-11-21 17:47:00,5
2019-11-21 17:48:00,8
2019-11-21 17:49:00,1
2019-11-21 17:50:00,6
2019-11-21 17:51:00,2
2019-11-21 17:52:00,2
2019-11-21 17:53:00,2
2019-11-21 17:54:00,4
2019-11-21 17:55:00,6
2019-11-21 17:56:00,6
2019-11-21 17:57:00,6
2019-11-21 17:58:00,4
2019-11-21 17:59:00,9
2019-11-21 18:00:00,4
2019-11-21 18:01:00,5
2019-11-21 18:02:00,5
2019-11-21 18:03:00,7
2019-11-21 18:04:00,6
2019-11-21 18:07:00,5
2019-11-21 18:08:00,9
2019-11-21 18:09:00,5
2019-11-21 18:10:00,5
2019-11-21 18:11:00,6
2019-11-21 18:12:00,5
2019-11-21 18:13:00,3
2019-11-21 18:14:00,9
2019-11-21 18:15:00,5
2019-11-21 18:16:00,12
2019-11-21 18:17:00,9
2019-11-21 18:18:00,2
2019-11-21 18:19:00,11
2019-11-21 18:20:00,7
2019-11-21 18:21:00,4
2019-11-21 18:22:00,3
2019-11-21 18:23:00,8
2019-11-21 18:24:00,5
2019-11-21 18:25:00,2
2019-11-21 18:26:00,6
2019-11-21 18:27:00,9
2019-11-21 18:28:00,5
2019-11-21 18:29:00,6
2019-11-21 18:30:00,3
2019-11-21 18:31:00,5
2019-11-21 18:32:00,3
2019-11-21 18:33:00,7
2019-11-21 18:34:00,7
2019-11-21 18:35:00,7
2019-11-21 18:36:00,1
2019-11-21 18:39:00,3
2019-11-21 18:40:00,9
2019-11-21 18:41:00,12
2019-11-21 18:42:00,5
2019-11-21 18:43:00,7
2019-11-21 18:44:00,8
2019-11-21 18:45:00,3
2019-11-21 18:46:00,13
2019-11-21 18:47:00,5
2019-11-21 18:48:00,3
2019-11-21 18:49:00,5
2019-11-21 18:50:00,4
2019-11-21 18:51:00,4
2019-11-21 18:52:00,3
2019-11-21 18:54:00,3
2019-11-21 18:55:00,6
2019-11-21 18:56:00,7
2019-11-21 18:57:00,8
2019-11-21 18:58:00,7
2019-11-21 18:59:00,3
2019-11-21 19:00:00,2
2019-11-21 19:01:00,2
2019-11-21 19:02:00,3
2019-11-21 19:03:00,10
2019-11-21 19:04:00,7
2019-11-21 19:05:00,13
2019-11-21 19:06:00,2
2019-11-21 19:07:00,1
2019-11-21 19:08:00,6
2019-11-21 19:09:00,8
2019-11-21 19:10:00,14
2019-11-21 19:11:00,10
2019-11-21 19:12:00,7
2019-11-21 19:13:00,6
2019-11-21 19:14:00,1
2019-11-21 19:15:00,4
2019-11-21 19:16:00,10
2019-11-21 19:17:00,15
2019-11-21 19:18:00,9
2019-11-21 19:19:00,3
2019-11-21 19:20:00,9
2019-11-21 19:21:00,3
2019-11-21 19:22:00,9
2019-11-21 19:23:00,11
2019-11-21 19:24:00,6
2019-11-21 19:25:00,4
2019-11-21 19:26:00,9
2019-11-21 19:27:00,7
2019-11-21 19:28:00,7
2019-11-21 19:29:00,9
2019-11-21 19:30:00,5
2019-11-21 19:31:00,5
2019-11-21 19:32:00,7
2019-11-21 19:33:00,7
2019-11-21 19:34:00,10
2019-11-21 19:35:00,3
2019-11-21 19:36:00,6
2019-11-21 19:37:00,5
2019-11-21 19:38:00,4
2019-11-21 19:39:00,9
2019-11-21 19:40:00,6
2019-11-21 19:41:00,1
2019-11-21 19:42:00,4
2019-11-21 19:43:00,4
2019-11-21 19:44:00,6
2019-11-21 19:45:00,5
2019-11-21 19:46:00,1
2019-11-21 19:47:00,3
2019-11-21 19:48:00,5
2019-11-21 19:49:00,9
2019-11-21 19:50:00,13
2019-11-21 19:51:00,10
2019-11-21 19:52:00,10
2019-11-21 19:53:00,7
2019-11-21 19:54:00,4
2019-11-21 19:55:00,5
2019-11-21 19:56:00,6
2019-11-21 19:57:00,3
2019-11-21 19:58:00,6
2019-11-21 19:59:00,5
2019-11-21 20:00:00,5
2019-11-21 20:01:00,2
2019-11-21 20:02:00,3
2019-11-21 20:03:00,3
2019-11-21 20:04:00,6
2019-11-21 20:05:00,6
2019-11-21 20:06:00,3
2019-11-21 20:07:00,7
2019-11-21 20:08:00,7
2019-11-21 20:09:00,5
2019-11-21 20:10:00,4
2019-11-21 20:12:00,4
2019-11-21 20:13:00,6
2019-11-21 20:14:00,2
2019-11-21 20:15:00,4
2019-11-21 20:16:00,15
2019-11-21 20:17:00,6
2019-11-21 20:18:00,7
2019-11-21 20:19:00,3
2019-11-21 20:20:00,3
2019-11-21 20:21:00,6
2019-11-21 20:22:00,3
2019-11-21 20:23:00,6
2019-11-21 20:24:00,3
2019-11-21 20:25:00,3
2019-11-21 20:26:00,4
2019-11-21 20:27:00,3
2019-11-21 20:28:00,6
2019-11-21 20:29:00,6
2019-11-21 20:30:00,4
2019-11-21 20:31:00,8
2019-11-21 20:32:00,5
2019-11-21 20:33:00,11
2019-11-21 20:34:00,8
2019-11-21 20:35:00,8
2019-11-21 20:36:00,1
2019-11-21 20:37:00,3
2019-11-21 20:38:00,2
2019-11-21 20:39:00,8
2019-11-21 20:40:00,2
2019-11-21 20:41:00,8
2019-11-21 20:42:00,6
2019-11-21 20:43:00,7
2019-11-21 20:44:00,6
2019-11-21 20:45:00,6
2019-11-21 20:46:00,4
2019-11-21 20:47:00,4
2019-11-21 20:48:00,4
2019-11-21 20:49:00,5
2019-11-21 20:50:00,5
2019-11-21 20:51:00,3
2019-11-21 20:52:00,4
2019-11-21 20:53:00,5
2019-11-21 20:54:00,6
2019-11-21 20:55:00,6
2019-11-21 20:56:00,4
2019-11-21 20:57:00,5
2019-11-21 20:58:00,10
2019-11-21 20:59:00,5
2019-11-21 21:00:00,7
2019-11-21 21:01:00,12
2019-11-21 21:02:00,3
2019-11-21 21:03:00,6
2019-11-21 21:04:00,4
2019-11-21 21:05:00,1
2019-11-21 21:06:00,6
2019-11-21 21:07:00,5
2019-11-21 21:08:00,5
2019-11-21 21:09:00,5
2019-11-21 21:10:00,2
2019-11-21 21:11:00,10
2019-11-21 21:12:00,6
2019-11-21 21:13:00,7
2019-11-21 21:14:00,4
2019-11-21 21:15:00,4
2019-11-21 21:16:00,3
2019-11-21 21:17:00,3
2019-11-21 21:18:00,3
2019-11-21 21:19:00,4
2019-11-21 21:21:00,6
2019-11-21 21:22:00,7
2019-11-21 21:23:00,4
2019-11-21 21:24:00,5
2019-11-21 21:25:00,5
2019-11-21 21:26:00,5
2019-11-21 21:27:00,4
2019-11-21 21:28:00,2
2019-11-21 21:29:00,4
2019-11-21 21:30:00,2
2019-11-21 21:31:00,5
2019-11-21 21:32:00,9
2019-11-21 21:33:00,1
2019-11-21 21:34:00,1
2019-11-21 21:35:00,2
2019-11-21 21:36:00,3
2019-11-21 21:37:00,2
2019-11-21 21:38:00,6
2019-11-21 21:39:00,3
2019-11-21 21:40:00,6
2019-11-21 21:41:00,7
2019-11-21 21:42:00,3
2019-11-21 21:43:00,11
2019-11-21 21:44:00,3
2019-11-21 21:45:00,9
2019-11-21 21:46:00,3
2019-11-21 21:47:00,3
2019-11-21 21:48:00,3
2019-11-21 21:49:00,9
2019-11-21 21:50:00,5
2019-11-21 21:52:00,8
2019-11-21 21:53:00,3
2019-11-21 21:54:00,7
2019-11-21 21:55:00,10
2019-11-21 21:56:00,8
2019-11-21 21:57:00,6
2019-11-21 21:58:00,3
2019-11-21 21:59:00,8
2019-11-21 22:00:00,4
2019-11-21 22:01:00,4
2019-11-21 22:02:00,8
2019-11-21 22:03:00,6
2019-11-21 22:04:00,9
2019-11-21 22:05:00,1
2019-11-21 22:06:00,5
2019-11-21 22:07:00,8
2019-11-21 22:08:00,5
2019-11-21 22:09:00,3
2019-11-21 22:10:00,3
2019-11-21 22:11:00,7
2019-11-21 22:12:00,3
2019-11-21 22:13:00,5
2019-11-21 22:14:00,5
2019-11-21 22:15:00,6
2019-11-21 22:16:00,5
2019-11-21 22:17:00,3
2019-11-21 22:18:00,6
2019-11-21 22:19:00,6
2019-11-21 22:20:00,3
2019-11-21 22:21:00,6
2019-11-21 22:22:00,3
2019-11-21 22:23:00,1
2019-11-21 22:24:00,2
2019-11-21 22:25:00,4
2019-11-21 22:26:00,7
2019-11-21 22:27:00,10
2019-11-21 22:28:00,15
2019-11-21 22:29:00,7
2019-11-21 22:30:00,6
2019-11-21 22:31:00,8
2019-11-21 22:33:00,3
2019-11-21 22:34:00,10
2019-11-21 22:35:00,3
2019-11-21 22:36:00,5
2019-11-21 22:37:00,1
2019-11-21 22:38:00,3
2019-11-21 22:39:00,6
2019-11-21 22:40:00,5
2019-11-21 22:41:00,7
2019-11-21 22:42:00,3
2019-11-21 22:43:00,3
2019-11-21 22:44:00,4
2019-11-21 22:45:00,5
2019-11-21 22:46:00,7
2019-11-21 22:47:00,6
2019-11-21 22:48:00,7
2019-11-21 22:49:00,4
2019-11-21 22:50:00,13
2019-11-21 22:51:00,3
2019-11-21 22:52:00,6
2019-11-21 22:53:00,1
2019-11-21 22:54:00,3
2019-11-21 22:55:00,3
2019-11-21 22:56:00,4
2019-11-21 22:57:00,2
2019-11-21 22:58:00,5
2019-11-21 22:59:00,2
2019-11-21 23:00:00,7
2019-11-21 23:01:00,6
2019-11-21 23:02:00,4
2019-11-21 23:04:00,3
2019-11-21 23:05:00,7
2019-11-21 23:06:00,8
2019-11-21 23:07:00,2
2019-11-21 23:08:00,4
2019-11-21 23:09:00,5
2019-11-21 23:10:00,7
2019-11-21 23:11:00,7
2019-11-21 23:12:00,2
2019-11-21 23:13:00,2
2019-11-21 23:14:00,6
2019-11-21 23:16:00,14
2019-11-21 23:17:00,5
2019-11-21 23:18:00,5
2019-11-21 23:20:00,3
2019-11-21 23:21:00,7
2019-11-21 23:22:00,1
2019-11-21 23:23:00,2
2019-11-21 23:24:00,2
2019-11-21 23:25:00,2
2019-11-21 23:26:00,13
2019-11-21 23:27:00,6
2019-11-21 23:28:00,8
2019-11-21 23:29:00,6
2019-11-21 23:30:00,2
2019-11-21 23:31:00,5
2019-11-21 23:32:00,7
2019-11-21 23:33:00,2
2019-11-21 23:34:00,7
2019-11-21 23:36:00,6
2019-11-21 23:37:00,8
2019-11-21 23:38:00,5
2019-11-21 23:39:00,4
2019-11-21 23:40:00,7
2019-11-21 23:42:00,2
2019-11-21 23:43:00,6
2019-11-21 23:44:00,4
2019-11-21 23:46:00,3
2019-11-21 23:47:00,1
2019-11-21 23:48:00,5
2019-11-21 23:49:00,3
2019-11-21 23:50:00,5
2019-11-21 23:51:00,1
2019-11-21 23:52:00,9
2019-11-21 23:53:00,3
2019-11-21 23:54:00,2
2019-11-21 23:55:00,5
2019-11-21 23:56:00,9
2019-11-21 23:57:00,5
2019-11-21 23:58:00,3
2019-11-21 23:59:00,6
