5411,"select ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroR5#_r,probPSF,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z, p.objid from (PhotoTag p inner join fGetObjFromRectEq(#,#,#,#) r on p.objid=r.objid)"
2019-02-27 19:07:00,16
2019-02-27 19:08:00,22
2019-02-27 19:09:00,26
2019-02-27 19:10:00,23
2019-02-27 19:11:00,30
2019-02-27 19:12:00,28
2019-02-27 19:13:00,24
2019-02-27 19:14:00,18
2019-02-27 19:15:00,28
2019-02-27 19:16:00,24
2019-02-27 19:17:00,25
2019-02-27 19:18:00,15
2019-02-27 19:19:00,27
2019-02-27 19:20:00,22
2019-02-27 19:21:00,20
2019-02-27 19:22:00,17
2019-02-27 19:23:00,20
2019-02-27 19:24:00,27
2019-02-27 19:25:00,20
2019-02-27 19:26:00,28
2019-02-27 19:27:00,20
2019-02-27 19:28:00,23
2019-02-27 19:29:00,22
2019-02-27 19:30:00,22
2019-02-27 19:31:00,30
2019-02-27 19:32:00,20
2019-02-27 19:33:00,46
2019-02-27 19:34:00,38
2019-02-27 19:35:00,52
2019-02-27 19:36:00,53
2019-02-27 19:37:00,59
2019-02-27 19:38:00,54
2019-02-27 19:39:00,54
2019-02-27 19:40:00,51
2019-02-27 19:41:00,42
2019-02-27 19:42:00,29
2019-02-27 19:43:00,35
2019-02-27 19:44:00,34
2019-02-27 19:45:00,23
2019-02-27 19:46:00,18
2019-02-27 19:47:00,14
2019-02-27 19:48:00,21
2019-02-27 19:49:00,21
2019-02-27 19:50:00,27
2019-02-27 19:51:00,19
2019-02-27 19:52:00,30
2019-02-27 19:53:00,24
2019-02-27 19:54:00,22
2019-02-27 19:55:00,16
2019-02-27 19:56:00,18
2019-02-27 19:57:00,24
2019-02-27 19:58:00,22
2019-02-27 19:59:00,16
2019-02-27 20:00:00,20
2019-02-27 20:01:00,16
2019-02-27 20:02:00,18
2019-02-27 20:03:00,24
2019-02-27 20:04:00,21
2019-02-27 20:05:00,22
2019-02-27 20:06:00,25
2019-02-27 20:07:00,30
2019-02-27 20:08:00,28
2019-02-27 20:09:00,16
2019-02-27 20:10:00,25
2019-02-27 20:11:00,9
2019-02-27 20:12:00,8
2019-02-27 20:13:00,6
2019-02-27 20:14:00,10
2019-02-27 20:15:00,10
2019-02-27 20:16:00,9
2019-02-27 20:17:00,19
2019-02-27 20:18:00,17
2019-02-27 20:19:00,21
2019-02-27 20:20:00,12
2019-02-27 20:21:00,16
2019-02-27 20:22:00,11
2019-02-27 20:23:00,8
2019-02-27 20:24:00,5
2019-02-27 20:25:00,1
2019-02-27 20:26:00,2
2019-02-27 20:27:00,5
2019-02-27 20:28:00,2
2019-02-27 20:29:00,2
2019-02-27 20:30:00,1
2019-02-27 20:31:00,3
2019-02-27 20:32:00,1
2019-02-27 20:33:00,2
2019-02-27 20:34:00,2
2019-02-27 20:35:00,3
2019-02-27 20:36:00,1
2019-02-27 20:40:00,1
2019-02-27 20:54:00,1
2019-02-27 20:55:00,6
2019-02-27 20:56:00,6
2019-02-27 20:57:00,7
2019-02-27 20:58:00,6
2019-02-27 20:59:00,9
2019-02-27 21:00:00,26
2019-02-27 21:01:00,28
2019-02-27 21:02:00,28
2019-02-27 21:03:00,20
2019-02-27 21:04:00,17
2019-02-27 21:05:00,19
2019-02-27 21:06:00,9
2019-02-27 21:07:00,18
2019-02-27 21:08:00,26
2019-02-27 21:09:00,37
2019-02-27 21:10:00,36
2019-02-27 21:11:00,30
2019-02-27 21:12:00,30
2019-02-27 21:13:00,30
2019-02-27 21:14:00,35
2019-02-27 21:15:00,28
2019-02-27 21:16:00,19
2019-02-27 21:17:00,26
2019-02-27 21:18:00,25
2019-02-27 21:19:00,12
2019-02-27 21:20:00,16
2019-02-27 21:21:00,21
2019-02-27 21:22:00,21
2019-02-27 21:23:00,20
2019-02-27 21:24:00,24
2019-02-27 21:25:00,26
2019-02-27 21:26:00,22
2019-02-27 21:27:00,19
2019-02-27 21:28:00,20
2019-02-27 21:29:00,16
2019-02-27 21:30:00,16
2019-02-27 21:31:00,17
2019-02-27 21:32:00,13
2019-02-27 21:33:00,17
2019-02-27 21:34:00,13
2019-02-27 21:35:00,16
2019-02-27 21:36:00,17
2019-02-27 21:37:00,25
2019-02-27 21:38:00,27
2019-02-27 21:39:00,31
2019-02-27 21:40:00,35
2019-02-27 21:41:00,38
2019-02-27 21:42:00,42
2019-02-27 21:43:00,24
2019-02-27 21:44:00,30
2019-02-27 21:45:00,35
2019-02-27 21:46:00,27
2019-02-27 21:47:00,22
2019-02-27 21:48:00,30
2019-02-27 21:49:00,28
2019-02-27 21:50:00,30
2019-02-27 21:51:00,33
2019-02-27 21:52:00,28
2019-02-27 21:53:00,34
2019-02-27 21:54:00,42
2019-02-27 21:55:00,34
2019-02-27 21:56:00,31
2019-02-27 21:57:00,24
2019-02-27 21:58:00,27
2019-02-27 21:59:00,15
2019-02-27 22:00:00,14
2019-02-27 22:01:00,12
2019-02-27 22:02:00,11
2019-02-27 22:03:00,4
2019-02-27 22:04:00,4
2019-02-27 22:05:00,12
2019-02-27 22:06:00,15
2019-02-27 22:07:00,26
2019-02-27 22:08:00,24
2019-02-27 22:09:00,39
2019-02-27 22:10:00,32
2019-02-27 22:11:00,38
2019-02-27 22:12:00,43
2019-02-27 22:13:00,45
2019-02-27 22:14:00,46
2019-02-27 22:15:00,41
2019-02-27 22:16:00,36
2019-02-27 22:17:00,38
2019-02-27 22:18:00,22
2019-02-27 22:19:00,19
2019-02-27 22:20:00,9
2019-02-27 22:21:00,13
2019-02-27 22:22:00,9
2019-02-27 22:23:00,14
2019-02-27 22:24:00,27
2019-02-27 22:25:00,31
2019-02-27 22:26:00,33
2019-02-27 22:27:00,23
2019-02-27 22:28:00,23
2019-02-27 22:29:00,15
2019-02-27 22:30:00,21
2019-02-27 22:31:00,16
2019-02-27 22:32:00,18
2019-02-27 22:33:00,31
2019-02-27 22:34:00,27
2019-02-27 22:35:00,26
2019-02-27 22:36:00,30
2019-02-27 22:37:00,31
2019-02-27 22:38:00,29
2019-02-27 22:39:00,26
2019-02-27 22:40:00,19
2019-02-27 22:41:00,12
2019-02-27 22:42:00,8
2019-02-27 22:43:00,8
2019-02-27 22:44:00,6
2019-02-27 22:45:00,3
2019-02-27 22:48:00,2
2019-02-27 22:54:00,1
2019-02-27 22:55:00,5
2019-02-27 22:56:00,5
2019-02-27 22:57:00,1
2019-02-27 23:00:00,3
2019-02-27 23:01:00,2
2019-02-27 23:02:00,1
2019-02-27 23:03:00,2
2019-02-27 23:04:00,2
2019-02-27 23:05:00,3
2019-02-27 23:06:00,3
2019-02-27 23:07:00,2
2019-02-27 23:09:00,3
2019-02-27 23:10:00,3
2019-02-27 23:11:00,8
2019-02-27 23:12:00,6
2019-02-27 23:13:00,5
2019-02-27 23:14:00,1
